Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected
141,340461476,100,7572,0,0,7572,10210,10047,247420,355400,177700,1256,0,1288,0,1020,0,676,120,132,26501.1,0.0750314,0,0,0,7572,0,0,0,2544,0,0,0,0,0,0,0,0
142,340461476,100,7571,0,0,7571,10161,10185,247692,359400,179700,1322,0,1288,0,952,0,696,135,122,26281.3,0.074567,0,0,0,7571,0,0,0,2610,0,0,0,0,0,0,0,0
143,340461476,100,7597,0,0,7597,10204,10212,247542,352000,176000,1225,0,1237,0,956,0,681,122,127,26481.6,0.0731255,0,0,0,7597,0,0,0,2462,0,0,0,0,0,0,0,0
144,340461476,100,7620,0,0,7620,10263,10116,247472,361200,180600,1267,0,1278,0,996,0,725,124,124,26600.1,0.0752319,0,0,0,7620,0,0,0,2545,0,0,0,0,0,0,0,0
145,340461476,100,7701,0,0,7701,10250,9943,247548,372400,186200,1334,0,1301,0,1033,0,700,137,115,26570.9,0.0736438,0,0,0,7701,0,0,0,2635,0,0,0,0,0,0,0,0
146,340461476,100,7706,0,0,7706,10274,9880,248057,354000,177000,1283,0,1314,0,945,0,699,98,143,26106.9,0.0713504,0,0,0,7706,0,0,0,2597,0,0,0,0,0,0,0,0
147,340461476,100,7707,0,0,7707,10290,9922,247568,362200,181100,1251,0,1256,0,972,0,722,112,137,26639.4,0.0737484,0,0,0,7707,0,0,0,2507,0,0,0,0,0,0,0,0
148,340461476,100,7638,0,0,7638,10254,10058,247889,372200,186100,1309,0,1294,0,938,0,742,131,134,26360.2,0.0735488,0,0,0,7638,0,0,0,2603,0,0,0,0,0,0,0,0
149,340461476,100,7634,0,0,7634,10215,10189,247135,368000,184000,1291,0,1250,0,944,0,707,132,109,27154.6,0.0708228,0,0,0,7634,0,0,0,2541,0,0,0,0,0,0,0,0
150,340461476,100,7627,0,0,7627,10189,10182,247809,359600,179800,1286,0,1215,0,975,0,684,163,135,26519.5,0.0737897,0,0,0,7627,0,0,0,2501,0,0,0,0,0,0,0,0
151,340461476,100,7571,0,0,7571,10261,10130,247657,369400,184700,1312,0,1242,0,974,0,758,135,137,26709,0.0737472,0,0,0,7571,0,0,0,2554,0,0,0,0,0,0,0,0
152,340461476,100,7605,0,0,7605,10238,10083,248039,366400,183200,1299,0,1283,0,1005,0,717,128,126,26363.2,0.0723037,0,0,0,7605,0,0,0,2582,0,0,0,0,0,0,0,0
153,340461476,100,7665,0,0,7665,10150,10080,247783,345800,172900,1231,0,1281,0,1062,0,759,124,119,26654,0.0719518,0,0,0,7665,0,0,0,2512,0,0,0,0,0,0,0,0
154,340461476,100,7634,0,0,7634,10173,10168,247472,362800,181400,1335,0,1293,0,968,0,744,116,139,26998.6,0.0770792,0,0,0,7634,0,0,0,2628,0,0,0,0,0,0,0,0
155,340461476,100,7625,0,0,7625,10168,10221,247820,360200,180100,1281,0,1246,0,976,0,742,120,123,26683,0.0744173,0,0,0,7625,0,0,0,2527,0,0,0,0,0,0,0,0
156,340461476,100,7623,0,0,7623,10182,10294,247764,357000,178500,1258,0,1285,0,963,0,723,129,113,26770.2,0.0740782,0,0,0,7623,0,0,0,2543,0,0,0,0,0,0,0,0
157,340461476,100,7579,0,0,7579,10265,10279,247611,368200,184100,1267,0,1281,0,991,0,742,142,151,26953.3,0.0749865,0,0,0,7579,0,0,0,2548,0,0,0,0,0,0,0,0
158,340461476,100,7586,0,0,7586,10311,10253,248065,363000,181500,1292,0,1301,0,940,0,668,127,138,26528.3,0.0732028,0,0,0,7586,0,0,0,2593,0,0,0,0,0,0,0,0
159,340461476,100,7564,0,0,7564,10342,10211,248084,365400,182700,1272,0,1245,0,960,0,732,131,119,26537.2,0.0730807,0,0,0,7564,0,0,0,2517,0,0,0,0,0,0,0,0
160,340461476,100,7587,0,0,7587,10318,10194,248195,356800,178400,1251,0,1253,0,1020,0,759,122,116,26453.2,0.0726252,0,0,0,7587,0,0,0,2504,0,0,0,0,0,0,0,0
161,340461476,100,7646,0,0,7646,10398,10196,248313,362200,181100,1303,0,1314,0,999,0,697,125,118,26361.2,0.0741401,0,0,0,7646,0,0,0,2617,0,0,0,0,0,0,0,0
162,340461476,100,7651,0,0,7651,10452,10305,247887,356200,178100,1297,0,1272,0,947,0,708,116,118,26812.2,0.0727807,0,0,0,7651,0,0,0,2569,0,0,0,0,0,0,0,0
163,340461476,100,7665,0,0,7665,10411,10282,248257,358600,179300,1283,0,1241,0,976,0,713,132,117,26466.3,0.0752728,0,0,0,7665,0,0,0,2524,0,0,0,0,0,0,0,0
164,340461476,100,7699,0,0,7699,10411,10247,248421,371000,185500,1297,0,1304,0,995,0,715,127,119,26325.6,0.0738046,0,0,0,7699,0,0,0,2601,0,0,0,0,0,0,0,0
165,340461476,100,7707,0,0,7707,10414,10175,248379,366800,183400,1265,0,1316,0,994,0,708,145,133,26390.1,0.0709586,0,0,0,7707,0,0,0,2581,0,0,0,0,0,0,0,0
166,340461476,100,7716,0,0,7716,10417,10071,248222,359400,179700,1313,0,1272,0,993,0,723,130,131,26568.7,0.0719467,0,0,0,7716,0,0,0,2585,0,0,0,0,0,0,0,0
167,340461476,100,7690,0,0,7690,10394,10193,248147,373000,186500,1348,0,1297,0,935,0,715,122,124,26664.5,0.0739251,0,0,0,7690,0,0,0,2645,0,0,0,0,0,0,0,0
168,340461476,100,7703,0,0,7703,10296,10205,248438,363200,181600,1224,0,1307,0,1041,0,763,133,132,26393.6,0.0714867,0,0,0,7703,0,0,0,2531,0,0,0,0,0,0,0,0
169,340461476,100,7688,0,0,7688,10293,10157,248062,358800,179400,1337,0,1267,0,1005,0,745,139,136,26789,0.0726697,0,0,0,7688,0,0,0,2604,0,0,0,0,0,0,0,0
170,340461476,100,7617,0,0,7617,10299,10208,248214,368400,184200,1317,0,1297,0,917,0,743,129,116,26655.7,0.0746628,0,0,0,7617,0,0,0,2614,0,0,0,0,0,0,0,0
171,340461476,100,7642,0,0,7642,10339,10162,248533,352400,176200,1223,0,1228,0,981,0,705,120,131,26354.7,0.0723552,0,0,0,7642,0,0,0,2451,0,0,0,0,0,0,0,0
172,340461476,100,7660,0,0,7660,10338,10221,248279,366600,183300,1351,0,1244,0,988,0,707,153,110,26626,0.0747862,0,0,0,7660,0,0,0,2595,0,0,0,0,0,0,0,0
173,340461476,100,7648,0,0,7648,10348,10167,248106,376800,188400,1288,0,1361,0,967,0,743,116,120,26815.7,0.0726296,0,0,0,7648,0,0,0,2649,0,0,0,0,0,0,0,0
174,340461476,100,7723,0,0,7723,10336,10186,247997,350400,175200,1239,0,1242,0,1007,0,694,115,123,26940.8,0.071167,0,0,0,7723,0,0,0,2481,0,0,0,0,0,0,0,0
175,340461476,100,7716,0,0,7716,10294,10228,248607,367000,183500,1359,0,1260,0,987,0,729,141,124,26346.4,0.076886,0,0,0,7716,0,0,0,2619,0,0,0,0,0,0,0,0
176,340461476,100,7721,0,0,7721,10261,10293,248531,376800,188400,1328,0,1297,0,990,0,738,116,131,26437.3,0.0717885,0,0,0,7721,0,0,0,2625,0,0,0,0,0,0,0,0
177,340461476,100,7701,0,0,7701,10263,10306,248366,352000,176000,1244,0,1262,0,957,0,705,140,132,26616.8,0.0701628,0,0,0,7701,0,0,0,2506,0,0,0,0,0,0,0,0
178,340461476,100,7729,0,0,7729,10293,10287,248152,372600,186300,1318,0,1286,0,1016,0,732,117,139,26844.7,0.0756159,0,0,0,7729,0,0,0,2604,0,0,0,0,0,0,0,0
179,340461476,100,7684,0,0,7684,10294,10313,248445,376600,188300,1327,0,1354,0,979,0,762,125,137,26565.1,0.072047,0,0,0,7684,0,0,0,2681,0,0,0,0,0,0,0,0
180,340461476,100,7688,0,0,7688,10378,10279,248676,343800,171900,1255,0,1245,0,995,0,736,143,112,26347.1,0.0705394,0,0,0,7688,0,0,0,2500,0,0,0,0,0,0,0,0
181,340461476,100,7660,0,0,7660,10413,10264,248500,368400,184200,1366,0,1271,0,954,0,711,133,138,26535.5,0.0766349,0,0,0,7660,0,0,0,2637,0,0,0,0,0,0,0,0
182,340461476,100,7738,0,0,7738,10402,10192,248568,377800,188900,1277,0,1355,0,1050,0,710,135,127,26479.6,0.0720291,0,0,0,7738,0,0,0,2632,0,0,0,0,0,0,0,0
183,340461476,100,7632,0,0,7632,10481,10258,248331,347600,173800,1286,0,1284,0,944,0,782,140,128,26728.2,0.0700888,0,0,0,7632,0,0,0,2570,0,0,0,0,0,0,0,0
184,340461476,100,7608,0,0,7608,10538,10217,248902,363000,181500,1277,0,1246,0,1010,0,766,121,147,26168.3,0.0768934,0,0,0,7608,0,0,0,2523,0,0,0,0,0,0,0,0
185,340461476,100,7664,0,0,7664,10544,10195,248296,364200,182100,1269,0,1307,0,1013,0,709,114,134,26785.1,0.072089,0,0,0,7664,0,0,0,2576,0,0,0,0,0,0,0,0
186,340461476,100,7651,0,0,7651,10437,10269,248170,358800,179400,1301,0,1270,0,983,0,755,116,125,26921.5,0.073545,0,0,0,7651,0,0,0,2571,0,0,0,0,0,0,0,0
187,340461476,100,7731,0,0,7731,10407,10215,248658,353000,176500,1261,0,1258,0,1033,0,709,118,126,26443.5,0.075032,0,0,0,7731,0,0,0,2519,0,0,0,0,0,0,0,0
188,340461476,100,7687,0,0,7687,10388,10283,248985,364800,182400,1308,0,1310,0,1006,0,772,127,151,26126.1,0.0749107,0,0,0,7687,0,0,0,2618,0,0,0,0,0,0,0,0
189,340461476,100,7713,0,0,7713,10402,10199,248594,366800,183400,1348,0,1240,0,1011,0,729,145,111,26526.4,0.0716177,0,0,0,7713,0,0,0,2588,0,0,0,0,0,0,0,0
190,340461476,100,7765,0,0,7765,10396,10199,248645,363800,181900,1265,0,1295,0,989,0,685,121,131,26484.4,0.0723185,0,0,0,7765,0,0,0,2560,0,0,0,0,0,0,0,0
191,340461476,100,7737,0,0,7737,10448,10161,248539,373200,186600,1279,0,1343,0,959,0,712,129,146,26599,0.0727994,0,0,0,7737,0,0,0,2622,0,0,0,0,0,0,0,0
192,340461476,100,7825,0,0,7825,10479,10114,248303,372000,186000,1326,0,1235,0,1013,0,701,120,104,26843.4,0.0712729,0,0,0,7825,0,0,0,2561,0,0,0,0,0,0,0,0
193,340461476,100,7857,0,0,7857,10482,10205,248964,369800,184900,1301,0,1318,0,991,0,720,119,120,26190.4,0.0721596,0,0,0,7857,0,0,0,2619,0,0,0,0,0,0,0,0
194,340461476,100,7858,0,0,7858,10434,10248,248839,376600,188300,1305,0,1326,0,963,0,674,137,151,26323.2,0.0708232,0,0,0,7858,0,0,0,2631,0,0,0,0,0,0,0,0
195,340461476,100,7913,0,0,7913,10401,10286,248792,380000,190000,1338,0,1316,0,1030,0,725,121,129,26377.6,0.0698969,0,0,0,7913,0,0,0,2654,0,0,0,0,0,0,0,0
196,340461476,100,7855,0,0,7855,10430,10291,248528,386200,193100,1342,0,1374,0,980,0,774,126,138,26648.8,0.0694148,0,0,0,7855,0,0,0,2716,0,0,0,0,0,0,0,0
197,340461476,100,7802,0,0,7802,10417,10382,248914,362400,181200,1319,0,1245,0,990,0,753,146,144,26269.8,0.0690026,0,0,0,7802,0,0,0,2564,0,0,0,0,0,0,0,0
198,340461476,100,7769,0,0,7769,10440,10477,248309,379800,189900,1293,0,1371,0,967,0,732,128,140,26881.4,0.0724883,0,0,0,7769,0,0,0,2664,0,0,0,0,0,0,0,0
199,340461476,100,7666,0,0,7666,10474,10372,248847,376400,188200,1353,0,1263,0,983,0,812,149,125,26349.9,0.0707779,0,0,0,7666,0,0,0,2616,0,0,0,0,0,0,0,0
200,340461476,100,7616,0,0,7616,10486,10311,248738,351800,175900,1287,0,1226,0,966,0,766,122,128,26465.1,0.070005,0,0,0,7616,0,0,0,2513,0,0,0,0,0,0,0,0
201,340461476,100,7933,0,0,7933,10482,10298,248363,364000,182000,0,0,0,0,1052,0,735,0,0,26846.1,0.0752277,0,0,0,7933,0,0,0,0,0,0,0,0,0,0,0,0
202,340461476,100,8185,0,0,8185,10523,10196,248348,362200,181100,0,0,0,0,1009,0,757,0,0,26866.9,0.073753,0,0,0,8185,0,0,0,0,0,0,0,0,0,0,0,0
203,340461476,100,8353,0,0,8353,10502,10260,249024,356800,178400,0,0,0,0,971,0,803,0,0,26196.4,0.0741769,0,0,0,8353,0,0,0,0,0,0,0,0,0,0,0,0
204,340461476,100,8538,0,0,8538,10497,10329,248903,20600,10300,0,0,0,0,984,0,799,0,0,26322.8,0.0734205,0,0,0,8538,0,0,0,0,0,0,0,0,0,0,0,0
205,340461476,100,8708,0,0,8708,10496,10307,242932,35600,17800,0,0,0,0,1011,0,841,0,0,32299,1,0,0,0,8708,0,0,0,0,0,0,0,0,0,0,0,0
206,340461476,100,8812,0,0,8812,10515,10397,249121,49800,24900,0,0,0,0,957,0,853,0,0,26114.9,0.907274,0,0,0,8812,0,0,0,0,0,0,0,0,0,0,0,0
207,340461476,100,9003,0,0,9003,10484,10297,248740,49400,24700,0,0,0,0,993,0,802,0,0,26500.8,0.524396,0,0,0,9003,0,0,0,0,0,0,0,0,0,0,0,0
208,340461476,100,9179,0,0,9179,10471,10215,248565,47400,23700,0,0,0,0,1021,0,845,0,0,26680.4,0.536452,0,0,0,9179,0,0,0,0,0,0,0,0,0,0,0,0
209,340461476,100,9246,0,0,9246,10459,10215,248635,52800,26400,0,0,0,0,944,0,877,0,0,26614.8,0.562877,0,0,0,9246,0,0,0,0,0,0,0,0,0,0,0,0
210,340461476,100,9353,0,0,9353,10443,10142,248702,59000,29500,0,0,0,0,1031,0,924,0,0,26552.2,0.504069,0,0,0,9353,0,0,0,0,0,0,0,0,0,0,0,0
211,340461476,100,9430,0,0,9430,10415,10321,248468,53600,26800,0,0,0,0,972,0,895,0,0,26790.3,0.450037,0,0,0,9430,0,0,0,0,0,0,0,0,0,0,0,0
212,340461476,100,9525,0,0,9525,10423,10339,248661,55200,27600,0,0,0,0,1000,0,905,0,0,26601.3,0.499819,0,0,0,9525,0,0,0,0,0,0,0,0,0,0,0,0
213,340461476,100,9572,0,0,9572,10491,10289,248572,53600,26800,0,0,0,0,964,0,917,0,0,26694.2,0.481908,0,0,0,9572,0,0,0,0,0,0,0,0,0,0,0,0
214,340461476,100,9658,0,0,9658,10537,10251,248903,63000,31500,0,0,0,0,992,0,906,0,0,26366.9,0.498025,0,0,0,9658,0,0,0,0,0,0,0,0,0,0,0,0
215,340461476,100,9769,0,0,9769,10541,10280,248637,58400,29200,0,0,0,0,1021,0,910,0,0,26636.4,0.418522,0,0,0,9769,0,0,0,0,0,0,0,0,0,0,0,0
216,340461476,100,9866,0,0,9866,10633,10147,248972,58000,29000,0,0,0,0,1000,0,903,0,0,26304.9,0.456103,0,0,0,9866,0,0,0,0,0,0,0,0,0,0,0,0
217,340461476,100,9864,0,0,9864,10613,10315,248390,61400,30700,0,0,0,0,936,0,938,0,0,26890.2,0.453532,0,0,0,9864,0,0,0,0,0,0,0,0,0,0,0,0
218,340461476,100,9926,0,0,9926,10604,10279,248773,57600,28800,0,0,0,0,1009,0,947,0,0,26510.4,0.437951,0,0,0,9926,0,0,0,0,0,0,0,0,0,0,0,0
219,340461476,100,9925,0,0,9925,10675,10206,249041,56000,28000,0,0,0,0,972,0,973,0,0,26245.5,0.46025,0,0,0,9925,0,0,0,0,0,0,0,0,0,0,0,0
220,340461476,100,9911,0,0,9911,10657,10194,248287,65200,32600,0,0,0,0,956,0,970,0,0,27002.5,0.46867,0,0,0,9911,0,0,0,0,0,0,0,0,0,0,0,0
221,340461476,100,10054,0,0,10054,10658,10119,248583,63600,31800,0,0,0,0,1072,0,929,0,0,26709.3,0.414148,0,0,0,10054,0,0,0,0,0,0,0,0,0,0,0,0
