Time,NodeID,NodePopulation,InterventionName,FractionHas,AvgNumberOfInterventions,AvgEfficacy-Attracting,AvgEfficacy-Repelling,AvgEfficacy-Blocking,AvgEfficacy-Killing,AvgEfficacy-Usage,AvgEfficacy-AcquisitionBlocking,AvgEfficacy-TransmissionBlocking,AvgEfficacy-MortalityBlocking,DrugConcentration
172,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.399999,0,0,0,0
173,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.00372331
173,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
173,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.00386337
173,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
173,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.00374396
173,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.399998,0,0,0,0
173,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00377746
173,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.399999,0,0,0,0
174,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.00348319
174,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
174,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.00361421
174,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
174,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.0035025
174,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.399998,0,0,0,0
174,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00353385
174,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.399999,0,0,0,0
175,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.00325855
175,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
175,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.00338113
175,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
175,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.00327662
175,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.399998,0,0,0,0
175,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00330594
175,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.399999,0,0,0,0
176,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.0030484
176,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
176,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.00316307
176,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
176,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.0030653
176,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.399998,0,0,0,0
176,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00309274
176,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.399999,0,0,0,0
177,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.0028518
177,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
177,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.00295907
177,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
177,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.00286761
177,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.399998,0,0,0,0
177,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00289327
177,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.399999,0,0,0,0
178,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.00266787
178,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
178,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.00276823
178,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
178,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.00268266
178,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.399998,0,0,0,0
178,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00270667
178,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.399999,0,0,0,0
179,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.00249581
179,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
179,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.0025897
179,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.399999,0,0,0,0
179,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.00250965
179,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.399998,0,0,0,0
179,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00253211
179,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.399999,0,0,0,0
180,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.00233485
180,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
180,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.00242268
180,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
180,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.0023478
180,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
180,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00236881
180,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
181,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.00218426
181,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
181,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.00226643
181,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
181,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.00219637
181,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
181,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00221603
181,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
182,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.00204341
182,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
182,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.00212027
182,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
182,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.00205474
182,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
182,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00207312
182,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
183,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.00191162
183,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
183,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.00198352
183,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
183,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.00192222
183,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
183,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00193942
183,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
184,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.00178833
184,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
184,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.0018556
184,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
184,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.00179825
184,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
184,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00181434
184,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
185,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.001673
185,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
185,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.00173593
185,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
185,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.00168227
185,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
185,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00169733
185,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
186,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.0015651
186,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
186,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.00162397
186,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
186,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.00157378
186,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
186,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00158786
186,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
187,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.00146416
187,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
187,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.00151924
187,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
187,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.00147228
187,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
187,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00148545
187,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
188,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.00136973
188,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
188,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.00142126
188,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
188,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.00137733
188,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
188,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00138965
188,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
189,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.0012814
189,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
189,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.0013296
189,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0.199999,0,0,0,0
189,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.0012885
189,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
189,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00130003
189,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0.199999,0,0,0,0
190,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.00119875
190,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
190,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.00124384
190,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
190,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.0012054
190,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
190,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00121619
190,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
191,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.00112144
191,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
191,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.00116363
191,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
191,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.00112766
191,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
191,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00113775
191,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
192,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.00104912
192,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
192,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.00108859
192,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
192,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.00105494
192,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
192,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00106438
192,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
193,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000981458
193,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
193,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.00101838
193,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
193,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.0009869
193,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
193,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000995733
193,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
194,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000918161
194,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
194,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000952698
194,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
194,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000923252
194,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
194,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000931515
194,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
195,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000858946
195,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
195,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000891257
195,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
195,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.00086371
195,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
195,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000871439
195,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
196,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000803549
196,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
196,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000833775
196,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
196,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000808004
196,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
196,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000815235
196,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
197,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000751726
197,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
197,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000780003
197,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
197,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000755894
197,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
197,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000762659
197,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
198,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000703247
198,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
198,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.0007297
198,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
198,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000707145
198,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
198,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000713474
198,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
199,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000657892
199,4,1000,SimpleBednet,0.484,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
199,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000682639
199,3,1000,SimpleBednet,0.482,1,0,0.0999997,0.899996,0.700001,0,0,0,0,0
199,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.00066154
199,2,1000,SimpleBednet,0.505,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
199,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00066746
199,1,1000,SimpleBednet,0.491,1,0,0.0999996,0.899996,0.700002,0,0,0,0,0
200,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000615462
200,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000638613
200,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000618874
200,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000624414
201,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000575768
201,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000597426
201,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.00057896
201,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000584142
202,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000538637
202,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000558898
202,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000541623
202,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00054647
203,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000503897
203,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000522852
203,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000506691
203,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000511226
204,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000471399
204,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000489131
204,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000474012
204,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000478255
205,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000440999
205,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000457587
205,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000443444
205,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000447413
206,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000412557
206,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000428076
206,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000414844
206,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000418557
207,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.00038595
207,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000400467
207,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.00038809
207,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000391563
208,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000361059
208,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000374641
208,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000363061
208,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.00036631
209,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000337772
209,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000350478
209,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000339645
209,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000342685
210,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.00031599
210,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
210,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.000327876
210,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
210,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000317742
210,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
210,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000320585
210,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
211,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.00029561
211,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
211,3,1000,AdherentDrug-Piperaquine,0.48,1,0,0,0,0,0,0,0,0,0.00030673
211,3,1000,UsageDependentBednet,0.518,1,0,0.199999,0.799997,1,0,0,0,0,0
211,2,1000,AdherentDrug-Piperaquine,0.473,1,0,0,0,0,0,0,0,0,0.000297249
211,2,1000,UsageDependentBednet,0.495,1,0,0.199999,0.799997,1,0,0,0,0,0
211,1,1000,AdherentDrug-Piperaquine,0.492,1,0,0,0,0,0,0,0,0,0.000299909
211,1,1000,UsageDependentBednet,0.509,1,0,0.199999,0.799997,1,0,0,0,0,0
212,4,1000,AdherentDrug-Piperaquine,0.493,1,0,0,0,0,0,0,0,0,0.000276546
212,4,1000,UsageDependentBednet,0.516,1,0,0.199999,0.799997,1,0,0,0,0,0
