Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_IMMATURE,STATE_LARVA,STATE_EGG
65,340461476,X-a0:X-a1,22614,379,1587,20648,15036,93145,514840
65,340461476,X-a1:X-a0,22508,389,1542,20577,14946,91905,512120
65,340461476,X-a1:X-a1,22147,402,1562,20183,15061,91584,507220
66,340461476,X-a0:X-a0,23018,373,2052,20593,15351,93046,519935
66,340461476,X-a0:X-a1,22602,366,1922,20314,15146,93185,512795
66,340461476,X-a1:X-a0,22423,397,1869,20157,15002,92153,511345
66,340461476,X-a1:X-a1,22243,412,1934,19897,14889,91811,506045
67,340461476,X-a0:X-a0,23039,386,2487,20166,15178,93097,549555
67,340461476,X-a0:X-a1,22600,372,2362,19866,15263,92962,556515
67,340461476,X-a1:X-a0,22463,380,2323,19760,15044,92104,546835
67,340461476,X-a1:X-a1,22189,394,2362,19433,14883,91577,550215
68,340461476,X-a0:X-a0,22898,411,2939,19548,15536,92612,520805
68,340461476,X-a0:X-a1,22670,368,2886,19416,15641,92650,522225
68,340461476,X-a1:X-a0,22494,370,2847,19277,15231,91635,504745
68,340461476,X-a1:X-a1,22301,404,2869,19028,15123,91618,504305
69,340461476,X-a0:X-a0,22891,418,3368,19105,15510,93188,517510
69,340461476,X-a0:X-a1,22602,375,3305,18922,15540,93393,519150
69,340461476,X-a1:X-a0,22496,358,3319,18819,15185,91843,511620
69,340461476,X-a1:X-a1,22298,403,3253,18642,14980,92161,501300
70,340461476,X-a0:X-a0,23011,444,3867,18700,15353,93097,533250
70,340461476,X-a0:X-a1,22704,405,3711,18588,15590,93267,538530
70,340461476,X-a1:X-a0,22473,361,3801,18311,15178,91591,533080
70,340461476,X-a1:X-a1,22092,419,3692,17981,15202,91835,534800
71,340461476,X-a0:X-a0,22969,483,4267,18219,15304,93183,517975
71,340461476,X-a0:X-a1,22655,469,4068,18118,15580,93387,522085
71,340461476,X-a1:X-a0,22558,412,4178,17968,15181,91521,504455
71,340461476,X-a1:X-a1,22241,474,4030,17737,15082,91889,503925
72,340461476,X-a0:X-a0,23185,575,4600,18010,15266,93199,510125
72,340461476,X-a0:X-a1,23014,528,4474,18012,15176,93511,514835
72,340461476,X-a1:X-a0,22589,488,4518,17583,15149,91326,506195
72,340461476,X-a1:X-a1,22415,554,4341,17520,14933,91546,503225
73,340461476,X-a0:X-a0,23050,684,4851,17515,15214,93292,522975
73,340461476,X-a0:X-a1,22833,648,4779,17406,15202,93516,527175
73,340461476,X-a1:X-a0,22547,593,4735,17219,15171,91333,524565
73,340461476,X-a1:X-a1,22364,677,4662,17025,15166,91247,521945
74,340461476,X-a0:X-a0,22991,805,5104,17082,15209,93379,520505
74,340461476,X-a0:X-a1,22859,725,5022,17112,15157,93323,525015
74,340461476,X-a1:X-a0,22572,714,4951,16907,15077,91491,498875
74,340461476,X-a1:X-a1,22387,789,4854,16744,15166,91360,501605
75,340461476,X-a0:X-a0,22964,948,5226,16790,15221,93346,510695
75,340461476,X-a0:X-a1,22803,890,5257,16656,15212,93414,506635
75,340461476,X-a1:X-a0,22524,890,5112,16522,14981,91325,506285
75,340461476,X-a1:X-a1,22437,922,5097,16418,15283,91153,502325
76,340461476,X-a0:X-a0,23159,1092,5357,16710,15165,93467,523915
76,340461476,X-a0:X-a1,22784,1064,5435,16285,15365,93377,525965
76,340461476,X-a1:X-a0,22526,1079,5262,16185,15119,91389,526845
76,340461476,X-a1:X-a1,22366,1088,5274,16004,15242,91004,524895
77,340461476,X-a0:X-a0,23146,1230,5542,16374,15418,93188,518455
77,340461476,X-a0:X-a1,22618,1182,5475,15961,15373,93509,527385
77,340461476,X-a1:X-a0,22503,1189,5345,15969,15174,91585,497895
77,340461476,X-a1:X-a1,22382,1211,5322,15849,15231,90821,504705
78,340461476,X-a0:X-a0,23127,1411,5553,16163,15281,93342,510895
78,340461476,X-a0:X-a1,22693,1329,5506,15858,15243,93486,503325
78,340461476,X-a1:X-a0,22405,1381,5428,15596,15156,91393,505575
78,340461476,X-a1:X-a1,22473,1343,5347,15783,15053,91073,499045
79,340461476,X-a0:X-a0,23002,1552,5575,15875,15126,93546,518020
79,340461476,X-a0:X-a1,22590,1467,5487,15636,15193,93190,514170
79,340461476,X-a1:X-a0,22288,1518,5441,15329,15043,91668,514920
79,340461476,X-a1:X-a1,22497,1467,5426,15604,15036,90634,510910
80,340461476,X-a0:X-a0,22947,1677,5629,15641,15295,93128,518780
80,340461476,X-a0:X-a1,22643,1614,5495,15534,15281,92995,528600
80,340461476,X-a1:X-a0,22318,1617,5463,15238,15189,91566,499760
80,340461476,X-a1:X-a1,22494,1601,5425,15468,14993,90712,504500
