Time,NodeID,Alleles,VectorPopulation
744,1,Bw,94963
744,1,Ce,40355
744,1,Cm,0
744,1,Cw,90852
744,1,X,96291
744,1,Y,0
745,1,Ad,42732
745,1,Am,79983
745,1,Aw,27727
745,1,Bd,7735
745,1,Bm,14576
745,1,Bw,94767
745,1,Ce,40409
745,1,Cm,0
745,1,Cw,90596
745,1,X,96069
745,1,Y,0
746,1,Ad,42497
746,1,Am,79746
746,1,Aw,27475
746,1,Bd,7820
746,1,Bm,14632
746,1,Bw,94407
746,1,Ce,40350
746,1,Cm,0
746,1,Cw,90261
746,1,X,95745
746,1,Y,0
747,1,Ad,42428
747,1,Am,79662
747,1,Aw,27175
747,1,Bd,7825
747,1,Bm,14750
747,1,Bw,94152
747,1,Ce,40265
747,1,Cm,0
747,1,Cw,90043
747,1,X,95515
747,1,Y,0
748,1,Ad,42607
748,1,Am,79793
748,1,Aw,26959
748,1,Bd,7866
748,1,Bm,14887
748,1,Bw,94302
748,1,Ce,40454
748,1,Cm,0
748,1,Cw,90180
748,1,X,95663
748,1,Y,0
749,1,Ad,42727
749,1,Am,79745
749,1,Aw,26851
749,1,Bd,7967
749,1,Bm,15004
749,1,Bw,94311
749,1,Ce,40682
749,1,Cm,0
749,1,Cw,90141
749,1,X,95712
749,1,Y,0
750,1,Ad,42784
750,1,Am,79912
750,1,Aw,26637
750,1,Bd,8049
750,1,Bm,15096
750,1,Bw,94375
750,1,Ce,41075
750,1,Cm,0
750,1,Cw,90205
750,1,X,95814
750,1,Y,0
751,1,Ad,42737
751,1,Am,79913
751,1,Aw,26436
751,1,Bd,8077
751,1,Bm,15164
751,1,Bw,94336
751,1,Ce,41222
751,1,Cm,0
751,1,Cw,90088
751,1,X,95796
751,1,Y,0
752,1,Ad,42968
752,1,Am,79918
752,1,Aw,26165
752,1,Bd,8212
752,1,Bm,15170
752,1,Bw,94281
752,1,Ce,41543
752,1,Cm,0
752,1,Cw,89976
752,1,X,95761
752,1,Y,0
753,1,Ad,42992
753,1,Am,80155
753,1,Aw,26068
753,1,Bd,8250
753,1,Bm,15256
753,1,Bw,94359
753,1,Ce,41740
753,1,Cm,0
753,1,Cw,90024
753,1,X,95878
753,1,Y,0
754,1,Ad,42838
754,1,Am,80061
754,1,Aw,25958
754,1,Bd,8147
754,1,Bm,15286
754,1,Bw,94173
754,1,Ce,41813
754,1,Cm,0
754,1,Cw,89834
754,1,X,95704
754,1,Y,0
755,1,Ad,43071
755,1,Am,80250
755,1,Aw,25758
755,1,Bd,8256
755,1,Bm,15532
755,1,Bw,94321
755,1,Ce,42144
755,1,Cm,0
755,1,Cw,89967
755,1,X,95877
755,1,Y,0
756,1,Ad,42838
756,1,Am,80067
756,1,Aw,25504
756,1,Bd,8285
756,1,Bm,15722
756,1,Bw,93960
756,1,Ce,42199
756,1,Cm,0
756,1,Cw,89598
756,1,X,95580
756,1,Y,0
757,1,Ad,43098
757,1,Am,80228
757,1,Aw,25215
757,1,Bd,8340
757,1,Bm,15797
757,1,Bw,94051
757,1,Ce,42664
757,1,Cm,0
757,1,Cw,89512
757,1,X,95696
757,1,Y,0
758,1,Ad,42998
758,1,Am,80344
758,1,Aw,25002
758,1,Bd,8397
758,1,Bm,15965
758,1,Bw,93981
758,1,Ce,42659
758,1,Cm,0
758,1,Cw,89375
758,1,X,95624
758,1,Y,0
759,1,Ad,42955
759,1,Am,80278
759,1,Aw,24642
759,1,Bd,8476
759,1,Bm,15994
759,1,Bw,93691
759,1,Ce,42833
759,1,Cm,0
759,1,Cw,89024
759,1,X,95376
759,1,Y,0
760,1,Ad,43167
760,1,Am,80322
760,1,Aw,24581
760,1,Bd,8491
760,1,Bm,16085
760,1,Bw,93791
760,1,Ce,43102
760,1,Cm,0
760,1,Cw,89073
760,1,X,95495
760,1,Y,0
761,1,Ad,43162
761,1,Am,80283
761,1,Aw,24232
761,1,Bd,8534
761,1,Bm,16225
761,1,Bw,93578
761,1,Ce,43214
761,1,Cm,0
761,1,Cw,88772
761,1,X,95320
761,1,Y,0
762,1,Ad,43141
762,1,Am,80446
762,1,Aw,24049
762,1,Bd,8551
762,1,Bm,16321
762,1,Bw,93692
762,1,Ce,43443
762,1,Cm,0
762,1,Cw,88777
762,1,X,95418
762,1,Y,0
763,1,Ad,43180
763,1,Am,80521
763,1,Aw,23972
763,1,Bd,8523
763,1,Bm,16393
763,1,Bw,93584
763,1,Ce,43582
763,1,Cm,0
763,1,Cw,88599
763,1,X,95354
763,1,Y,0
764,1,Ad,43593
764,1,Am,80560
764,1,Aw,23663
764,1,Bd,8626
764,1,Bm,16574
764,1,Bw,93690
764,1,Ce,43991
764,1,Cm,0
764,1,Cw,88666
764,1,X,95493
764,1,Y,0
765,1,Ad,43556
765,1,Am,80361
765,1,Aw,23578
765,1,Bd,8734
765,1,Bm,16732
765,1,Bw,93430
765,1,Ce,44288
765,1,Cm,0
765,1,Cw,88312
765,1,X,95230
765,1,Y,0
766,1,Ad,43528
766,1,Am,80183
766,1,Aw,23342
766,1,Bd,8754
766,1,Bm,16662
766,1,Bw,93196
766,1,Ce,44477
766,1,Cm,0
766,1,Cw,87923
766,1,X,94987
766,1,Y,0
767,1,Ad,43601
767,1,Am,80133
767,1,Aw,23157
767,1,Bd,8802
767,1,Bm,16782
767,1,Bw,93069
767,1,Ce,44649
767,1,Cm,0
767,1,Cw,87752
767,1,X,94870
767,1,Y,0
768,1,Ad,43596
768,1,Am,80191
768,1,Aw,22955
768,1,Bd,8889
768,1,Bm,16910
768,1,Bw,93146
768,1,Ce,44939
768,1,Cm,0
768,1,Cw,87807
768,1,X,94968
768,1,Y,0
769,1,Ad,43577
769,1,Am,80298
769,1,Aw,22886
769,1,Bd,8990
769,1,Bm,17028
769,1,Bw,93161
769,1,Ce,45213
769,1,Cm,0
769,1,Cw,87800
769,1,X,95014
769,1,Y,0
770,1,Ad,43734
770,1,Am,80180
770,1,Aw,22626
770,1,Bd,9092
770,1,Bm,17220
770,1,Bw,92908
770,1,Ce,45341
770,1,Cm,0
770,1,Cw,87613
770,1,X,94834
770,1,Y,0
771,1,Ad,43714
771,1,Am,80340
771,1,Aw,22524
771,1,Bd,9153
771,1,Bm,17411
771,1,Bw,92939
771,1,Ce,45650
771,1,Cm,0
771,1,Cw,87615
771,1,X,94910
771,1,Y,0
772,1,Ad,43662
772,1,Am,80676
772,1,Aw,22366
772,1,Bd,9227
772,1,Bm,17586
772,1,Bw,93043
772,1,Ce,45782
772,1,Cm,0
772,1,Cw,87719
772,1,X,95074
772,1,Y,0
773,1,Ad,43783
773,1,Am,81091
773,1,Aw,22244
773,1,Bd,9336
773,1,Bm,17728
773,1,Bw,93310
773,1,Ce,45947
773,1,Cm,0
773,1,Cw,88023
773,1,X,95415
773,1,Y,0
774,1,Ad,44015
774,1,Am,81252
774,1,Aw,22016
774,1,Bd,9454
774,1,Bm,17899
774,1,Bw,93355
774,1,Ce,46216
774,1,Cm,0
774,1,Cw,88073
774,1,X,95533
774,1,Y,0
775,1,Ad,43878
775,1,Am,81076
775,1,Aw,21937
775,1,Bd,9359
775,1,Bm,18034
775,1,Bw,93093
775,1,Ce,46288
775,1,Cm,0
775,1,Cw,87815
775,1,X,95308
775,1,Y,0
776,1,Ad,43953
776,1,Am,81173
776,1,Aw,21703
776,1,Bd,9459
776,1,Bm,18137
776,1,Bw,93040
776,1,Ce,46545
776,1,Cm,0
776,1,Cw,87720
776,1,X,95267
776,1,Y,0
777,1,Ad,43991
777,1,Am,81176
777,1,Aw,21415
777,1,Bd,9577
777,1,Bm,18295
777,1,Bw,92981
777,1,Ce,46673
777,1,Cm,0
777,1,Cw,87549
777,1,X,95206
777,1,Y,0
778,1,Ad,44046
778,1,Am,81297
778,1,Aw,21260
778,1,Bd,9657
778,1,Bm,18463
778,1,Bw,93108
778,1,Ce,47052
778,1,Cm,0
778,1,Cw,87658
778,1,X,95387
778,1,Y,0
779,1,Ad,44109
779,1,Am,81265
779,1,Aw,21032
779,1,Bd,9683
779,1,Bm,18521
779,1,Bw,93029
779,1,Ce,47269
779,1,Cm,0
779,1,Cw,87513
779,1,X,95314
779,1,Y,0
780,1,Ad,44211
780,1,Am,81236
780,1,Aw,21001
780,1,Bd,9862
780,1,Bm,18610
780,1,Bw,92990
780,1,Ce,47487
780,1,Cm,0
780,1,Cw,87437
780,1,X,95331
780,1,Y,0
781,1,Ad,44397
781,1,Am,81289
781,1,Aw,21043
781,1,Bd,9959
781,1,Bm,18845
781,1,Bw,93087
781,1,Ce,47679
781,1,Cm,0
781,1,Cw,87488
781,1,X,95528
781,1,Y,0
782,1,Ad,44402
782,1,Am,81440
782,1,Aw,20863
782,1,Bd,9964
782,1,Bm,18987
782,1,Bw,93106
782,1,Ce,47839
782,1,Cm,0
782,1,Cw,87428
782,1,X,95559
782,1,Y,0
783,1,Ad,44406
783,1,Am,81587
783,1,Aw,20623
783,1,Bd,10072
783,1,Bm,19113
783,1,Bw,93109
783,1,Ce,48150
783,1,Cm,0
783,1,Cw,87340
783,1,X,95553
783,1,Y,0
784,1,Ad,44390
784,1,Am,81770
784,1,Aw,20368
784,1,Bd,10133
784,1,Bm,19359
784,1,Bw,93069
784,1,Ce,48066
784,1,Cm,0
784,1,Cw,87325
784,1,X,95595
784,1,Y,0
785,1,Ad,44425
785,1,Am,82055
785,1,Aw,20196
785,1,Bd,10098
785,1,Bm,19663
785,1,Bw,93205
785,1,Ce,48426
785,1,Cm,0
785,1,Cw,87414
785,1,X,95780
785,1,Y,0
786,1,Ad,44459
786,1,Am,82245
786,1,Aw,19994
786,1,Bd,10159
786,1,Bm,19771
786,1,Bw,93279
786,1,Ce,48632
786,1,Cm,0
786,1,Cw,87404
786,1,X,95900
786,1,Y,0
787,1,Ad,44556
787,1,Am,82307
787,1,Aw,19811
787,1,Bd,10184
787,1,Bm,19990
787,1,Bw,93227
787,1,Ce,48750
787,1,Cm,0
787,1,Cw,87238
787,1,X,95864
787,1,Y,0
788,1,Ad,44593
788,1,Am,82081
788,1,Aw,19577
788,1,Bd,10157
788,1,Bm,20071
788,1,Bw,93009
788,1,Ce,48985
788,1,Cm,0
788,1,Cw,86919
788,1,X,95640
788,1,Y,0
789,1,Ad,44735
789,1,Am,82361
789,1,Aw,19470
789,1,Bd,10200
789,1,Bm,20218
789,1,Bw,93259
789,1,Ce,49435
789,1,Cm,0
789,1,Cw,87100
789,1,X,95917
789,1,Y,0
790,1,Ad,44625
790,1,Am,82405
790,1,Aw,19160
790,1,Bd,10199
790,1,Bm,20218
790,1,Bw,93037
790,1,Ce,49722
790,1,Cm,0
790,1,Cw,86842
790,1,X,95749
790,1,Y,0
791,1,Ad,44730
791,1,Am,82104
791,1,Aw,18903
791,1,Bd,10208
791,1,Bm,20337
791,1,Bw,92775
791,1,Ce,49954
791,1,Cm,0
791,1,Cw,86599
791,1,X,95521
791,1,Y,0
792,1,Ad,44596
792,1,Am,81974
792,1,Aw,18702
792,1,Bd,10219
792,1,Bm,20422
792,1,Bw,92508
792,1,Ce,50032
792,1,Cm,0
792,1,Cw,86169
792,1,X,95240
792,1,Y,0
793,1,Ad,44532
793,1,Am,82089
793,1,Aw,18383
793,1,Bd,10293
793,1,Bm,20705
793,1,Bw,92391
793,1,Ce,50252
793,1,Cm,0
793,1,Cw,85987
793,1,X,95210
793,1,Y,0
794,1,Ad,44552
794,1,Am,81968
794,1,Aw,18129
794,1,Bd,10399
794,1,Bm,20758
794,1,Bw,92192
794,1,Ce,50257
794,1,Cm,0
794,1,Cw,85777
794,1,X,95046
794,1,Y,0
795,1,Ad,44569
795,1,Am,81929
795,1,Aw,17970
795,1,Bd,10480
795,1,Bm,20919
795,1,Bw,92086
795,1,Ce,50553
795,1,Cm,0
795,1,Cw,85586
795,1,X,95023
795,1,Y,0
796,1,Ad,44734
796,1,Am,82110
796,1,Aw,17800
796,1,Bd,10674
796,1,Bm,21116
796,1,Bw,92210
796,1,Ce,50840
796,1,Cm,0
796,1,Cw,85630
796,1,X,95209
796,1,Y,0
797,1,Ad,44901
797,1,Am,82416
797,1,Aw,17597
797,1,Bd,10758
797,1,Bm,21378
797,1,Bw,92329
797,1,Ce,51238
797,1,Cm,0
797,1,Cw,85754
797,1,X,95414
797,1,Y,0
798,1,Ad,44857
798,1,Am,82350
798,1,Aw,17409
798,1,Bd,10779
798,1,Bm,21598
798,1,Bw,92191
798,1,Ce,51359
798,1,Cm,0
798,1,Cw,85429
798,1,X,95286
798,1,Y,0
799,1,Ad,44970
799,1,Am,82356
799,1,Aw,17356
799,1,Bd,10806
799,1,Bm,21734
799,1,Bw,92199
799,1,Ce,51593
799,1,Cm,0
799,1,Cw,85251
799,1,X,95285
799,1,Y,0
800,1,Ad,45316
800,1,Am,82985
800,1,Aw,17311
800,1,Bd,10889
800,1,Bm,21959
800,1,Bw,92703
800,1,Ce,52076
800,1,Cm,0
800,1,Cw,85740
800,1,X,95856
800,1,Y,0
801,1,Ad,45259
801,1,Am,82853
801,1,Aw,17161
801,1,Bd,10884
801,1,Bm,21987
801,1,Bw,92495
801,1,Ce,52333
801,1,Cm,0
801,1,Cw,85390
801,1,X,95661
801,1,Y,0
802,1,Ad,45377
802,1,Am,82975
802,1,Aw,17067
802,1,Bd,10901
802,1,Bm,22174
802,1,Bw,92527
802,1,Ce,52558
802,1,Cm,0
802,1,Cw,85409
802,1,X,95730
802,1,Y,0
803,1,Ad,45563
803,1,Am,82918
803,1,Aw,16878
803,1,Bd,11001
803,1,Bm,22352
803,1,Bw,92465
803,1,Ce,52824
803,1,Cm,0
803,1,Cw,85227
803,1,X,95749
803,1,Y,0
804,1,Ad,45310
804,1,Am,82719
804,1,Aw,16678
804,1,Bd,10983
804,1,Bm,22526
804,1,Bw,92015
804,1,Ce,52866
804,1,Cm,0
804,1,Cw,84790
804,1,X,95365
804,1,Y,0
805,1,Ad,45391
805,1,Am,82521
805,1,Aw,16497
805,1,Bd,11082
805,1,Bm,22524
805,1,Bw,91821
805,1,Ce,52968
805,1,Cm,0
805,1,Cw,84529
805,1,X,95146
805,1,Y,0
806,1,Ad,45344
806,1,Am,82466
806,1,Aw,16405
806,1,Bd,11282
806,1,Bm,22744
806,1,Bw,91794
806,1,Ce,53044
806,1,Cm,0
806,1,Cw,84460
806,1,X,95145
806,1,Y,0
807,1,Ad,45157
807,1,Am,82415
807,1,Aw,16334
807,1,Bd,11455
807,1,Bm,22855
807,1,Bw,91639
807,1,Ce,53261
807,1,Cm,0
807,1,Cw,84238
807,1,X,95029
807,1,Y,0
808,1,Ad,44991
808,1,Am,82345
808,1,Aw,16320
808,1,Bd,11519
808,1,Bm,22931
808,1,Bw,91529
808,1,Ce,53482
808,1,Cm,0
808,1,Cw,84044
808,1,X,94971
808,1,Y,0
809,1,Ad,44980
809,1,Am,82222
809,1,Aw,16249
809,1,Bd,11598
809,1,Bm,23111
809,1,Bw,91410
809,1,Ce,53699
809,1,Cm,0
809,1,Cw,83836
809,1,X,94885
809,1,Y,0
810,1,Ad,44939
810,1,Am,82355
810,1,Aw,16187
810,1,Bd,11667
810,1,Bm,23292
810,1,Bw,91369
810,1,Ce,53818
810,1,Cm,0
810,1,Cw,83852
810,1,X,94937
810,1,Y,0
811,1,Ad,44928
811,1,Am,82557
811,1,Aw,16077
811,1,Bd,11746
811,1,Bm,23424
811,1,Bw,91467
811,1,Ce,54061
811,1,Cm,0
811,1,Cw,83745
811,1,X,95082
811,1,Y,0
812,1,Ad,44874
812,1,Am,82697
812,1,Aw,16019
812,1,Bd,11754
812,1,Bm,23606
812,1,Bw,91552
812,1,Ce,54413
812,1,Cm,0
812,1,Cw,83721
812,1,X,95191
812,1,Y,0
813,1,Ad,44801
813,1,Am,82771
813,1,Aw,16052
813,1,Bd,11851
813,1,Bm,23789
813,1,Bw,91475
813,1,Ce,54598
813,1,Cm,0
813,1,Cw,83616
813,1,X,95182
813,1,Y,0
814,1,Ad,44973
814,1,Am,82871
814,1,Aw,15881
814,1,Bd,11966
814,1,Bm,23939
814,1,Bw,91638
814,1,Ce,54753
814,1,Cm,0
814,1,Cw,83704
814,1,X,95376
814,1,Y,0
815,1,Ad,45070
815,1,Am,82962
815,1,Aw,15773
815,1,Bd,12021
815,1,Bm,24154
815,1,Bw,91528
815,1,Ce,55132
815,1,Cm,0
815,1,Cw,83628
815,1,X,95453
815,1,Y,0
816,1,Ad,45073
816,1,Am,82763
816,1,Aw,15570
816,1,Bd,12051
816,1,Bm,24229
816,1,Bw,91293
816,1,Ce,55162
816,1,Cm,0
816,1,Cw,83472
816,1,X,95241
816,1,Y,0
817,1,Ad,45161
817,1,Am,82842
817,1,Aw,15368
817,1,Bd,12130
817,1,Bm,24380
817,1,Bw,91263
817,1,Ce,55504
817,1,Cm,0
817,1,Cw,83313
817,1,X,95260
817,1,Y,0
818,1,Ad,45329
818,1,Am,83112
818,1,Aw,15198
818,1,Bd,12184
818,1,Bm,24596
818,1,Bw,91365
818,1,Ce,56018
818,1,Cm,0
818,1,Cw,83342
818,1,X,95417
818,1,Y,0
819,1,Ad,45422
819,1,Am,83147
819,1,Aw,14918
819,1,Bd,12349
819,1,Bm,24738
819,1,Bw,91266
819,1,Ce,56367
819,1,Cm,0
819,1,Cw,83238
819,1,X,95410
819,1,Y,0
820,1,Ad,45619
820,1,Am,82978
820,1,Aw,14713
820,1,Bd,12328
820,1,Bm,24821
820,1,Bw,91099
820,1,Ce,56597
820,1,Cm,0
820,1,Cw,82921
820,1,X,95254
820,1,Y,0
821,1,Ad,45474
821,1,Am,82835
821,1,Aw,14688
821,1,Bd,12397
821,1,Bm,24864
821,1,Bw,90862
821,1,Ce,56822
821,1,Cm,0
821,1,Cw,82584
821,1,X,95077
821,1,Y,0
822,1,Ad,45513
822,1,Am,82715
822,1,Aw,14529
822,1,Bd,12462
822,1,Bm,25091
822,1,Bw,90700
822,1,Ce,56883
822,1,Cm,0
822,1,Cw,82313
822,1,X,94988
822,1,Y,0
823,1,Ad,45446
823,1,Am,82796
823,1,Aw,14493
823,1,Bd,12582
823,1,Bm,25347
823,1,Bw,90571
823,1,Ce,56986
823,1,Cm,0
823,1,Cw,82237
823,1,X,94984
823,1,Y,0
824,1,Ad,45563
824,1,Am,82974
824,1,Aw,14357
824,1,Bd,12646
824,1,Bm,25564
824,1,Bw,90592
824,1,Ce,57411
824,1,Cm,0
824,1,Cw,82185
824,1,X,95057
824,1,Y,0
825,1,Ad,45575
825,1,Am,83000
825,1,Aw,14182
825,1,Bd,12716
825,1,Bm,25680
825,1,Bw,90556
825,1,Ce,57538
825,1,Cm,0
825,1,Cw,82061
825,1,X,95035
825,1,Y,0
826,1,Ad,45487
826,1,Am,83229
826,1,Aw,14121
826,1,Bd,12769
826,1,Bm,25851
826,1,Bw,90658
826,1,Ce,57801
826,1,Cm,0
826,1,Cw,82101
826,1,X,95195
826,1,Y,0
827,1,Ad,45730
827,1,Am,83318
827,1,Aw,13872
827,1,Bd,12809
827,1,Bm,26085
827,1,Bw,90721
827,1,Ce,58191
827,1,Cm,0
827,1,Cw,82096
827,1,X,95350
827,1,Y,0
828,1,Ad,45781
828,1,Am,83340
828,1,Aw,13714
828,1,Bd,12884
828,1,Bm,26101
828,1,Bw,90593
828,1,Ce,58240
828,1,Cm,0
828,1,Cw,81923
828,1,X,95271
828,1,Y,0
829,1,Ad,45750
829,1,Am,83307
829,1,Aw,13513
829,1,Bd,12915
829,1,Bm,26292
829,1,Bw,90348
829,1,Ce,58473
829,1,Cm,0
829,1,Cw,81637
829,1,X,95097
829,1,Y,0
830,1,Ad,45754
830,1,Am,83285
830,1,Aw,13441
830,1,Bd,12981
830,1,Bm,26533
830,1,Bw,90263
830,1,Ce,58758
830,1,Cm,0
830,1,Cw,81351
830,1,X,95064
830,1,Y,0
831,1,Ad,45487
831,1,Am,83152
831,1,Aw,13335
831,1,Bd,12938
831,1,Bm,26701
831,1,Bw,89984
831,1,Ce,58784
831,1,Cm,0
831,1,Cw,80936
831,1,X,94800
831,1,Y,0
832,1,Ad,45592
832,1,Am,83186
832,1,Aw,13366
832,1,Bd,12963
832,1,Bm,26783
832,1,Bw,90003
832,1,Ce,59040
832,1,Cm,0
832,1,Cw,80917
832,1,X,94891
832,1,Y,0
833,1,Ad,45470
833,1,Am,83117
833,1,Aw,13251
833,1,Bd,13034
833,1,Bm,26920
833,1,Bw,89926
833,1,Ce,59111
833,1,Cm,0
833,1,Cw,80633
833,1,X,94841
833,1,Y,0
834,1,Ad,45321
834,1,Am,83227
834,1,Aw,13278
834,1,Bd,13132
834,1,Bm,27056
834,1,Bw,89925
834,1,Ce,59379
834,1,Cm,0
834,1,Cw,80477
834,1,X,94884
834,1,Y,0
835,1,Ad,45528
835,1,Am,83273
835,1,Aw,13014
835,1,Bd,13302
835,1,Bm,27368
835,1,Bw,89795
835,1,Ce,59679
835,1,Cm,0
835,1,Cw,80215
835,1,X,94862
835,1,Y,0
836,1,Ad,45742
836,1,Am,83489
836,1,Aw,12876
836,1,Bd,13429
836,1,Bm,27646
836,1,Bw,89944
836,1,Ce,60060
836,1,Cm,0
836,1,Cw,80348
836,1,X,95122
836,1,Y,0
837,1,Ad,45685
837,1,Am,83661
837,1,Aw,12788
837,1,Bd,13464
837,1,Bm,27831
837,1,Bw,89993
837,1,Ce,60291
837,1,Cm,0
837,1,Cw,80290
837,1,X,95200
837,1,Y,0
838,1,Ad,45720
838,1,Am,83356
838,1,Aw,12635
838,1,Bd,13535
838,1,Bm,27863
838,1,Bw,89634
838,1,Ce,60496
838,1,Cm,0
838,1,Cw,79685
838,1,X,94860
838,1,Y,0
839,1,Ad,45445
839,1,Am,83420
839,1,Aw,12549
839,1,Bd,13653
839,1,Bm,27999
839,1,Bw,89461
839,1,Ce,60689
839,1,Cm,0
839,1,Cw,79433
839,1,X,94807
839,1,Y,0
840,1,Ad,45330
840,1,Am,83412
840,1,Aw,12499
840,1,Bd,13740
840,1,Bm,28134
840,1,Bw,89328
840,1,Ce,60788
840,1,Cm,0
840,1,Cw,79370
840,1,X,94705
840,1,Y,0
841,1,Ad,45358
841,1,Am,83477
841,1,Aw,12290
841,1,Bd,13902
841,1,Bm,28326
841,1,Bw,89284
841,1,Ce,61069
841,1,Cm,0
841,1,Cw,79213
841,1,X,94751
841,1,Y,0
842,1,Ad,45255
842,1,Am,83698
842,1,Aw,12152
842,1,Bd,13997
842,1,Bm,28512
842,1,Bw,89309
842,1,Ce,61311
842,1,Cm,0
842,1,Cw,79058
842,1,X,94823
842,1,Y,0
843,1,Ad,45485
843,1,Am,83660
843,1,Aw,12039
843,1,Bd,14080
843,1,Bm,28829
843,1,Bw,89357
843,1,Ce,61707
843,1,Cm,0
843,1,Cw,78907
843,1,X,94911
843,1,Y,0
844,1,Ad,45534
844,1,Am,83724
844,1,Aw,11976
844,1,Bd,14102
844,1,Bm,28913
844,1,Bw,89394
844,1,Ce,61983
844,1,Cm,0
844,1,Cw,78783
844,1,X,94986
844,1,Y,0
845,1,Ad,45636
845,1,Am,83965
845,1,Aw,11865
845,1,Bd,14285
845,1,Bm,29181
845,1,Bw,89462
845,1,Ce,62369
845,1,Cm,0
845,1,Cw,78700
845,1,X,95138
845,1,Y,0
846,1,Ad,45703
846,1,Am,83822
846,1,Aw,11696
846,1,Bd,14359
846,1,Bm,29290
846,1,Bw,89195
846,1,Ce,62567
846,1,Cm,0
846,1,Cw,78362
846,1,X,94952
846,1,Y,0
847,1,Ad,45873
847,1,Am,83866
847,1,Aw,11453
847,1,Bd,14392
847,1,Bm,29578
847,1,Bw,89087
847,1,Ce,62787
847,1,Cm,0
847,1,Cw,78190
847,1,X,94935
847,1,Y,0
848,1,Ad,45816
848,1,Am,84064
848,1,Aw,11383
848,1,Bd,14509
848,1,Bm,29872
848,1,Bw,89098
848,1,Ce,62975
848,1,Cm,0
848,1,Cw,78142
848,1,X,95057
848,1,Y,0
849,1,Ad,45805
849,1,Am,83793
849,1,Aw,11371
849,1,Bd,14587
849,1,Bm,29887
849,1,Bw,88760
849,1,Ce,63184
849,1,Cm,0
849,1,Cw,77911
849,1,X,94827
849,1,Y,0
850,1,Ad,45819
850,1,Am,83893
850,1,Aw,11247
850,1,Bd,14680
850,1,Bm,30142
850,1,Bw,88720
850,1,Ce,63513
850,1,Cm,0
850,1,Cw,77758
850,1,X,94900
850,1,Y,0
851,1,Ad,45826
851,1,Am,83824
851,1,Aw,11142
851,1,Bd,14721
851,1,Bm,30367
851,1,Bw,88414
851,1,Ce,63637
851,1,Cm,0
851,1,Cw,77514
851,1,X,94774
851,1,Y,0
852,1,Ad,45801
852,1,Am,83629
852,1,Aw,11092
852,1,Bd,14810
852,1,Bm,30352
852,1,Bw,88136
852,1,Ce,63822
852,1,Cm,0
852,1,Cw,77186
852,1,X,94523
852,1,Y,0
853,1,Ad,45937
853,1,Am,83786
853,1,Aw,11004
853,1,Bd,14829
853,1,Bm,30762
853,1,Bw,88154
853,1,Ce,64145
853,1,Cm,0
853,1,Cw,77088
853,1,X,94662
853,1,Y,0
854,1,Ad,45958
854,1,Am,83842
854,1,Aw,10953
854,1,Bd,15074
854,1,Bm,30919
854,1,Bw,88093
854,1,Ce,64301
854,1,Cm,0
854,1,Cw,77167
854,1,X,94732
854,1,Y,0
855,1,Ad,45808
855,1,Am,84063
855,1,Aw,10848
855,1,Bd,15116
855,1,Bm,31203
855,1,Bw,88195
855,1,Ce,64438
855,1,Cm,0
855,1,Cw,77281
855,1,X,94875
855,1,Y,0
856,1,Ad,45822
856,1,Am,83755
856,1,Aw,10634
856,1,Bd,15268
856,1,Bm,31256
856,1,Bw,87808
856,1,Ce,64480
856,1,Cm,0
856,1,Cw,76901
856,1,X,94574
856,1,Y,0
857,1,Ad,45918
857,1,Am,83774
857,1,Aw,10536
857,1,Bd,15386
857,1,Bm,31351
857,1,Bw,87896
857,1,Ce,64774
857,1,Cm,0
857,1,Cw,76753
857,1,X,94698
857,1,Y,0
858,1,Ad,45601
858,1,Am,83391
858,1,Aw,10482
858,1,Bd,15419
858,1,Bm,31398
858,1,Bw,87378
858,1,Ce,64624
858,1,Cm,0
858,1,Cw,76282
858,1,X,94236
858,1,Y,0
859,1,Ad,45754
859,1,Am,83496
859,1,Aw,10328
859,1,Bd,15599
859,1,Bm,31537
859,1,Bw,87352
859,1,Ce,64909
859,1,Cm,0
859,1,Cw,76046
859,1,X,94247
859,1,Y,0
860,1,Ad,45817
860,1,Am,83409
860,1,Aw,10188
860,1,Bd,15604
860,1,Bm,31674
860,1,Bw,87305
860,1,Ce,65082
860,1,Cm,0
860,1,Cw,75828
860,1,X,94208
860,1,Y,0
861,1,Ad,45610
861,1,Am,83302
861,1,Aw,10121
861,1,Bd,15546
861,1,Bm,31760
861,1,Bw,86998
861,1,Ce,65016
861,1,Cm,0
861,1,Cw,75496
861,1,X,93976
861,1,Y,0
862,1,Ad,45615
862,1,Am,83344
862,1,Aw,9975
862,1,Bd,15652
862,1,Bm,32066
862,1,Bw,86834
862,1,Ce,65149
862,1,Cm,0
862,1,Cw,75331
862,1,X,93942
862,1,Y,0
863,1,Ad,45762
863,1,Am,83709
863,1,Aw,9915
863,1,Bd,15883
863,1,Bm,32417
863,1,Bw,87005
863,1,Ce,65703
863,1,Cm,0
863,1,Cw,75355
863,1,X,94292
863,1,Y,0
864,1,Ad,45682
864,1,Am,83664
864,1,Aw,9793
864,1,Bd,15902
864,1,Bm,32619
864,1,Bw,86848
864,1,Ce,65780
864,1,Cm,0
864,1,Cw,75163
864,1,X,94227
864,1,Y,0
865,1,Ad,45619
865,1,Am,83790
865,1,Aw,9631
865,1,Bd,15916
865,1,Bm,32790
865,1,Bw,86779
865,1,Ce,66031
865,1,Cm,0
865,1,Cw,75041
865,1,X,94241
865,1,Y,0
