Time,NodeID,Alleles,VectorPopulation,VectorPopulationNumDied,VectorPopulationAvgAgeAtDeath
304,1,Y,0,0,0
304,1,a0,93271,14023,6.72474
304,1,a1,31124,4950,5.77798
304,1,b0,94664,14122,6.75223
304,1,b1,26902,4352,5.68199
304,1,a0.b0,93181,13923,6.76585
304,1,a1.b1,24533,4011,5.61207
305,1,X,95253,14512,6.60295
305,1,Y,0,0,0
305,1,a0,93395,13934,6.75477
305,1,a1,31513,5007,5.81306
305,1,b0,94800,14086,6.7724
305,1,b1,27117,4409,5.68587
305,1,a0.b0,93310,13844,6.79218
305,1,a1.b1,24783,4027,5.64415
306,1,X,95044,14794,6.56807
306,1,Y,0,0,0
306,1,a0,93047,14202,6.72032
306,1,a1,32180,5040,5.87421
306,1,b0,94502,14341,6.74395
306,1,b1,27717,4409,5.9027
306,1,a0.b0,92941,14117,6.75476
306,1,a1.b1,25318,4051,5.83486
307,1,X,95060,14598,6.50041
307,1,Y,0,0,0
307,1,a0,93038,13918,6.69019
307,1,a1,32671,5225,5.78105
307,1,b0,94552,14056,6.71251
307,1,b1,28112,4546,5.70282
307,1,a0.b0,92950,13812,6.73385
307,1,a1.b1,25708,4184,5.6771
308,1,X,95222,14491,6.497
308,1,Y,0,0,0
308,1,a0,93146,13818,6.67904
308,1,a1,33238,5273,5.68822
308,1,b0,94666,13983,6.6967
308,1,b1,28587,4600,5.655
308,1,a0.b0,93033,13730,6.71544
308,1,a1.b1,26120,4238,5.60076
309,1,X,95042,14829,6.46011
309,1,Y,0,0,0
309,1,a0,92849,14162,6.64369
309,1,a1,33647,5518,5.72218
309,1,b0,94524,14273,6.67281
309,1,b1,28891,4859,5.6773
309,1,a0.b0,92759,14049,6.68909
309,1,a1.b1,26417,4463,5.64284
310,1,X,94884,14867,6.51261
310,1,Y,0,0,0
310,1,a0,92592,14165,6.69079
310,1,a1,34277,5496,5.83916
310,1,b0,94336,14349,6.71162
310,1,b1,29366,4820,5.78008
310,1,a0.b0,92495,14075,6.72718
310,1,a1.b1,26867,4435,5.74273
311,1,X,94817,14713,6.42323
311,1,Y,0,0,0
311,1,a0,92389,14006,6.60952
311,1,a1,34949,5547,5.70272
311,1,b0,94196,14165,6.63304
311,1,b1,29868,4837,5.68038
311,1,a0.b0,92274,13909,6.64864
311,1,a1.b1,27384,4430,5.63612
312,1,X,94610,14802,6.46379
312,1,Y,0,0,0
312,1,a0,92172,13993,6.69399
312,1,a1,35383,5719,5.70624
312,1,b0,93990,14181,6.70305
312,1,b1,30274,4942,5.65783
312,1,a0.b0,92043,13878,6.74117
312,1,a1.b1,27737,4558,5.59434
313,1,X,94412,14738,6.42808
313,1,Y,0,0,0
313,1,a0,91912,13941,6.64551
313,1,a1,35705,5884,5.67284
313,1,b0,93839,14118,6.66645
313,1,b1,30522,5159,5.60535
313,1,a0.b0,91829,13812,6.69823
313,1,a1.b1,27961,4774,5.55425
314,1,X,94297,14647,6.46631
314,1,Y,0,0,0
314,1,a0,91710,13854,6.67692
314,1,a1,36349,5756,5.60823
314,1,b0,93649,14074,6.68886
314,1,b1,31088,4982,5.49137
314,1,a0.b0,91580,13771,6.71113
314,1,a1.b1,28473,4640,5.46164
315,1,X,94046,14754,6.44334
315,1,Y,0,0,0
315,1,a0,91327,13943,6.66535
315,1,a1,36816,5987,5.58076
315,1,b0,93380,14106,6.69339
315,1,b1,31475,5148,5.50738
315,1,a0.b0,91223,13813,6.71867
315,1,a1.b1,28822,4776,5.4397
316,1,X,93819,14617,6.56831
316,1,Y,0,0,0
316,1,a0,91035,13739,6.8117
316,1,a1,37223,6031,5.76173
316,1,b0,93087,13951,6.83413
316,1,b1,31789,5221,5.66845
316,1,a0.b0,90897,13635,6.85603
316,1,a1.b1,29112,4841,5.60896
317,1,X,93450,14730,6.49375
317,1,Y,0,0,0
317,1,a0,90523,13818,6.74019
317,1,a1,37463,6217,5.67187
317,1,b0,92672,13998,6.78104
317,1,b1,31878,5473,5.63786
317,1,a0.b0,90386,13680,6.7981
317,1,a1.b1,29211,5046,5.54043
318,1,X,93263,14800,6.40993
318,1,Y,0,0,0
318,1,a0,90390,13785,6.67791
318,1,a1,38064,6241,5.60936
318,1,b0,92577,14022,6.7101
318,1,b1,32359,5381,5.49768
318,1,a0.b0,90260,13648,6.73491
318,1,a1.b1,29689,4968,5.45793
319,1,X,93479,14506,6.49731
319,1,Y,0,0,0
319,1,a0,90418,13615,6.73287
319,1,a1,38726,6222,5.67326
319,1,b0,92667,13820,6.77019
319,1,b1,32977,5361,5.651
319,1,a0.b0,90288,13485,6.78814
319,1,a1.b1,30261,4962,5.5794
320,1,X,93338,14701,6.47344
320,1,Y,0,0,0
320,1,a0,90174,13670,6.76247
320,1,a1,39125,6452,5.69684
320,1,b0,92542,13889,6.79343
320,1,b1,33261,5601,5.59097
320,1,a0.b0,90032,13540,6.8178
320,1,a1.b1,30512,5165,5.52585
321,1,X,93016,14820,6.32611
321,1,Y,0,0,0
321,1,a0,89813,13792,6.59614
321,1,a1,39644,6437,5.6705
321,1,b0,92248,14024,6.62842
321,1,b1,33712,5583,5.58714
321,1,a0.b0,89664,13650,6.65436
321,1,a1.b1,30930,5166,5.53755
322,1,X,93415,14453,6.33377
322,1,Y,0,0,0
322,1,a0,90050,13455,6.59695
322,1,a1,40248,6429,5.62871
322,1,b0,92608,13685,6.6331
322,1,b1,34128,5644,5.50354
322,1,a0.b0,89915,13306,6.65963
322,1,a1.b1,31330,5207,5.4613
323,1,X,93448,14525,6.41108
323,1,Y,0,0,0
323,1,a0,90004,13465,6.71222
323,1,a1,40624,6639,5.61003
323,1,b0,92647,13718,6.72941
323,1,b1,34419,5749,5.51435
323,1,a0.b0,89867,13330,6.77007
323,1,a1.b1,31596,5331,5.44832
324,1,X,93321,14756,6.42308
324,1,Y,0,0,0
324,1,a0,89783,13675,6.72
324,1,a1,40996,6804,5.6943
324,1,b0,92548,13955,6.73436
324,1,b1,34709,5901,5.62193
324,1,a0.b0,89653,13538,6.77788
324,1,a1.b1,31817,5497,5.60488
325,1,X,93270,14738,6.3759
325,1,Y,0,0,0
325,1,a0,89555,13680,6.64459
325,1,a1,41563,6731,5.72679
325,1,b0,92397,13965,6.67347
325,1,b1,35112,5822,5.64703
325,1,a0.b0,89402,13550,6.69875
325,1,a1.b1,32219,5386,5.58244
326,1,X,93460,14793,6.32407
326,1,Y,0,0,0
326,1,a0,89570,13623,6.63268
326,1,a1,42056,6947,5.64013
326,1,b0,92531,13920,6.65797
326,1,b1,35567,5974,5.56763
326,1,a0.b0,89405,13470,6.69666
326,1,a1.b1,32630,5554,5.52197
327,1,X,93234,14809,6.30016
327,1,Y,0,0,0
327,1,a0,89288,13590,6.61472
327,1,a1,42398,7017,5.54126
327,1,b0,92345,13880,6.6549
327,1,b1,35856,6093,5.49926
327,1,a0.b0,89137,13425,6.68372
327,1,a1.b1,32863,5666,5.41352
328,1,X,93180,14710,6.32454
328,1,Y,0,0,0
328,1,a0,89160,13499,6.63123
328,1,a1,42768,7167,5.65913
328,1,b0,92304,13821,6.66703
328,1,b1,36138,6172,5.54553
328,1,a0.b0,88991,13348,6.69494
328,1,a1.b1,33146,5725,5.50323
329,1,X,92619,14949,6.35093
329,1,Y,0,0,0
329,1,a0,88429,13727,6.64187
329,1,a1,42976,7220,5.67452
329,1,b0,91635,14073,6.684
329,1,b1,36338,6194,5.6227
329,1,a0.b0,88241,13558,6.7122
329,1,a1.b1,33286,5763,5.57175
330,1,X,92628,14714,6.29768
330,1,Y,0,0,0
330,1,a0,88306,13420,6.62474
330,1,a1,43421,7267,5.65722
330,1,b0,91694,13730,6.67735
330,1,b1,36651,6295,5.51851
330,1,a0.b0,88155,13232,6.70466
330,1,a1.b1,33593,5809,5.45395
331,1,X,92458,14735,6.35344
331,1,Y,0,0,0
331,1,a0,88026,13417,6.69561
331,1,a1,43724,7358,5.74721
331,1,b0,91500,13801,6.71575
331,1,b1,36944,6295,5.65338
331,1,a0.b0,87868,13266,6.76044
331,1,a1.b1,33831,5855,5.56533
332,1,X,92352,14641,6.3316
332,1,Y,0,0,0
332,1,a0,87828,13289,6.68666
332,1,a1,44328,7389,5.63067
332,1,b0,91343,13683,6.70489
332,1,b1,37404,6352,5.50708
332,1,a0.b0,87631,13131,6.75508
332,1,a1.b1,34288,5890,5.44941
333,1,X,92296,14674,6.38776
333,1,Y,0,0,0
333,1,a0,87604,13291,6.75051
333,1,a1,44755,7522,5.69503
333,1,b0,91250,13665,6.78558
333,1,b1,37633,6471,5.60578
333,1,a0.b0,87429,13094,6.83702
333,1,a1.b1,34568,5993,5.55131
334,1,X,91982,14936,6.20039
334,1,Y,0,0,0
334,1,a0,87106,13497,6.55731
334,1,a1,45241,7570,5.507
334,1,b0,90898,13890,6.59201
334,1,b1,38025,6625,5.39064
334,1,a0.b0,86922,13322,6.63031
334,1,a1.b1,34973,6107,5.31996
335,1,X,91620,14813,6.35806
335,1,Y,0,0,0
335,1,a0,86621,13297,6.74716
335,1,a1,45793,7711,5.63896
335,1,b0,90472,13729,6.78112
335,1,b1,38477,6623,5.56772
335,1,a0.b0,86422,13113,6.8278
335,1,a1.b1,35385,6178,5.49094
336,1,X,91480,14832,6.28391
336,1,Y,0,0,0
336,1,a0,86250,13264,6.69647
336,1,a1,46339,7916,5.59803
336,1,b0,90268,13684,6.7272
336,1,b1,38905,6763,5.48277
336,1,a0.b0,86045,13065,6.78324
336,1,a1.b1,35844,6272,5.40163
337,1,X,91450,14696,6.22081
337,1,Y,0,0,0
337,1,a0,85967,13072,6.6439
337,1,a1,46917,7885,5.44451
337,1,b0,90152,13484,6.69008
337,1,b1,39361,6773,5.34682
337,1,a0.b0,85746,12867,6.73382
337,1,a1.b1,36292,6301,5.2525
338,1,X,91507,14693,6.19826
338,1,Y,0,0,0
338,1,a0,85882,12955,6.65288
338,1,a1,47531,8044,5.52449
338,1,b0,90309,13395,6.70198
338,1,b1,39877,6908,5.36711
338,1,a0.b0,85707,12734,6.75098
338,1,a1.b1,36785,6444,5.31006
339,1,X,91216,14677,6.18996
339,1,Y,0,0,0
339,1,a0,85424,12965,6.62607
339,1,a1,47907,8116,5.42669
339,1,b0,90001,13479,6.65124
339,1,b1,40231,6944,5.31999
339,1,a0.b0,85213,12790,6.70305
339,1,a1.b1,37081,6524,5.26471
340,1,X,91224,14690,6.27406
340,1,Y,0,0,0
340,1,a0,85229,12963,6.73717
340,1,a1,48546,8156,5.63646
340,1,b0,89935,13475,6.74961
340,1,b1,40715,7044,5.52612
340,1,a0.b0,84994,12752,6.8321
340,1,a1.b1,37574,6553,5.45643
341,1,X,90863,14943,6.18872
341,1,Y,0,0,0
341,1,a0,84516,13175,6.62657
341,1,a1,49005,8452,5.45977
341,1,b0,89419,13654,6.67856
341,1,b1,41021,7350,5.39293
341,1,a0.b0,84298,12940,6.72875
341,1,a1.b1,37912,6864,5.31221
342,1,X,90344,15081,6.25502
342,1,Y,0,0,0
342,1,a0,83986,13087,6.77672
342,1,a1,49298,8585,5.48829
342,1,b0,88934,13637,6.81147
342,1,b1,41190,7324,5.358
342,1,a0.b0,83749,12869,6.87458
342,1,a1.b1,38083,6840,5.27953
343,1,X,90323,14535,6.20323
343,1,Y,0,0,0
343,1,a0,83689,12644,6.71307
343,1,a1,49745,8451,5.49036
343,1,b0,88845,13125,6.76221
343,1,b1,41495,7305,5.36797
343,1,a0.b0,83472,12407,6.8222
343,1,a1.b1,38432,6831,5.27653
344,1,X,90030,14826,6.1436
344,1,Y,0,0,0
344,1,a0,83203,12776,6.65913
344,1,a1,50126,8718,5.51893
344,1,b0,88507,13348,6.71314
344,1,b1,41807,7549,5.4076
344,1,a0.b0,82946,12559,6.75691
344,1,a1.b1,38716,7086,5.35168
345,1,X,89848,14796,6.20478
345,1,Y,0,0,0
345,1,a0,82845,12724,6.75377
345,1,a1,50650,8701,5.48673
345,1,b0,88360,13273,6.802
345,1,b1,42238,7500,5.3044
345,1,a0.b0,82601,12467,6.87238
345,1,a1.b1,39116,7043,5.21979
346,1,X,89366,14827,6.22459
346,1,Y,0,0,0
346,1,a0,82073,12764,6.76254
346,1,a1,50988,8904,5.57828
346,1,b0,87854,13339,6.80741
346,1,b1,42560,7603,5.43075
346,1,a0.b0,81820,12520,6.87484
346,1,a1.b1,39345,7171,5.38112
347,1,X,89217,14775,6.14254
347,1,Y,0,0,0
347,1,a0,81659,12585,6.68359
347,1,a1,51566,8965,5.50173
347,1,b0,87569,13263,6.72879
347,1,b1,43002,7725,5.31715
347,1,a0.b0,81401,12332,6.80019
347,1,a1.b1,39851,7206,5.26492
348,1,X,89245,14814,6.10983
348,1,Y,0,0,0
348,1,a0,81565,12478,6.69554
348,1,a1,52119,9122,5.46755
348,1,b0,87558,13166,6.74943
348,1,b1,43473,7845,5.25583
348,1,a0.b0,81300,12220,6.81579
348,1,a1.b1,40330,7312,5.18873
349,1,X,89122,14653,5.99379
349,1,Y,0,0,0
349,1,a0,81259,12322,6.60242
349,1,a1,52492,9187,5.36573
349,1,b0,87453,12966,6.64353
349,1,b1,43955,7832,5.21846
349,1,a0.b0,80978,12057,6.72555
349,1,a1.b1,40811,7343,5.14204
350,1,X,89166,14688,6.10587
350,1,Y,0,0,0
350,1,a0,80936,12380,6.68845
350,1,a1,53248,9092,5.4053
350,1,b0,87365,13019,6.76043
350,1,b1,44711,7816,5.20509
350,1,a0.b0,80636,12099,6.82056
350,1,a1.b1,41506,7361,5.13409
351,1,X,88637,15061,6.0749
351,1,Y,0,0,0
351,1,a0,80391,12564,6.69516
351,1,a1,53251,9610,5.38959
351,1,b0,87012,13260,6.76418
351,1,b1,44584,8306,5.26487
351,1,a0.b0,80127,12264,6.83448
351,1,a1.b1,41380,7798,5.16568
352,1,X,88494,14767,6.1053
352,1,Y,0,0,0
352,1,a0,79944,12397,6.69573
352,1,a1,53813,9377,5.40247
352,1,b0,86711,13142,6.73657
352,1,b1,45018,8043,5.26408
352,1,a0.b0,79631,12133,6.81967
352,1,a1.b1,41832,7573,5.19477
353,1,X,88462,14701,6.04673
353,1,Y,0,0,0
353,1,a0,79667,12174,6.68679
353,1,a1,54269,9485,5.3941
353,1,b0,86592,12918,6.7433
353,1,b1,45398,8170,5.29058
353,1,a0.b0,79345,11861,6.83686
353,1,a1.b1,42212,7686,5.19321
354,1,X,87984,15000,6.10953
354,1,Y,0,0,0
354,1,a0,79051,12342,6.77354
354,1,a1,54493,9772,5.43154
354,1,b0,86113,13130,6.83724
354,1,b1,45588,8421,5.25365
354,1,a0.b0,78765,12020,6.9282
354,1,a1.b1,42419,7926,5.19354
355,1,X,87958,14695,5.98721
355,1,Y,0,0,0
355,1,a0,78800,12025,6.65306
355,1,a1,54771,9668,5.29386
355,1,b0,86034,12824,6.71483
355,1,b1,45815,8328,5.14157
355,1,a0.b0,78493,11739,6.79078
355,1,a1.b1,42621,7882,5.04872
356,1,X,87979,14786,6.00473
356,1,Y,0,0,0
356,1,a0,78611,12013,6.68576
356,1,a1,55324,9776,5.3927
356,1,b0,86008,12862,6.75338
356,1,b1,46274,8478,5.21243
356,1,a0.b0,78297,11706,6.83487
356,1,a1.b1,43052,7981,5.13683
357,1,X,87457,15062,5.92624
357,1,Y,0,0,0
357,1,a0,77896,12254,6.59001
357,1,a1,55476,10076,5.35421
357,1,b0,85474,13091,6.66794
357,1,b1,46424,8660,5.17933
357,1,a0.b0,77570,11940,6.73702
357,1,a1.b1,43246,8143,5.11445
358,1,X,87508,14559,6.00034
358,1,Y,0,0,0
358,1,a0,77611,11796,6.70202
358,1,a1,56041,9818,5.39316
358,1,b0,85433,12576,6.7888
358,1,b1,46852,8444,5.17764
358,1,a0.b0,77265,11470,6.86408
358,1,a1.b1,43673,8018,5.08892
359,1,X,87267,14980,5.99967
359,1,Y,0,0,0
359,1,a0,77080,12005,6.70937
359,1,a1,56437,10199,5.40514
359,1,b0,85138,12905,6.80356
359,1,b1,47095,8786,5.26178
359,1,a0.b0,76736,11659,6.87881
359,1,a1.b1,43907,8280,5.17536
360,1,X,86928,14729,5.8503
360,1,Y,0,0,0
360,1,a0,76581,11728,6.61664
360,1,a1,56684,10114,5.18202
360,1,b0,84816,12600,6.66984
360,1,b1,47309,8695,5.05014
360,1,a0.b0,76266,11384,6.78637
360,1,a1.b1,44172,8188,4.93283
361,1,X,86779,14817,5.98097
361,1,Y,0,0,0
361,1,a0,76112,11783,6.73649
361,1,a1,57165,10247,5.37835
361,1,b0,84574,12705,6.80897
361,1,b1,47709,8805,5.19762
361,1,a0.b0,75772,11468,6.89405
361,1,a1.b1,44604,8322,5.12785
362,1,X,86651,14909,5.89577
362,1,Y,0,0,0
362,1,a0,75598,11693,6.65253
362,1,a1,57660,10426,5.35546
362,1,b0,84359,12704,6.74551
362,1,b1,48152,9053,5.13885
362,1,a0.b0,75271,11353,6.82181
362,1,a1.b1,45024,8566,5.07039
363,1,X,86251,14963,5.88271
363,1,Y,0,0,0
363,1,a0,75005,11641,6.7209
363,1,a1,57705,10573,5.23503
363,1,b0,83991,12671,6.76592
363,1,b1,48036,9246,5.11551
363,1,a0.b0,74631,11314,6.88625
363,1,a1.b1,44935,8772,5.02405
364,1,X,85938,14798,5.93249
364,1,Y,0,0,0
364,1,a0,74391,11518,6.74049
364,1,a1,58023,10524,5.37533
364,1,b0,83572,12538,6.82158
364,1,b1,48418,9061,5.19777
364,1,a0.b0,74026,11144,6.93315
364,1,a1.b1,45348,8587,5.11273
365,1,X,85492,14896,5.93488
365,1,Y,0,0,0
365,1,a0,73538,11543,6.78229
365,1,a1,58373,10653,5.32207
365,1,b0,83012,12530,6.86672
365,1,b1,48619,9271,5.16212
365,1,a0.b0,73146,11178,6.9711
365,1,a1.b1,45587,8793,5.082
366,1,X,85157,14875,5.92121
366,1,Y,0,0,0
366,1,a0,72901,11357,6.80726
366,1,a1,58396,10823,5.29419
366,1,b0,82679,12395,6.90585
366,1,b1,48693,9350,5.14438
366,1,a0.b0,72545,10965,7.01487
366,1,a1.b1,45643,8880,5.05518
367,1,X,84778,14849,5.80659
367,1,Y,0,0,0
367,1,a0,72319,11241,6.71195
367,1,a1,58622,10794,5.23911
367,1,b0,82236,12371,6.76938
367,1,b1,48835,9391,5.1035
367,1,a0.b0,71921,10885,6.89876
367,1,a1.b1,45780,8934,5.00907
368,1,X,84585,14921,5.85517
368,1,Y,0,0,0
368,1,a0,71779,11200,6.76179
368,1,a1,59130,10925,5.26929
368,1,b0,81935,12379,6.85217
368,1,b1,49168,9483,5.1141
368,1,a0.b0,71407,10802,6.97408
368,1,a1.b1,46134,9026,5.0113
369,1,X,84088,15078,5.75766
369,1,Y,0,0,0
369,1,a0,71050,11264,6.69576
369,1,a1,59167,11156,5.22974
369,1,b0,81451,12428,6.77213
369,1,b1,49243,9689,5.00475
369,1,a0.b0,70646,10892,6.89029
369,1,a1.b1,46245,9197,4.92965
370,1,X,83856,14653,5.75589
370,1,Y,0,0,0
370,1,a0,70373,10925,6.70352
370,1,a1,59596,10863,5.22489
370,1,b0,81100,12016,6.7996
370,1,b1,49623,9403,4.9665
370,1,a0.b0,69949,10521,6.92254
370,1,a1.b1,46659,8952,4.88773
371,1,X,83363,14985,5.78305
371,1,Y,0,0,0
371,1,a0,69550,11035,6.73901
371,1,a1,59836,11255,5.24807
371,1,b0,80622,12229,6.86099
371,1,b1,49665,9846,5.05759
371,1,a0.b0,69141,10611,6.96833
371,1,a1.b1,46771,9367,4.99466
372,1,X,83192,14817,5.76068
372,1,Y,0,0,0
372,1,a0,69096,10814,6.78213
372,1,a1,60061,11301,5.20396
372,1,b0,80345,12076,6.84126
372,1,b1,50003,9720,4.99774
372,1,a0.b0,68631,10405,7.00942
372,1,a1.b1,47047,9303,4.92991
373,1,X,82625,15068,5.79845
373,1,Y,0,0,0
373,1,a0,68147,10889,6.79144
373,1,a1,60084,11530,5.29757
373,1,b0,79624,12221,6.91629
373,1,b1,49981,10129,5.08708
373,1,a0.b0,67722,10424,7.04979
373,1,a1.b1,47075,9645,5.02602
374,1,X,82501,14890,5.65507
374,1,Y,0,0,0
374,1,a0,67799,10530,6.7114
374,1,a1,60524,11435,5.10477
374,1,b0,79496,11889,6.83009
374,1,b1,50351,9928,4.86714
374,1,a0.b0,67384,10105,6.95161
374,1,a1.b1,47470,9477,4.7839
375,1,X,82134,15123,5.72691
375,1,Y,0,0,0
375,1,a0,67174,10676,6.81575
375,1,a1,60684,11807,5.22046
375,1,b0,79037,12118,6.89908
375,1,b1,50607,10231,4.99912
375,1,a0.b0,66731,10261,7.05097
375,1,a1.b1,47735,9789,4.91603
376,1,X,81616,14982,5.61187
376,1,Y,0,0,0
376,1,a0,66487,10418,6.69361
376,1,a1,60765,11698,5.10694
376,1,b0,78407,11885,6.81363
376,1,b1,50688,10243,4.89915
376,1,a0.b0,66025,9975,6.94647
376,1,a1.b1,47869,9785,4.80583
377,1,X,81023,14961,5.55845
377,1,Y,0,0,0
377,1,a0,65723,10386,6.68535
377,1,a1,60684,11795,5.05239
377,1,b0,77975,11752,6.80318
377,1,b1,50717,10183,4.78327
377,1,a0.b0,65286,9924,6.95002
377,1,a1.b1,47890,9778,4.69851
378,1,X,80983,14853,5.65859
378,1,Y,0,0,0
378,1,a0,65066,10346,6.75478
378,1,a1,61262,11695,5.14476
378,1,b0,77675,11805,6.86141
378,1,b1,51262,10220,4.91888
378,1,a0.b0,64558,9909,7.00858
378,1,a1.b1,48466,9761,4.83383
379,1,X,80581,14873,5.37881
379,1,Y,0,0,0
379,1,a0,64375,10139,6.49551
379,1,a1,61424,11876,4.86772
379,1,b0,77208,11565,6.6313
379,1,b1,51423,10401,4.64023
379,1,a0.b0,63898,9631,6.78538
379,1,a1.b1,48665,9957,4.55689
380,1,X,80009,15037,5.55809
380,1,Y,0,0,0
380,1,a0,63573,10092,6.74396
380,1,a1,61443,12113,5.07034
380,1,b0,76662,11664,6.8762
380,1,b1,51348,10685,4.83856
380,1,a0.b0,63153,9615,7.02891
380,1,a1.b1,48647,10224,4.7591
381,1,X,79808,14976,5.51903
381,1,Y,0,0,0
381,1,a0,63000,10027,6.73551
381,1,a1,61667,12140,5.03048
381,1,b0,76316,11629,6.81967
381,1,b1,51670,10558,4.81407
381,1,a0.b0,62524,9607,6.98626
381,1,a1.b1,48972,10160,4.7375
382,1,X,79524,15057,5.45972
382,1,Y,0,0,0
382,1,a0,62432,9966,6.71483
382,1,a1,61866,12269,4.99454
382,1,b0,75887,11565,6.80631
382,1,b1,51882,10752,4.80264
382,1,a0.b0,61926,9490,7.00148
382,1,a1.b1,49252,10295,4.70889
383,1,X,79149,15090,5.42936
383,1,Y,0,0,0
383,1,a0,61732,9910,6.70081
383,1,a1,62010,12367,4.96466
383,1,b0,75511,11453,6.83594
383,1,b1,51974,10925,4.7308
383,1,a0.b0,61241,9404,7.00755
383,1,a1.b1,49417,10480,4.64475
384,1,X,78890,14830,5.39933
384,1,Y,0,0,0
384,1,a0,61162,9584,6.66882
384,1,a1,62227,12269,4.98354
384,1,b0,75131,11192,6.82934
384,1,b1,52205,10806,4.70998
384,1,a0.b0,60660,9093,6.97493
384,1,a1.b1,49670,10426,4.65279
385,1,X,78733,14976,5.34542
385,1,Y,0,0,0
385,1,a0,60606,9530,6.69916
385,1,a1,62499,12460,4.83355
385,1,b0,74888,11217,6.80164
385,1,b1,52321,11067,4.63251
385,1,a0.b0,60121,9028,7.01606
385,1,a1.b1,49804,10647,4.52804
386,1,X,78349,14986,5.34772
386,1,Y,0,0,0
386,1,a0,59957,9507,6.71758
386,1,a1,62621,12465,4.85993
386,1,b0,74526,11141,6.84822
386,1,b1,52421,10995,4.61774
386,1,a0.b0,59437,9022,7.02494
386,1,a1.b1,49967,10568,4.52082
387,1,X,78175,14952,5.40918
387,1,Y,0,0,0
387,1,a0,59383,9360,6.72906
387,1,a1,63031,12481,4.97276
387,1,b0,74210,11129,6.9238
387,1,b1,52795,10991,4.68902
387,1,a0.b0,58834,8840,7.06606
387,1,a1.b1,50400,10599,4.62232
388,1,X,77469,15336,5.34292
388,1,Y,0,0,0
388,1,a0,58291,9547,6.67246
388,1,a1,62778,12991,4.94819
388,1,b0,73401,11371,6.85727
388,1,b1,52635,11475,4.7173
388,1,a0.b0,57768,8998,7.01856
388,1,a1.b1,50252,11065,4.65206
389,1,X,77138,15102,5.28897
389,1,Y,0,0,0
389,1,a0,57540,9196,6.74967
389,1,a1,62760,12873,4.84448
389,1,b0,73088,11034,6.87022
389,1,b1,52734,11347,4.57663
389,1,a0.b0,57045,8673,7.09639
389,1,a1.b1,50365,10969,4.49831
390,1,X,76701,14987,5.2641
390,1,Y,0,0,0
390,1,a0,56867,9098,6.7373
390,1,a1,62660,12826,4.85592
390,1,b0,72671,10937,6.8431
390,1,b1,52773,11248,4.59255
390,1,a0.b0,56367,8603,7.06742
390,1,a1.b1,50451,10859,4.52555
391,1,X,76387,15035,5.28693
391,1,Y,0,0,0
391,1,a0,56053,9095,6.7381
391,1,a1,62833,12832,4.89955
391,1,b0,72235,11005,6.85679
391,1,b1,52940,11417,4.60848
391,1,a0.b0,55500,8595,7.0719
391,1,a1.b1,50644,11048,4.56001
392,1,X,76096,14929,5.23438
392,1,Y,0,0,0
392,1,a0,55419,8801,6.7373
392,1,a1,62931,12867,4.86632
392,1,b0,71788,10777,6.86573
392,1,b1,53092,11441,4.61052
392,1,a0.b0,54821,8248,7.12197
392,1,a1.b1,50823,11060,4.54213
393,1,X,75296,15148,5.19342
393,1,Y,0,0,0
393,1,a0,54442,8888,6.71928
393,1,a1,62605,13125,4.824
393,1,b0,71044,10840,6.85996
393,1,b1,52808,11668,4.58493
393,1,a0.b0,53926,8290,7.13185
393,1,a1.b1,50587,11309,4.51101
394,1,X,74939,14965,5.21176
394,1,Y,0,0,0
394,1,a0,53623,8680,6.72638
394,1,a1,62689,13030,4.8495
394,1,b0,70549,10713,6.88341
394,1,b1,52865,11564,4.5678
394,1,a0.b0,53077,8164,7.08831
394,1,a1.b1,50667,11222,4.4984
395,1,X,74590,14849,5.17678
395,1,Y,0,0,0
395,1,a0,53001,8401,6.7755
395,1,a1,62742,12994,4.78921
395,1,b0,70128,10459,6.92992
395,1,b1,53014,11530,4.56817
395,1,a0.b0,52419,7855,7.17696
395,1,a1.b1,50842,11209,4.50682
396,1,X,74394,14917,5.13481
396,1,Y,0,0,0
396,1,a0,52438,8381,6.74693
396,1,a1,63016,13073,4.77909
396,1,b0,69833,10455,6.89947
396,1,b1,53240,11645,4.50356
396,1,a0.b0,51830,7799,7.17579
396,1,a1.b1,51132,11290,4.43853
397,1,X,73825,15111,5.06267
397,1,Y,0,0,0
397,1,a0,51414,8479,6.66765
397,1,a1,62860,13369,4.69631
397,1,b0,69106,10550,6.81905
397,1,b1,53158,11897,4.45079
397,1,a0.b0,50830,7871,7.10545
397,1,a1.b1,51083,11572,4.38109
398,1,X,73257,15109,5.06758
398,1,Y,0,0,0
398,1,a0,50478,8355,6.75871
398,1,a1,62581,13407,4.72268
398,1,b0,68416,10390,6.91501
398,1,b1,53044,11986,4.48398
398,1,a0.b0,49866,7771,7.19148
398,1,a1.b1,50999,11641,4.41448
399,1,X,72797,15008,4.98341
399,1,Y,0,0,0
399,1,a0,49770,8047,6.65863
399,1,a1,62528,13342,4.64623
399,1,b0,68069,10167,6.8801
399,1,b1,52915,12021,4.38399
399,1,a0.b0,49209,7435,7.12441
399,1,a1.b1,50941,11679,4.3198
400,1,X,72474,14863,5.02086
400,1,Y,0,0,0
400,1,a0,48912,7955,6.73375
400,1,a1,62610,13292,4.69598
400,1,b0,67540,10135,6.8966
400,1,b1,52991,11919,4.43947
400,1,a0.b0,48336,7394,7.16879
400,1,a1.b1,51088,11601,4.37824
