Time,NodeID,NumIndividuals,NumInfected,AvgInfectiousness,AvgParasiteDensity,AvgGametocyteDensity,AvgVariantFractionPfEMP1Major,AvgNumInfections,AvgInfectionClearedDuration,NumInfectionsCleared,NumHasFever,NumHasClinicalSymptoms
215,82,1,0,0,0,0,0,0,0,0,0,0
215,81,14,0,0,0,0,0,0,0,0,0,0
215,80,0,0,0,0,0,0,0,0,0,0,0
215,79,0,0,0,0,0,0,0,0,0,0,0
215,78,0,0,0,0,0,0,0,0,0,0,0
215,77,0,0,0,0,0,0,0,0,0,0,0
215,76,3,0,0,0,0,0,0,0,0,0,0
215,75,6,5,0,665.779,0,0.0138889,1,0,0,3,3
215,74,4,0,0,0,0,0,0,0,0,0,0
215,73,5,0,0,0,0,0,0,0,0,0,0
215,72,0,0,0,0,0,0,0,0,0,0,0
215,71,13,0,0,0,0,0,0,0,0,0,0
215,70,0,0,0,0,0,0,0,0,0,0,0
215,69,0,0,0,0,0,0,0,0,0,0,0
215,68,0,0,0,0,0,0,0,0,0,0,0
215,67,0,0,0,0,0,0,0,0,0,0,0
215,66,0,0,0,0,0,0,0,0,0,0,0
215,65,4,0,0,0,0,0,0,0,0,0,0
215,64,5,0,0,0,0,0,0,0,0,0,0
215,63,3,0,0,0,0,0,0,0,0,0,0
215,62,1,0,0,0,0,0,0,0,0,0,0
215,61,12,0,0,0,0,0,0,0,0,0,0
215,60,10,0,0,0,0,0,0,0,0,0,0
215,59,12,0,0,0,0,0,0,0,0,0,0
215,58,14,0,0,0,0,0,0,0,0,0,0
215,57,13,0,0,0,0,0,0,0,0,0,0
215,56,0,0,0,0,0,0,0,0,0,0,0
215,55,0,0,0,0,0,0,0,0,0,0,0
215,54,0,0,0,0,0,0,0,0,0,0,0
215,53,0,0,0,0,0,0,0,0,0,0,0
215,52,0,0,0,0,0,0,0,0,0,0,0
215,51,0,0,0,0,0,0,0,0,0,0,0
215,50,5,0,0,0,0,0,0,0,0,0,0
215,49,3,0,0,0,0,0,0,0,0,0,0
215,48,4,0,0,0,0,0,0,0,0,0,0
215,47,13,0,0,0,0,0,0,0,0,0,0
215,46,0,0,0,0,0,0,0,0,0,0,0
215,45,0,0,0,0,0,0,0,0,0,0,0
215,44,0,0,0,0,0,0,0,0,0,0,0
215,43,0,0,0,0,0,0,0,0,0,0,0
215,42,0,0,0,0,0,0,0,0,0,0,0
215,41,0,0,0,0,0,0,0,0,0,0,0
215,40,1,0,0,0,0,0,0,0,0,0,0
215,39,1,0,0,0,0,0,0,0,0,0,0
215,38,4,0,0,0,0,0,0,0,0,0,0
215,37,12,0,0,0,0,0,0,0,0,0,0
215,36,0,0,0,0,0,0,0,0,0,0,0
215,35,0,0,0,0,0,0,0,0,0,0,0
215,34,13,0,0,0,0,0,0,0,0,0,0
215,33,1,0,0,0,0,0,0,0,0,0,0
215,32,3,0,0,0,0,0,0,0,0,0,0
215,31,3,0,0,0,0,0,0,0,0,0,0
215,30,7,0,0,0,0,0,0,0,0,0,0
215,29,1,0,0,0,0,0,0,0,0,0,0
215,28,3,0,0,0,0,0,0,0,0,0,0
215,27,11,0,0,0,0,0,0,0,0,0,0
215,26,0,0,0,0,0,0,0,0,0,0,0
215,25,0,0,0,0,0,0,0,0,0,0,0
215,24,1,0,0,0,0,0,0,0,0,0,0
215,23,0,0,0,0,0,0,0,0,0,0,0
215,22,4,0,0,0,0,0,0,0,0,0,0
215,21,4,0,0,0,0,0,0,0,0,0,0
215,20,9,0,0,0,0,0,0,0,0,0,0
215,19,1,0,0,0,0,0,0,0,0,0,0
215,18,5,0,0,0,0,0,0,0,0,0,0
215,17,11,0,0,0,0,0,0,0,0,0,0
215,16,0,0,0,0,0,0,0,0,0,0,0
215,15,0,0,0,0,0,0,0,0,0,0,0
215,14,3,0,0,0,0,0,0,0,0,0,0
215,13,3,0,0,0,0,0,0,0,0,0,0
215,12,1,0,0,0,0,0,0,0,0,0,0
215,11,1,0,0,0,0,0,0,0,0,0,0
215,10,6,0,0,0,0,0,0,0,0,0,0
215,9,1,0,0,0,0,0,0,0,0,0,0
215,8,3,0,0,0,0,0,0,0,0,0,0
215,7,13,0,0,0,0,0,0,0,0,0,0
215,6,0,0,0,0,0,0,0,0,0,0,0
215,5,0,0,0,0,0,0,0,0,0,0,0
215,4,4,0,0,0,0,0,0,0,0,0,0
215,3,6,0,0,0,0,0,0,0,0,0,0
215,2,1,0,0,0,0,0,0,0,0,0,0
215,1,13,0,0,0,0,0,0,0,0,0,0
216,100,180,0,0,0,0,0,0,0,0,0,0
216,99,0,0,0,0,0,0,0,0,0,0,0
216,98,0,0,0,0,0,0,0,0,0,0,0
216,97,0,0,0,0,0,0,0,0,0,0,0
216,96,4,0,0,0,0,0,0,0,0,0,0
216,95,4,0,0,0,0,0,0,0,0,0,0
216,94,3,0,0,0,0,0,0,0,0,0,0
216,93,4,0,0,0,0,0,0,0,0,0,0
216,92,1,0,0,0,0,0,0,0,0,0,0
216,91,12,0,0,0,0,0,0,0,0,0,0
216,90,0,0,0,0,0,0,0,0,0,0,0
216,89,0,0,0,0,0,0,0,0,0,0,0
216,88,0,0,0,0,0,0,0,0,0,0,0
216,87,0,0,0,0,0,0,0,0,0,0,0
216,86,5,0,0,0,0,0,0,0,0,0,0
216,85,5,0,0,0,0,0,0,0,0,0,0
216,84,4,0,0,0,0,0,0,0,0,0,0
216,83,2,0,0,0,0,0,0,0,0,0,0
216,82,1,0,0,0,0,0,0,0,0,0,0
216,81,14,0,0,0,0,0,0,0,0,0,0
216,80,0,0,0,0,0,0,0,0,0,0,0
216,79,0,0,0,0,0,0,0,0,0,0,0
216,78,0,0,0,0,0,0,0,0,0,0,0
216,77,0,0,0,0,0,0,0,0,0,0,0
216,76,3,0,0,0,0,0,0,0,0,0,0
216,75,6,5,0,9695.37,0,0.0138889,1,0,0,5,5
216,74,4,0,0,0,0,0,0,0,0,0,0
216,73,5,0,0,0,0,0,0,0,0,0,0
216,72,0,0,0,0,0,0,0,0,0,0,0
216,71,13,0,0,0,0,0,0,0,0,0,0
216,70,0,0,0,0,0,0,0,0,0,0,0
216,69,0,0,0,0,0,0,0,0,0,0,0
216,68,0,0,0,0,0,0,0,0,0,0,0
216,67,0,0,0,0,0,0,0,0,0,0,0
216,66,0,0,0,0,0,0,0,0,0,0,0
216,65,4,0,0,0,0,0,0,0,0,0,0
216,64,5,0,0,0,0,0,0,0,0,0,0
216,63,3,0,0,0,0,0,0,0,0,0,0
216,62,1,0,0,0,0,0,0,0,0,0,0
216,61,13,0,0,0,0,0,0,0,0,0,0
216,60,9,0,0,0,0,0,0,0,0,0,0
216,59,13,0,0,0,0,0,0,0,0,0,0
216,58,14,0,0,0,0,0,0,0,0,0,0
216,57,13,0,0,0,0,0,0,0,0,0,0
216,56,0,0,0,0,0,0,0,0,0,0,0
216,55,0,0,0,0,0,0,0,0,0,0,0
216,54,0,0,0,0,0,0,0,0,0,0,0
216,53,0,0,0,0,0,0,0,0,0,0,0
216,52,0,0,0,0,0,0,0,0,0,0,0
216,51,0,0,0,0,0,0,0,0,0,0,0
216,50,4,0,0,0,0,0,0,0,0,0,0
216,49,2,0,0,0,0,0,0,0,0,0,0
216,48,4,0,0,0,0,0,0,0,0,0,0
216,47,13,0,0,0,0,0,0,0,0,0,0
216,46,0,0,0,0,0,0,0,0,0,0,0
216,45,0,0,0,0,0,0,0,0,0,0,0
216,44,0,0,0,0,0,0,0,0,0,0,0
216,43,0,0,0,0,0,0,0,0,0,0,0
216,42,0,0,0,0,0,0,0,0,0,0,0
216,41,0,0,0,0,0,0,0,0,0,0,0
216,40,1,0,0,0,0,0,0,0,0,0,0
216,39,1,0,0,0,0,0,0,0,0,0,0
216,38,4,0,0,0,0,0,0,0,0,0,0
216,37,12,0,0,0,0,0,0,0,0,0,0
216,36,0,0,0,0,0,0,0,0,0,0,0
216,35,0,0,0,0,0,0,0,0,0,0,0
216,34,12,0,0,0,0,0,0,0,0,0,0
216,33,1,0,0,0,0,0,0,0,0,0,0
216,32,3,0,0,0,0,0,0,0,0,0,0
216,31,4,0,0,0,0,0,0,0,0,0,0
216,30,7,0,0,0,0,0,0,0,0,0,0
216,29,2,0,0,0,0,0,0,0,0,0,0
216,28,3,0,0,0,0,0,0,0,0,0,0
216,27,11,0,0,0,0,0,0,0,0,0,0
216,26,0,0,0,0,0,0,0,0,0,0,0
216,25,0,0,0,0,0,0,0,0,0,0,0
216,24,1,0,0,0,0,0,0,0,0,0,0
216,23,0,0,0,0,0,0,0,0,0,0,0
216,22,4,0,0,0,0,0,0,0,0,0,0
216,21,4,0,0,0,0,0,0,0,0,0,0
216,20,9,0,0,0,0,0,0,0,0,0,0
216,19,1,0,0,0,0,0,0,0,0,0,0
216,18,6,0,0,0,0,0,0,0,0,0,0
216,17,11,0,0,0,0,0,0,0,0,0,0
