Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected
140,340461476,1000,7781,0,323,7458,10167,9905,247436,360520,180260,2558,0,0,0,978,0,721,286,0,26431,0.0711444,0,0,0,7458,323,0,0,2481,77,0,330,0,1129,0,0,0
141,340461476,1000,7745,0,332,7413,10136,10039,247573,372680,186340,2663,0,0,0,937,0,706,267,0,26348.1,0.0733135,0,0,0,7413,332,0,0,2559,104,0,343,0,1144,0,0,0
142,340461476,1000,7714,0,327,7387,10089,10211,247539,378360,189180,2618,0,0,0,990,0,758,263,0,26434.3,0.0706991,0,0,0,7387,327,0,0,2550,68,0,340,0,1180,0,0,0
143,340461476,1000,7721,1,321,7399,10069,10015,247244,352160,176080,2548,0,0,0,995,0,734,254,0,26779.6,0.0698655,0,0,0,7399,321,1,0,2472,76,0,334,1,1140,52755,0,0
144,340461476,1000,7622,4,324,7294,10095,10231,247609,360720,180360,2591,0,0,0,897,0,725,271,0,26463.1,0.0760439,0,0,0,7294,324,4,0,2493,98,0,335,4,1200,117999,0,0
145,340461476,1000,7588,12,321,7255,10073,10204,247679,365280,182640,2518,1,0,0,1003,0,788,249,0,26439.9,0.073362,1,1,0,7255,321,12,0,2441,76,1,330,12,1189,360351,0,0
146,340461476,1000,7640,14,321,7305,10134,10137,247352,352440,176220,2537,2,0,0,1006,0,713,241,0,26811.9,0.0723825,2,2,0,7305,321,13,1,2468,67,2,332,14,1114,408467,0,0
147,340461476,1000,7613,16,316,7281,10108,10127,247351,353760,176880,2561,5,0,0,980,0,734,273,0,26856.4,0.0760752,5,5,0,7281,316,13,3,2461,95,5,327,16,1086,437876,0,0
148,340461476,1000,7691,19,321,7351,10088,10298,247629,358200,179100,2565,5,0,0,1061,0,731,252,0,26620.2,0.0759169,5,5,0,7351,321,16,3,2482,78,5,331,19,1069,535960,0,0
149,340461476,1000,7660,20,313,7327,10078,10209,247879,357720,178860,2630,6,0,0,991,0,744,278,0,26410.6,0.0743167,6,6,0,7327,313,18,2,2552,72,6,321,20,1089,567087,0,0
150,340461476,1000,7623,22,319,7282,10079,10154,248187,349000,174500,2489,7,0,0,980,0,774,243,0,26141.5,0.0738304,7,7,0,7282,319,18,4,2400,82,7,329,22,1072,611377,0,0
151,340461476,1000,7667,24,320,7323,10071,10188,247600,362880,181440,2566,6,0,0,964,0,691,229,0,26766,0.074904,6,6,0,7323,320,19,5,2474,86,6,331,24,1086,713453,0,0
152,340461476,1000,7711,23,313,7375,10138,10113,248098,365160,182580,2585,6,0,0,1023,0,721,258,0,26304.2,0.0737599,6,6,0,7375,313,19,4,2507,72,6,323,23,1077,732674,0,0
153,340461476,1000,7699,24,305,7370,10122,10124,247958,350280,175140,2559,10,0,0,972,0,758,226,0,26479,0.0720346,10,10,0,7370,305,19,5,2468,81,10,315,24,1058,740231,0,0
154,340461476,1000,7688,26,295,7367,10091,10181,247945,367960,183980,2594,8,0,0,937,0,685,263,0,26525.6,0.0755938,8,8,0,7367,295,21,5,2508,78,8,304,26,1041,806301,0,0
155,340461476,1000,7673,29,276,7368,10120,10123,247838,364400,182200,2548,4,0,0,988,0,742,261,0,26665,0.0720883,4,4,0,7368,276,24,5,2464,80,4,284,29,992,884153,0,0
156,340461476,1000,7687,23,265,7399,10158,10184,247580,358040,179020,2592,12,0,0,999,0,749,236,0,26954.2,0.073175,12,12,0,7399,265,19,4,2510,70,12,272,24,975,842023,0,0
157,340461476,1000,7641,20,243,7378,10182,10214,247975,357360,178680,2568,8,0,0,961,0,764,243,0,26589.3,0.0752826,8,8,0,7378,243,18,2,2492,68,8,251,22,893,799195,0,0
158,340461476,1000,7717,17,229,7471,10194,10199,247690,354360,177180,2537,4,0,0,1007,0,678,253,0,26903.3,0.0744047,4,4,0,7471,229,15,2,2461,72,4,237,19,842,727073,0,0
159,340461476,1000,7674,17,217,7440,10180,10206,247838,367760,183880,2591,7,0,0,981,0,772,252,0,26783.2,0.0759208,7,7,0,7440,217,15,2,2510,74,7,227,19,827,661304,0,0
160,340461476,1000,7668,22,195,7451,10244,10272,247834,370680,185340,2616,3,0,0,1010,0,733,283,0,26814.2,0.0728281,3,3,0,7451,195,20,2,2562,51,3,204,24,743,776786,0,0
161,340461476,1000,7687,23,174,7490,10243,10225,248118,347920,173960,2516,6,0,0,985,0,706,260,0,26556.2,0.0723378,6,6,0,7490,174,22,1,2453,57,6,182,24,657,806368,0,0
162,340461476,1000,7671,24,158,7489,10247,10266,248275,366240,183120,2595,7,0,0,980,0,731,265,0,26424.2,0.0763283,7,7,0,7489,158,22,2,2529,59,7,165,25,565,702083,0,0
163,340461476,1000,7644,24,143,7477,10392,10184,247959,369520,184760,2615,5,0,0,949,0,725,251,0,26764.3,0.0721499,5,5,0,7477,143,22,2,2576,34,5,150,25,513,645762,0,0
164,340461476,1000,7705,28,114,7563,10400,10166,247800,350320,175160,2503,9,0,0,1004,0,693,250,0,26946.6,0.07243,9,9,0,7563,114,24,4,2453,41,9,120,29,401,826456,0,0
165,340461476,1000,7750,36,87,7627,10359,10053,248345,370720,185360,2632,6,0,0,1021,0,720,256,0,26424.1,0.07692,6,6,0,7627,87,32,4,2586,40,6,93,36,300,1185473,0,0
166,340461476,1000,7671,34,72,7565,10434,10105,248215,364080,182040,2584,9,0,0,968,0,789,258,0,26575.7,0.0712777,9,9,0,7565,72,31,3,2558,17,9,77,34,244,1059397,0,0
167,340461476,1000,7697,36,58,7603,10372,10079,248191,354600,177300,2494,15,0,0,1012,0,708,278,0,26620.5,0.0729941,15,15,0,7603,58,33,3,2461,18,15,62,36,190,1111227,0,0
168,340461476,1000,7715,36,48,7631,10352,10039,248181,377520,188760,2663,12,0,0,985,0,718,249,0,26650.6,0.075072,12,12,0,7631,48,34,2,2625,26,12,51,36,148,1106277,0,0
169,340461476,1000,7616,30,37,7549,10317,10196,248255,361120,180560,2567,9,0,0,950,0,788,261,0,26596,0.0705939,9,9,0,7549,37,29,1,2553,5,9,39,30,89,927843,0,0
170,340461476,1000,7708,28,31,7649,10301,10124,247869,347680,173840,2481,11,0,0,1046,0,691,263,0,27000.7,0.0736486,11,11,0,7649,31,27,1,2457,13,11,33,28,70,953677,0,0
171,340461476,1000,7616,30,24,7562,10285,10160,248547,372720,186360,2655,14,0,0,973,0,780,285,0,26340.7,0.0776595,14,14,0,7562,24,30,0,2630,11,14,24,30,54,902187,0,0
172,340461476,1000,7546,27,20,7499,10305,10140,248299,366040,183020,2545,4,0,0,966,0,777,259,0,26606,0.0706714,4,4,0,7499,20,27,0,2537,4,4,20,27,41,802404,0,0
173,340461476,1000,7592,24,17,7551,10280,10049,248948,337120,168560,2460,8,0,0,994,0,694,254,0,25973.7,0.072686,8,8,0,7551,17,24,0,2445,7,8,17,24,36,645213,0,0
174,340461476,1000,7648,22,15,7611,10266,10051,247942,373160,186580,2620,11,0,0,1046,0,730,260,0,26995.8,0.0770459,11,11,0,7611,15,22,0,2603,6,11,15,22,47,549383,0,0
175,340461476,1000,7656,24,22,7610,10243,9916,248687,362160,181080,2619,4,0,0,1026,0,747,271,0,26266.4,0.0723439,4,4,0,7610,22,24,0,2615,0,4,22,24,63,568366,0,0
176,340461476,1000,7640,21,39,7580,10267,9965,248162,342920,171460,2493,6,0,0,966,0,720,262,0,26806.3,0.072527,6,6,0,7580,39,21,0,2485,2,6,39,21,137,541567,0,0
177,340461476,1000,7663,16,54,7593,10204,10102,248527,371560,185780,2569,10,0,0,947,0,687,237,0,26455.8,0.0781708,10,10,0,7593,54,16,0,2553,6,10,54,16,176,386360,0,0
178,340461476,1000,7756,13,93,7650,10272,10042,248578,378920,189460,2634,3,0,0,1007,0,674,240,0,26418.7,0.0712019,3,3,0,7650,93,13,0,2624,7,3,93,13,319,271398,0,0
179,340461476,1000,7726,12,136,7578,10234,10149,248443,356560,178280,2599,3,0,0,930,0,728,232,0,26567.1,0.0697211,3,3,0,7578,136,12,0,2576,20,3,136,12,474,245650,0,0
180,340461476,1000,7674,8,191,7475,10211,10189,248339,364320,182160,2528,5,0,0,962,0,753,261,0,26684.1,0.0745095,5,5,0,7475,191,8,0,2507,16,5,192,8,656,147788,0,0
181,340461476,1000,7591,7,260,7324,10260,10183,248359,371280,185640,2601,2,0,0,956,0,763,276,0,26676.5,0.0732435,2,2,0,7324,260,7,0,2567,32,2,262,7,863,127760,0,0
182,340461476,1000,7530,5,308,7217,10302,10383,248143,361160,180580,2563,0,0,0,938,0,709,290,0,26904.6,0.0718502,0,0,0,7217,308,5,0,2512,51,0,311,5,984,58769,0,0
183,340461476,1000,7628,5,372,7251,10317,10290,248473,354720,177360,2506,4,0,0,1020,0,696,226,0,26586.2,0.0744949,4,4,0,7251,372,5,0,2443,59,4,376,5,1200,56370,0,0
184,340461476,1000,7604,5,447,7152,10361,10293,248152,361160,180580,2612,1,0,0,975,0,730,269,0,26918.3,0.0749497,1,1,0,7152,447,4,1,2539,72,1,456,5,1522,54176,0,0
185,340461476,1000,7594,5,527,7062,10343,10296,248545,353000,176500,2556,0,0,0,969,0,741,238,0,26536.1,0.0745329,0,0,0,7062,527,4,1,2459,97,0,543,5,1804,52087,0,0
186,340461476,1000,7718,3,633,7082,10433,10156,248282,352280,176140,2513,4,0,0,1049,0,677,248,0,26809.5,0.0751731,4,4,0,7082,633,2,1,2396,113,4,653,3,2210,36466,0,0
187,340461476,1000,7637,2,761,6874,10453,10212,248613,361120,180560,2632,1,0,0,961,0,761,281,0,26488.5,0.0761027,1,1,0,6874,761,2,0,2495,136,1,790,2,2692,15312,0,0
188,340461476,1000,7653,2,862,6789,10495,10147,248758,354760,177380,2559,0,0,0,1008,0,740,252,0,26353.1,0.0733509,0,0,0,6789,862,2,0,2394,165,0,911,2,3131,14735,0,0
189,340461476,1000,7629,2,922,6705,10466,10198,248494,350040,175020,2561,2,0,0,972,0,735,261,0,26626.4,0.0742844,2,2,0,6705,922,2,0,2365,194,2,984,2,3321,20313,0,0
190,340461476,1000,7623,4,1029,6590,10421,10234,248841,365280,182640,2608,0,0,0,963,0,715,254,0,26288.4,0.0760668,0,0,0,6590,1029,4,0,2388,220,0,1110,4,3709,133296,0,0
191,340461476,1000,7689,6,1094,6589,10389,10222,248306,343880,171940,2516,1,0,0,1025,0,720,239,0,26832,0.0719678,1,1,0,6589,1094,6,0,2273,242,1,1198,6,4001,155649,0,0
192,340461476,1000,7629,6,1176,6447,10398,10328,248354,348520,174260,2559,3,0,0,991,0,771,280,0,26792.4,0.0780273,3,3,0,6447,1176,5,1,2319,237,3,1317,6,4304,74155,0,0
193,340461476,1000,7682,6,1263,6413,10369,10328,248401,358040,179020,2623,2,0,0,1018,0,704,261,0,26753.4,0.0768747,2,2,0,6413,1263,5,1,2310,311,2,1434,6,4722,89072,0,0
194,340461476,1000,7590,10,1332,6248,10381,10364,248207,341160,170580,2541,2,0,0,972,0,791,273,0,26955.2,0.0747218,2,2,0,6248,1332,8,2,2246,293,2,1531,10,4950,233672,0,0
195,340461476,1000,7624,14,1409,6201,10419,10415,249181,346360,173180,2563,3,0,0,985,0,699,252,0,25988.6,0.0790103,3,3,0,6201,1409,10,4,2253,307,3,1659,14,5310,443949,0,0
196,340461476,1000,7641,24,1462,6155,10478,10261,248656,348240,174120,2554,3,0,0,1032,0,759,256,0,26520.8,0.0750336,3,3,0,6155,1462,18,6,2181,370,3,1744,24,5613,831859,0,0
197,340461476,1000,7662,30,1550,6082,10467,10355,248668,343440,171720,2604,7,0,0,1003,0,717,265,0,26515.8,0.0761567,7,7,0,6082,1550,22,8,2221,376,7,1893,30,6086,977428,0,0
198,340461476,1000,7631,36,1668,5927,10467,10191,248745,341960,170980,2541,11,0,0,994,0,758,267,0,26445.4,0.0772064,11,11,0,5927,1668,28,8,2167,363,11,2059,36,6635,1193548,0,0
199,340461476,1000,7672,46,1747,5879,10490,10155,248435,342320,171160,2557,7,0,0,1029,0,729,259,0,26761.9,0.0773349,7,7,0,5879,1747,30,16,2149,401,7,2179,47,6915,1487770,0,0
200,340461476,1000,7648,53,1828,5767,10485,10271,248762,352080,176040,2628,12,0,0,953,0,714,263,0,26441.1,0.0781779,12,12,0,5767,1828,32,21,2183,433,12,2287,54,7251,1709479,0,0
201,340461476,1000,7705,56,1880,5769,10483,10157,248585,337880,168940,2511,25,0,0,1012,0,678,277,0,26624.1,0.0750997,25,25,0,5769,1880,29,27,2039,447,25,2387,56,7689,1617655,0,0
202,340461476,1000,7668,60,1929,5679,10408,10307,248622,343680,171840,2612,17,0,0,986,0,774,249,0,26592.9,0.0787975,17,17,0,5679,1929,25,35,2129,466,17,2458,60,7876,1524215,0,0
203,340461476,1000,7632,82,1990,5560,10444,10254,248408,353120,176560,2615,14,0,0,987,0,752,271,0,26812.4,0.0773768,14,14,0,5560,1990,38,44,2126,475,14,2560,82,8245,2087881,0,0
204,340461476,1000,7680,92,2042,5546,10438,10209,248722,333600,166800,2525,22,0,0,1010,0,709,253,0,26503.8,0.0759301,22,22,0,5546,2042,42,50,2029,474,22,2652,92,8327,2500884,0,0
205,340461476,1000,7642,92,2155,5395,10395,10218,249102,350680,175340,2617,34,0,0,964,0,715,287,0,26129,0.0794479,34,34,0,5395,2155,44,48,2087,496,34,2843,94,8943,2558204,0,0
206,340461476,1000,7669,96,2202,5371,10434,10197,248504,343960,171980,2577,27,0,0,992,0,726,239,0,26731.9,0.0745094,27,27,0,5371,2202,47,49,2013,537,27,2897,110,9085,2850428,0,0
207,340461476,1000,7650,103,2259,5288,10418,10227,248734,330400,165200,2568,30,0,0,961,0,729,251,0,26506.8,0.0777182,30,30,0,5288,2259,52,51,2011,527,30,2974,135,9468,3416147,0,0
208,340461476,1000,7727,112,2272,5343,10367,10299,248393,347400,173700,2583,36,0,0,1032,0,704,251,0,26852.4,0.0802262,36,36,0,5343,2272,53,59,1976,571,36,3007,160,9633,3697374,0,0
209,340461476,1000,7714,114,2277,5323,10356,10369,248614,334880,167440,2564,30,0,0,971,0,736,248,0,26635.8,0.0772953,30,30,0,5323,2277,50,64,1982,552,30,3051,141,9780,3454771,0,0
210,340461476,1000,7693,123,2292,5278,10310,10315,248780,338720,169360,2541,41,0,0,972,0,748,245,0,26474.2,0.0795385,41,41,0,5278,2292,54,69,1928,572,41,3083,150,9800,3581427,0,0
211,340461476,1000,7673,121,2293,5259,10300,10346,248537,343680,171840,2598,38,0,0,998,0,752,266,0,26721.3,0.0781594,38,38,0,5259,2293,53,68,1964,596,38,3084,174,9777,3430028,0,0
212,340461476,1000,7637,131,2265,5241,10336,10395,248740,343120,171560,2610,34,0,0,979,0,725,290,0,26522.3,0.0777506,34,34,0,5241,2265,56,75,1975,601,34,3070,185,9758,4221468,0,0
213,340461476,1000,7613,131,2263,5219,10412,10263,248680,333040,166520,2535,45,0,0,984,0,746,262,0,26586.2,0.0772975,45,45,0,5219,2263,54,77,1931,559,45,3078,179,9769,4171117,0,0
214,340461476,1000,7615,146,2240,5229,10413,10282,248342,340280,170140,2588,42,0,0,954,0,696,256,0,26927.9,0.0798287,42,42,0,5229,2240,62,84,1928,618,42,3094,220,9817,4992760,0,0
215,340461476,1000,7648,150,2236,5262,10455,10320,248998,340560,170280,2548,42,0,0,996,0,718,245,0,26275.4,0.0791345,42,42,0,5262,2236,58,92,1918,588,42,3091,237,9813,5264745,0,0
216,340461476,1000,7673,148,2197,5328,10493,10203,248679,338200,169100,2560,50,0,0,1023,0,725,273,0,26597.9,0.0771536,50,50,0,5328,2197,50,98,1947,563,50,3038,237,9704,5005322,0,0
217,340461476,1000,7612,143,2209,5260,10459,10364,248482,347640,173820,2620,46,0,0,960,0,749,272,0,26798.2,0.0786454,46,46,0,5260,2209,53,90,1981,593,46,3056,242,9801,4520847,0,0
218,340461476,1000,7602,156,2157,5289,10391,10396,248686,331360,165680,2484,42,0,0,979,0,739,250,0,26597.4,0.077086,42,42,0,5289,2157,53,103,1882,560,42,2987,219,9589,5273453,0,0
219,340461476,1000,7581,170,2103,5308,10422,10287,248387,338680,169340,2558,43,0,0,995,0,720,296,0,26899.5,0.0802674,43,43,0,5308,2103,60,110,1983,532,43,2913,233,9326,5921303,0,0
220,340461476,1000,7603,175,2060,5368,10426,10260,248807,351160,175580,2643,64,0,0,1001,0,705,274,0,26482.5,0.0794245,64,64,0,5368,2060,65,110,1988,591,64,2855,247,9039,6243504,0,0
221,340461476,1000,7686,200,2010,5476,10479,9988,248802,328440,164220,2516,47,0,0,1032,0,705,244,0,26490.3,0.0754143,47,47,0,5476,2010,82,118,1933,536,47,2766,275,8759,7089004,0,0
222,340461476,1000,7678,200,1961,5517,10482,10039,248566,336400,168200,2578,65,0,0,985,0,723,270,0,26729.1,0.080655,65,65,0,5517,1961,87,113,2023,490,65,2680,269,8383,7247474,0,0
223,340461476,1000,7680,203,1881,5596,10479,10016,248944,352200,176100,2603,67,0,0,991,0,722,267,0,26353.8,0.0794564,67,67,0,5596,1881,98,105,1980,556,67,2573,290,8018,7557521,0,0
224,340461476,1000,7610,205,1814,5591,10431,10006,248977,333280,166640,2520,53,0,0,955,0,744,281,0,26323.3,0.0748262,53,53,0,5591,1814,99,106,1981,486,53,2469,307,7648,7721005,0,0
225,340461476,1000,7496,220,1673,5603,10359,10140,249025,339200,169600,2533,75,0,0,912,0,746,280,0,26277.8,0.0789827,75,75,0,5603,1673,117,103,2000,458,75,2257,324,7045,8253673,0,0
226,340461476,1000,7520,213,1587,5720,10380,10226,248571,350120,175060,2552,67,0,0,983,0,700,259,0,26734.2,0.07747,67,67,0,5720,1587,115,98,2005,480,67,2138,309,6750,7574726,0,0
227,340461476,1000,7549,213,1522,5814,10321,10336,248617,342080,171040,2559,80,0,0,993,0,675,289,0,26690.5,0.0763573,80,80,0,5814,1522,110,103,2069,410,80,2068,310,6523,7413881,0,0
228,340461476,1000,7561,196,1500,5865,10299,10284,249056,337200,168600,2520,58,0,0,986,0,706,268,0,26253.8,0.0780242,58,58,0,5865,1500,106,90,2077,385,58,2016,311,6313,6987067,0,0
229,340461476,1000,7502,185,1424,5893,10326,10401,248455,340960,170480,2539,65,0,0,962,0,764,257,0,26856.9,0.0778581,65,65,0,5893,1424,108,77,2073,401,65,1919,286,5981,6300404,0,0
230,340461476,1000,7590,183,1416,5991,10387,10261,248938,343080,171540,2529,57,0,0,1077,0,715,274,0,26376,0.0787685,57,57,0,5991,1416,103,80,2073,399,57,1902,301,5839,6507071,0,0
231,340461476,1000,7598,171,1430,5997,10396,10110,248340,335840,167920,2567,55,0,0,1052,0,758,286,0,26976,0.0768799,55,55,0,5997,1430,103,68,2162,350,55,1884,267,5847,5934838,0,0
232,340461476,1000,7573,169,1478,5926,10394,10135,248534,339360,169680,2613,51,0,0,981,0,729,277,0,26783.9,0.0803239,51,51,0,5926,1478,108,61,2213,349,51,1915,264,5900,6148403,0,0
233,340461476,1000,7582,181,1463,5938,10367,10098,248786,334240,167120,2493,61,0,0,1052,0,779,264,0,26533.7,0.0789247,61,61,0,5938,1463,108,73,2074,358,61,1902,278,5863,6789995,0,0
234,340461476,1000,7540,174,1538,5828,10356,10062,249053,338240,169120,2606,40,0,0,953,0,698,297,0,26268.5,0.0793852,40,40,0,5828,1538,104,70,2186,380,40,2002,275,6109,6356480,0,0
235,340461476,1000,7492,157,1625,5710,10316,10217,248364,343960,171980,2521,67,0,0,1000,0,750,298,0,26959.2,0.0776623,67,67,0,5710,1625,86,71,2088,366,67,2107,254,6368,5727671,0,0
236,340461476,1000,7463,156,1760,5547,10311,10214,249030,344280,172140,2599,54,0,0,931,0,687,273,0,26294.9,0.0783789,54,54,0,5547,1760,72,84,2161,384,54,2292,255,6961,5386525,0,0
237,340461476,1000,7445,169,1879,5397,10293,10282,248855,340280,170140,2526,34,0,0,949,0,709,258,0,26471.5,0.0763764,34,34,0,5397,1879,90,79,2057,435,34,2506,266,7495,5752901,0,0
238,340461476,1000,7455,171,1996,5288,10307,10299,248587,328680,164340,2474,61,0,0,990,0,722,258,0,26741,0.0777932,61,61,0,5288,1996,94,77,1972,441,61,2708,261,8038,5860352,0,0
239,340461476,1000,7445,147,2208,5090,10354,10199,248420,337160,168580,2553,56,0,0,1003,0,733,280,0,26909.5,0.0813588,56,56,0,5090,2208,77,70,2025,472,56,3033,226,8944,5109874,0,0
240,340461476,1000,7500,143,2382,4975,10263,10259,248325,322000,161000,2480,40,0,0,981,0,694,232,0,27005.9,0.0798122,40,40,0,4975,2382,67,76,1943,497,40,3358,238,9834,4890281,0,0
241,340461476,1000,7528,121,2582,4825,10293,10146,248780,329760,164880,2538,50,0,0,1003,0,701,274,0,26552.3,0.0838693,50,50,0,4825,2582,46,75,1932,556,50,3777,201,10826,4021261,0,0
242,340461476,1000,7507,106,2739,4662,10278,10222,248593,332520,166260,2569,34,0,0,963,0,702,282,0,26740.6,0.08052,34,34,0,4662,2739,36,70,1899,636,34,4130,168,11713,3341197,0,0
243,340461476,1000,7485,113,2858,4514,10253,10131,248704,326000,163000,2501,25,0,0,1007,0,758,271,0,26630.9,0.0804181,25,25,0,4514,2858,39,74,1812,664,25,4517,173,12392,3701878,0,0
244,340461476,1000,7448,103,3000,4345,10285,10151,248645,318000,159000,2532,41,0,0,959,0,727,269,0,26691.2,0.0816899,41,41,0,4345,3000,36,67,1805,686,41,4913,150,13264,3478186,0,0
245,340461476,1000,7415,96,3213,4106,10327,10165,248631,321880,160940,2513,34,0,0,947,0,727,253,0,26706.3,0.0839345,34,34,0,4106,3213,35,61,1769,710,34,5412,138,14335,3091848,0,0
246,340461476,1000,7484,109,3413,3962,10374,10104,248674,316560,158280,2463,33,0,0,1016,0,695,252,0,26664.5,0.0829699,33,33,0,3962,3413,38,71,1672,758,33,5947,173,15605,3393024,0,0
247,340461476,1000,7474,116,3627,3731,10334,10121,248395,315440,157720,2518,26,0,0,995,0,757,248,0,26944.6,0.0842321,26,26,0,3731,3627,34,82,1677,815,26,6499,207,16825,3798760,0,0
248,340461476,1000,7479,127,3816,3536,10379,10111,248808,322160,161080,2584,42,0,0,958,0,686,267,0,26532.7,0.0854191,42,42,0,3536,3816,36,91,1647,895,42,7087,205,18194,3917350,0,0
249,340461476,1000,7548,132,3930,3486,10390,10155,248588,309560,154780,2491,41,0,0,983,0,672,242,0,26753.7,0.0823586,41,41,0,3486,3930,28,104,1531,919,41,7703,207,19365,4049548,0,0
250,340461476,1000,7530,145,4097,3288,10342,10284,248786,315520,157760,2552,35,0,0,984,0,748,254,0,26556.7,0.0864249,35,35,0,3288,4097,30,115,1531,986,35,8289,222,20678,4386947,0,0
251,340461476,1000,7483,159,4241,3083,10407,10129,248982,318800,159400,2600,48,0,0,939,0,721,265,0,26361.7,0.084168,48,48,0,3083,4241,27,132,1505,1047,48,8925,246,21877,5199958,0,0
252,340461476,1000,7507,171,4290,3046,10383,10121,248717,295720,147860,2399,45,0,0,1024,0,745,255,0,26627.6,0.0826903,45,45,0,3046,4290,27,144,1376,978,45,9315,261,22609,5989137,0,0
253,340461476,1000,7501,194,4389,2918,10411,9978,248843,311320,155660,2558,49,0,0,997,0,735,268,0,26502.4,0.0900432,49,49,0,2918,4389,23,171,1433,1076,49,9997,331,23901,6826549,0,0
254,340461476,1000,7481,188,4439,2854,10425,10007,248972,313880,156940,2574,59,0,0,1015,0,737,298,0,26374.3,0.0851292,59,59,0,2854,4439,21,167,1396,1119,59,10593,313,25031,6418747,0,0
255,340461476,1000,7426,206,4508,2712,10406,10130,248457,288960,144480,2464,55,0,0,936,0,731,260,0,26890.1,0.0840266,55,55,0,2712,4508,21,185,1350,1059,55,11145,356,25885,6821319,0,0
256,340461476,1000,7436,232,4575,2629,10369,10142,248975,314160,157080,2512,57,0,0,972,0,694,268,0,26372.9,0.0930582,57,57,0,2629,4575,25,207,1268,1187,57,11851,460,27087,7865606,0,0
257,340461476,1000,7436,255,4685,2496,10375,10171,248742,307040,153520,2538,76,0,0,961,0,718,243,0,26606.7,0.0839473,76,76,0,2496,4685,23,232,1319,1143,76,12493,521,28169,8785776,0,0
258,340461476,1000,7448,269,4787,2392,10409,10206,248657,295320,147660,2448,78,0,0,987,0,709,266,0,26692.4,0.0866553,78,78,0,2392,4787,19,250,1257,1113,78,13018,557,29053,9604573,0,0
259,340461476,1000,7469,260,4865,2344,10349,10268,248696,297680,148840,2489,79,0,0,994,0,706,267,0,26654.1,0.0903847,79,79,0,2344,4865,15,245,1213,1197,79,13655,520,30080,9132580,0,0
260,340461476,1000,7426,278,4901,2247,10366,10164,248636,314360,157180,2585,87,0,0,982,0,734,291,0,26714.8,0.0895395,87,87,0,2247,4901,13,265,1232,1266,87,14119,640,30736,9800430,0,0
261,340461476,1000,7428,311,4937,2180,10356,10155,248892,290760,145380,2457,75,0,0,977,0,719,256,0,26459.5,0.0849816,75,75,0,2180,4937,11,300,1176,1206,75,14680,775,31659,11138673,0,0
262,340461476,1000,7443,315,4945,2183,10289,10121,248561,292800,146400,2485,100,0,0,1009,0,714,280,0,26791.1,0.0910011,100,100,0,2183,4945,9,306,1174,1211,100,15058,899,32321,11451419,0,0
263,340461476,1000,7446,314,5010,2122,10286,10125,248478,306840,153420,2613,95,0,0,1004,0,718,283,0,26874.7,0.0914996,95,95,0,2122,5010,6,308,1207,1311,95,15692,906,33389,11893150,0,0
264,340461476,1000,7428,318,5064,2046,10295,10141,249100,289840,144920,2494,95,0,0,937,0,712,243,0,26253.3,0.0875854,95,95,0,2046,5064,3,315,1163,1236,95,16128,947,34130,12244803,0,0
265,340461476,1000,7380,333,5049,1998,10359,10196,248461,294040,147020,2454,105,0,0,954,0,724,278,0,26892.9,0.0905786,105,105,0,1998,5049,3,330,1094,1255,105,16418,1031,34604,13158813,0,0
266,340461476,1000,7338,342,5052,1944,10361,10248,248918,301480,150740,2514,106,0,0,966,0,724,284,0,26436.4,0.0914599,106,106,0,1944,5052,1,341,1096,1312,106,16749,1162,35241,13936002,0,0
267,340461476,1000,7310,371,5044,1895,10489,10218,248600,293800,146900,2485,103,0,0,970,0,735,263,0,26755,0.0876889,103,103,0,1895,5044,3,368,1111,1271,103,17188,1243,35966,14433366,0,0
268,340461476,1000,7253,376,5001,1876,10474,10312,248673,288440,144220,2448,132,0,0,937,0,704,290,0,26682.5,0.0910652,132,132,0,1876,5001,5,371,1060,1256,132,17252,1313,35813,15207893,0,0
269,340461476,1000,7304,402,4948,1954,10437,10288,249044,291160,145580,2445,122,0,0,1007,0,675,281,0,26312,0.0925061,122,122,0,1954,4948,3,399,1028,1295,122,17519,1596,36033,17019591,0,0
270,340461476,1000,7306,402,4976,1928,10469,10384,249050,295080,147540,2545,111,0,0,963,0,691,270,0,26306.4,0.0903694,111,111,0,1928,4976,2,400,1124,1310,111,17694,1631,36161,17181151,0,0
271,340461476,1000,7310,391,4990,1929,10571,10299,248965,289160,144580,2425,129,0,0,997,0,716,277,0,26391.9,0.0891502,129,129,0,1929,4990,1,390,1076,1220,129,17671,1616,36176,16445815,0,0
