Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected,*AAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes
339,1,999,7530,619,4833,2078,10440,10196,248702,308680,154340,2617,199,0,0,967,0,757,262,0,26666.1,0.090517,199,199,0,2078,4833,0,619,1206,1212,199,24188,11005,38521,40890411,0,0,952,957
339,2,1004,7578,139,989,6450,10314,10229,248713,349000,174500,2576,46,0,0,970,0,741,276,0,26655.1,0.0745797,46,46,0,6450,989,85,54,2255,275,46,1619,327,3841,5159148,0,0,144,15
339,3,998,7729,263,2753,4713,10479,10091,248735,335480,167740,2624,67,0,0,980,0,749,274,0,26633.1,0.0781136,67,67,0,4713,2753,73,190,1901,656,67,4930,623,13181,8714000,0,0,267,26
339,4,999,7545,49,535,6961,10164,10369,248826,347720,173860,2496,12,0,0,965,0,701,237,0,26542.1,0.0758843,12,12,0,6961,535,40,9,2341,143,12,743,135,1965,1403557,0,0,25,27
340,1,999,7498,609,4775,2114,10432,10110,248623,291120,145560,2444,167,0,0,977,0,737,271,0,26745.2,0.0863876,167,167,0,2114,4775,1,608,1095,1182,167,23327,10761,37626,40343061,0,0,932,941
340,2,1004,7680,132,977,6571,10319,10214,248911,346680,173340,2551,32,0,0,1032,0,683,246,0,26457.2,0.0763757,32,32,0,6571,977,87,45,2270,249,32,1595,319,3761,4811564,0,0,137,14
340,3,998,7722,264,2730,4728,10447,10190,248953,328160,164080,2550,77,0,0,950,0,709,250,0,26415.2,0.0793881,77,77,0,4728,2730,82,182,1777,696,77,4957,604,13136,9154065,0,0,262,26
340,4,999,7572,51,542,6979,10201,10299,248998,341560,170780,2462,15,0,0,1008,0,743,238,0,26370.2,0.0763319,15,15,0,6979,542,42,9,2306,141,15,742,122,2002,1391914,0,0,24,27
341,1,1000,7511,592,4757,2162,10469,10160,248931,302560,151280,2527,175,0,0,993,0,713,267,0,26437.2,0.0918699,175,175,0,2162,4757,1,591,1101,1251,175,22854,10302,37122,38562245,0,0,897,911
341,2,1004,7692,139,951,6602,10353,10224,248806,353720,176860,2615,44,0,0,985,0,718,255,0,26562.2,0.0763158,44,44,0,6602,951,95,44,2305,266,44,1512,354,3623,4827813,0,0,145,13
341,3,997,7713,274,2733,4706,10393,10219,248622,341280,170640,2566,92,0,0,974,0,725,256,0,26746.2,0.0804947,92,92,0,4706,2733,77,197,1792,682,92,5031,651,13156,9968014,0,0,274,25
341,4,999,7525,53,553,6919,10262,10294,248778,358160,179080,2581,19,0,0,959,0,742,266,0,26590.2,0.077205,19,19,0,6919,553,40,13,2419,143,19,763,115,2035,1346648,0,0,25,31
342,1,1000,7561,601,4737,2223,10498,10191,249127,318640,159320,2629,200,0,0,1017,0,690,277,0,26241.2,0.0873783,200,200,0,2223,4737,2,599,1156,1273,200,22345,10072,36927,38237452,0,0,898,897
342,2,1003,7611,140,942,6529,10397,10266,248824,352600,176300,2548,41,0,0,950,0,773,257,0,26544.2,0.0750938,41,41,0,6529,942,98,42,2268,239,41,1537,374,3671,4685886,0,0,146,13
342,3,999,7746,286,2745,4715,10426,10146,248962,348160,174080,2654,70,0,0,995,0,698,265,0,26406.2,0.0783702,70,70,0,4715,2745,78,208,1886,698,70,5125,712,13305,10752442,0,0,290,25
342,4,998,7571,57,542,6972,10274,10287,248577,355400,177700,2548,15,0,0,993,0,699,248,0,26791.2,0.0742411,15,15,0,6972,542,45,12,2391,142,15,744,123,1960,1511385,0,0,27,33
343,1,1001,7593,611,4739,2243,10485,10173,248990,294160,147080,2494,155,0,0,991,0,716,243,0,26378.3,0.0823538,155,155,0,2243,4739,1,610,1186,1153,155,21893,10351,36394,39531472,0,0,923,915
343,2,1003,7608,140,922,6546,10411,10283,248652,349200,174600,2517,39,0,0,955,0,727,229,0,26716.3,0.0752814,39,39,0,6546,922,97,43,2252,226,39,1521,398,3592,4708918,0,0,148,16
343,3,999,7693,287,2761,4645,10400,10154,248973,337120,168560,2617,86,0,0,955,0,756,254,0,26395.3,0.0758451,86,86,0,4645,2761,76,211,1804,727,86,5182,768,13516,10657260,0,0,294,34
343,4,997,7552,56,542,6954,10309,10226,248923,342920,171460,2510,16,0,0,973,0,731,261,0,26445.3,0.0753833,16,16,0,6954,542,46,10,2350,144,16,761,137,1944,1559552,0,0,28,34
344,1,1001,7574,596,4674,2304,10486,10261,248546,303040,151520,2533,185,0,0,971,0,747,242,0,26822.3,0.0896731,185,185,0,2304,4674,2,594,1143,1205,185,21302,9902,35735,37951991,0,0,900,888
344,2,1003,7613,136,937,6540,10447,10221,248449,359320,179660,2602,38,0,0,961,0,674,280,0,26919.3,0.076507,38,38,0,6540,937,96,40,2299,265,38,1528,381,3602,4534551,0,0,143,14
344,3,999,7721,303,2722,4696,10464,10182,248717,331040,165520,2562,92,0,0,1011,0,729,261,0,26651.3,0.0782963,92,92,0,4696,2722,77,226,1784,686,92,5185,761,13419,11359350,0,0,306,35
344,4,997,7563,59,541,6963,10289,10366,248688,359360,179680,2549,20,0,0,979,0,722,242,0,26680.3,0.0771178,20,20,0,6963,541,47,12,2388,141,20,757,183,1974,1679880,0,0,32,39
345,1,1001,7606,583,4637,2386,10439,10186,248539,311320,155660,2543,188,0,0,1058,0,753,274,0,26829.3,0.0885107,188,188,0,2386,4637,3,580,1150,1205,188,20755,9521,35157,37401288,0,0,877,867
345,2,1004,7594,138,953,6503,10456,10284,248895,355400,177700,2553,44,0,0,968,0,734,253,0,26473.3,0.0749173,44,44,0,6503,953,101,37,2262,247,44,1537,391,3600,4705204,0,0,144,13
345,3,998,7682,300,2742,4640,10369,10274,248957,343600,171800,2621,77,0,0,992,0,751,281,0,26411.3,0.0805077,77,77,0,4640,2742,72,228,1864,680,77,5181,728,13447,11354162,0,0,301,28
345,4,997,7611,57,546,7008,10246,10440,248952,349360,174680,2516,14,0,0,1000,0,718,232,0,26416.3,0.0742439,14,14,0,7008,546,45,12,2369,133,14,763,151,2016,1654520,0,0,28,35
346,1,1001,7629,600,4654,2375,10404,10177,248862,302920,151460,2577,150,0,0,1002,0,725,253,0,26506.3,0.0861792,150,150,0,2375,4654,6,594,1252,1175,150,20351,9597,34767,37684543,0,0,901,880
346,2,1004,7537,137,990,6410,10477,10360,248578,347600,173800,2507,40,0,0,975,0,772,261,0,26790.3,0.0744888,40,40,0,6410,990,98,39,2251,216,40,1563,423,3681,4845863,0,0,141,15
346,3,998,7621,299,2763,4559,10446,10212,248660,341160,170580,2638,98,0,0,939,0,741,258,0,26708.3,0.0768664,98,98,0,4559,2763,74,225,1821,719,98,5280,725,13559,11669682,0,0,299,23
346,4,997,7656,51,543,7062,10378,10328,248834,354160,177080,2568,18,0,0,1003,0,710,249,0,26534.3,0.0756134,18,18,0,7062,543,41,10,2416,134,18,758,115,2007,1360126,0,0,31,27
347,1,1000,7645,605,4681,2359,10397,10154,248521,311560,155780,2594,192,0,0,985,0,727,241,0,26847.4,0.0875028,192,192,0,2359,4681,5,600,1234,1168,192,20098,8978,34761,35939097,0,0,855,863
347,2,1004,7535,132,1003,6400,10481,10237,248867,346280,173140,2538,32,0,0,1001,0,745,257,0,26501.4,0.0770723,32,32,0,6400,1003,99,33,2270,236,32,1568,371,3755,4620914,0,0,136,15
347,3,998,7618,302,2782,4534,10448,10366,248264,326080,163040,2501,91,0,0,946,0,692,261,0,27104.4,0.0782869,91,91,0,4534,2782,77,225,1754,656,91,5263,741,13712,12011795,0,0,303,27
347,4,998,7591,55,538,6998,10398,10317,248934,356160,178080,2591,12,0,0,948,0,751,260,0,26434.4,0.0749219,12,12,0,6998,538,42,13,2440,139,12,743,117,1966,1547995,0,0,36,26
348,1,1001,7555,596,4599,2360,10443,10116,248999,304880,152440,2504,189,0,0,955,0,770,275,0,26369.4,0.0861708,189,189,0,2360,4599,5,591,1163,1152,189,19310,8656,33653,35291503,0,0,838,854
348,2,1002,7531,136,1030,6365,10495,10243,248758,340560,170280,2530,43,0,0,971,0,729,244,0,26610.4,0.0765316,43,43,0,6365,1030,102,34,2225,262,43,1580,373,3804,4721969,0,0,141,17
348,3,999,7742,305,2833,4604,10492,10270,248673,339520,169760,2590,84,0,0,1056,0,691,243,0,26695.4,0.0831219,84,84,0,4604,2833,76,229,1785,721,84,5374,766,13836,11963893,0,0,306,23
348,4,998,7634,51,540,7043,10403,10302,248488,351800,175900,2508,20,0,0,1029,0,721,265,0,26880.4,0.0742205,20,20,0,7043,540,41,10,2351,137,20,736,104,1959,1495076,0,0,33,23
349,1,1000,7525,590,4513,2422,10401,10086,248666,308120,154060,2498,147,0,0,983,0,729,284,0,26702.4,0.0864911,147,147,0,2422,4513,4,586,1166,1185,147,18804,8557,33181,35232793,0,0,825,842
349,2,1002,7542,140,1098,6304,10566,10218,248842,348880,174440,2536,36,0,0,999,0,749,238,0,26526.4,0.0781372,36,36,0,6304,1098,100,40,2260,240,36,1677,382,4095,4665776,0,0,145,21
349,3,999,7659,317,2876,4466,10527,10217,248624,344480,172240,2676,105,0,0,936,0,757,263,0,26744.4,0.0786269,105,105,0,4466,2876,84,233,1831,740,105,5496,817,14096,12119250,0,0,319,25
349,4,999,7625,53,548,7024,10454,10363,249016,357120,178560,2602,15,0,0,1008,0,735,282,0,26352.4,0.0764082,15,15,0,7024,548,42,11,2465,122,15,735,101,2008,1568484,0,0,36,22
350,1,1000,7608,567,4589,2452,10426,10121,248911,317400,158700,2572,194,0,0,1012,0,690,239,0,26457.5,0.0866625,194,194,0,2452,4589,4,563,1213,1165,194,18732,8260,33393,33621747,0,0,802,802
350,2,1002,7544,131,1167,6246,10543,10167,248462,337840,168920,2504,41,0,0,1003,0,743,258,0,26906.5,0.0760331,41,41,0,6246,1167,92,39,2224,239,41,1767,404,4421,4664426,0,0,136,21
350,3,999,7668,330,2876,4462,10494,10264,248878,320680,160340,2467,86,0,0,968,0,711,248,0,26490.5,0.0776371,86,86,0,4462,2876,82,248,1702,679,86,5469,851,14037,12684299,0,0,333,26
350,4,999,7671,56,570,7045,10347,10348,248993,357840,178920,2577,14,0,0,1013,0,718,249,0,26375.5,0.0737915,14,14,0,7045,570,46,10,2428,135,14,740,110,2015,1626276,0,0,35,27
351,1,1001,7591,592,4586,2413,10396,10279,248633,310120,155060,2553,195,0,0,952,0,717,252,0,26735.5,0.0833569,195,195,0,2413,4586,5,587,1235,1123,195,18623,8445,33336,35458593,0,0,829,828
351,2,1002,7570,123,1265,6182,10517,10220,248574,341440,170720,2553,35,0,0,956,0,671,261,0,26794.5,0.0796426,35,35,0,6182,1265,83,40,2231,287,35,1913,415,4860,4189030,0,0,127,22
351,3,999,7697,329,2860,4508,10502,10285,248732,337320,168660,2588,91,0,0,1003,0,698,277,0,26636.5,0.0826072,91,91,0,4508,2860,83,246,1761,736,91,5437,856,13949,12695385,0,0,329,26
351,4,998,7657,53,547,7057,10345,10378,248930,345040,172520,2557,18,0,0,971,0,716,266,0,26438.5,0.0737074,18,18,0,7057,547,45,8,2389,150,18,704,103,1950,1368803,0,0,33,26
352,1,1000,7589,586,4586,2417,10431,10336,249070,304840,152420,2478,149,0,0,972,0,731,243,0,26298.5,0.0862102,149,149,0,2417,4586,7,579,1195,1134,149,18484,8621,33256,36417189,0,0,824,809
352,2,1001,7548,124,1374,6050,10567,10204,248577,352720,176360,2560,40,0,0,972,0,755,239,0,26791.5,0.078475,40,40,0,6050,1374,75,49,2218,302,40,2060,401,5403,4046192,0,0,127,19
352,3,1000,7564,318,2891,4355,10504,10358,248562,348480,174240,2655,112,0,0,936,0,766,302,0,26806.5,0.0789651,112,112,0,4355,2891,72,246,1807,736,112,5547,791,14134,12048069,0,0,317,24
352,4,999,7712,54,557,7101,10361,10207,248787,357520,178760,2551,15,0,0,1072,0,769,249,0,26581.5,0.0766244,15,15,0,7101,557,48,6,2401,135,15,717,86,1991,1369942,0,0,31,25
353,1,1000,7604,568,4577,2459,10403,10341,248832,319960,159980,2605,184,0,0,1014,0,739,260,0,26536.6,0.08627,184,184,0,2459,4577,9,559,1216,1205,184,18168,8198,32751,35086559,0,0,782,765
353,2,1000,7656,121,1460,6075,10530,10144,248690,342560,171280,2537,33,0,0,1053,0,704,240,0,26678.6,0.0759569,33,33,0,6075,1460,68,53,2191,313,33,2172,377,5770,3755518,0,0,122,18
353,3,1001,7524,332,2869,4323,10491,10300,248891,314200,157100,2420,84,0,0,948,0,732,255,0,26477.6,0.0769242,84,84,0,4323,2869,66,266,1635,701,84,5601,833,14174,12546762,0,0,334,24
353,4,999,7663,49,566,7048,10431,10287,248405,362440,181220,2698,15,0,0,947,0,725,273,0,26963.6,0.0743498,15,15,0,7048,566,44,5,2542,141,15,728,84,2033,1232210,0,0,33,20
354,1,1000,7597,580,4579,2438,10332,10415,248412,309400,154700,2592,177,0,0,990,0,724,272,0,26956.6,0.0829371,177,177,0,2438,4579,8,572,1262,1153,177,17779,7821,32398,34389078,0,0,785,763
354,2,999,7577,126,1613,5838,10509,10146,248754,340320,170160,2581,31,0,0,960,0,766,273,0,26614.6,0.07788,31,31,0,5838,1613,68,58,2213,337,31,2357,407,6348,3985106,0,0,125,19
354,3,1002,7602,314,2911,4377,10442,10274,248573,332600,166300,2543,97,0,0,1030,0,724,229,0,26795.6,0.0842698,97,97,0,4377,2911,74,240,1715,731,97,5635,802,14287,12184530,0,0,315,19
354,4,999,7703,54,589,7060,10461,10182,249140,353400,176700,2520,19,0,0,995,0,726,229,0,26228.6,0.0743946,19,19,0,7060,589,46,8,2353,148,19,758,113,2134,1372233,0,0,39,25
355,1,1000,7611,582,4551,2478,10454,10226,249071,299920,149960,2515,150,0,0,990,0,723,253,0,26297.6,0.0871254,150,150,0,2478,4551,8,574,1225,1140,150,17481,7807,31875,35053362,0,0,793,778
355,2,998,7546,113,1693,5740,10467,10235,248909,337920,168960,2506,38,0,0,976,0,761,244,0,26459.6,0.0782046,38,38,0,5740,1693,63,50,2095,373,38,2457,392,6705,3573243,0,0,112,19
355,3,1003,7617,313,2959,4345,10431,10281,248653,333040,166520,2634,107,0,0,1036,0,722,299,0,26715.6,0.080564,107,107,0,4345,2959,74,239,1765,762,107,5771,831,14424,12004712,0,0,313,15
355,4,999,7674,51,609,7014,10526,10255,248464,353280,176640,2549,13,0,0,971,0,750,252,0,26904.6,0.0742179,13,13,0,7014,609,42,9,2395,141,13,770,133,2173,1406162,0,0,36,29
356,1,1000,7584,560,4560,2464,10477,10261,248918,317160,158580,2602,186,0,0,1007,0,745,289,0,26450.7,0.0876821,186,186,0,2464,4560,9,551,1230,1186,186,17355,7599,31829,34045110,0,0,767,757
356,2,998,7578,106,1900,5572,10418,10186,248421,340320,170160,2535,41,0,0,978,0,687,258,0,26947.7,0.0783014,41,41,0,5572,1900,57,49,2102,392,41,2719,387,7492,3316597,0,0,107,19
356,3,1002,7616,310,2974,4332,10381,10274,248715,315200,157600,2532,84,0,0,1011,0,732,280,0,26653.7,0.0802175,84,84,0,4332,2974,83,227,1763,685,84,5875,898,14495,11945820,0,0,308,14
356,4,1000,7726,50,634,7042,10460,10242,248749,372520,186260,2654,16,0,0,997,0,683,263,0,26619.7,0.0761567,16,16,0,7042,634,40,10,2486,152,16,820,128,2288,1369049,0,0,35,28
357,1,1000,7613,554,4579,2480,10454,10318,248551,312440,156220,2584,183,0,0,997,0,709,258,0,26817.7,0.0833985,183,183,0,2480,4579,6,548,1247,1154,183,17384,7681,32068,34280847,0,0,781,754
357,2,998,7593,104,2035,5454,10402,10159,248978,344920,172460,2555,24,0,0,984,0,704,267,0,26390.7,0.0791833,24,24,0,5454,2035,55,49,2078,453,24,2949,372,8097,3184604,0,0,103,20
357,3,1002,7573,310,3077,4186,10387,10333,248453,329800,164900,2592,93,0,0,930,0,710,262,0,26915.7,0.0845611,93,93,0,4186,3077,78,232,1740,759,93,6215,922,15268,11660350,0,0,311,10
357,4,1000,7728,48,655,7025,10536,10075,248934,354760,177380,2574,13,0,0,991,0,757,232,0,26434.7,0.0714583,13,13,0,7025,655,39,9,2403,158,13,856,121,2377,1263006,0,0,36,25
358,1,1000,7625,546,4570,2509,10444,10248,248510,304520,152260,2546,150,0,0,1013,0,710,291,0,26858.7,0.0858331,150,150,0,2509,4570,4,542,1260,1136,150,17248,7182,31736,32985227,0,0,734,720
358,2,999,7639,99,2220,5320,10380,10127,248937,337000,168500,2547,28,0,0,1023,0,709,268,0,26431.7,0.0765125,28,28,0,5320,2220,45,54,2043,476,28,3165,365,8902,2943893,0,0,99,19
358,3,1001,7554,306,3152,4096,10318,10357,248694,328560,164280,2528,93,0,0,986,0,735,271,0,26674.7,0.0816122,93,93,0,4096,3152,83,223,1670,765,93,6375,947,15784,11265963,0,0,306,11
358,4,1000,7726,54,693,6979,10413,10195,248718,355440,177720,2566,17,0,0,953,0,707,247,0,26650.7,0.0745143,17,17,0,6979,693,43,11,2392,157,17,890,131,2484,1417265,0,0,40,30
359,1,1001,7566,527,4567,2472,10452,10229,248644,311320,155660,2596,168,0,0,971,0,758,269,0,26724.8,0.0882002,168,168,0,2472,4567,7,520,1256,1172,168,17103,6657,31534,30733118,0,0,687,690
359,2,999,7629,96,2421,5112,10496,10102,248872,343640,171820,2610,35,0,0,949,0,742,218,0,26496.8,0.0784324,35,35,0,5112,2421,40,56,2011,564,35,3546,338,9984,2969397,0,0,98,23
359,3,1000,7581,300,3264,4017,10345,10320,248418,323640,161820,2511,86,0,0,997,0,726,246,0,26950.8,0.0811867,86,86,0,4017,3264,80,220,1677,748,86,6594,974,16391,10907806,0,0,301,13
359,4,1000,7748,52,735,6961,10496,10255,248337,362880,181440,2593,18,0,0,994,0,717,255,0,27031.8,0.0749795,18,18,0,6961,735,41,11,2415,160,18,923,118,2652,1319112,0,0,37,29
360,1,1002,7595,515,4504,2576,10442,10105,248999,310920,155460,2558,172,0,0,1029,0,735,268,0,26369.8,0.0858433,172,172,0,2576,4504,9,506,1206,1180,172,16950,6517,31237,30024565,0,0,660,663
360,2,999,7522,103,2495,4924,10472,10130,248585,335280,167640,2501,28,0,0,951,0,795,264,0,26783.8,0.0771061,28,28,0,4924,2495,45,58,1936,537,28,3779,341,10557,3412657,0,0,104,24
360,3,1000,7504,293,3303,3908,10389,10217,248972,326320,163160,2584,90,0,0,951,0,746,276,0,26396.8,0.0832739,90,90,0,3908,3303,66,227,1665,829,90,6779,988,16740,11146777,0,0,293,14
360,4,999,7735,52,804,6879,10479,10274,248983,362200,181100,2598,18,0,0,957,0,713,259,0,26385.8,0.0744923,18,18,0,6879,804,44,8,2402,178,18,1018,102,2902,1261465,0,0,34,29
361,1,1002,7594,514,4568,2512,10436,10198,248517,306360,153180,2549,136,0,0,979,0,718,266,0,26851.8,0.084812,136,136,0,2512,4568,11,503,1290,1123,136,17056,6398,31548,29657863,0,0,638,654
361,2,999,7544,108,2627,4809,10475,10039,248454,325480,162740,2485,29,0,0,985,0,693,268,0,26914.8,0.0798847,29,29,0,4809,2627,43,65,1876,580,29,4071,323,11211,3522266,0,0,105,22
361,3,1000,7513,308,3374,3831,10433,10200,248812,319320,159660,2508,84,0,0,996,0,725,259,0,26556.8,0.0808922,84,84,0,3831,3374,55,253,1600,824,84,7061,1084,17303,11335307,0,0,311,12
361,4,999,7706,58,838,6810,10451,10242,248253,361400,180700,2576,16,0,0,969,0,737,262,0,27115.8,0.0728486,16,16,0,6810,838,45,13,2380,180,16,1067,119,3020,1540909,0,0,38,34
362,1,1002,7578,510,4544,2524,10352,10303,248459,308480,154240,2545,154,0,0,988,0,758,248,0,26909.8,0.0876477,154,154,0,2524,4544,13,497,1232,1159,154,16766,6025,31196,28557239,0,0,632,639
362,2,999,7537,119,2779,4639,10496,10055,248415,347520,173760,2618,33,0,0,946,0,707,244,0,26953.8,0.0826925,33,33,0,4639,2779,43,76,1893,692,33,4434,340,12053,4184333,0,0,113,25
362,3,1000,7529,306,3475,3748,10462,10184,248414,315520,157760,2524,91,0,0,983,0,709,258,0,26954.8,0.0831666,91,91,0,3748,3475,56,250,1629,804,91,7422,1073,17943,10978974,0,0,309,10
362,4,999,7670,53,901,6716,10483,10290,248882,356320,178160,2581,16,0,0,969,0,737,268,0,26486.8,0.0750297,16,16,0,6716,901,38,15,2368,197,16,1156,117,3293,1324775,0,0,37,30
363,1,1002,7527,511,4540,2476,10366,10396,249094,303840,151920,2502,147,0,0,975,0,776,252,0,26274.8,0.0872334,147,147,0,2476,4540,14,497,1247,1108,147,16765,5619,31116,27508124,0,0,619,636
363,2,999,7571,127,2968,4476,10479,9942,248691,332880,166440,2519,36,0,0,980,0,703,243,0,26677.8,0.0775603,36,36,0,4476,2968,43,84,1842,641,36,4801,389,12986,4417657,0,0,120,28
363,3,1000,7518,301,3590,3627,10509,10047,249228,324560,162280,2561,84,0,0,969,0,723,257,0,26140.8,0.0854296,84,84,0,3627,3590,55,246,1585,892,84,7875,1122,18853,11399078,0,0,306,10
363,4,999,7753,56,964,6733,10558,10133,248675,363840,181920,2589,18,0,0,1049,0,735,229,0,26693.8,0.0743342,18,18,0,6733,964,40,16,2352,219,18,1244,123,3498,1308328,0,0,40,27
364,1,1002,7519,514,4574,2431,10345,10316,249004,313680,156840,2557,148,0,0,969,0,702,274,0,26364.8,0.0864756,148,148,0,2431,4574,11,503,1273,1136,148,16894,5641,31285,27987076,0,0,625,642
364,2,998,7550,140,3073,4337,10465,9943,248781,312800,156400,2447,38,0,0,1003,0,767,257,0,26587.8,0.0801422,38,38,0,4337,3073,42,98,1727,682,38,5124,406,13790,4657682,0,0,129,32
364,3,1003,7575,298,3698,3579,10451,10082,248921,319720,159860,2518,93,0,0,1024,0,727,243,0,26447.8,0.0805421,93,93,0,3579,3698,43,255,1520,905,93,8290,992,19648,11357583,0,0,303,9
364,4,997,7769,61,1046,6662,10464,10255,248478,352440,176220,2615,16,0,0,1022,0,729,275,0,26890.8,0.0733667,16,16,0,6662,1046,45,16,2387,212,16,1353,134,3769,1511010,0,0,43,30
365,1,1002,7568,510,4609,2449,10465,10250,248765,307080,153540,2531,143,0,0,976,0,687,239,0,26603.8,0.0840498,143,143,0,2449,4609,12,498,1216,1172,143,17083,5487,31579,27311376,0,0,603,620
365,2,999,7595,143,3276,4176,10449,10076,248685,335240,167620,2590,46,0,0,980,0,699,237,0,26683.8,0.0849992,46,46,0,4176,3276,41,102,1770,774,46,5567,435,14761,4872633,0,0,132,27
365,3,1002,7583,306,3803,3474,10408,10178,249081,313400,156700,2542,93,0,0,988,0,732,247,0,26287.8,0.0827216,93,93,0,3474,3803,43,263,1578,871,93,8709,1043,20445,11901228,0,0,311,8
365,4,997,7773,54,1108,6611,10489,10263,248387,348440,174220,2597,18,0,0,1016,0,750,263,0,26981.8,0.0762988,18,18,0,6611,1108,39,15,2342,237,18,1432,107,4045,1439865,0,0,39,24
366,1,1002,7657,520,4658,2479,10406,10099,248824,310080,155040,2563,161,0,0,1063,0,725,249,0,26544.8,0.0866346,161,161,0,2479,4658,13,507,1236,1166,161,17363,5351,31821,27305153,0,0,604,617
366,2,1000,7613,160,3450,4003,10381,10127,248453,326360,163180,2533,37,0,0,1019,0,732,269,0,26915.8,0.079596,37,37,0,4003,3450,42,118,1688,808,37,6069,465,15909,5720344,0,0,150,26
366,3,1001,7538,316,3889,3333,10406,10170,248797,320920,160460,2549,87,0,0,987,0,773,260,0,26571.8,0.0838792,87,87,0,3333,3889,46,270,1493,969,87,9168,1082,21301,11878461,0,0,323,6
366,4,997,7842,57,1223,6562,10552,10074,248771,358640,179320,2634,18,0,0,1043,0,698,275,0,26597.8,0.0774359,18,18,0,6562,1223,41,16,2353,263,18,1575,115,4460,1546714,0,0,44,25
367,1,1002,7673,523,4775,2375,10462,10074,248817,312480,156240,2615,148,0,0,990,0,716,257,0,26551.8,0.0856061,148,148,0,2375,4775,7,516,1294,1173,148,17750,5389,32255,27859121,0,0,623,629
367,2,1000,7560,160,3570,3830,10378,10225,248380,314640,157320,2538,46,0,0,958,0,740,268,0,26988.8,0.0824726,46,46,0,3830,3570,35,125,1683,809,46,6455,465,16573,5504098,0,0,150,30
367,3,1000,7475,323,3976,3176,10301,10317,248845,306960,153480,2509,100,0,0,915,0,704,277,0,26523.8,0.0827987,100,100,0,3176,3976,35,288,1469,940,100,9590,1121,22156,11616749,0,0,334,8
367,4,998,7874,53,1334,6487,10440,10205,248274,362960,181480,2662,13,0,0,990,0,713,246,0,27094.8,0.0741628,13,13,0,6487,1334,35,18,2361,288,13,1742,104,4944,1490198,0,0,44,20
368,1,1003,7640,512,4811,2317,10400,10207,249130,310160,155080,2547,159,0,0,967,0,724,275,0,26238.8,0.084971,159,159,0,2317,4811,6,506,1211,1177,159,17990,5250,32684,27655911,0,0,598,632
368,2,999,7550,175,3692,3683,10410,10246,248633,335440,167720,2568,52,0,0,964,0,695,281,0,26735.8,0.0857766,52,52,0,3683,3692,32,143,1628,888,52,6890,455,17704,6007641,0,0,161,33
368,3,999,7472,323,4052,3097,10275,10276,248942,317120,158560,2483,101,0,0,1016,0,758,263,0,26426.8,0.0864078,101,101,0,3097,4052,21,302,1398,984,101,10058,1037,22987,11878350,0,0,331,6
368,4,999,7926,56,1444,6426,10492,10193,248524,358720,179360,2596,21,0,0,1047,0,750,242,0,26844.8,0.0746494,21,21,0,6426,1444,33,23,2279,296,21,1923,103,5421,1685393,0,0,42,24
369,1,1002,7675,525,4767,2383,10379,10107,248962,306440,153220,2533,156,0,0,1039,0,736,268,0,26406.8,0.0845975,156,156,0,2383,4767,9,516,1164,1213,156,17942,4876,32585,27335969,0,0,610,646
369,2,1000,7565,194,3827,3544,10383,10342,248546,317680,158840,2535,40,0,0,991,0,729,247,0,26822.8,0.0797035,40,40,0,3544,3827,33,161,1561,934,40,7335,482,18736,6851020,0,0,181,37
369,3,999,7527,323,4203,3001,10302,10164,248545,323240,161620,2627,96,0,0,1037,0,692,291,0,26823.8,0.0833336,96,96,0,3001,4203,19,304,1469,1062,96,10560,1176,23883,12536542,0,0,333,10
369,4,999,7864,56,1537,6271,10516,10109,249106,350360,175180,2649,12,0,0,956,0,740,277,0,26262.8,0.0748348,12,12,0,6271,1537,33,23,2296,341,12,2080,85,5873,1748687,0,0,40,20
370,1,1002,7690,537,4820,2333,10321,10203,248868,322360,161180,2667,156,0,0,950,0,674,260,0,26500.8,0.0861727,156,156,0,2333,4820,6,531,1249,1262,156,18363,4875,33218,28015056,0,0,621,654
370,2,1000,7557,209,3924,3424,10416,10306,249117,315360,157680,2541,68,0,0,981,0,730,259,0,26251.8,0.0844332,68,68,0,3424,3924,32,177,1569,904,68,7764,475,19527,7453759,0,0,194,37
370,3,1000,7507,348,4312,2847,10280,10207,248767,301920,150960,2540,102,0,0,964,0,735,249,0,26601.8,0.082984,102,102,0,2847,4312,21,327,1454,984,102,11140,1323,24754,13414118,0,0,358,12
370,4,998,7784,56,1668,6060,10397,10139,249245,365720,182860,2665,18,0,0,973,0,782,272,0,26123.8,0.0749593,18,18,0,6060,1668,32,24,2266,381,18,2269,81,6435,1949177,0,0,36,23
