Time,NodeID,NumIndividuals,NumInfected,AvgInfectiousness,AvgParasiteDensity,AvgGametocyteDensity,AvgVariantFractionPfEMP1Major,AvgNumInfections,AvgInfectionClearedDuration,NumInfectionsCleared,NumHasFever,NumHasClinicalSymptoms,TotalUniqueGenomes,TotalUniqueBarcodes,UniqueGenomesLast_1_Years,UniqueBarcodesLast_1_Years,CurrentUniqueGenomes,CurrentUniqueBarcodes,CurrentNumInfections,NumBitesDeliveredCurrentInfections,NumBitesDeliveredMultipleCurrentInfections,NumNewInfectionsInLastYear,NumTotalRoots,FractionOfRootsPresentInLastYear,AAAAAAAAAAAAAAAAAAAAAAAA,TAAAAAAAAAAAAAAAAAAAAAAA,AAAAAAAAAAAAAAAAAAAAAAAT,TAAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes
399,2,998,869,0.312165,22762.7,1006.55,0.0165512,3.71346,72.1429,7,283,414,1382,4,1382,4,1350,4,3227,1982,736,3434,77,0.246753,1179,303,321,1424,0
399,3,1005,966,0.436153,21444.7,1506.4,0.0185215,4.58799,69.1016,32,309,481,636,4,636,4,645,4,4432,3530,652,4741,77,0.220779,1157,147,127,3001,0
399,4,996,704,0.177319,15036.9,522.426,0.0103936,2.61364,71,3,190,291,617,4,617,4,621,4,1840,1264,342,1908,77,0.207792,819,179,137,705,0
400,1,1000,1000,0.607017,7460.9,708.031,0.0973959,8.269,51.0641,197,268,432,9699,4,9699,4,4870,4,8269,5745,1862,25589,77,0.25974,3111,839,1110,3209,0
400,2,999,880,0.323464,21062.2,1042.86,0.0171192,3.8125,73,6,290,428,1434,4,1434,4,1405,4,3355,2052,764,3559,77,0.246753,1221,317,341,1476,0
400,3,1004,967,0.442467,21881.5,1544.08,0.0189404,4.66184,65.6667,21,307,481,650,4,650,4,655,4,4508,3588,668,4844,77,0.220779,1181,155,128,3044,0
400,4,997,725,0.183523,15596.8,538.038,0.0108045,2.64828,68.7143,7,205,308,635,4,635,4,636,4,1920,1322,358,1994,77,0.207792,857,187,143,733,0
401,1,1000,1000,0.597856,7158.98,695.916,0.0977099,8.244,51.6213,171,254,426,9767,4,9767,4,4856,4,8244,5722,1861,25735,77,0.25974,3103,836,1098,3207,0
401,2,998,887,0.334732,23578.2,1082.32,0.0176734,3.88162,62.5,4,310,439,1464,4,1464,4,1433,4,3443,2116,780,3657,77,0.246753,1257,324,345,1517,0
401,3,1005,971,0.459115,20990.6,1571.83,0.0192519,4.78991,66.7569,18,310,485,684,4,684,4,694,4,4651,3691,695,4999,77,0.220779,1224,163,133,3131,0
401,4,997,742,0.192019,16398.2,588.098,0.0112378,2.72911,70,4,211,323,668,4,668,4,669,4,2025,1386,382,2103,77,0.207792,912,207,151,755,0
402,1,1000,1000,0.59233,7617.98,677.613,0.0979739,8.269,52.3926,163,266,410,9852,4,9852,4,4860,4,8269,5738,1864,25923,77,0.25974,3119,834,1109,3207,0
402,2,999,898,0.340738,22619.8,1120.94,0.0182503,3.93987,69,13,311,459,1504,4,1504,4,1471,4,3538,2182,798,3764,77,0.246753,1295,326,351,1566,0
402,3,1004,976,0.469456,21006.5,1616.31,0.0198328,4.89754,71.4286,14,302,478,725,4,725,4,734,4,4780,3774,718,5143,77,0.220779,1272,179,138,3191,0
402,4,997,751,0.199653,16855.2,616.996,0.0118897,2.80692,70.6,10,224,337,698,4,698,4,697,4,2108,1437,401,2196,77,0.207792,948,216,163,781,0
403,1,1001,1000,0.579198,7253.04,673.198,0.0981637,8.24,52.3843,201,246,411,9922,4,9922,4,4831,4,8240,5718,1854,26095,77,0.25974,3104,825,1116,3195,0
403,2,1000,907,0.350352,24131.9,1162.15,0.0189341,4.05954,64.2,5,328,459,1552,4,1552,4,1521,4,3682,2277,830,3907,77,0.246753,1346,344,374,1618,0
403,3,1002,978,0.482679,20704.4,1614.56,0.0202436,4.98262,71.9196,14,290,479,754,4,754,4,755,4,4873,3843,730,5259,77,0.220779,1303,187,141,3242,0
403,4,997,768,0.211133,17403.3,686.498,0.0123611,2.85807,73.4,5,232,343,724,4,724,4,723,4,2195,1497,419,2285,77,0.207792,978,225,179,813,0
404,1,1001,1000,0.578003,7448.94,646.414,0.0984814,8.264,51.6629,175,256,402,10010,4,10010,4,4837,4,8264,5736,1853,26294,77,0.25974,3111,844,1125,3184,0
404,2,1001,917,0.359601,24388.2,1223.58,0.0194926,4.15594,71.3333,12,318,469,1603,4,1603,4,1572,4,3811,2354,862,4045,77,0.246753,1392,358,392,1669,0
404,3,999,980,0.490724,20328.2,1659.04,0.0206428,5.12143,68.6042,18,309,481,796,4,796,4,792,4,5019,3940,763,5429,77,0.220779,1354,195,144,3326,0
404,4,999,782,0.221764,17994.9,725.615,0.0127969,2.9335,72.8,10,245,358,751,4,751,4,749,4,2294,1556,440,2391,77,0.207792,1015,244,191,844,0
405,1,1001,1001,0.569095,6918.61,642.487,0.0987171,8.26773,51.1577,172,250,398,10092,4,10092,4,4837,4,8276,5752,1846,26478,77,0.25974,3116,853,1124,3183,0
405,2,1001,922,0.375069,25452.7,1247.67,0.0201039,4.27766,72.75,8,350,477,1649,4,1649,4,1617,4,3944,2436,896,4186,77,0.246753,1432,363,406,1743,0
405,3,999,981,0.50302,19982.6,1652.16,0.0211212,5.21305,66.9777,28,288,462,823,4,823,4,817,4,5114,4012,779,5552,77,0.220779,1378,209,150,3377,0
405,4,999,800,0.23168,18050.8,802.856,0.0133694,2.98125,71.75,8,246,372,780,4,780,4,776,4,2385,1616,458,2490,77,0.207792,1050,249,204,882,0
406,1,999,999,0.570905,7191.61,614.768,0.0989848,8.27027,54.2932,191,275,407,10166,4,10166,4,4823,4,8262,5745,1837,26668,77,0.25974,3095,863,1123,3181,0
406,2,1001,928,0.382055,25277.5,1324.33,0.0208712,4.39116,72.2941,17,340,503,1709,4,1709,4,1676,4,4075,2519,929,4334,77,0.246753,1471,372,422,1810,0
406,3,1000,985,0.51186,20034,1694.8,0.0216161,5.28426,62.915,25,312,474,846,4,846,4,844,4,5205,4079,794,5662,77,0.220779,1420,221,155,3409,0
406,4,1000,812,0.244791,19255.4,835.166,0.0138921,3.03571,72.8333,12,257,377,807,4,807,4,807,4,2465,1674,477,2575,77,0.207792,1078,259,216,912,0
407,1,998,998,0.560663,6499.2,607.903,0.0992563,8.22545,54.161,205,253,411,10216,4,10216,4,4761,4,8209,5714,1819,26830,77,0.25974,3094,863,1115,3137,0
407,2,1001,932,0.396585,27050,1340.99,0.0214406,4.50966,68.3333,12,388,529,1769,4,1769,4,1734,4,4203,2593,959,4474,77,0.246753,1506,381,439,1877,0
407,3,1001,987,0.526711,19727.9,1704,0.0220421,5.39919,68.0625,24,290,468,883,4,883,4,888,4,5329,4168,816,5800,77,0.220779,1476,230,163,3460,0
407,4,1000,830,0.257607,19357.1,906.766,0.0144521,3.08554,73.3333,6,282,399,835,4,835,4,834,4,2561,1741,493,2677,77,0.207792,1118,273,229,941,0
408,1,997,997,0.561607,7014.07,580.936,0.0994141,8.21866,52.5132,170,278,413,10281,4,10281,4,4746,4,8194,5701,1817,26995,77,0.25974,3083,872,1106,3133,0
408,2,1001,938,0.403941,25989.2,1432.86,0.0219901,4.60341,69.375,16,370,546,1808,4,1808,4,1772,4,4318,2673,982,4605,77,0.246753,1543,390,445,1940,0
408,3,1001,989,0.534565,20091.1,1720.59,0.0226115,5.52174,66.9671,19,314,478,923,4,923,4,927,4,5461,4259,847,5951,77,0.220779,1517,247,168,3529,0
408,4,1001,840,0.27223,20180.8,941.818,0.0151429,3.17619,72.3333,12,289,414,869,4,869,4,875,4,2668,1813,515,2786,77,0.207792,1161,278,241,988,0
409,1,999,999,0.542621,6477.51,582.679,0.0996735,8.18418,52.4885,195,248,419,10347,4,10347,4,4733,4,8176,5690,1813,27155,77,0.25974,3078,873,1098,3127,0
409,2,1001,946,0.416836,28407.3,1443.76,0.0225635,4.7167,71.2222,18,411,559,1876,4,1876,4,1839,4,4462,2758,1021,4767,77,0.246753,1577,408,460,2017,0
409,3,1001,990,0.544289,20226.6,1742.76,0.023143,5.63939,66.8224,19,315,480,970,4,970,4,974,4,5583,4332,876,6092,77,0.220779,1566,253,181,3583,0
409,4,999,849,0.285879,21580.5,999.38,0.0154175,3.24971,73.2857,7,306,424,918,4,918,4,910,4,2759,1864,540,2901,77,0.220779,1189,285,251,1034,0
410,1,999,999,0.545317,6840.2,562.88,0.0999077,8.2012,50.3725,152,282,434,10424,4,10424,4,4734,4,8193,5700,1819,27324,77,0.25974,3080,884,1100,3129,0
410,2,1001,955,0.424995,27689.7,1544.86,0.0233467,4.8,70.5,16,392,577,1927,4,1927,4,1889,4,4584,2831,1046,4905,77,0.246753,1604,414,478,2088,0
410,3,1001,992,0.545033,20219.5,1730.6,0.0235965,5.73085,59.8581,37,308,477,999,4,999,4,998,4,5685,4405,900,6231,77,0.220779,1613,257,185,3630,0
410,4,999,857,0.297885,21899.4,1043.82,0.0160161,3.32672,70.8333,12,308,439,944,4,944,4,933,4,2851,1927,560,3005,77,0.220779,1222,295,254,1080,0
411,1,1000,1000,0.528944,6523.58,571.529,0.100166,8.206,49.55,170,271,430,10504,4,10504,4,4749,4,8206,5708,1821,27497,77,0.25974,3071,902,1102,3131,0
411,2,999,959,0.434262,30482,1561.6,0.0240301,4.88321,70.9231,26,422,581,1965,4,1965,4,1919,4,4683,2907,1071,5042,77,0.246753,1633,427,482,2141,0
411,3,1000,992,0.551445,20947.4,1741.93,0.0241601,5.84073,59.04,25,321,475,1029,4,1029,4,1021,4,5794,4484,923,6375,77,0.220779,1637,275,194,3688,0
411,4,1001,865,0.315279,24124.7,1087.73,0.0165815,3.42659,71.75,8,326,453,986,4,986,4,986,4,2964,1989,586,3114,77,0.233766,1249,297,276,1142,0
412,1,1000,1000,0.531669,6707.53,564.614,0.100444,8.183,52.0513,168,283,441,10562,4,10562,4,4740,4,8183,5699,1819,27642,77,0.25974,3052,910,1109,3112,0
412,2,998,961,0.444754,30116.4,1643.88,0.0246313,4.99688,71,13,419,599,2027,4,2027,4,1977,4,4802,2978,1101,5184,77,0.246753,1658,431,494,2219,0
412,3,1001,992,0.551709,20890.4,1729.06,0.0245935,5.94153,59.391,39,324,489,1076,4,1076,4,1074,4,5894,4550,944,6504,77,0.220779,1671,284,202,3737,0
412,4,1001,871,0.321395,24058.2,1138.92,0.0171869,3.51091,71.5,12,326,471,1017,4,1017,4,1017,4,3058,2055,606,3220,77,0.233766,1273,305,284,1196,0
413,1,1000,1000,0.523198,6617.37,574.463,0.100708,8.149,51.8757,184,261,435,10613,4,10613,4,4708,4,8149,5674,1814,27792,77,0.25974,3054,907,1103,3085,0
413,2,999,967,0.457442,32374.6,1672.76,0.0253074,5.10341,70.5956,17,437,608,2084,4,2084,4,2035,4,4935,3054,1136,5325,77,0.246753,1689,439,503,2304,0
413,3,1001,993,0.559773,21804.9,1714.7,0.0250231,6.05136,63.9297,32,331,484,1123,4,1123,4,1116,4,6009,4630,969,6651,77,0.220779,1720,294,210,3785,0
413,4,1000,876,0.333993,26623,1184.88,0.0176661,3.57534,71.75,8,344,483,1026,4,1026,4,1017,4,3132,2110,621,3311,77,0.233766,1307,309,290,1226,0
414,1,1000,1000,0.521594,6853.82,569.377,0.100968,8.18,52.4742,179,276,423,10702,4,10702,4,4723,4,8180,5681,1829,28002,77,0.25974,3057,920,1110,3093,0
414,2,1000,968,0.468687,31421.2,1731.59,0.025944,5.22934,67.56,25,424,624,2147,4,2147,4,2095,4,5062,3135,1164,5477,77,0.246753,1726,452,511,2373,0
414,3,1001,995,0.558932,22437.2,1703.32,0.0255326,6.17588,60.5096,26,340,494,1166,4,1166,4,1159,4,6145,4714,1003,6813,77,0.220779,1764,312,219,3850,0
414,4,999,881,0.339604,26629.9,1233.09,0.0183344,3.6538,72.5,8,348,496,1056,4,1056,4,1047,4,3219,2173,634,3406,77,0.233766,1329,312,307,1271,0
415,1,1000,1000,0.515396,6978.36,575.035,0.101252,8.179,53.0526,145,278,428,10754,4,10754,4,4709,4,8179,5680,1825,28146,77,0.25974,3056,927,1113,3083,0
415,2,998,969,0.480639,33440,1781.4,0.0266253,5.32095,68.3306,31,463,631,2198,4,2198,4,2140,4,5156,3192,1185,5602,77,0.246753,1750,460,519,2427,0
415,3,1001,995,0.559654,22418.6,1682.06,0.026072,6.29246,61.2455,28,331,499,1204,4,1204,4,1194,4,6261,4796,1026,6957,77,0.220779,1814,322,225,3900,0
415,4,1001,890,0.350358,28231.5,1279.19,0.0189212,3.72809,72.5,8,361,510,1081,4,1081,4,1072,4,3318,2241,651,3513,77,0.233766,1349,320,324,1325,0
416,1,1000,1000,0.509386,7083.21,562.482,0.10148,8.144,52.3758,163,284,443,10805,4,10805,4,4686,4,8144,5663,1812,28274,77,0.25974,3050,920,1110,3064,0
416,2,998,969,0.495338,32233,1841.9,0.0273828,5.45304,67.9083,15,439,638,2258,4,2258,4,2199,4,5284,3259,1219,5745,77,0.246753,1774,468,528,2514,0
416,3,1001,994,0.563898,24666.1,1662.17,0.0265915,6.41046,57.1852,27,344,489,1234,4,1234,4,1224,4,6372,4873,1051,7095,77,0.220779,1860,334,234,3944,0
416,4,1001,897,0.363211,28848.1,1311.21,0.0196444,3.81048,73,4,369,519,1111,4,1111,4,1102,4,3418,2312,671,3617,77,0.246753,1389,327,334,1368,0
417,1,1000,1000,0.511631,7057.5,566.149,0.101688,8.131,49.5438,191,276,443,10872,4,10872,4,4664,4,8131,5664,1816,28452,77,0.25974,3030,928,1112,3061,0
417,2,998,971,0.503352,33917.8,1876.62,0.0280501,5.60041,66.0625,20,462,644,2326,4,2326,4,2261,4,5438,3352,1262,5919,77,0.25974,1815,484,543,2596,0
417,3,1002,997,0.56343,23661.1,1644.88,0.0271618,6.52758,56.8036,35,334,501,1278,4,1278,4,1268,4,6508,4964,1082,7265,77,0.220779,1893,352,241,4022,0
417,4,1000,902,0.375764,29387.1,1368.68,0.0202941,3.89468,71.7273,11,378,531,1141,4,1141,4,1131,4,3513,2382,689,3724,77,0.246753,1414,333,348,1418,0
418,1,999,999,0.509915,7209.5,548.951,0.102002,8.12312,50.9798,161,270,441,10928,4,10928,4,4650,4,8115,5648,1813,28600,77,0.25974,3012,932,1114,3057,0
418,2,999,974,0.519428,32873.6,1948.58,0.0286126,5.71253,69.5855,19,449,646,2375,4,2375,4,2308,4,5564,3438,1291,6061,77,0.25974,1858,492,554,2660,0
418,3,1002,997,0.566496,25868.4,1624.33,0.0276967,6.63591,61.0353,39,366,522,1311,4,1311,4,1297,4,6616,5042,1104,7412,77,0.220779,1935,356,244,4081,0
418,4,1000,912,0.390716,29973.6,1405.95,0.0207421,3.94956,72.1667,12,384,547,1172,4,1172,4,1162,4,3602,2442,709,3825,77,0.246753,1451,342,360,1449,0
419,1,999,999,0.515728,6752.15,553.441,0.102212,8.13513,50.4992,151,256,426,10998,4,10998,4,4647,4,8127,5652,1809,28763,77,0.25974,3034,924,1120,3049,0
419,2,999,979,0.53301,33811.8,1965.85,0.0292032,5.81307,68.2702,31,476,659,2452,4,2452,4,2380,4,5691,3520,1325,6219,77,0.25974,1887,505,561,2738,0
419,3,1002,997,0.559916,24071.7,1616.59,0.0280819,6.73922,59.2347,49,351,530,1360,4,1360,4,1341,4,6719,5102,1134,7564,77,0.220779,1980,369,250,4120,0
419,4,1000,917,0.405419,30672.4,1452.57,0.0212941,4.04144,63.2031,8,407,561,1208,4,1208,4,1197,4,3706,2511,736,3937,77,0.246753,1490,343,372,1501,0
420,1,999,999,0.519061,6876.52,538.675,0.10241,8.15716,50.641,156,257,421,11070,4,11070,4,4657,4,8149,5667,1811,28941,77,0.25974,3052,925,1124,3048,0
420,2,999,983,0.551798,33887.3,2045.97,0.0297818,5.92574,70.3125,18,490,675,2523,4,2523,4,2451,4,5825,3604,1355,6371,77,0.25974,1916,515,570,2824,0
420,3,1002,997,0.56682,26123.7,1614.75,0.0286049,6.86259,57.7092,46,400,543,1391,4,1391,4,1368,4,6842,5190,1162,7733,77,0.220779,2018,377,251,4196,0
420,4,1000,925,0.419527,30239.2,1516.72,0.0218401,4.13081,71.6,10,410,579,1242,4,1242,4,1228,4,3821,2597,757,4062,77,0.246753,1531,343,393,1554,0
421,1,999,999,0.521365,6506.55,540.871,0.102695,8.16316,52.5147,162,261,410,11135,4,11135,4,4652,4,8155,5676,1815,29109,77,0.25974,3055,926,1132,3042,0
421,2,1000,984,0.565095,33263.8,2077.67,0.030432,6.05488,68.6048,31,494,673,2584,4,2584,4,2511,4,5958,3688,1384,6529,77,0.25974,1957,522,577,2902,0
421,3,1001,997,0.561265,24162.6,1600.99,0.0292269,6.97693,54.3079,54,361,540,1441,4,1441,4,1415,4,6956,5251,1193,7907,77,0.220779,2053,392,259,4252,0
421,4,1000,932,0.436836,31279.8,1562.85,0.0224201,4.1867,72.25,8,421,590,1269,4,1269,4,1255,4,3902,2652,774,4151,77,0.246753,1559,347,399,1597,0
422,1,999,999,0.519965,6068.23,531.652,0.102881,8.15516,48.1386,175,248,401,11200,4,11200,4,4630,4,8147,5688,1799,29276,77,0.25974,3065,929,1113,3040,0
422,2,1000,986,0.576893,34462.3,2161.64,0.030876,6.20588,68.76,25,506,690,2662,4,2662,4,2585,4,6119,3779,1427,6714,77,0.25974,1982,530,589,3018,0
422,3,1001,997,0.575966,26184.5,1626.02,0.0296904,7.08325,58.648,49,399,552,1479,4,1479,4,1451,4,7062,5325,1209,8058,77,0.220779,2082,403,266,4311,0
422,4,1000,937,0.450079,31074.2,1652.87,0.0229341,4.26574,72,4,428,594,1300,4,1300,4,1285,4,3997,2720,793,4255,77,0.246753,1605,352,407,1633,0
423,1,998,998,0.523692,6509.96,531.57,0.103066,8.16934,51.6875,150,257,404,11267,4,11267,4,4630,4,8153,5696,1805,29440,77,0.25974,3069,933,1117,3034,0
423,2,1001,987,0.58679,33028.7,2211.8,0.0313347,6.35258,68.6848,23,514,688,2730,4,2730,4,2654,4,6270,3878,1461,6878,77,0.25974,2029,537,602,3102,0
423,3,1000,996,0.569954,25533.8,1627.83,0.0301661,7.17972,52.3976,72,374,563,1518,4,1518,4,1476,4,7151,5383,1232,8229,77,0.220779,2091,417,270,4373,0
423,4,1001,943,0.464632,31164.7,1697.72,0.0235905,4.34464,70.25,8,427,604,1324,4,1324,4,1314,4,4097,2796,812,4355,77,0.246753,1644,361,421,1671,0
424,1,1000,1000,0.522284,5607.22,526.038,0.103228,8.152,49.5858,185,249,404,11335,4,11335,4,4625,4,8152,5698,1806,29616,77,0.25974,3059,929,1121,3043,0
424,2,1000,987,0.602231,35534.3,2307.85,0.031996,6.50253,66.6842,19,516,703,2804,4,2804,4,2726,4,6418,3973,1498,7046,77,0.25974,2066,545,611,3196,0
424,3,1000,998,0.57823,26063.6,1653.12,0.0307161,7.24449,50.6175,67,401,565,1552,4,1552,4,1505,4,7230,5432,1252,8375,77,0.220779,2113,425,274,4418,0
424,4,1000,945,0.478146,32398.8,1806.34,0.0241281,4.44656,65.8,10,437,618,1370,4,1370,4,1354,4,4202,2862,831,4477,77,0.246753,1678,374,430,1720,0
425,1,1001,1000,0.52552,6599.1,527.854,0.103391,8.135,49.5725,181,260,403,11386,4,11386,4,4597,4,8135,5697,1802,29772,77,0.25974,3056,929,1111,3039,0
425,2,1000,990,0.611012,33731.4,2350.21,0.032658,6.5798,60.5958,30,526,714,2851,4,2851,4,2766,4,6514,4041,1520,7172,77,0.25974,2084,552,618,3260,0
425,3,1000,999,0.574187,27378.8,1682.67,0.0311061,7.34334,56.5424,56,395,572,1582,4,1582,4,1536,4,7336,5507,1275,8537,77,0.220779,2147,432,281,4476,0
425,4,999,949,0.496255,31163.1,1867.21,0.0246047,4.53952,70.7778,9,456,624,1415,4,1415,4,1393,4,4308,2933,851,4600,77,0.246753,1719,374,431,1784,0
426,1,1002,1001,0.525958,5706.11,532.861,0.103481,8.14685,51.1408,158,261,409,11447,4,11447,4,4603,4,8155,5720,1810,29945,77,0.25974,3084,924,1116,3031,0
426,2,1000,992,0.625061,35989.5,2433.14,0.033222,6.72681,70.7037,27,526,712,2935,4,2935,4,2845,4,6673,4132,1562,7358,77,0.25974,2126,562,631,3354,0
426,3,999,998,0.578652,25650,1698.87,0.0315817,7.43387,55.2576,66,406,579,1628,4,1628,4,1579,4,7419,5561,1294,8691,77,0.220779,2171,436,291,4521,0
426,4,999,953,0.507312,33260.6,1961.68,0.0251712,4.63799,65.8,10,452,635,1443,4,1443,4,1420,4,4420,3008,877,4722,77,0.246753,1774,377,449,1820,0
427,1,1002,1001,0.529258,6504.35,538.099,0.103641,8.11489,50.8881,200,246,413,11509,4,11509,4,4579,4,8123,5716,1790,30110,77,0.25974,3075,928,1109,3011,0
427,2,1002,993,0.627763,34078.1,2453.16,0.0338144,6.83686,65.4966,37,528,723,2988,4,2988,4,2897,4,6789,4214,1582,7504,77,0.25974,2165,570,637,3417,0
427,3,998,997,0.580255,28211.5,1770.59,0.031958,7.50451,54.7313,60,408,588,1655,4,1655,4,1602,4,7482,5605,1307,8823,77,0.220779,2199,440,292,4551,0
427,4,998,956,0.521075,31000.2,2037.38,0.0259019,4.75,72.1111,9,466,639,1479,4,1479,4,1455,4,4541,3090,898,4853,77,0.246753,1830,383,456,1872,0
428,1,1002,1001,0.52764,5947.67,544.52,0.10386,8.10589,51.3931,166,243,413,11565,4,11565,4,4561,4,8114,5717,1785,30267,77,0.25974,3054,933,1117,3010,0
428,2,1001,993,0.641981,35773.7,2518.97,0.0343637,6.93958,63.8235,34,530,716,3041,4,3041,4,2940,4,6891,4281,1610,7650,77,0.25974,2199,571,641,3480,0
428,3,998,997,0.58589,26083.7,1776.84,0.0323127,7.59077,56.4109,87,398,586,1688,4,1688,4,1628,4,7568,5663,1331,8996,77,0.220779,2237,445,294,4592,0
428,4,999,963,0.526822,33737.7,2109.79,0.0263644,4.85981,69.25,16,453,645,1512,4,1512,4,1490,4,4680,3189,924,4998,77,0.246753,1892,387,461,1940,0
429,1,999,998,0.535661,6117.79,548.391,0.10413,8.10621,48.7817,189,260,396,11631,4,11631,4,4541,4,8090,5699,1784,30454,77,0.25974,3045,935,1108,3002,0
429,2,1003,996,0.646837,34203,2531.24,0.0350549,7.04016,62.503,41,522,719,3107,4,3107,4,3003,4,7012,4358,1632,7799,77,0.25974,2243,571,655,3543,0
429,3,1000,998,0.585441,27911.7,1855.66,0.0327781,7.6493,53.2829,95,409,588,1726,4,1726,4,1678,4,7634,5700,1350,9138,77,0.220779,2262,452,308,4612,0
429,4,998,966,0.54213,31829.6,2174.58,0.0268798,4.97619,68.6,10,462,640,1564,4,1564,4,1534,4,4807,3270,954,5145,77,0.246753,1957,407,472,1971,0
430,1,998,997,0.534034,5828.74,543.581,0.104339,8.13741,49.9992,149,228,389,11692,4,11692,4,4551,4,8113,5706,1798,30632,77,0.25974,3070,936,1126,2981,0
430,2,1004,997,0.65351,35196.2,2568.76,0.0356992,7.13741,64.6958,30,521,726,3160,4,3160,4,3056,4,7116,4437,1656,7927,77,0.25974,2267,573,668,3608,0
430,3,1000,998,0.59095,26811.3,1849.5,0.0331761,7.69038,53.438,117,393,584,1768,4,1768,4,1713,4,7675,5718,1369,9296,77,0.220779,2289,460,313,4613,0
430,4,998,970,0.551689,34861.5,2244.97,0.027461,5.1,62.8182,11,460,645,1611,4,1611,4,1578,4,4947,3362,982,5296,77,0.246753,2008,420,480,2039,0
431,1,997,995,0.535762,5584.91,545.121,0.104554,8.13568,50.7065,158,250,391,11738,4,11738,4,4539,4,8095,5692,1794,30781,77,0.25974,3060,931,1117,2987,0
431,2,1004,997,0.659244,33936.3,2595.83,0.0362769,7.24072,61.5843,43,513,713,3220,4,3220,4,3103,4,7219,4505,1680,8073,77,0.25974,2298,576,678,3667,0
431,3,1000,997,0.595979,27219,1917.26,0.03348,7.75928,54.2726,116,409,584,1809,4,1809,4,1746,4,7736,5756,1384,9473,77,0.220779,2317,469,326,4624,0
431,4,999,972,0.56804,32920.3,2275.85,0.0280861,5.22942,67.7143,14,453,646,1631,4,1631,4,1605,4,5083,3468,1007,5437,77,0.246753,2057,437,492,2097,0
432,1,995,993,0.535626,5272.99,533.319,0.104878,8.1289,50.3896,163,230,391,11797,4,11797,4,4526,4,8072,5683,1773,30941,77,0.25974,3033,939,1124,2976,0
432,2,1004,999,0.669113,33181.3,2600.35,0.0367251,7.32633,65.1447,38,509,711,3285,4,3285,4,3163,4,7319,4570,1710,8207,77,0.25974,2342,587,694,3696,0
432,3,1000,997,0.602608,27067.1,1897.08,0.03387,7.7673,54.3785,108,408,593,1838,4,1838,4,1772,4,7744,5759,1393,9587,77,0.220779,2330,471,331,4612,0
432,4,1001,975,0.579108,34546.7,2336.67,0.0287393,5.36821,71.9231,13,467,657,1684,4,1684,4,1662,4,5234,3557,1050,5587,77,0.246753,2140,454,501,2139,0
433,1,996,996,0.533921,5228.29,517.456,0.105116,8.1506,47.9447,122,247,385,11853,4,11853,4,4535,4,8118,5716,1779,31102,77,0.25974,3051,947,1130,2990,0
433,2,1004,1000,0.683993,32306.8,2638.02,0.0372291,7.472,65.9138,29,507,700,3353,4,3353,4,3220,4,7472,4660,1756,8389,77,0.25974,2401,600,717,3754,0
433,3,999,996,0.611908,26387.7,1952.31,0.0342523,7.79116,51.4516,111,418,594,1877,4,1877,4,1803,4,7760,5755,1402,9721,77,0.220779,2336,475,337,4612,0
433,4,1001,978,0.596264,32933.7,2364.16,0.0293627,5.49693,70.4667,15,459,655,1721,4,1721,4,1694,4,5376,3651,1086,5744,77,0.246753,2211,463,509,2193,0
434,1,996,996,0.529309,4865.6,510.296,0.105341,8.15863,49.8349,162,223,379,11913,4,11913,4,4525,4,8126,5714,1792,31272,77,0.25974,3060,948,1123,2995,0
434,2,1005,1001,0.689359,30452.8,2619,0.0376697,7.57243,65.5264,52,517,706,3423,4,3423,4,3284,4,7580,4728,1776,8543,77,0.25974,2428,609,728,3815,0
434,3,998,995,0.61163,26663.9,1964.4,0.0344549,7.8392,53.6164,116,398,593,1923,4,1923,4,1841,4,7800,5774,1417,9883,77,0.220779,2364,481,353,4602,0
434,4,1001,979,0.606626,32671.1,2396.51,0.0299841,5.6333,58.5,12,467,659,1756,4,1756,4,1727,4,5515,3744,1120,5895,77,0.246753,2280,480,513,2242,0
435,1,996,996,0.527373,5282.12,485.781,0.105516,8.16767,47.7367,160,231,365,11971,4,11971,4,4512,4,8135,5713,1800,31441,77,0.25974,3062,962,1117,2994,0
435,2,1005,1001,0.703192,30435.5,2681.75,0.038195,7.66134,65.9388,49,504,715,3483,4,3483,4,3337,4,7669,4781,1804,8681,77,0.25974,2460,618,735,3856,0
435,3,998,996,0.618469,26308.1,1982.65,0.0348337,7.84438,55.3162,119,404,597,1959,4,1959,4,1874,4,7813,5757,1441,10015,77,0.220779,2382,485,362,4584,0
435,4,1001,981,0.618674,32272.6,2446.1,0.0306314,5.79613,66.3684,19,478,671,1812,4,1812,4,1780,4,5686,3850,1165,6085,77,0.246753,2374,492,518,2302,0
436,1,996,996,0.527476,4787.48,490.938,0.105757,8.14558,49.4547,149,208,361,12012,4,12012,4,4496,4,8113,5705,1790,31568,77,0.25974,3053,964,1114,2982,0
436,2,1004,1000,0.706953,28189.7,2662.55,0.0386155,7.748,65.4528,53,496,711,3529,4,3529,4,3366,4,7748,4840,1820,8821,77,0.25974,2514,627,737,3870,0
436,3,997,995,0.620087,26060.1,2048.87,0.0351294,7.83719,56.4053,132,395,600,1995,4,1995,4,1903,4,7798,5723,1454,10136,77,0.220779,2386,497,369,4546,0
436,4,1003,984,0.623027,31131.7,2436.91,0.0313181,5.92175,65.6761,22,468,675,1857,4,1857,4,1829,4,5827,3945,1195,6236,77,0.246753,2437,504,523,2363,0
