Time,Year,Node_ID,Event_Name,Individual_ID,Age,Gender,Infected,Infectiousness
14539.2,2000.33,1,PostDebut,11168,12410,M,0,0
14539.2,2000.33,1,PostDebut,14051,7208.74,M,0,0
14539.2,2000.33,1,PostDebut,13388,8425.4,F,0,0
14539.2,2000.33,1,PreDebut,18226,60.8333,M,0,0
14539.2,2000.33,1,PostDebut,229,14745.2,F,0,0
14539.2,2000.33,1,PostDebut,11993,10980.4,F,0,0
14539.2,2000.33,1,PostDebut,12479,10067.9,F,0,0
14539.2,2000.33,1,PostDebut,10321,13961.3,F,0,0
14539.2,2000.33,1,PostDebut,13432,8364.57,F,0,0
14539.2,2000.33,1,PostDebut,234,19079.4,F,0,0
14539.2,2000.33,1,PreDebut,15574,4562.5,M,0,0
14539.2,2000.33,1,PreDebut,16834,2402.92,M,0,0
14539.2,2000.33,1,PostDebut,11500,11832.1,F,0,0
14539.2,2000.33,1,PostDebut,238,19280.3,F,0,0
14539.2,2000.33,1,PreDebut,15463,4745,M,0,0
14539.2,2000.33,1,PostDebut,240,17999.5,M,0,0
14539.2,2000.33,1,PostDebut,241,14754.6,F,0,0
14539.2,2000.33,1,PostDebut,12118,10737.1,M,0,0
14539.2,2000.33,1,PreDebut,16469,3041.67,M,0,0
14539.2,2000.33,1,PostDebut,13550,8151.65,F,0,0
14539.2,2000.33,1,PostDebut,245,18686.9,M,0,0
14539.2,2000.33,1,PreDebut,17106,1977.08,F,0,0
14539.2,2000.33,1,PostDebut,247,15978.8,M,0,0
14539.2,2000.33,1,PreDebut,16812,2433.33,F,0,0
14539.2,2000.33,1,PostDebut,11978,11010.8,M,0,0
14539.2,2000.33,1,PreDebut,17798,790.833,M,0,0
14539.2,2000.33,1,PostDebut,251,19326.4,M,0,0
14539.2,2000.33,1,PostDebut,10215,14143.8,F,0,0
14539.2,2000.33,1,PostDebut,253,18033.2,F,0,0
14539.2,2000.33,1,PostDebut,254,15908.4,M,0,0
14539.2,2000.33,1,PostDebut,14754,5961.66,M,0,0
14539.2,2000.33,1,PostDebut,11385,12045,F,0,0
14539.2,2000.33,1,PostDebut,14405,6539.57,F,0,0
14539.2,2000.33,1,PostDebut,11910,11162.9,M,0,0
14539.2,2000.33,1,PostDebut,259,18979.9,M,0,0
14539.2,2000.33,1,PostDebut,260,18126.1,F,0,0
14539.2,2000.33,1,PostDebut,10053,14448,F,0,0
14539.2,2000.33,1,PostDebut,10726,13231.3,F,0,0
14539.2,2000.33,1,PostDebut,10666,13353,M,0,0
14539.2,2000.33,1,PreDebut,18099,273.75,F,0,0
14539.2,2000.33,1,PostDebut,265,19575.7,M,0,0
14539.2,2000.33,1,PostDebut,266,18725.5,F,0,0
14539.2,2000.33,1,PostDebut,12148,10676.3,M,0,0
14539.2,2000.33,1,PostDebut,268,15603.9,F,0,0
14539.2,2000.33,1,PostDebut,11167,12410,M,0,0
14539.2,2000.33,1,PreDebut,17117,1946.67,F,0,0
14539.2,2000.33,1,PreDebut,17680,1003.75,M,0,0
14539.2,2000.33,1,PostDebut,10139,14295.9,F,0,0
14539.2,2000.33,1,PostDebut,273,19462,M,0,0
14539.2,2000.33,1,PreDebut,17619,1095,M,0,0
14539.2,2000.33,1,PreDebut,17465,1368.75,M,0,0
