Time,ID,FromNodeID,ToNodeID,State,Species,Age,Population
365,4312828,13,18,STATE_INFECTED,arabiensis,12,1
365,8147010,13,8,STATE_ADULT,arabiensis,0,1
365,8146984,13,17,STATE_ADULT,arabiensis,0,1
365,7939478,13,18,STATE_ADULT,arabiensis,8,1
365,8146932,13,9,STATE_ADULT,arabiensis,0,1
365,7939452,13,7,STATE_INFECTED,arabiensis,8,1
365,8146880,13,7,STATE_ADULT,arabiensis,0,1
365,8120568,13,14,STATE_ADULT,arabiensis,1,1
365,8146828,13,19,STATE_ADULT,arabiensis,0,1
365,4310982,13,17,STATE_INFECTED,arabiensis,12,1
365,8120126,13,8,STATE_ADULT,arabiensis,1,1
365,8146750,13,12,STATE_ADULT,arabiensis,0,1
365,8146724,13,19,STATE_ADULT,arabiensis,0,1
365,8146698,13,8,STATE_ADULT,arabiensis,0,1
365,8098162,13,7,STATE_ADULT,arabiensis,2,1
365,8146646,13,19,STATE_ADULT,arabiensis,0,1
365,8120100,13,12,STATE_ADULT,arabiensis,1,1
365,8146594,13,18,STATE_ADULT,arabiensis,0,1
365,8146568,13,7,STATE_ADULT,arabiensis,0,1
365,8146542,13,14,STATE_ADULT,arabiensis,0,1
365,8120074,13,14,STATE_ADULT,arabiensis,1,1
365,8119918,13,9,STATE_ADULT,arabiensis,1,1
365,8094308,13,9,STATE_ADULT,arabiensis,2,1
365,8094256,13,8,STATE_ADULT,arabiensis,2,1
365,8119788,13,18,STATE_ADULT,arabiensis,1,1
365,8119762,13,12,STATE_ADULT,arabiensis,1,1
365,8146360,13,9,STATE_ADULT,arabiensis,0,1
365,8119736,13,14,STATE_ADULT,arabiensis,1,1
365,8043244,13,8,STATE_ADULT,arabiensis,4,1
365,8070810,13,9,STATE_INFECTED,arabiensis,3,1
365,8146256,13,14,STATE_ADULT,arabiensis,0,1
365,8119528,13,17,STATE_ADULT,arabiensis,1,1
365,8068386,13,14,STATE_ADULT,arabiensis,3,1
365,8146178,13,12,STATE_ADULT,arabiensis,0,1
365,8096394,13,9,STATE_ADULT,arabiensis,2,1
365,5551827,13,19,STATE_ADULT,arabiensis,19,1
365,8146100,13,19,STATE_ADULT,arabiensis,0,1
365,8146074,13,9,STATE_ADULT,arabiensis,0,1
365,8068178,13,19,STATE_INFECTED,arabiensis,3,1
365,8068100,13,19,STATE_INFECTED,arabiensis,3,1
365,8119268,13,17,STATE_ADULT,arabiensis,1,1
365,8145970,13,7,STATE_ADULT,arabiensis,0,1
365,8145944,13,8,STATE_ADULT,arabiensis,0,1
365,8145918,13,7,STATE_ADULT,arabiensis,0,1
365,8145892,13,18,STATE_ADULT,arabiensis,0,1
365,8067970,13,9,STATE_ADULT,arabiensis,3,1
365,7991192,13,14,STATE_INFECTED,arabiensis,6,1
365,8145814,13,14,STATE_ADULT,arabiensis,0,1
365,8067840,13,7,STATE_ADULT,arabiensis,3,1
365,8145762,13,7,STATE_ADULT,arabiensis,0,1
365,8145736,13,17,STATE_ADULT,arabiensis,0,1
365,8093476,13,12,STATE_ADULT,arabiensis,2,1
365,8145684,13,8,STATE_ADULT,arabiensis,0,1
365,8145658,13,17,STATE_ADULT,arabiensis,0,1
365,4367012,13,9,STATE_INFECTED,arabiensis,8,1
365,8093320,13,9,STATE_ADULT,arabiensis,2,1
365,8145580,13,18,STATE_ADULT,arabiensis,0,1
365,8145554,13,19,STATE_ADULT,arabiensis,0,1
365,7836992,13,19,STATE_INFECTED,arabiensis,12,1
365,8145502,13,7,STATE_ADULT,arabiensis,0,1
365,8145476,13,14,STATE_ADULT,arabiensis,0,1
365,8017978,13,17,STATE_INFECTED,arabiensis,5,1
365,8145424,13,9,STATE_ADULT,arabiensis,0,1
365,7940966,13,19,STATE_ADULT,arabiensis,8,1
365,8042646,13,8,STATE_INFECTED,arabiensis,4,1
365,8093112,13,17,STATE_ADULT,arabiensis,2,1
365,8093060,13,12,STATE_ADULT,arabiensis,2,1
365,8118930,13,19,STATE_ADULT,arabiensis,1,1
365,8042516,13,7,STATE_INFECTED,arabiensis,4,1
365,8145242,13,18,STATE_ADULT,arabiensis,0,1
365,7761902,13,9,STATE_INFECTED,arabiensis,16,1
365,8118774,13,8,STATE_ADULT,arabiensis,1,1
365,8092904,13,18,STATE_ADULT,arabiensis,2,1
365,8094106,13,18,STATE_ADULT,arabiensis,2,1
365,8118670,13,14,STATE_ADULT,arabiensis,1,1
365,8145086,13,12,STATE_ADULT,arabiensis,0,1
365,7990860,13,7,STATE_INFECTED,arabiensis,6,1
365,8118644,13,18,STATE_ADULT,arabiensis,1,1
365,8145008,13,9,STATE_ADULT,arabiensis,0,1
365,8092644,13,19,STATE_ADULT,arabiensis,2,1
365,8118514,13,14,STATE_ADULT,arabiensis,1,1
365,8092592,13,9,STATE_ADULT,arabiensis,2,1
365,8118384,13,18,STATE_ADULT,arabiensis,1,1
365,8144878,13,7,STATE_ADULT,arabiensis,0,1
365,5622521,13,18,STATE_INFECTED,arabiensis,15,1
365,8092306,13,12,STATE_ADULT,arabiensis,2,1
365,8118280,13,9,STATE_ADULT,arabiensis,1,1
365,8016386,13,17,STATE_ADULT,arabiensis,5,1
365,8066956,13,17,STATE_ADULT,arabiensis,3,1
365,8144722,13,7,STATE_ADULT,arabiensis,0,1
365,8118176,13,19,STATE_ADULT,arabiensis,1,1
365,8016230,13,7,STATE_ADULT,arabiensis,5,1
365,4396912,13,7,STATE_INFECTED,arabiensis,6,1
365,8144618,13,19,STATE_ADULT,arabiensis,0,1
365,8093144,13,17,STATE_ADULT,arabiensis,2,1
365,8144566,13,14,STATE_ADULT,arabiensis,0,1
365,8118072,13,7,STATE_ADULT,arabiensis,1,1
365,8118020,13,9,STATE_ADULT,arabiensis,1,1
365,8092072,13,7,STATE_ADULT,arabiensis,2,1
365,8092046,13,9,STATE_ADULT,arabiensis,2,1
365,8144436,13,17,STATE_ADULT,arabiensis,0,1
365,8117942,13,12,STATE_ADULT,arabiensis,1,1
365,7963580,13,14,STATE_ADULT,arabiensis,7,1
365,8041632,13,9,STATE_INFECTED,arabiensis,4,1
365,8092020,13,12,STATE_ADULT,arabiensis,2,1
365,7992680,13,17,STATE_ADULT,arabiensis,6,1
365,8091916,13,8,STATE_ADULT,arabiensis,2,1
365,8066592,13,18,STATE_INFECTED,arabiensis,3,1
365,8091734,13,12,STATE_ADULT,arabiensis,2,1
365,8091708,13,12,STATE_ADULT,arabiensis,2,1
365,8117734,13,19,STATE_ADULT,arabiensis,1,1
365,8144150,13,14,STATE_ADULT,arabiensis,0,1
365,8144124,13,19,STATE_ADULT,arabiensis,0,1
365,5856447,13,12,STATE_ADULT,arabiensis,2,1
365,8144072,13,18,STATE_ADULT,arabiensis,0,1
365,8041320,13,9,STATE_INFECTED,arabiensis,4,1
365,5691918,13,12,STATE_ADULT,arabiensis,14,1
365,8091526,13,7,STATE_ADULT,arabiensis,2,1
365,8015528,13,9,STATE_INFECTED,arabiensis,5,1
365,8117604,13,12,STATE_ADULT,arabiensis,1,1
365,5732997,13,7,STATE_ADULT,arabiensis,7,1
365,8143890,13,19,STATE_ADULT,arabiensis,0,1
365,8091448,13,8,STATE_ADULT,arabiensis,2,1
365,8117448,13,18,STATE_ADULT,arabiensis,1,1
365,8143812,13,8,STATE_ADULT,arabiensis,0,1
365,5856594,13,14,STATE_ADULT,arabiensis,2,1
365,8091396,13,14,STATE_ADULT,arabiensis,2,1
365,8117370,13,8,STATE_ADULT,arabiensis,1,1
365,5821858,13,12,STATE_ADULT,arabiensis,4,1
365,8065864,13,17,STATE_ADULT,arabiensis,3,1
365,8143656,13,14,STATE_ADULT,arabiensis,0,1
365,8143630,13,14,STATE_ADULT,arabiensis,0,1
365,5534905,13,9,STATE_INFECTIOUS,arabiensis,19,1
365,5687308,13,18,STATE_ADULT,arabiensis,11,1
365,7528708,13,9,STATE_ADULT,arabiensis,25,1
365,8143526,13,7,STATE_ADULT,arabiensis,0,1
365,8117318,13,9,STATE_ADULT,arabiensis,1,1
365,8065682,13,8,STATE_ADULT,arabiensis,3,1
365,8143448,13,12,STATE_ADULT,arabiensis,0,1
365,8065630,13,8,STATE_ADULT,arabiensis,3,1
365,8040514,13,14,STATE_ADULT,arabiensis,4,1
365,8091006,13,18,STATE_ADULT,arabiensis,2,1
365,8143344,13,12,STATE_ADULT,arabiensis,0,1
365,8143318,13,19,STATE_ADULT,arabiensis,0,1
365,5799368,13,19,STATE_ADULT,arabiensis,5,1
365,8116980,13,12,STATE_ADULT,arabiensis,1,1
365,7857838,13,18,STATE_INFECTED,arabiensis,11,1
365,7990153,13,9,STATE_ADULT,arabiensis,6,1
365,8040332,13,7,STATE_ADULT,arabiensis,4,1
365,8090928,13,14,STATE_ADULT,arabiensis,2,1
365,8014852,13,12,STATE_INFECTED,arabiensis,5,1
365,8143110,13,7,STATE_ADULT,arabiensis,0,1
365,8063681,13,17,STATE_ADULT,arabiensis,3,1
365,7874321,13,14,STATE_ADULT,arabiensis,10,1
365,7857552,13,17,STATE_ADULT,arabiensis,11,1
365,5571180,13,8,STATE_ADULT,arabiensis,17,1
365,8065318,13,9,STATE_ADULT,arabiensis,3,1
365,8090564,13,12,STATE_ADULT,arabiensis,2,1
365,8065214,13,12,STATE_INFECTED,arabiensis,3,1
365,8014488,13,14,STATE_INFECTED,arabiensis,5,1
365,5745900,13,9,STATE_INFECTED,arabiensis,8,1
365,8142850,13,18,STATE_ADULT,arabiensis,0,1
365,7916786,13,12,STATE_INFECTED,arabiensis,9,1
365,8142798,13,9,STATE_ADULT,arabiensis,0,1
365,8116512,13,7,STATE_ADULT,arabiensis,1,1
365,7965556,13,9,STATE_ADULT,arabiensis,7,1
365,8142720,13,17,STATE_ADULT,arabiensis,0,1
365,8090226,13,17,STATE_ADULT,arabiensis,2,1
365,8142668,13,19,STATE_ADULT,arabiensis,0,1
365,8142642,13,19,STATE_ADULT,arabiensis,0,1
365,8142616,13,8,STATE_ADULT,arabiensis,0,1
365,8142590,13,14,STATE_ADULT,arabiensis,0,1
365,8090200,13,8,STATE_ADULT,arabiensis,2,1
365,8142538,13,18,STATE_ADULT,arabiensis,0,1
365,8142512,13,7,STATE_ADULT,arabiensis,0,1
365,8116330,13,8,STATE_ADULT,arabiensis,1,1
365,8116304,13,9,STATE_ADULT,arabiensis,1,1
365,8090122,13,7,STATE_ADULT,arabiensis,2,1
365,5692867,13,8,STATE_INFECTED,arabiensis,9,1
365,8116122,13,18,STATE_ADULT,arabiensis,1,1
365,8142356,13,17,STATE_ADULT,arabiensis,0,1
365,8089940,13,18,STATE_ADULT,arabiensis,2,1
365,8142304,13,14,STATE_ADULT,arabiensis,0,1
365,8116096,13,14,STATE_ADULT,arabiensis,1,1
365,8089914,13,19,STATE_ADULT,arabiensis,2,1
365,5433633,13,17,STATE_INFECTED,arabiensis,23,1
365,8142200,13,8,STATE_ADULT,arabiensis,0,1
365,8039110,13,14,STATE_ADULT,arabiensis,4,1
365,8064746,13,9,STATE_ADULT,arabiensis,3,1
365,8115914,13,12,STATE_ADULT,arabiensis,1,1
365,8142096,13,8,STATE_ADULT,arabiensis,0,1
365,4186578,13,9,STATE_ADULT,arabiensis,15,1
365,8142044,13,19,STATE_ADULT,arabiensis,0,1
365,8014411,13,19,STATE_ADULT,arabiensis,5,1
365,8141992,13,17,STATE_ADULT,arabiensis,0,1
365,8091557,13,7,STATE_ADULT,arabiensis,1,1
365,5614690,13,14,STATE_ADULT,arabiensis,15,1
365,8012699,13,9,STATE_ADULT,arabiensis,4,1
365,8141888,13,17,STATE_ADULT,arabiensis,0,1
365,8141862,13,12,STATE_ADULT,arabiensis,0,1
365,8038695,13,18,STATE_ADULT,arabiensis,4,1
365,8141810,13,14,STATE_ADULT,arabiensis,0,1
365,7934617,13,9,STATE_ADULT,arabiensis,8,1
365,8012465,13,19,STATE_ADULT,arabiensis,4,1
365,8115550,13,18,STATE_ADULT,arabiensis,1,1
365,7934538,13,12,STATE_ADULT,arabiensis,8,1
365,8037971,13,7,STATE_ADULT,arabiensis,3,1
365,7710102,13,18,STATE_INFECTED,arabiensis,14,1
365,8115420,13,14,STATE_ADULT,arabiensis,1,1
365,8037425,13,14,STATE_ADULT,arabiensis,3,1
365,5786428,13,8,STATE_ADULT,arabiensis,9,1
365,8012798,13,9,STATE_INFECTED,arabiensis,5,1
365,8115342,13,9,STATE_ADULT,arabiensis,1,1
365,7916162,13,19,STATE_ADULT,arabiensis,9,1
365,8037269,13,9,STATE_ADULT,arabiensis,3,1
365,8036567,13,19,STATE_ADULT,arabiensis,3,1
365,8063525,13,18,STATE_INFECTED,arabiensis,3,1
365,5599788,13,14,STATE_INFECTED,arabiensis,16,1
365,7826399,13,18,STATE_INFECTED,arabiensis,11,1
365,5649764,13,8,STATE_ADULT,arabiensis,13,1
365,5670850,13,18,STATE_INFECTED,arabiensis,12,1
365,8088619,13,7,STATE_ADULT,arabiensis,1,1
365,5596464,13,18,STATE_INFECTED,arabiensis,16,1
365,7986331,13,7,STATE_INFECTED,arabiensis,6,1
365,5573208,13,9,STATE_ADULT,arabiensis,17,1
365,8064591,13,9,STATE_ADULT,arabiensis,3,1
365,8034877,13,7,STATE_INFECTED,arabiensis,3,1
365,5773077,13,12,STATE_INFECTED,arabiensis,5,1
365,4215178,13,7,STATE_INFECTED,arabiensis,13,1
365,8061761,13,9,STATE_ADULT,arabiensis,2,1
365,5712342,13,19,STATE_ADULT,arabiensis,10,1
365,7934153,13,14,STATE_INFECTED,arabiensis,7,1
365,7957761,13,18,STATE_ADULT,arabiensis,6,1
365,4314498,13,14,STATE_ADULT,arabiensis,6,1
365,7952191,13,18,STATE_INFECTED,arabiensis,7,1
365,8036229,13,7,STATE_ADULT,arabiensis,3,1
365,8041893,13,12,STATE_INFECTED,arabiensis,4,1
365,5444858,13,8,STATE_INFECTIOUS,arabiensis,24,1
365,7917748,13,18,STATE_ADULT,arabiensis,9,1
365,4311736,13,12,STATE_ADULT,arabiensis,12,1
365,5646918,13,7,STATE_INFECTED,arabiensis,13,1
365,5711931,13,18,STATE_ADULT,arabiensis,8,1
365,7961531,13,9,STATE_ADULT,arabiensis,6,1
365,8089655,13,8,STATE_ADULT,arabiensis,2,1
365,5787595,13,9,STATE_ADULT,arabiensis,6,1
365,8063499,13,7,STATE_ADULT,arabiensis,3,1
365,7936411,13,12,STATE_ADULT,arabiensis,8,1
365,8055983,13,7,STATE_ADULT,arabiensis,3,1
365,7919020,13,17,STATE_ADULT,arabiensis,10,1
365,7642167,13,7,STATE_INFECTED,arabiensis,19,1
365,8072604,13,14,STATE_ADULT,arabiensis,3,1
365,5694823,13,18,STATE_INFECTED,arabiensis,9,1
365,7984645,13,7,STATE_ADULT,arabiensis,5,1
365,8116513,13,17,STATE_ADULT,arabiensis,1,1
365,5817906,13,12,STATE_ADULT,arabiensis,4,1
365,8013267,13,14,STATE_INFECTED,arabiensis,5,1
365,5764108,13,9,STATE_INFECTED,arabiensis,7,1
365,8020162,13,18,STATE_ADULT,arabiensis,5,1
365,5846566,13,7,STATE_INFECTED,arabiensis,6,1
365,8055437,13,8,STATE_ADULT,arabiensis,3,1
365,8061449,13,9,STATE_ADULT,arabiensis,2,1
365,8026135,13,7,STATE_ADULT,arabiensis,4,1
365,5575751,13,17,STATE_ADULT,arabiensis,17,1
365,8054657,13,12,STATE_ADULT,arabiensis,3,1
365,7991094,13,7,STATE_INFECTED,arabiensis,6,1
365,7846501,13,14,STATE_ADULT,arabiensis,11,1
365,8078109,13,7,STATE_ADULT,arabiensis,2,1
365,8101821,13,14,STATE_ADULT,arabiensis,1,1
365,5709642,13,17,STATE_ADULT,arabiensis,10,1
365,5181816,13,9,STATE_INFECTIOUS,arabiensis,38,1
365,5743841,13,9,STATE_ADULT,arabiensis,8,1
365,8101093,13,19,STATE_ADULT,arabiensis,1,1
365,5812519,13,7,STATE_ADULT,arabiensis,3,1
365,7983319,13,17,STATE_INFECTED,arabiensis,5,1
365,7781788,13,8,STATE_INFECTED,arabiensis,14,1
365,8067658,13,12,STATE_INFECTED,arabiensis,3,1
365,7717853,13,18,STATE_INFECTED,arabiensis,16,1
365,8066488,13,18,STATE_ADULT,arabiensis,3,1
365,5757497,13,17,STATE_ADULT,arabiensis,7,1
365,7692815,13,8,STATE_ADULT,arabiensis,17,1
365,7755628,13,9,STATE_INFECTED,arabiensis,12,1
365,8068158,13,7,STATE_ADULT,arabiensis,3,1
365,7911342,13,18,STATE_INFECTED,arabiensis,6,1
365,7825930,13,14,STATE_INFECTED,arabiensis,12,1
365,5864714,13,14,STATE_INFECTED,arabiensis,5,1
365,5767466,13,17,STATE_INFECTED,arabiensis,7,1
365,5840002,13,7,STATE_ADULT,arabiensis,3,1
365,7848264,13,14,STATE_INFECTED,arabiensis,11,1
365,5807020,13,7,STATE_INFECTED,arabiensis,8,1
365,7865356,13,12,STATE_ADULT,arabiensis,12,1
365,8055177,13,9,STATE_ADULT,arabiensis,3,1
365,5655948,13,17,STATE_ADULT,arabiensis,13,1
365,7878867,13,9,STATE_ADULT,arabiensis,9,1
365,7983059,13,19,STATE_INFECTED,arabiensis,5,1
365,7884510,13,14,STATE_ADULT,arabiensis,7,1
365,8079253,13,9,STATE_ADULT,arabiensis,2,1
365,5788331,13,12,STATE_INFECTED,arabiensis,6,1
365,5766310,13,12,STATE_ADULT,arabiensis,7,1
365,5274202,13,18,STATE_INFECTED,arabiensis,36,1
365,5684437,13,19,STATE_INFECTED,arabiensis,11,1
365,7781238,13,14,STATE_INFECTED,arabiensis,11,1
365,5766895,13,7,STATE_ADULT,arabiensis,5,1
365,8097744,13,17,STATE_INFECTED,arabiensis,3,1
365,5685479,13,17,STATE_ADULT,arabiensis,12,1
365,5488976,13,14,STATE_INFECTIOUS,arabiensis,22,1
365,7873645,13,17,STATE_ADULT,arabiensis,10,1
365,5675979,13,7,STATE_INFECTED,arabiensis,10,1
365,8072576,13,9,STATE_INFECTED,arabiensis,4,1
365,8044600,13,7,STATE_ADULT,arabiensis,5,1
365,7984948,13,12,STATE_INFECTED,arabiensis,3,1
365,7988879,13,7,STATE_ADULT,arabiensis,6,1
365,7263561,13,18,STATE_INFECTED,arabiensis,33,1
365,7872366,13,7,STATE_ADULT,arabiensis,10,1
365,7933598,13,19,STATE_ADULT,arabiensis,5,1
365,5728956,13,19,STATE_ADULT,arabiensis,9,1
365,4193718,13,14,STATE_ADULT,arabiensis,12,1
365,7986950,13,17,STATE_ADULT,arabiensis,3,1
365,7950262,13,8,STATE_ADULT,arabiensis,7,1
365,5808917,13,12,STATE_ADULT,arabiensis,3,1
365,7931371,13,17,STATE_ADULT,arabiensis,7,1
365,4260392,13,8,STATE_INFECTED,arabiensis,10,1
365,8018106,13,8,STATE_ADULT,arabiensis,6,1
365,7906999,13,17,STATE_ADULT,arabiensis,8,1
365,4209370,13,19,STATE_ADULT,arabiensis,11,1
365,7984454,13,17,STATE_ADULT,arabiensis,3,1
365,7882434,13,19,STATE_ADULT,arabiensis,10,1
365,5730983,13,17,STATE_ADULT,arabiensis,7,1
365,8007204,13,12,STATE_INFECTED,arabiensis,2,1
365,8091969,13,14,STATE_ADULT,arabiensis,2,1
365,8033074,13,12,STATE_ADULT,arabiensis,1,1
365,8069014,13,9,STATE_ADULT,arabiensis,4,1
365,7412608,13,12,STATE_INFECTED,arabiensis,28,1
365,5752549,13,7,STATE_INFECTED,arabiensis,6,1
365,7883704,13,14,STATE_INFECTED,arabiensis,7,1
365,7845747,13,18,STATE_ADULT,arabiensis,11,1
365,7981308,13,17,STATE_INFECTED,arabiensis,3,1
365,5713517,13,9,STATE_ADULT,arabiensis,8,1
365,7804507,13,17,STATE_INFECTED,arabiensis,12,1
365,5712119,13,8,STATE_ADULT,arabiensis,8,1
365,8053851,13,9,STATE_ADULT,arabiensis,3,1
365,8013266,13,9,STATE_INFECTED,arabiensis,5,1
365,5851723,13,9,STATE_ADULT,arabiensis,3,1
365,7832129,13,12,STATE_ADULT,arabiensis,11,1
365,7828245,13,18,STATE_INFECTED,arabiensis,11,1
365,8061049,13,12,STATE_ADULT,arabiensis,2,1
365,5500273,13,19,STATE_INFECTIOUS,arabiensis,21,1
365,5387637,13,7,STATE_ADULT,arabiensis,28,1
365,7932193,13,8,STATE_ADULT,arabiensis,7,1
365,7960325,13,19,STATE_ADULT,arabiensis,6,1
365,4287172,13,17,STATE_ADULT,arabiensis,8,1
365,7906635,13,18,STATE_ADULT,arabiensis,8,1
365,7783999,13,19,STATE_INFECTED,arabiensis,14,1
365,7771252,13,14,STATE_ADULT,arabiensis,14,1
365,7760802,13,14,STATE_ADULT,arabiensis,12,1
365,7959701,13,18,STATE_INFECTED,arabiensis,6,1
365,5759753,13,7,STATE_ADULT,arabiensis,7,1
365,4230440,13,12,STATE_INFECTED,arabiensis,12,1
365,7929155,13,12,STATE_ADULT,arabiensis,8,1
365,5697635,13,19,STATE_INFECTED,arabiensis,11,1
365,7885394,13,7,STATE_ADULT,arabiensis,7,1
365,5853385,13,12,STATE_INFECTED,arabiensis,2,1
365,8009310,13,14,STATE_ADULT,arabiensis,2,1
365,7932323,13,8,STATE_ADULT,arabiensis,7,1
365,5793513,13,12,STATE_INFECTED,arabiensis,4,1
365,5665823,13,8,STATE_INFECTED,arabiensis,13,1
365,7745101,13,12,STATE_INFECTED,arabiensis,15,1
365,8003692,13,9,STATE_ADULT,arabiensis,5,1
365,5822678,13,19,STATE_ADULT,arabiensis,4,1
365,7960014,13,19,STATE_INFECTED,arabiensis,4,1
365,8047746,13,17,STATE_INFECTED,arabiensis,5,1
365,5686476,13,14,STATE_INFECTED,arabiensis,11,1
365,8150030,13,19,STATE_ADULT,arabiensis,1,1
365,7981593,13,9,STATE_INFECTED,arabiensis,5,1
365,5562139,13,17,STATE_INFECTED,arabiensis,16,1
365,8006372,13,17,STATE_ADULT,arabiensis,2,1
365,5639594,13,8,STATE_INFECTIOUS,arabiensis,14,1
365,8003536,13,18,STATE_ADULT,arabiensis,5,1
365,7834854,13,12,STATE_INFECTED,arabiensis,12,1
365,8149302,13,17,STATE_ADULT,arabiensis,1,1
365,8037597,13,17,STATE_ADULT,arabiensis,3,1
365,8088557,13,19,STATE_ADULT,arabiensis,1,1
365,7948026,13,7,STATE_INFECTED,arabiensis,7,1
365,7578058,13,7,STATE_INFECTIOUS,arabiensis,22,1
365,4313692,13,17,STATE_ADULT,arabiensis,6,1
365,7960091,13,12,STATE_ADULT,arabiensis,6,1
365,8037369,13,17,STATE_ADULT,arabiensis,4,1
365,5608311,13,19,STATE_INFECTIOUS,arabiensis,16,1
365,8071588,13,19,STATE_ADULT,arabiensis,4,1
365,8061491,13,19,STATE_ADULT,arabiensis,2,1
365,8071198,13,9,STATE_INFECTED,arabiensis,4,1
365,8148834,13,8,STATE_ADULT,arabiensis,1,1
365,7918656,13,9,STATE_INFECTED,arabiensis,10,1
365,7957933,13,19,STATE_INFECTED,arabiensis,6,1
365,8085463,13,18,STATE_ADULT,arabiensis,1,1
365,4185746,13,17,STATE_ADULT,arabiensis,15,1
365,7904035,13,7,STATE_ADULT,arabiensis,8,1
365,5461737,13,12,STATE_ADULT,arabiensis,24,1
365,8051823,13,12,STATE_INFECTED,arabiensis,3,1
365,8084111,13,14,STATE_ADULT,arabiensis,1,1
365,5632332,13,9,STATE_ADULT,arabiensis,14,1
365,5591169,13,14,STATE_ADULT,arabiensis,16,1
365,5455195,13,14,STATE_INFECTIOUS,arabiensis,23,1
365,7958558,13,9,STATE_ADULT,arabiensis,4,1
365,7658601,13,19,STATE_ADULT,arabiensis,19,1
365,4196504,13,18,STATE_INFECTED,arabiensis,20,1
365,8123484,13,18,STATE_INFECTED,arabiensis,2,1
365,7963346,13,18,STATE_ADULT,arabiensis,7,1
365,7785091,13,8,STATE_INFECTIOUS,arabiensis,14,1
365,7785536,13,12,STATE_ADULT,arabiensis,15,1
365,7923482,13,12,STATE_ADULT,arabiensis,8,1
365,8002678,13,18,STATE_ADULT,arabiensis,5,1
365,5478493,13,18,STATE_INFECTIOUS,arabiensis,23,1
365,8148444,13,9,STATE_ADULT,arabiensis,1,1
365,7722814,13,7,STATE_ADULT,arabiensis,16,1
365,5630330,13,17,STATE_INFECTED,arabiensis,14,1
365,8045562,13,17,STATE_ADULT,arabiensis,5,1
365,5796419,13,12,STATE_ADULT,arabiensis,5,1
365,8123250,13,7,STATE_INFECTED,arabiensis,2,1
365,5813839,13,9,STATE_ADULT,arabiensis,4,1
365,7945046,13,18,STATE_INFECTED,arabiensis,9,1
365,5749332,13,8,STATE_ADULT,arabiensis,8,1
365,5708974,13,19,STATE_INFECTED,arabiensis,13,1
365,7984869,13,12,STATE_ADULT,arabiensis,5,1
365,7930529,13,9,STATE_ADULT,arabiensis,7,1
365,4103898,13,19,STATE_INFECTED,arabiensis,21,1
365,4116820,13,14,STATE_INFECTED,arabiensis,20,1
365,8061751,13,18,STATE_ADULT,arabiensis,2,1
365,7924943,13,14,STATE_INFECTED,arabiensis,8,1
365,8121378,13,9,STATE_INFECTED,arabiensis,2,1
365,7999428,13,19,STATE_ADULT,arabiensis,5,1
365,5585403,13,12,STATE_INFECTED,arabiensis,16,1
365,4018202,13,19,STATE_INFECTED,arabiensis,27,1
365,5709716,13,14,STATE_INFECTED,arabiensis,10,1
365,8032215,13,12,STATE_ADULT,arabiensis,3,1
365,5719903,13,8,STATE_INFECTED,arabiensis,10,1
365,8078681,13,8,STATE_ADULT,arabiensis,2,1
365,5753205,13,12,STATE_INFECTED,arabiensis,8,1
365,5602180,13,12,STATE_ADULT,arabiensis,16,1
365,8007151,13,9,STATE_ADULT,arabiensis,4,1
365,4384512,13,19,STATE_ADULT,arabiensis,6,1
365,7855753,13,8,STATE_ADULT,arabiensis,10,1
365,5716383,13,8,STATE_INFECTED,arabiensis,8,1
365,5658669,13,17,STATE_INFECTED,arabiensis,13,1
365,5682877,13,7,STATE_ADULT,arabiensis,11,1
365,8019172,13,12,STATE_INFECTED,arabiensis,6,1
365,5752263,13,14,STATE_INFECTED,arabiensis,6,1
365,8081276,13,18,STATE_ADULT,arabiensis,2,1
365,7754103,13,9,STATE_INFECTED,arabiensis,14,1
365,5806219,13,7,STATE_ADULT,arabiensis,5,1
365,5729988,13,8,STATE_INFECTED,arabiensis,9,1
365,8026442,13,7,STATE_ADULT,arabiensis,4,1
365,8079040,13,8,STATE_ADULT,arabiensis,2,1
365,7874992,13,8,STATE_INFECTED,arabiensis,10,1
365,5619689,13,12,STATE_ADULT,arabiensis,13,1
365,5632534,13,19,STATE_ADULT,arabiensis,17,1
365,8119792,13,19,STATE_ADULT,arabiensis,2,1
365,8105040,13,18,STATE_ADULT,arabiensis,1,1
365,5751691,13,17,STATE_INFECTED,arabiensis,6,1
365,5721905,13,9,STATE_INFECTED,arabiensis,10,1
365,5733913,13,7,STATE_ADULT,arabiensis,9,1
365,4325908,13,17,STATE_ADULT,arabiensis,10,1
365,5746251,13,18,STATE_INFECTED,arabiensis,6,1
365,5838182,13,9,STATE_ADULT,arabiensis,3,1
365,7617670,13,9,STATE_ADULT,arabiensis,20,1
365,7938152,13,7,STATE_ADULT,arabiensis,8,1
365,4367170,13,19,STATE_ADULT,arabiensis,7,1
365,4383030,13,12,STATE_ADULT,arabiensis,6,1
365,5728272,13,17,STATE_ADULT,arabiensis,9,1
365,7773514,13,18,STATE_INFECTED,arabiensis,14,1
365,4310906,13,17,STATE_ADULT,arabiensis,11,1
365,4209760,13,12,STATE_ADULT,arabiensis,11,1
365,5687712,13,14,STATE_ADULT,arabiensis,11,1
365,7977146,13,18,STATE_ADULT,arabiensis,6,1
365,5861114,13,12,STATE_ADULT,arabiensis,2,1
365,5649648,13,14,STATE_ADULT,arabiensis,13,1
