Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_previous_num_coital_acts,A_total_num_active_rels,A_num_active_TRANSITORY_rels,A_num_active_INFORMAL_rels,A_num_active_MARITAL_rels,A_num_active_COMMERCIAL_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_previous_num_coital_acts,B_total_num_active_rels,B_num_active_TRANSITORY_rels,B_num_active_INFORMAL_rels,B_num_active_MARITAL_rels,B_num_active_COMMERCIAL_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader
282,6279,7258.13,0,F,1,1,56,0,0,44.1798,840,1,1,0,0,0,9,1,0,0,0,0,43,0,1,41.3984,1134,1,1,0,0,0,8,1,0,0,0,0
283,6314,6409.32,0,F,1,1,78,0,0,41.3986,1178,1,1,0,0,0,8,1,0,0,0,0,49,0,1,36.9912,1107,1,1,0,0,0,9,1,0,0,0,0
284,6419,21147.3,2,F,1,1,15,0,0,38.2768,1221,1,0,0,1,0,13,1,0,0,0,0,90,0,1,51.1725,848,1,0,0,1,0,9,1,0,0,0,0
285,6510,7012.91,1,F,1,1,72,0,0,26.3356,192,1,0,1,0,0,3,1,0,0,0,0,54,0,1,30.5604,807,1,0,1,0,0,7,1,0,0,0,0
286,6517,6742.67,0,F,1,1,29,0,0,22.3536,2,1,1,0,0,0,2,1,0,0,0,0,37,0,1,32.2206,1328,1,1,0,0,0,11,1,0,0,0,0
287,6531,6994.03,0,F,1,1,102,0,0,17.5288,0,1,1,0,0,0,1,1,0,0,0,0,67,0,1,36.7549,1146,1,1,0,0,0,9,1,0,0,0,0
288,6552,7011.04,1,F,1,1,48,0,0,22.7266,220,1,0,1,0,0,2,1,0,0,0,0,95,0,1,31.9338,1048,1,0,1,0,0,8,1,0,0,0,0
289,6678,7720.04,0,F,1,1,59,0,0,28.2513,787,1,1,0,0,0,7,1,0,0,0,0,14,0,1,46.7238,1147,1,1,0,0,0,8,1,0,0,0,0
290,6706,7067.79,1,F,1,1,62,0,0,41.8965,1020,1,0,1,0,0,9,1,0,0,0,0,96,0,1,45.908,1193,1,0,1,0,0,16,1,0,0,0,0
291,6720,6770.83,0,F,1,1,103,0,0,17.1836,0,1,1,0,0,0,1,1,0,0,0,0,83,0,1,24.3406,466,1,1,0,0,0,4,1,0,0,0,0
292,6783,6969.03,0,F,1,1,70,0,0,27.089,728,1,1,0,0,0,4,1,0,0,0,0,36,0,1,41.4881,1348,1,1,0,0,0,11,1,0,0,0,0
293,6790,7437.45,1,F,1,1,92,0,0,24.1581,338,1,0,1,0,0,4,1,0,0,0,0,108,0,1,14.8055,0,1,0,1,0,0,1,1,0,0,0,0
294,6811,7120.59,0,F,1,1,4,0,0,49.8115,1581,1,1,0,0,0,9,1,0,0,0,0,24,0,1,22.0237,260,1,1,0,0,0,3,1,0,0,0,0
295,6853,7926.33,1,F,1,1,44,0,0,43.7169,1074,1,0,1,0,0,8,1,0,0,0,0,105,0,1,16.589,214,1,0,1,0,0,2,1,0,0,0,0
296,6881,6903.92,0,F,1,1,21,0,0,44.0548,987,1,1,0,0,0,10,1,0,0,0,0,6,0,1,36.091,1117,1,1,0,0,0,8,1,0,0,0,0
297,6965,7359.4,0,F,1,1,23,0,0,26.4253,876,1,1,0,0,0,5,1,0,0,0,0,31,0,1,31.359,792,1,1,0,0,0,5,1,0,0,0,0
298,6993,7221.1,0,F,1,1,33,0,0,44.2476,1051,1,1,0,0,0,5,1,0,0,0,0,66,0,1,44.4057,1269,1,1,0,0,0,9,1,0,0,0,0
299,7000,7326.83,0,F,1,1,85,0,0,50.1193,1019,1,1,0,0,0,8,1,0,0,0,0,99,0,1,47.0519,1199,1,1,0,0,0,13,1,0,0,0,0
300,7028,7424.06,0,F,1,1,18,0,0,28.2564,563,1,1,0,0,0,6,1,0,0,0,0,27,0,1,31.7154,1004,1,1,0,0,0,10,1,0,0,0,0
301,7056,7298.19,0,F,1,1,68,0,0,37.3606,1110,1,1,0,0,0,7,1,0,0,0,0,49,0,1,39.0241,1142,1,1,0,0,0,10,1,0,0,0,0
302,7070,7892.66,1,F,1,1,104,0,0,17.5288,0,1,0,1,0,0,1,1,0,0,0,0,36,0,1,42.2744,1418,1,0,1,0,0,12,1,0,0,0,0
303,7070,7999.91,1,F,1,1,17,0,0,52.7199,1105,1,0,1,0,0,7,1,0,0,0,0,69,0,1,38.7238,1378,1,0,1,0,0,10,1,0,0,0,0
304,7105,7592.18,0,F,1,1,38,0,0,50.3811,906,1,1,0,0,0,9,1,0,0,0,0,39,0,1,47.4837,979,1,1,0,0,0,7,1,0,0,0,0
305,7105,7522.09,0,F,1,1,72,0,0,27.9657,368,1,1,0,0,0,4,1,0,0,0,0,41,0,1,28.6596,715,1,1,0,0,0,8,1,0,0,0,0
306,7133,8249.66,1,F,1,1,63,0,0,37.657,1593,1,0,1,0,0,5,1,0,0,0,0,24,0,1,22.9059,370,1,0,1,0,0,4,1,0,0,0,0
307,7154,7231.06,0,F,1,1,48,0,0,24.3759,361,1,1,0,0,0,3,1,0,0,0,0,16,0,1,23.9895,456,1,1,0,0,0,3,1,0,0,0,0
308,7175,7224.35,0,F,1,1,81,0,0,51.1402,1468,1,1,0,0,0,12,1,0,0,0,0,84,0,1,45.4098,1200,1,1,0,0,0,14,1,0,0,0,0
309,7210,7258.47,0,F,1,1,73,0,0,20.7424,308,1,1,0,0,0,3,1,0,0,0,0,100,0,1,32.441,1141,1,1,0,0,0,8,1,0,0,0,0
310,7245,11076.3,2,F,1,1,70,0,0,28.3547,798,1,0,0,1,0,5,1,0,0,0,0,93,0,1,50.1755,944,1,0,0,1,0,10,1,0,0,0,0
311,7259,13208.7,2,F,1,1,62,0,0,43.4116,1131,1,0,0,1,0,10,1,0,0,0,0,94,0,1,43.7994,1027,1,0,0,1,0,10,1,0,0,0,0
312,7280,7997.14,1,F,1,1,30,0,0,21.0412,171,1,0,1,0,0,2,1,0,0,0,0,100,0,1,32.6327,1162,1,0,1,0,0,9,2,0,0,0,0
313,7329,7640.58,0,F,1,1,33,0,0,45.1681,1131,1,1,0,0,0,6,1,0,0,0,0,107,0,1,17.1068,0,1,1,0,0,0,1,1,0,0,0,0
314,7329,9815.16,2,F,1,1,78,0,0,44.1794,1213,1,0,0,1,0,9,1,0,0,0,0,61,0,1,49.8979,1561,1,0,0,1,0,4,1,0,0,0,0
315,7350,7701.34,0,F,1,1,21,0,0,45.3397,998,1,1,0,0,0,11,1,0,0,0,0,37,0,1,34.5028,1413,1,1,0,0,0,12,1,0,0,0,0
316,7357,7759.93,0,F,1,1,56,0,0,47.1332,1119,1,1,0,0,0,10,1,0,0,0,0,83,0,1,26.0858,485,1,1,0,0,0,5,1,0,0,0,0
317,7385,7508.23,0,F,1,1,48,0,0,25.0088,400,1,1,0,0,0,4,1,0,0,0,0,58,0,1,42.1405,1576,1,1,0,0,0,9,1,0,0,0,0
318,7441,8400.31,1,F,1,1,29,0,0,24.8851,87,1,0,1,0,0,3,1,0,0,0,0,27,0,1,32.8469,1136,1,0,1,0,0,11,1,0,0,0,0
319,7518,8241.33,1,F,1,1,35,0,0,21.5694,268,1,0,1,0,0,2,1,0,0,0,0,58,0,1,42.5049,1621,1,0,1,0,0,10,2,0,0,0,0
320,7532,7850.08,0,F,1,1,110,0,0,15.9178,0,1,1,0,0,0,1,1,0,0,0,0,6,0,1,37.8746,1128,1,1,0,0,0,9,1,0,0,0,0
321,7560,8459.1,1,F,1,1,103,0,0,19.4849,19,1,0,1,0,0,2,1,0,0,0,0,60,0,1,39.178,1155,1,0,1,0,0,4,1,0,0,0,0
322,7637,8341.63,0,F,1,1,68,0,0,38.9524,1173,1,1,0,0,0,8,1,0,0,0,0,79,0,1,23.5155,443,1,1,0,0,0,5,1,0,0,0,0
323,7665,7961.84,0,F,1,1,102,0,0,20.6356,147,1,1,0,0,0,2,1,0,0,0,0,54,0,1,33.7248,983,1,1,0,0,0,8,1,0,0,0,0
324,7707,7962.4,0,F,1,1,26,0,0,36.9068,1043,1,1,0,0,0,9,1,0,0,0,0,67,0,1,39.9768,1293,1,1,0,0,0,10,1,0,0,0,0
325,7742,7782.45,0,F,1,1,106,0,0,18.3342,0,1,1,0,0,0,1,1,0,0,0,0,95,0,1,35.1941,1189,1,1,0,0,0,9,1,0,0,0,0
326,7777,7798.19,0,F,1,1,38,0,0,52.2222,1059,1,1,0,0,0,10,1,0,0,0,0,96,0,1,48.8423,1304,1,1,0,0,0,17,1,0,0,0,0
327,7784,7877.5,0,F,1,1,72,0,0,29.826,497,1,1,0,0,0,5,1,0,0,0,0,16,0,1,25.7156,495,1,1,0,0,0,4,1,0,0,0,0
328,7875,7946.74,0,F,1,1,106,0,0,18.6986,17,1,1,0,0,0,2,2,0,0,0,0,84,0,1,47.3276,1210,1,1,0,0,0,15,1,0,0,0,0
329,7938,8388.41,1,F,1,1,12,0,0,54.7216,1041,1,0,1,0,0,10,1,0,0,0,0,69,0,1,41.1019,1673,1,0,1,0,0,11,1,0,0,0,0
330,7959,8042.46,0,F,1,1,59,0,0,31.7609,1097,1,1,0,0,0,8,1,0,0,0,0,43,0,1,46.0012,1413,1,1,0,0,0,9,1,0,0,0,0
331,7973,8583,1,F,1,1,97,0,0,49.5459,1025,1,0,1,0,0,12,1,0,0,0,0,67,0,1,40.7056,1379,1,0,1,0,0,11,1,0,0,0,0
332,7980,8794.31,1,F,1,1,52,0,0,45.1214,1154,1,0,1,0,0,11,1,0,0,0,0,105,0,1,19.6767,524,1,0,1,0,0,3,1,0,0,0,0
333,8043,8123.61,0,F,1,1,102,0,0,21.6712,233,1,1,0,0,0,3,1,0,0,0,0,66,0,1,47.2824,1349,1,1,0,0,0,10,1,0,0,0,0
334,8057,8391.08,0,F,1,1,106,0,0,19.1973,44,1,1,0,0,0,3,2,0,0,0,0,49,0,1,41.7666,1205,1,1,0,0,0,11,1,0,0,0,0
335,8078,8233.86,0,F,1,1,59,0,0,32.0869,1121,1,1,0,0,0,9,2,0,0,0,0,99,0,1,50.0053,1308,1,1,0,0,0,14,1,0,0,0,0
336,8085,8772.55,1,F,1,1,57,0,0,30.1747,587,1,0,1,0,0,3,1,0,0,0,0,69,0,1,41.5047,1714,1,0,1,0,0,12,2,0,0,0,0
337,8106,8144.71,0,F,1,1,38,0,0,53.1236,1067,1,1,0,0,0,11,1,0,0,0,0,109,0,1,18.0849,0,1,1,0,0,0,1,1,0,0,0,0
338,8183,8225.81,0,F,1,1,15,0,0,43.1097,1674,1,1,0,0,0,14,1,0,0,0,0,108,0,1,18.6219,188,1,1,0,0,0,2,1,0,0,0,0
339,8183,9108.34,1,F,1,1,85,0,0,53.3604,1128,1,0,1,0,0,9,1,0,0,0,0,109,0,1,18.2959,12,1,0,1,0,0,2,2,0,0,0,0
340,8232,9530.9,1,F,1,1,81,0,0,54.0361,1478,1,0,1,0,0,13,1,0,0,0,0,108,0,1,18.7562,211,1,0,1,0,0,3,2,0,0,0,0
341,8253,9211.27,1,F,1,1,40,0,0,29.7289,489,1,0,1,0,0,5,1,0,0,0,0,58,0,1,44.5186,1843,1,0,1,0,0,11,1,0,0,0,0
342,8260,8468.61,0,F,1,1,21,0,0,47.8329,1106,1,1,0,0,0,12,1,0,0,0,0,41,0,1,31.824,844,1,1,0,0,0,9,1,0,0,0,0
343,8309,8395.97,0,F,1,1,110,0,0,18.0466,119,1,1,0,0,0,2,1,0,0,0,0,39,0,1,50.7823,1132,1,1,0,0,0,8,1,0,0,0,0
344,8386,9383.41,0,F,1,1,59,0,0,32.9308,1170,1,1,0,0,0,10,1,0,0,0,0,107,0,1,20.0027,108,1,1,0,0,0,2,1,0,0,0,0
345,8456,8582.21,0,F,1,1,110,0,0,18.4493,157,1,1,0,0,0,3,2,0,0,0,0,37,0,1,37.533,1521,1,1,0,0,0,13,1,0,0,0,0
346,8456,9145.71,1,F,1,1,92,0,0,28.7224,526,1,0,1,0,0,5,1,0,0,0,0,27,0,1,35.6277,1464,1,0,1,0,0,12,1,0,0,0,0
347,8477,8813.55,0,F,1,1,112,0,0,17.011,0,1,1,0,0,0,1,1,0,0,0,0,95,0,1,37.2078,1206,1,1,0,0,0,10,1,0,0,0,0
348,8533,9320.03,1,F,1,1,48,0,0,28.154,445,1,0,1,0,0,5,1,0,0,0,0,113,0,1,16.8959,0,1,0,1,0,0,1,1,0,0,0,0
349,8589,8607.33,0,F,1,1,15,0,0,44.222,1697,1,1,0,0,0,15,1,0,0,0,0,6,0,1,40.7705,1247,1,1,0,0,0,10,1,0,0,0,0
350,8617,9057,1,F,1,1,98,0,0,47.652,1417,1,0,1,0,0,8,1,0,0,0,0,6,0,1,40.8472,1255,1,0,1,0,0,11,2,0,0,0,0
351,8624,8784.96,0,F,1,1,35,0,0,24.5996,490,1,1,0,0,0,3,1,0,0,0,0,14,0,1,52.0553,1457,1,1,0,0,0,9,1,0,0,0,0
352,8715,8949.03,0,F,1,1,103,0,0,22.6493,292,1,1,0,0,0,3,1,0,0,0,0,83,0,1,29.8064,618,1,1,0,0,0,6,1,0,0,0,0
353,8806,8969.09,1,F,1,1,18,0,0,33.1277,695,1,0,1,0,0,7,1,0,0,0,0,14,0,1,52.5539,1521,1,0,1,0,0,10,2,0,0,0,0
354,8869,10323,1,F,1,1,73,0,0,25.2876,329,1,0,1,0,0,4,1,0,0,0,0,95,0,1,38.2818,1319,1,0,1,0,0,11,1,0,0,0,0
355,8904,9305.04,0,F,1,1,26,0,0,40.1862,1129,1,1,0,0,0,10,1,0,0,0,0,36,0,1,47.299,1699,1,1,0,0,0,13,1,0,0,0,0
356,8932,9379.79,0,F,1,1,68,0,0,42.5004,1402,1,1,0,0,0,9,1,0,0,0,0,100,0,1,37.1588,1409,1,1,0,0,0,10,1,0,0,0,0
357,8974,9509.36,0,F,1,1,112,0,0,18.3726,113,1,1,0,0,0,2,1,0,0,0,0,84,0,1,50.3385,1237,1,1,0,0,0,16,1,0,0,0,0
358,9002,9611.65,0,F,1,1,110,0,0,19.9452,209,1,1,0,0,0,4,1,0,0,0,0,16,0,1,29.0526,527,1,1,0,0,0,5,1,0,0,0,0
359,9009,22549,2,F,1,1,52,0,0,47.9406,1434,1,0,0,1,0,12,1,0,0,0,0,31,0,1,36.959,925,1,0,0,1,0,6,1,0,0,0,0
360,9037,9057.7,0,F,1,1,35,0,0,25.7311,554,1,1,0,0,0,4,1,0,0,0,0,54,0,1,37.4837,1069,1,1,0,0,0,9,1,0,0,0,0
361,9128,9665.28,0,F,1,1,98,0,0,49.052,1581,1,1,0,0,0,9,1,0,0,0,0,43,0,1,49.2039,1437,1,1,0,0,0,10,1,0,0,0,0
362,9149,9232.85,0,F,1,1,35,0,0,26.0379,562,1,1,0,0,0,5,2,0,0,0,0,66,0,1,50.3126,1375,1,1,0,0,0,11,1,0,0,0,0
363,9191,9434.25,0,F,1,1,15,0,0,45.8713,1705,1,1,0,0,0,16,1,0,0,0,0,99,0,1,53.0546,1357,1,1,0,0,0,15,1,0,0,0,0
364,9198,9326.17,0,F,1,1,55,0,0,40.3016,2552,1,1,0,0,0,3,1,0,0,0,0,24,0,1,28.5634,738,1,1,0,0,0,5,1,0,0,0,0
365,9240,9654.08,1,F,1,1,56,0,0,52.2921,1252,1,0,1,0,0,11,1,0,0,0,0,66,0,1,50.5619,1399,1,0,1,0,0,12,2,0,0,0,0
366,9275,9564.35,0,F,1,1,33,0,0,50.4996,1239,1,1,0,0,0,7,1,0,0,0,0,49,0,1,45.1036,1317,1,1,0,0,0,12,1,0,0,0,0
367,9317,9963.38,1,F,1,1,111,0,0,20.0795,0,1,0,1,0,0,1,1,0,0,0,0,36,0,1,48.4305,1817,1,0,1,0,0,14,1,0,0,0,0
368,9331,9456.06,0,F,1,1,40,0,0,32.6824,773,1,1,0,0,0,6,1,0,0,0,0,41,0,1,34.7583,918,1,1,0,0,0,10,1,0,0,0,0
369,9345,9434.28,0,F,1,1,57,0,0,33.6268,787,1,1,0,0,0,4,1,0,0,0,0,60,0,1,44.0685,1428,1,1,0,0,0,5,1,0,0,0,0
370,9352,9726.68,1,F,1,1,104,0,0,23.7808,281,1,0,1,0,0,2,1,0,0,0,0,24,0,1,28.9853,783,1,0,1,0,0,6,2,0,0,0,0
371,9499,10489,0,F,1,1,97,0,0,53.7267,1232,1,1,0,0,0,13,1,0,0,0,0,39,0,1,54.0426,1170,1,1,0,0,0,9,1,0,0,0,0
372,9520,9628.69,0,F,1,1,42,0,0,27.4584,1037,1,1,0,0,0,2,1,0,0,0,0,67,0,1,44.944,1586,1,1,0,0,0,12,1,0,0,0,0
373,9541,9767.71,0,F,1,1,68,0,0,44.1689,1546,1,1,0,0,0,10,1,0,0,0,0,108,0,1,22.3425,327,1,1,0,0,0,4,1,0,0,0,0
374,9562,9813.87,0,F,1,1,35,0,0,27.1694,586,1,1,0,0,0,6,1,0,0,0,0,37,0,1,40.5631,1573,1,1,0,0,0,14,1,0,0,0,0
375,9576,9843.86,0,F,1,1,103,0,0,25.0082,370,1,1,0,0,0,4,1,0,0,0,0,109,0,1,22.1123,232,1,1,0,0,0,3,1,0,0,0,0
376,9625,13686.9,2,F,1,1,55,0,0,41.4715,2597,1,0,0,1,0,4,1,0,0,0,0,96,0,1,53.9053,1312,1,0,0,1,0,18,1,0,0,0,0
377,9639,9770.59,0,F,1,1,70,0,0,34.9136,1409,1,1,0,0,0,6,1,0,0,0,0,105,0,1,24.2219,804,1,1,0,0,0,4,1,0,0,0,0
378,9646,10043.8,0,F,1,1,114,0,0,19.2931,0,1,1,0,0,0,1,1,0,0,0,0,83,0,1,32.3571,696,1,1,0,0,0,7,1,0,0,0,0
379,9660,10321.7,0,F,1,1,112,0,0,20.2521,312,1,1,0,0,0,3,1,0,0,0,0,14,0,1,54.8937,1580,1,1,0,0,0,11,1,0,0,0,0
380,9667,9767.77,0,F,1,1,33,0,0,51.5736,1343,1,1,0,0,0,8,1,0,0,0,0,6,0,1,43.7239,1419,1,1,0,0,0,12,1,0,0,0,0
381,9688,9738.45,0,F,1,1,110,0,0,21.8247,402,1,1,0,0,0,5,1,0,0,0,0,54,0,1,39.2673,1077,1,1,0,0,0,10,1,0,0,0,0
382,9730,9848.26,0,F,1,1,104,0,0,24.8164,419,1,1,0,0,0,3,1,0,0,0,0,27,0,1,39.1181,1710,1,1,0,0,0,13,1,0,0,0,0
383,9744,10898.1,1,F,1,1,63,0,0,44.8104,1961,1,0,1,0,0,6,1,0,0,0,0,54,0,1,39.4207,1092,1,0,1,0,0,11,2,0,0,0,0
384,9807,10420.2,1,F,1,1,44,0,0,51.81,1384,1,0,1,0,0,9,1,0,0,0,0,105,0,1,24.6822,843,1,0,1,0,0,5,2,0,0,0,0
385,9807,11156,1,F,1,1,23,0,0,34.2116,1009,1,0,1,0,0,6,1,0,0,0,0,66,0,1,52.1153,1546,1,0,1,0,0,13,1,0,0,0,0
386,9821,9858.41,0,F,1,1,115,0,0,19.7342,0,1,1,0,0,0,1,1,0,0,0,0,82,0,1,48.7101,1573,1,1,0,0,0,7,1,0,0,0,0
387,9863,10000.9,0,F,1,1,97,0,0,54.724,1354,1,1,0,0,0,14,1,0,0,0,0,58,0,1,48.9296,2127,1,1,0,0,0,12,1,0,0,0,0
388,9863,11111,1,F,1,1,29,0,0,31.5207,415,1,0,1,0,0,4,1,0,0,0,0,27,0,1,39.4825,1753,1,0,1,0,0,14,2,0,0,0,0
389,9898,9997.7,0,F,1,1,112,0,0,20.9041,337,1,1,0,0,0,4,1,0,0,0,0,113,0,1,20.6356,244,1,1,0,0,0,2,1,0,0,0,0
390,9898,9918.12,0,F,1,1,98,0,0,51.1615,1746,1,1,0,0,0,10,1,0,0,0,0,99,0,1,54.9916,1446,1,1,0,0,0,16,1,0,0,0,0
391,9968,9989.17,0,F,1,1,48,0,0,32.0855,689,1,1,0,0,0,6,1,0,0,0,0,60,0,1,45.7753,1462,1,1,0,0,0,6,1,0,0,0,0
392,10003,10285.5,0,F,1,1,15,0,0,48.096,1794,1,1,0,0,0,17,1,0,0,0,0,107,0,1,24.4329,451,1,1,0,0,0,3,1,0,0,0,0
393,10038,10845.1,1,F,1,1,102,0,0,27.137,259,1,0,1,0,0,4,1,0,0,0,0,6,0,1,44.7403,1450,1,0,1,0,0,13,1,0,0,0,0
394,10052,10189.6,0,F,1,1,112,0,0,21.326,361,1,1,0,0,0,5,2,0,0,0,0,84,0,1,53.292,1436,1,1,0,0,0,17,1,0,0,0,0
395,10052,10263.3,0,F,1,1,33,0,0,52.6284,1374,1,1,0,0,0,9,1,0,0,0,0,41,0,1,36.7336,960,1,1,0,0,0,11,1,0,0,0,0
396,10059,10780.2,1,F,1,1,30,0,0,28.6549,418,1,0,1,0,0,3,1,0,0,0,0,113,0,1,21.0767,268,1,0,1,0,0,3,2,0,0,0,0
397,10059,10448,1,F,1,1,106,0,0,24.6822,156,1,0,1,0,0,4,1,0,0,0,0,83,0,1,33.4886,833,1,0,1,0,0,8,1,0,0,0,0
398,10101,10705.8,0,F,1,1,70,0,0,36.1794,1448,1,1,0,0,0,7,1,0,0,0,0,49,0,1,47.3666,1421,1,1,0,0,0,13,1,0,0,0,0
399,10192,10253.9,0,F,1,1,104,0,0,26.0822,462,1,1,0,0,0,4,1,0,0,0,0,100,0,1,40.6108,1553,1,1,0,0,0,11,1,0,0,0,0
400,10220,10659.5,0,F,1,1,35,0,0,28.9722,660,1,1,0,0,0,7,1,0,0,0,0,16,0,1,32.3895,720,1,1,0,0,0,6,1,0,0,0,0
401,10220,10423.8,0,F,1,1,56,0,0,54.9771,1399,1,1,0,0,0,12,1,0,0,0,0,43,0,1,52.1957,1602,1,1,0,0,0,11,1,0,0,0,0
402,10220,10652,0,F,1,1,98,0,0,52.0437,1747,1,1,0,0,0,11,1,0,0,0,0,118,0,1,18.4301,0,1,1,0,0,0,1,1,0,0,0,0
403,10227,10587.1,0,F,1,1,119,0,0,17.663,0,1,1,0,0,0,1,1,0,0,0,0,108,0,1,24.2219,403,1,1,0,0,0,5,1,0,0,0,0
404,10234,10473.8,0,F,1,1,114,0,0,20.9041,137,1,1,0,0,0,2,1,0,0,0,0,24,0,1,31.4017,921,1,1,0,0,0,7,1,0,0,0,0
405,10269,10359.5,0,F,1,1,42,0,0,29.5105,1079,1,1,0,0,0,3,1,0,0,0,0,37,0,1,42.5001,1647,1,1,0,0,0,15,1,0,0,0,0
406,10269,11200.3,1,F,1,1,72,0,0,36.6342,529,1,0,1,0,0,6,1,0,0,0,0,41,0,1,37.3281,1024,1,0,1,0,0,12,1,0,0,0,0
407,10353,10437.3,0,F,1,1,33,0,0,53.453,1438,1,1,0,0,0,10,1,0,0,0,0,82,0,1,50.1676,1584,1,1,0,0,0,8,1,0,0,0,0
408,10360,10870,0,F,1,1,73,0,0,29.3726,792,1,1,0,0,0,5,1,0,0,0,0,109,0,1,24.2603,312,1,1,0,0,0,4,1,0,0,0,0
409,10430,11151.9,1,F,1,1,116,0,0,20.0795,0,1,0,1,0,0,1,1,0,0,0,0,105,0,1,26.389,1029,1,0,1,0,0,6,1,0,0,0,0
410,10465,10684,0,F,1,1,111,0,0,23.2247,214,1,1,0,0,0,2,1,0,0,0,0,58,0,1,50.5789,2165,1,1,0,0,0,13,1,0,0,0,0
411,10465,11134.9,1,F,1,1,78,0,0,52.7712,1854,1,0,1,0,0,10,1,0,0,0,0,82,0,1,50.4744,1618,1,0,1,0,0,9,2,0,0,0,0
412,10479,10629.3,0,F,1,1,114,0,0,21.5753,188,1,1,0,0,0,3,1,0,0,0,0,60,0,1,47.1753,1475,1,1,0,0,0,7,1,0,0,0,0
413,10493,11200.3,0,F,1,1,110,0,0,24.0301,417,1,1,0,0,0,6,1,0,0,0,0,36,0,1,51.6524,2031,1,1,0,0,0,15,1,0,0,0,0
414,10542,11056,0,F,1,1,68,0,0,46.9113,1622,1,1,0,0,0,11,1,0,0,0,0,84,0,1,54.6344,1484,1,1,0,0,0,18,1,0,0,0,0
415,10549,10882.2,0,F,1,1,103,0,0,27.674,450,1,1,0,0,0,5,1,0,0,0,0,43,0,1,53.097,1608,1,1,0,0,0,12,1,0,0,0,0
416,10605,10865.2,0,F,1,1,117,0,0,19.5425,0,1,1,0,0,0,1,1,0,0,0,0,100,0,1,41.7423,1574,1,1,0,0,0,12,1,0,0,0,0
417,10633,11094.9,1,F,1,1,21,0,0,54.3342,1180,1,0,1,0,0,13,1,0,0,0,0,108,0,1,25.3342,515,1,0,1,0,0,6,1,0,0,0,0
418,10647,11428.2,1,F,1,1,57,0,0,37.1939,821,1,0,1,0,0,5,1,0,0,0,0,60,0,1,47.6356,1530,1,0,1,0,0,8,2,0,0,0,0
419,10689,18811.6,2,F,1,1,98,0,0,53.3287,1898,1,0,0,1,0,12,1,0,0,0,0,79,0,1,31.8772,672,1,0,0,1,0,6,1,0,0,0,0
420,10717,11021.8,0,F,1,1,35,0,0,30.3338,796,1,1,0,0,0,8,1,0,0,0,0,95,0,1,43.3448,1782,1,1,0,0,0,12,1,0,0,0,0
421,10717,11914.4,0,F,1,1,55,0,0,44.4632,2743,1,1,0,0,0,5,1,0,0,0,0,107,0,1,26.389,572,1,1,0,0,0,4,1,0,0,0,0
422,10773,10876.2,0,F,1,1,33,0,0,54.6037,1472,1,1,0,0,0,11,1,0,0,0,0,83,0,1,35.4447,997,1,1,0,0,0,9,1,0,0,0,0
423,10780,11069.3,0,F,1,1,112,0,0,23.3205,409,1,1,0,0,0,6,1,0,0,0,0,37,0,1,43.9001,1674,1,1,0,0,0,16,1,0,0,0,0
424,10794,10881.8,0,F,1,1,111,0,0,24.126,285,1,1,0,0,0,3,1,0,0,0,0,24,0,1,32.936,972,1,1,0,0,0,8,1,0,0,0,0
425,10815,11594.2,1,F,1,1,40,0,0,36.7481,815,1,0,1,0,0,7,1,0,0,0,0,58,0,1,51.5378,2236,1,0,1,0,0,14,1,0,0,0,0
426,10871,17515.9,2,F,1,1,114,0,0,22.6493,243,1,0,0,1,0,4,1,0,0,0,0,69,0,1,49.1375,1914,1,0,0,1,0,13,1,0,0,0,0
427,10899,10910.2,0,F,1,1,111,0,0,24.4137,313,1,1,0,0,0,4,2,0,0,0,0,121,0,1,17.9507,0,1,1,0,0,0,1,1,0,0,0,0
428,10913,11910.1,1,F,1,1,26,0,0,45.6903,1247,1,0,1,0,0,11,1,0,0,0,0,43,0,1,54.0943,1728,1,0,1,0,0,13,1,0,0,0,0
429,10976,11108.3,0,F,1,1,104,0,0,28.2301,483,1,1,0,0,0,5,1,0,0,0,0,16,0,1,34.4608,856,1,1,0,0,0,7,1,0,0,0,0
430,10976,11007.1,0,F,1,1,111,0,0,24.6247,316,1,1,0,0,0,5,3,0,0,0,0,118,0,1,20.5014,151,1,1,0,0,0,2,1,0,0,0,0
431,10983,11329.8,1,F,1,1,59,0,0,40.0458,1513,1,0,1,0,0,11,1,0,0,0,0,24,0,1,33.4538,1000,1,0,1,0,0,9,1,0,0,0,0
432,11004,11396.6,0,F,1,1,119,0,0,19.7918,112,1,1,0,0,0,2,1,0,0,0,0,49,0,1,49.8406,1608,1,1,0,0,0,14,1,0,0,0,0
433,11004,11320.6,0,F,1,1,23,0,0,37.491,1360,1,1,0,0,0,7,1,0,0,0,0,113,0,1,23.6658,474,1,1,0,0,0,4,1,0,0,0,0
