Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_IMMATURE,STATE_LARVA,STATE_EGG,AvgOocystDurationDays,AvgNumSporozoitesPerVector,NumVectorsWithSporozoites_AA,NumVectorsWithSporozoites_GG,NumVectorsWithSporozoites_Other
386,340461476,X-a1:X-a2,3376,546,1984,846,2289,24200,81200,11,47778.7,369,503,384
386,340461476,X-a2:X-a1,3262,584,1850,828,2261,23690,80050,11,50056.6,411,536,428
386,340461476,X-a2:X-a2,3454,588,1959,907,2262,23807,80000,11.3594,43388.3,366,560,412
387,340461476,X-a1:X-a1,3394,817,1709,868,2274,23689,77500,9.125,45613.6,402,771,487
387,340461476,X-a1:X-a2,3374,544,1954,876,2264,24307,78850,11,49928.3,372,496,395
387,340461476,X-a2:X-a1,3254,583,1854,817,2227,23785,80500,11,49419.9,408,529,433
387,340461476,X-a2:X-a2,3449,589,1985,875,2261,23769,80350,11.4873,43679.6,370,558,412
388,340461476,X-a1:X-a1,3425,815,1746,864,2229,23585,80050,9.16638,46174.6,409,766,488
388,340461476,X-a1:X-a2,3364,542,1946,876,2223,24289,81700,11,50195.4,374,501,392
388,340461476,X-a2:X-a1,3345,605,1884,856,2165,23887,81150,11,50560.5,421,557,447
388,340461476,X-a2:X-a2,3421,582,1988,851,2286,23800,84100,11.3457,45618.4,369,556,413
389,340461476,X-a1:X-a1,3358,795,1750,813,2284,23542,81850,8.96558,45832.2,406,746,475
389,340461476,X-a1:X-a2,3345,543,1962,840,2212,24273,80850,11,48341.4,369,502,384
389,340461476,X-a2:X-a1,3343,600,1909,834,2218,23971,80550,11,49589.7,404,555,435
389,340461476,X-a2:X-a2,3438,568,1994,876,2298,23944,80750,11.5103,45463.3,364,542,403
390,340461476,X-a1:X-a1,3360,795,1689,876,2252,23560,74200,9.1431,45968.6,413,753,485
390,340461476,X-a1:X-a2,3367,556,1929,882,2249,24027,74250,11,50292.7,373,512,391
390,340461476,X-a2:X-a1,3349,581,1901,867,2182,23826,77200,11,49521.8,386,545,417
390,340461476,X-a2:X-a2,3439,545,2030,864,2319,23943,78250,11.3449,45574.4,366,525,400
391,340461476,X-a1:X-a1,3336,801,1666,869,2247,23504,80775,8.84375,45118.4,399,755,472
391,340461476,X-a1:X-a2,3360,548,1946,866,2270,23899,81375,11,50142.3,368,501,399
391,340461476,X-a2:X-a1,3320,610,1894,816,2252,23904,80675,11,49129.9,402,570,435
391,340461476,X-a2:X-a2,3421,559,2034,828,2320,24034,81475,11.2879,45694.3,369,541,403
392,340461476,X-a1:X-a1,3356,802,1651,903,2241,23485,83425,8.93243,44939.1,392,753,469
392,340461476,X-a1:X-a2,3362,563,1956,843,2320,23876,84025,11,48364.2,372,513,401
392,340461476,X-a2:X-a1,3260,588,1889,783,2336,23926,79825,11,47966.3,386,551,414
392,340461476,X-a2:X-a2,3464,562,2020,882,2273,23930,83525,11.3325,46343.4,375,539,410
393,340461476,X-a1:X-a1,3388,773,1732,883,2210,23490,73500,8.92172,44815.9,361,727,453
393,340461476,X-a1:X-a2,3345,572,1943,830,2300,24057,72600,11,48288.7,375,528,403
393,340461476,X-a2:X-a1,3297,580,1866,851,2313,23834,77850,11,47166.4,391,536,399
393,340461476,X-a2:X-a2,3433,576,1987,870,2264,24022,78250,11.3861,47782.3,367,553,418
394,340461476,X-a1:X-a1,3379,797,1733,849,2200,23449,81450,9.01435,45308.5,370,751,471
394,340461476,X-a1:X-a2,3406,577,1926,903,2317,23800,82050,11,48317.6,383,532,404
394,340461476,X-a2:X-a1,3314,576,1914,824,2228,23968,81750,11,47260,382,527,390
394,340461476,X-a2:X-a2,3438,557,1971,910,2266,24142,82850,11.4803,46587.2,345,536,396
395,340461476,X-a1:X-a1,3408,770,1767,871,2203,23458,83200,9.02732,46558.5,363,737,468
395,340461476,X-a1:X-a2,3392,578,1942,872,2369,23720,81350,11,47750.4,386,528,407
395,340461476,X-a2:X-a1,3357,582,1911,864,2209,23893,77750,11,44493.6,368,535,385
395,340461476,X-a2:X-a2,3403,565,1998,840,2254,24130,80600,11.2867,45947.6,339,549,399
396,340461476,X-a1:X-a1,3428,779,1785,864,2295,23657,77175,8.95327,45927.4,358,745,457
396,340461476,X-a1:X-a2,3455,587,1965,903,2362,23674,75725,11,47641.9,390,536,417
396,340461476,X-a2:X-a1,3433,587,1935,911,2209,23808,80025,11,44914.6,364,535,379
396,340461476,X-a2:X-a2,3409,584,1980,845,2237,24065,78075,11.4077,45202.5,359,568,418
397,340461476,X-a1:X-a1,3380,779,1745,856,2261,23729,82050,8.94527,46757.1,363,748,463
397,340461476,X-a1:X-a2,3444,594,1969,881,2373,23728,80350,11,47956.8,400,537,428
397,340461476,X-a2:X-a1,3433,576,1965,892,2205,23855,81750,11,45672.4,358,525,383
397,340461476,X-a2:X-a2,3406,573,1994,839,2213,24103,81050,11.405,46235.8,366,554,422
398,340461476,X-a1:X-a1,3341,762,1746,833,2266,23814,83650,9.0914,46863.7,358,731,447
398,340461476,X-a1:X-a2,3460,601,1958,901,2379,23550,81950,11,48970.9,397,548,440
398,340461476,X-a2:X-a1,3384,562,1998,824,2239,23855,82300,11,45311.8,357,500,380
398,340461476,X-a2:X-a2,3426,579,1984,863,2182,24065,83400,11.3029,46164.9,369,554,430
399,340461476,X-a1:X-a1,3355,763,1754,838,2267,23767,79900,8.92748,45617.8,350,733,442
399,340461476,X-a1:X-a2,3503,596,1951,956,2284,23717,77500,11,50737,382,550,437
399,340461476,X-a2:X-a1,3369,548,1950,871,2235,23896,80650,11,45221.6,340,500,366
399,340461476,X-a2:X-a2,3434,557,2014,863,2220,24151,79750,11.4215,48449,354,529,419
400,340461476,X-a1:X-a1,3382,757,1745,880,2272,23780,81800,9.01463,44764.5,339,726,430
400,340461476,X-a1:X-a2,3468,611,1928,929,2263,23684,78700,11,49719.8,387,565,444
400,340461476,X-a2:X-a1,3382,544,1959,879,2255,23967,81100,11,45882.1,337,498,366
400,340461476,X-a2:X-a2,3419,551,2001,867,2187,24270,80200,11.5141,47992.8,343,528,399
401,340461476,X-a1:X-a1,3350,769,1732,849,2239,23781,81850,8.89062,44257.5,336,733,430
401,340461476,X-a1:X-a2,3470,589,1935,946,2265,23523,80750,11,50282.3,384,545,441
401,340461476,X-a2:X-a1,3365,553,1931,881,2291,23931,80050,11,45036,343,504,373
401,340461476,X-a2:X-a2,3405,569,1966,870,2166,24256,83150,11.3376,47935.5,350,550,418
402,340461476,X-a1:X-a1,3340,766,1701,873,2254,23743,76475,9.03053,43863.4,341,736,432
402,340461476,X-a1:X-a2,3467,591,1950,926,2256,23482,77575,11,50439.8,394,546,441
402,340461476,X-a2:X-a1,3336,558,1902,876,2299,23891,80725,11,45944.2,353,512,390
402,340461476,X-a2:X-a2,3387,588,1957,842,2198,24306,80325,11.2434,46660.1,342,570,401
403,340461476,X-a1:X-a1,3375,771,1710,894,2190,23788,83475,8.93651,44137.2,339,743,448
403,340461476,X-a1:X-a2,3397,589,1946,862,2264,23417,79475,11,49752.5,392,544,429
403,340461476,X-a2:X-a1,3338,550,1898,890,2339,23950,82325,11,45771.6,341,512,389
403,340461476,X-a2:X-a2,3393,572,1954,867,2243,24509,81025,11.3274,47375.5,343,558,392
404,340461476,X-a1:X-a1,3362,777,1729,856,2176,23910,83275,8.88475,44704.5,344,751,451
404,340461476,X-a1:X-a2,3413,584,1974,855,2331,23415,82375,11,48492,384,544,423
404,340461476,X-a2:X-a1,3364,536,1945,883,2307,24025,78375,11,46764.4,331,501,386
404,340461476,X-a2:X-a2,3383,558,1962,863,2271,24511,81175,11.3859,48911.2,340,536,387
405,340461476,X-a1:X-a1,3360,790,1724,846,2214,23944,76350,8.9757,43263.9,356,753,451
405,340461476,X-a1:X-a2,3446,578,1966,902,2262,23492,78250,11,49190.5,374,534,423
405,340461476,X-a2:X-a1,3381,547,1929,905,2198,23982,79900,11,45869,336,506,389
405,340461476,X-a2:X-a2,3320,539,1936,845,2335,24515,81300,11.281,48030.1,328,523,377
406,340461476,X-a1:X-a1,3360,783,1693,884,2158,23948,82575,8.90909,44099.4,357,753,454
406,340461476,X-a1:X-a2,3468,582,1992,894,2234,23439,79275,11,48545.4,371,541,423
406,340461476,X-a2:X-a1,3397,558,1969,870,2232,23976,80475,11,45236.4,316,525,382
406,340461476,X-a2:X-a2,3323,546,1892,885,2327,24601,80375,11.2993,47582.9,325,522,383
407,340461476,X-a1:X-a1,3339,798,1678,863,2189,23941,80725,8.90512,43177.5,363,764,465
407,340461476,X-a1:X-a2,3446,592,1991,863,2217,23481,81925,11,48066.3,357,547,409
407,340461476,X-a2:X-a1,3412,554,1959,899,2206,24117,79425,11,44121.5,311,519,373
407,340461476,X-a2:X-a2,3329,560,1915,854,2333,24476,79025,11.37,47557.7,335,535,387
408,340461476,X-a1:X-a1,3363,810,1656,897,2232,23961,76800,9.01776,43430.6,355,780,472
408,340461476,X-a1:X-a2,3474,599,1972,903,2188,23572,79050,11,47740.5,359,560,407
408,340461476,X-a2:X-a1,3377,559,1938,880,2219,24042,76200,11,46126.7,321,521,380
408,340461476,X-a2:X-a2,3360,576,1910,874,2354,24243,78950,11.3116,47648,327,553,394
409,340461476,X-a1:X-a1,3368,811,1682,875,2170,24017,83550,8.93426,43888,359,776,468
409,340461476,X-a1:X-a2,3390,599,1945,846,2184,23718,82950,11,47846.8,359,557,409
409,340461476,X-a2:X-a1,3338,590,1900,848,2259,24009,81200,11,46849,361,538,411
409,340461476,X-a2:X-a2,3405,587,1913,905,2343,24204,80800,11.3871,47203,332,564,403
410,340461476,X-a1:X-a1,3311,786,1725,800,2277,23908,78700,9.0226,44059.8,353,750,453
410,340461476,X-a1:X-a2,3405,608,1910,887,2160,23812,79250,11,46850.8,356,562,415
410,340461476,X-a2:X-a1,3326,575,1861,890,2244,24082,81600,11,46519,333,527,395
410,340461476,X-a2:X-a2,3431,599,1890,942,2320,24103,78950,11.3348,48471.3,349,573,416
411,340461476,X-a1:X-a1,3309,779,1722,808,2352,23843,77750,9.05675,44206,360,743,463
411,340461476,X-a1:X-a2,3392,602,1930,860,2175,23785,77650,11,47721.9,346,556,407
411,340461476,X-a2:X-a1,3323,584,1860,879,2237,24114,75550,11,48280.9,331,546,397
411,340461476,X-a2:X-a2,3422,573,1922,927,2303,24144,80850,11.385,48527.8,350,548,409
412,340461476,X-a1:X-a1,3364,779,1718,867,2287,23910,83225,8.81391,46234.2,379,744,480
412,340461476,X-a1:X-a2,3381,569,1953,859,2205,23821,83875,11,47148.9,328,529,394
412,340461476,X-a2:X-a1,3307,570,1867,870,2223,23952,81225,11,46791.5,321,533,384
412,340461476,X-a2:X-a2,3448,578,1901,969,2290,24187,81375,11.3111,47750.9,346,553,408
413,340461476,X-a1:X-a1,3337,782,1696,859,2235,23898,77600,8.90381,45462.5,373,745,482
413,340461476,X-a1:X-a2,3349,565,1952,832,2219,23855,76750,11,46363.5,323,527,384
413,340461476,X-a2:X-a1,3295,557,1845,893,2274,24000,80300,11,47217.4,316,531,384
413,340461476,X-a2:X-a2,3451,563,1972,916,2296,24216,76950,11.4364,48270,346,543,401
414,340461476,X-a1:X-a1,3344,785,1661,898,2193,23805,76150,8.97256,46012.8,372,748,473
414,340461476,X-a1:X-a2,3345,575,1935,835,2225,23802,75700,11,46815.8,342,531,405
414,340461476,X-a2:X-a1,3301,558,1863,880,2292,24010,78000,11,48333.7,318,531,383
414,340461476,X-a2:X-a2,3459,562,1980,917,2293,24138,82150,11.3008,46844.3,325,538,385
415,340461476,X-a1:X-a1,3318,777,1648,893,2220,23694,81150,9.02439,45771.9,365,737,484
415,340461476,X-a1:X-a2,3331,577,1906,848,2288,23699,81100,11,47321.2,346,532,412
415,340461476,X-a2:X-a1,3348,550,1877,921,2245,24020,77800,11,47875.8,321,522,371
415,340461476,X-a2:X-a2,3400,574,1965,861,2389,24150,79450,11.4354,46732.6,329,551,395
416,340461476,X-a1:X-a1,3312,767,1672,873,2177,23807,78650,8.95808,44998.3,366,737,477
416,340461476,X-a1:X-a2,3349,563,1905,881,2251,23857,78950,11,46729.3,332,527,394
416,340461476,X-a2:X-a1,3350,549,1938,863,2273,23920,81650,11,46032.4,324,517,377
416,340461476,X-a2:X-a2,3397,571,1926,900,2348,24136,82350,11.3435,46764.8,315,552,388
417,340461476,X-a1:X-a1,3233,786,1592,855,2226,23918,75800,8.87678,45592.9,365,754,489
417,340461476,X-a1:X-a2,3368,589,1879,900,2286,23720,75000,11,47849.7,346,549,420
417,340461476,X-a2:X-a1,3338,556,1909,873,2269,23756,79400,11,47530,326,518,382
417,340461476,X-a2:X-a2,3394,555,1937,902,2337,24099,81600,11.4098,48260.5,320,537,392
418,340461476,X-a1:X-a1,3212,771,1559,882,2230,23790,82150,9.0864,46164.5,370,741,485
418,340461476,X-a1:X-a2,3392,594,1890,908,2233,23738,80850,11,47424.3,339,560,418
418,340461476,X-a2:X-a1,3353,533,1921,899,2276,23889,79200,11,49075.4,314,502,371
418,340461476,X-a2:X-a2,3402,539,1939,924,2372,24077,79700,11.3581,48573.1,320,520,389
419,340461476,X-a1:X-a1,3261,751,1587,923,2227,23842,76900,8.95258,46769.8,367,727,474
419,340461476,X-a1:X-a2,3417,596,1890,931,2212,23696,80950,11,47097,333,559,427
419,340461476,X-a2:X-a1,3369,555,1914,900,2273,23782,79800,11,47519.9,328,521,395
419,340461476,X-a2:X-a2,3447,552,1940,955,2296,23954,77950,11.3182,47518.1,318,527,394
420,340461476,X-a1:X-a1,3268,752,1638,878,2271,23851,75325,8.99186,47859.5,369,726,483
420,340461476,X-a1:X-a2,3385,584,1903,898,2212,23968,73675,11,47174,330,550,414
420,340461476,X-a2:X-a1,3382,555,1930,897,2262,23901,80825,11,46419.4,325,520,402
420,340461476,X-a2:X-a2,3411,543,1965,903,2309,23863,80775,11.315,48210.9,306,522,385
421,340461476,X-a1:X-a1,3243,753,1632,858,2256,23849,78825,8.91786,47899.8,360,727,487
421,340461476,X-a1:X-a2,3391,577,1892,922,2121,23965,77925,11,47664.3,320,543,411
421,340461476,X-a2:X-a1,3376,552,1914,910,2218,24115,80675,11,46115.7,316,516,388
421,340461476,X-a2:X-a2,3405,552,1949,904,2339,23986,79275,11.3612,47585.3,307,533,388
422,340461476,X-a1:X-a1,3262,762,1658,842,2259,23778,77775,9.04536,47418.7,364,733,489
422,340461476,X-a1:X-a2,3325,581,1879,865,2181,23988,79875,11,46834.6,331,544,419
422,340461476,X-a2:X-a1,3338,542,1910,886,2308,24073,80525,11,45886.5,310,504,379
422,340461476,X-a2:X-a2,3443,551,1976,916,2306,23918,79325,11.327,48039.2,310,529,400
423,340461476,X-a1:X-a1,3298,754,1674,870,2225,23654,81375,8.79107,47235.7,355,725,476
423,340461476,X-a1:X-a2,3332,593,1878,861,2223,23989,78275,11,48339,337,550,432
423,340461476,X-a2:X-a1,3392,548,1882,962,2192,24118,81125,11,46786.3,318,507,383
423,340461476,X-a2:X-a2,3459,541,2004,914,2245,23972,80225,11.3106,47461.4,309,517,403
424,340461476,X-a1:X-a1,3337,767,1685,885,2234,23621,78825,8.9337,47854.8,351,734,473
424,340461476,X-a1:X-a2,3322,598,1853,871,2245,23784,78175,11,48385.5,336,551,450
424,340461476,X-a2:X-a1,3379,554,1907,918,2179,24120,79575,11,45750.1,319,509,390
424,340461476,X-a2:X-a2,3434,537,1976,921,2196,23985,81425,11.2854,46435.6,296,513,386
425,340461476,X-a1:X-a1,3351,762,1697,892,2219,23646,79050,9,46887.4,345,723,475
425,340461476,X-a1:X-a2,3285,578,1867,840,2307,23747,80150,11,48441.3,331,535,433
425,340461476,X-a2:X-a1,3346,569,1854,923,2209,24166,81650,11,45096.9,326,526,401
425,340461476,X-a2:X-a2,3435,560,1969,906,2164,24081,79550,11.3693,48203.5,310,539,395
426,340461476,X-a1:X-a1,3319,734,1732,853,2255,23716,79375,9.05882,48209.3,339,693,471
426,340461476,X-a1:X-a2,3271,562,1830,879,2281,23774,75425,11,49321.4,322,529,413
426,340461476,X-a2:X-a1,3379,559,1861,959,2225,24242,81725,11,46145,310,517,404
426,340461476,X-a2:X-a2,3403,554,1955,894,2180,24026,80375,11.3098,46450,313,536,401
427,340461476,X-a1:X-a1,3378,762,1684,932,2249,23738,79950,8.7619,46771.6,336,716,482
427,340461476,X-a1:X-a2,3300,566,1831,903,2308,23678,77350,11,48832.6,324,534,412
427,340461476,X-a2:X-a1,3340,550,1891,899,2283,24134,77550,11,44560.5,298,509,388
427,340461476,X-a2:X-a2,3405,552,1984,869,2234,23966,81350,11.3,46956.2,316,533,400
428,340461476,X-a1:X-a1,3373,762,1717,894,2257,23891,80125,8.9566,45352.5,315,727,465
428,340461476,X-a1:X-a2,3349,556,1838,955,2257,23726,80625,11,48369.1,320,526,407
428,340461476,X-a2:X-a1,3315,549,1878,888,2328,24136,81575,11,45159,296,514,387
428,340461476,X-a2:X-a2,3359,560,1915,884,2209,24267,79675,11.3,47090.6,323,537,407
429,340461476,X-a1:X-a1,3346,746,1723,877,2245,23757,79225,8.97515,45008.7,302,709,454
429,340461476,X-a1:X-a2,3379,553,1888,938,2217,23741,78175,11,48378.6,320,516,411
429,340461476,X-a2:X-a1,3345,541,1876,928,2374,23906,77475,11,45985.4,294,498,379
429,340461476,X-a2:X-a2,3345,574,1892,879,2215,24165,81325,11.3441,45356.6,320,541,413
430,340461476,X-a1:X-a1,3342,728,1730,884,2230,23902,81425,8.86506,45351.3,309,692,454
430,340461476,X-a1:X-a2,3365,555,1893,917,2233,23755,79525,11,47325.2,321,521,407
430,340461476,X-a2:X-a1,3387,542,1901,944,2349,23801,80675,11,45750.5,300,490,376
430,340461476,X-a2:X-a2,3370,586,1894,890,2280,24099,80375,11.3115,45471,324,547,429
431,340461476,X-a1:X-a1,3368,744,1714,910,2205,23981,79225,8.97326,45777.3,324,708,467
431,340461476,X-a1:X-a2,3440,577,1885,978,2217,23784,77925,11,47196,331,535,415
431,340461476,X-a2:X-a1,3399,563,1877,959,2279,23820,81425,11,47027.8,314,512,392
431,340461476,X-a2:X-a2,3421,582,1922,917,2277,24091,76825,11.3355,46592.4,316,547,423
432,340461476,X-a1:X-a1,3377,751,1724,902,2218,24002,78775,9,44094.8,313,712,462
432,340461476,X-a1:X-a2,3424,588,1860,976,2271,23727,82425,11,48509.8,339,540,434
432,340461476,X-a2:X-a1,3430,562,1895,973,2203,23923,80325,11,47263.1,306,513,394
432,340461476,X-a2:X-a2,3398,581,1940,877,2285,24001,84275,11.3039,46011.9,322,551,426
433,340461476,X-a1:X-a1,3333,753,1688,892,2216,24086,79050,8.93124,44919.2,309,720,471
433,340461476,X-a1:X-a2,3394,575,1903,916,2332,23786,82150,11,48642.2,339,530,421
433,340461476,X-a2:X-a1,3453,565,1904,984,2243,23877,80300,11,48763.5,313,522,406
433,340461476,X-a2:X-a2,3396,595,1896,905,2292,24093,80200,11.2844,45974.9,334,570,428
434,340461476,X-a1:X-a1,3339,768,1649,922,2291,23934,77800,8.90863,45955,324,721,486
434,340461476,X-a1:X-a2,3398,584,1892,922,2318,23829,79750,11,47258.5,344,532,428
434,340461476,X-a2:X-a1,3429,561,1904,964,2185,23858,80850,11,47910.5,314,522,416
434,340461476,X-a2:X-a2,3471,611,1912,948,2216,24106,80000,11.3267,47232.8,348,582,453
435,340461476,X-a1:X-a1,3391,771,1661,959,2345,23814,80375,8.98671,46945.2,329,732,501
435,340461476,X-a1:X-a2,3369,576,1885,908,2357,23754,85075,11,46013.1,337,522,418
435,340461476,X-a2:X-a1,3392,562,1894,936,2251,23928,81375,11,47427.9,327,523,417
435,340461476,X-a2:X-a2,3432,593,1923,916,2231,24082,84675,11.2552,47018.6,337,564,446
436,340461476,X-a1:X-a1,3411,789,1684,938,2402,23689,80075,8.89222,45330.7,328,746,500
436,340461476,X-a1:X-a2,3399,586,1854,959,2285,23896,83725,11,44515.7,351,534,421
436,340461476,X-a2:X-a1,3358,573,1852,933,2307,23829,79775,11,48204.6,344,534,428
436,340461476,X-a2:X-a2,3451,594,1896,961,2278,24121,78225,11.3605,47768.2,341,566,456
437,340461476,X-a1:X-a1,3396,782,1671,943,2347,23872,77700,8.84943,45835.2,319,746,485
437,340461476,X-a1:X-a2,3417,566,1900,951,2229,24026,76200,11,47006,340,521,404
437,340461476,X-a2:X-a1,3398,570,1847,981,2238,23899,81350,11,47520.5,338,527,427
437,340461476,X-a2:X-a2,3406,579,1852,975,2272,24009,81250,11.3232,46788.4,324,549,435
438,340461476,X-a1:X-a1,3421,768,1690,963,2328,23767,80575,8.95841,45769.6,316,726,474
438,340461476,X-a1:X-a2,3384,575,1900,909,2254,23826,81325,11,47043.1,341,519,402
438,340461476,X-a2:X-a1,3360,582,1855,923,2295,24040,83575,11,48045.4,339,537,440
438,340461476,X-a2:X-a2,3403,584,1902,917,2269,23996,83425,11.2302,46252.7,331,557,442
439,340461476,X-a1:X-a1,3482,773,1694,1015,2244,23743,78625,9.01919,45669.4,314,725,476
439,340461476,X-a1:X-a2,3393,556,1879,958,2236,23864,83525,11,47187.3,325,500,396
439,340461476,X-a2:X-a1,3340,565,1831,944,2256,24113,78825,11,48521.9,334,518,432
439,340461476,X-a2:X-a2,3415,585,1894,936,2299,24044,78325,11.3678,46652.7,327,557,448
440,340461476,X-a1:X-a1,3510,765,1710,1035,2196,23812,77325,8.93145,44173.6,311,712,468
440,340461476,X-a1:X-a2,3403,555,1885,963,2263,23913,79625,11,46404.9,318,502,387
440,340461476,X-a2:X-a1,3378,580,1827,971,2237,23957,78825,11,47002,338,529,437
440,340461476,X-a2:X-a2,3425,585,1883,957,2274,24037,80325,11.3436,46792.4,326,555,449
441,340461476,X-a1:X-a1,3460,770,1701,989,2293,23833,81525,8.91387,42986.2,305,708,468
441,340461476,X-a1:X-a2,3370,553,1881,936,2277,24075,83075,11,47347.7,312,508,390
441,340461476,X-a2:X-a1,3360,571,1849,940,2326,23847,83025,11,48443.8,348,520,429
441,340461476,X-a2:X-a2,3427,569,1914,944,2339,24038,83075,11.3393,46125.6,303,542,430
442,340461476,X-a1:X-a1,3471,736,1726,1009,2262,23975,78025,8.85625,43057.5,296,682,458
442,340461476,X-a1:X-a2,3418,577,1867,974,2200,24141,82275,11,47355.7,318,526,407
442,340461476,X-a2:X-a1,3333,571,1839,923,2343,23890,78225,11,47852.5,334,517,428
442,340461476,X-a2:X-a2,3409,574,1917,918,2365,24045,77075,11.3414,46142.1,297,547,431
443,340461476,X-a1:X-a1,3445,741,1705,999,2275,23927,78875,8.95848,43404.6,299,689,473
443,340461476,X-a1:X-a2,3428,567,1897,964,2229,24225,82925,11,45889.9,312,516,401
443,340461476,X-a2:X-a1,3348,565,1867,916,2358,23962,80275,11,45963.5,326,517,420
443,340461476,X-a2:X-a2,3448,568,1905,975,2356,23978,81525,11.2903,45642.8,297,535,431
444,340461476,X-a1:X-a1,3445,744,1731,970,2252,23740,82850,8.76364,42905.6,305,692,471
444,340461476,X-a1:X-a2,3412,568,1872,972,2229,24295,83050,11,46421.5,313,524,394
444,340461476,X-a2:X-a1,3378,580,1821,977,2302,24019,82500,11,46259.8,332,532,430
444,340461476,X-a2:X-a2,3412,559,1883,970,2297,24050,83500,11.3098,45558.6,299,531,422
445,340461476,X-a1:X-a1,3431,758,1704,969,2233,23873,78775,8.91566,42531.8,308,698,478
445,340461476,X-a1:X-a2,3395,561,1868,966,2206,24323,82525,11,45876.8,319,510,393
445,340461476,X-a2:X-a1,3453,585,1846,1022,2249,23851,77925,11,46298.7,322,530,428
445,340461476,X-a2:X-a2,3467,562,1890,1015,2262,24032,78375,11.3476,46108.2,303,534,424
446,340461476,X-a1:X-a1,3387,772,1688,927,2307,23777,77025,8.91182,43898.1,312,723,468
446,340461476,X-a1:X-a2,3357,561,1853,943,2315,24295,81975,11,45514.5,326,503,400
446,340461476,X-a2:X-a1,3467,594,1869,1004,2246,24073,79725,11,46794.1,340,531,438
446,340461476,X-a2:X-a2,3455,553,1914,988,2238,24067,79875,11.3632,46493,304,523,418
447,340461476,X-a1:X-a1,3419,795,1637,987,2252,23768,82875,8.93264,44063.8,308,753,486
447,340461476,X-a1:X-a2,3371,555,1871,945,2267,24510,82275,11,45002.1,322,491,391
447,340461476,X-a2:X-a1,3472,579,1896,997,2259,24056,83025,11,46527.4,329,523,436
447,340461476,X-a2:X-a2,3500,552,1942,1006,2198,24065,84125,11.2153,47102.2,312,525,421
448,340461476,X-a1:X-a1,3432,798,1651,983,2280,23720,81975,8.71676,44298.4,309,757,489
448,340461476,X-a1:X-a2,3397,568,1874,955,2263,24388,81825,11,44696.8,330,504,405
448,340461476,X-a2:X-a1,3458,576,1890,992,2263,23900,79925,11,45259.8,316,520,412
448,340461476,X-a2:X-a2,3477,557,1970,950,2269,23985,81575,11.4286,47095,320,531,415
449,340461476,X-a1:X-a1,3394,811,1628,955,2278,23848,77375,8.82199,44830.5,297,770,499
449,340461476,X-a1:X-a2,3399,553,1896,950,2289,24422,82825,11,46215.7,334,503,403
449,340461476,X-a2:X-a1,3465,588,1902,975,2264,23770,81375,11,46652.2,317,540,424
449,340461476,X-a2:X-a2,3449,556,1926,967,2251,24055,80325,11.2548,45285.7,314,531,415
450,340461476,X-a1:X-a1,3439,794,1649,996,2239,23691,80300,8.88439,44260.2,284,753,508
450,340461476,X-a1:X-a2,3414,547,1908,959,2332,24248,81200,11,45687.7,321,503,392
450,340461476,X-a2:X-a1,3445,563,1913,969,2234,23850,82150,11,47682.3,316,519,408
450,340461476,X-a2:X-a2,3446,542,1927,977,2248,24114,83250,11.2111,46293.4,297,519,400
451,340461476,X-a1:X-a1,3424,794,1682,948,2257,23772,84075,8.86271,45227.2,301,755,514
451,340461476,X-a1:X-a2,3420,564,1913,943,2337,24190,84725,11,46116.4,331,518,403
451,340461476,X-a2:X-a1,3430,551,1869,1010,2183,23997,80975,11,47710.2,312,509,402
451,340461476,X-a2:X-a2,3412,542,1910,960,2268,24194,82025,11.4005,45938.5,298,521,400
452,340461476,X-a1:X-a1,3412,797,1635,980,2246,23857,78600,8.84192,44041.1,288,756,499
452,340461476,X-a1:X-a2,3429,573,1886,970,2360,24129,82150,11,45146.4,318,526,408
452,340461476,X-a2:X-a1,3437,559,1869,1009,2254,23978,84600,11,47968,316,518,404
452,340461476,X-a2:X-a2,3476,564,1904,1008,2233,24089,80350,11.3214,46686.4,308,534,418
453,340461476,X-a1:X-a1,3363,787,1600,976,2244,23760,78500,8.79339,45217.9,280,756,485
453,340461476,X-a1:X-a2,3423,586,1870,967,2298,24141,77400,11,43866.1,306,538,423
453,340461476,X-a2:X-a1,3451,569,1892,990,2269,24179,83350,11,47147.6,323,527,399
453,340461476,X-a2:X-a2,3452,555,1915,982,2240,24027,80650,11.2451,47354,292,525,402
454,340461476,X-a1:X-a1,3361,771,1607,983,2297,23774,83550,8.77963,44829.2,269,736,477
454,340461476,X-a1:X-a2,3479,570,1883,1026,2234,24085,85000,11,43913.6,304,527,412
454,340461476,X-a2:X-a1,3411,561,1860,990,2316,24301,80100,11,46392,304,516,397
454,340461476,X-a2:X-a2,3436,564,1906,966,2288,24014,82450,11.3692,46499.5,297,534,411
455,340461476,X-a1:X-a1,3382,764,1603,1015,2310,23773,78375,8.80989,45175.6,278,723,474
455,340461476,X-a1:X-a2,3479,572,1885,1022,2289,24005,80625,11,43153.8,295,530,421
455,340461476,X-a2:X-a1,3335,541,1855,939,2324,24178,83375,11,45702.3,292,499,398
455,340461476,X-a2:X-a2,3419,556,1899,964,2307,23962,78825,11.3178,47565.1,302,529,408
456,340461476,X-a1:X-a1,3408,767,1633,1008,2282,23775,78800,8.77075,45309.3,285,720,475
