node_id,acquireTime,acquireIndividualId,acquireIndividualAgeDays,acquireIndividualHasFever,acquireInfectionIds,concurrentInfectionIds,vectorId,transmitTime,transmitIndividualId,transmitInfectionIds,transmitGametocyteDensities
1,197,79,1988.82,0,"627","686,698",135812,179,82,"79,95,123,163","3.43995,6.53977,0.886737,0.0413618"
2,197,33,4628.66,0,"718","648,658,678,702",159595,178,19,"38,48,94,122,156,184,218,256,294","1737.29,444.771,64.851,52.8574,2.35876,0.122212,0.0753198,0.0041118,0.0104174"
2,197,45,3870.68,0,"720","680,704",150229,179,13,"44,60,126,140,198,270","2244.57,462.023,38.5561,5.55456,0.623412,0.059414"
2,197,31,3085.46,0,"722","662",167565,179,91,"28,128,168,234,272,308","3886.8,187.666,18.1802,1.45234,0.0866513,0.176643"
2,197,9,931.235,0,"724","654,696",121409,147,75,"16","357.708"
2,197,83,8187,0,"726","714",161013,175,47,"34,84,110,150","1231.12,11.6445,0.546772,0.022375"
2,197,3,12370.9,0,"728","646,666,688,700",155785,179,13,"44,60,126,140,198,270","2244.57,462.023,38.5561,5.55456,0.623412,0.059414"
2,197,54,8088.23,0,"730","551",161997,176,27,"36,46,120,136,154,180","1549.53,297.021,14.4363,0.817841,1.85292,0.0421541"
1,198,48,1083.16,0,"629","575",162510,179,56,"45,93,143,159","989.56,8.48455,0.652869,0.0172754"
1,198,100,4127.32,0,"631","547,557,607",160840,181,2,"19,37","3511.54,1828.59"
1,198,8,1627.52,0,"633","609",165478,179,50,"67,77,121,145,161,173","399.626,12.3457,0.792378,0.696054,0.0488137,0.057077"
1,198,12,2094.2,0,"635","549,571",164833,177,73,"24,72,138,196","2818.04,122.923,0.11369,0.0089273"
1,198,66,17879.3,0,"637","583,613",167692,180,56,"45,93,143,159","750.142,6.43217,0.494806,0.288344"
1,198,30,10159.6,0,"639","577",154850,179,36,"49,59,97,127","256.422,352.01,1.51261,0.430993"
1,198,96,1674.36,0,"641","559,615",164254,179,46,"87,135","14.1665,2.72791"
1,198,42,12089.5,1,"643","171,225,387,421,503,523,537,599,617",167492,180,34,"17,31","3259.07,2158.57"
1,198,88,777.852,0,"645","",155329,174,97,"20,62,104,142","599.298,9.2721,0.118729,0.0291798"
1,198,4,8051.8,0,"647","619",145777,179,61,"90,118,134,248,288","1295.5,108.775,82.4558,0.509339,0.0457812"
1,198,60,1608.87,0,"649","",167424,180,40,"23,83","2901.54,5.24428"
1,198,82,11993.6,0,"651","79,95,123,163,373,397,543,569,625",152694,178,40,"23,83","940.49,0.41878"
2,198,33,4629.66,0,"732","648,658,678,702,718",162258,178,37,"30,74,106,202","2156.54,34.0315,85.7639,0.144232"
2,198,69,18763.8,0,"734","640,650,660",155911,180,75,"96,186,220,320","572.968,5.43518,10.8524,0.0054144"
2,198,45,3871.68,0,"736","680,704,720",149342,180,101,"22,98,162,190,226,260,356","3225.34,380.092,145.086,1.80246,2.62986,0.387304,0.0111024"
2,198,31,3086.46,0,"738","662,722",160639,180,97,"20,62,104,142,306,330","3078.22,1840.3,208.779,53.3495,0.0085926,0.0130078"
2,198,95,373.751,0,"740","690,706",164075,177,37,"30,74,106,202","2844.81,44.8908,5.67122,0.009142"
2,198,39,6468.11,0,"742","634,672,682",155911,180,75,"96,186,220,320","572.968,5.43518,10.8524,0.0054144"
2,198,15,1751.6,0,"744","638,692",155590,175,27,"36,46,120,136,154,180","2045.64,392.126,0.931985,1.08003,0.113934,0.055559"
2,198,55,11561.6,0,"746","674",156434,179,58,"21,29,57,91,111,137,151","2233.63,355.971,29.2795,6.22354,0.140934,0.31851,0.012954"
2,198,53,6267.63,0,"748","642",156434,179,58,"21,29,57,91,111,137,151","2233.63,355.971,29.2795,6.22354,0.140934,0.31851,0.012954"
2,198,89,12076.8,0,"750","652,708",148349,179,35,"64,172,204,236,274,310","590.263,8.11032,0.977163,0.935289,0.016369,0.031849"
2,198,23,2217.27,0,"752","644,664,684,710",168537,180,91,"28,128,168,234,272,308","2944.58,142.169,13.7738,1.09977,1.46083,0.134207"
2,198,77,3763.4,0,"754","694,712",156434,179,58,"21,29,57,91,111,137,151","2233.63,355.971,29.2795,6.22354,0.140934,0.31851,0.012954"
2,198,83,8188,0,"756","714,726",167989,180,41,"80,148,238,280","589.942,25.2017,0.355214,0.415142"
2,198,49,4523.37,0,"758","716",168733,180,43,"108,130,176,240,314,340","537.993,136.159,18.9399,0.933682,0.017165,0.0195306"
2,198,6,741.391,0,"760","601",157762,178,25,"40,144,170,200","2947.36,2.49913,1.97126,2.90429"
1,199,48,1084.16,0,"653","575,629",158384,181,58,"21,29,57,91,111,137,151,195","2832.44,1111.49,227.246,71.5241,1.62521,3.66834,0.143474,0.0251608"
1,199,8,1628.52,0,"655","609,633",158384,181,58,"21,29,57,91,111,137,151,195","2832.44,1111.49,227.246,71.5241,1.62521,3.66834,0.143474,0.0251608"
1,199,12,2095.2,0,"657","549,571,635",162592,178,40,"23,83","940.49,0.41878"
1,199,66,17880.3,0,"659","583,613,637",168815,180,93,"54,164,228,262,358","2119.41,66.2577,5.66524,0.226061,0.0064508"
1,199,30,10160.6,0,"661","577,639",169487,181,19,"38,48,94,122,156,184,218,256,294,318","2843.28,2406.63,1479.86,261.584,20.656,18.7408,0.660864,0.561131,0.0958234,0.103953"
1,199,94,25134.7,0,"663","585",158384,181,58,"21,29,57,91,111,137,151,195","2832.44,1111.49,227.246,71.5241,1.62521,3.66834,0.143474,0.0251608"
1,199,88,778.852,0,"665","645",161150,181,40,"23,83","2199.12,96.6054"
1,199,60,1609.87,0,"667","649",165794,181,64,"39,109","1548.93,13.9048"
1,199,44,2174.92,0,"669","589",152244,181,20,"65,119,157,183","1003.1,2.84582,0.20246,0.0295348"
1,199,74,2874.82,1,"671","81,165,419,467,501,593",156812,180,40,"23,83","2901.54,5.24428"
1,199,90,777.292,0,"673","595",151368,180,86,"53,63,133,149","366.754,49.8809,0.205277,0.475491"
1,199,33,4630.66,0,"675","648,658,678,702,718,732",169310,181,86,"53,63,133,149","278.024,478.325,3.1943,0.360396"
1,199,6,742.391,0,"677","601,760",166502,181,36,"49,59,97,127","1037.37,1340.38,17.425,4.94186"
2,199,55,11562.6,0,"762","674,746",164625,178,25,"40,144,170,200","2947.36,2.49913,1.97126,2.90429"
2,199,89,12077.8,0,"764","652,708,750",161693,181,63,"70,116,125,300,386","1615.03,591.494,5.0516,0.162256,0.0258429"
2,199,83,8189,0,"766","714,726,756",161357,181,11,"26,58,268,304,328","3093.96,1150.08,0.124431,0.528852,0.012852"
2,199,79,1990.82,0,"768","686,698,627",158053,177,97,"20,62,104,142","1595.04,88.1103,1.13164,0.290219"
1,200,48,1085.16,0,"679","575,629,653",164178,179,58,"21,29,57,91,111,137,151","2233.63,355.971,29.2795,6.22354,0.140934,0.31851,0.012954"
1,200,100,4129.32,0,"681","547,557,607,631",168968,182,46,"87,135,207","149.636,28.8568,0.0877703"
1,200,8,1629.52,0,"683","609,633,655",168968,182,46,"87,135,207","149.636,28.8568,0.0877703"
1,200,52,14447,0,"685","581,611",164178,179,58,"21,29,57,91,111,137,151","2233.63,355.971,29.2795,6.22354,0.140934,0.31851,0.012954"
1,200,66,17881.3,0,"687","583,613,637,659",146924,182,98,"33,129,191","2116.81,11.6837,0.0096712"
1,200,94,25135.7,0,"689","585,663",165846,182,58,"21,29,57,91,111,137,151,195","2147.13,2043.56,1004.79,54.2199,24.5355,2.78084,1.83362,0.0190438"
1,200,96,1676.36,0,"691","559,615,641",146924,182,98,"33,129,191","2116.81,11.6837,0.0096712"
1,200,60,1610.87,0,"693","649,667",163022,180,34,"17,31","3259.07,2158.57"
1,200,62,4588.11,0,"695","668,621",167084,179,64,"39,109","393.098,1.14711"
1,200,26,9433.86,0,"697","591,603,623",163460,182,18,"47,71,189","3091.89,994.468,0.0429979"
1,200,90,778.292,0,"699","595,673",132318,178,80,"15,43,117,141","2785.53,310.1,3.10938,0.0938032"
1,200,16,8333.63,0,"701","565,605",166728,179,36,"49,59,97,127","256.422,352.01,1.51261,0.430993"
1,200,54,8091.23,0,"703","551,730",163022,180,34,"17,31","3259.07,2158.57"
2,200,5,2882.27,0,"770","656",170813,182,67,"42,52,100,192,230,246,344,376","2296.53,1991.84,780.547,19.2216,73.6611,3.66759,0.306022,0.0172975"
2,200,69,18765.8,0,"772","640,650,660,734",167585,181,99,"66,82,208,282","1865.22,1836.16,2.81771,0.197732"
2,200,45,3873.68,0,"774","680,704,720,736",170395,182,35,"64,172,204,236,274,310,336","3502.97,81.0624,204.482,8.40479,3.58137,0.320509,0.229338"
2,200,39,6470.11,0,"776","634,672,682,742",166415,182,61,"90,118,134,248,288,346,378,398","1840.2,1787.85,416.315,4.42155,8.42519,0.577346,0.041399,0.0459133"
2,200,15,1753.6,1,"778","638,692,744",162787,179,91,"28,128,168,234,272,308","3886.8,187.666,18.1802,1.45234,0.0866513,0.176643"
2,200,55,11563.6,0,"780","674,746,762",170391,182,25,"40,144,170,200,332,366","2428.38,156.563,186.088,305.098,2.00633,0.0725364"
2,200,53,6269.63,0,"782","642,748",170895,182,91,"28,128,168,234,272,308,364","2236.67,700.89,147.49,12.826,16.9137,1.62669,0.0845192"
2,200,9,934.235,0,"784","654,696,724",167471,179,97,"20,62,104,142,306","2392.6,538.187,13.4962,3.4683,0.0113012"
2,200,83,8190,0,"786","714,726,756,766",169745,181,98,"33,129,191","2792.42,15.4135,0.012749"
2,200,3,12373.9,0,"788","646,666,688,700,728",160797,175,47,"34,84,110,150","1231.12,11.6445,0.546772,0.022375"
2,200,79,1991.82,0,"790","686,698,627,768",158015,176,37,"30,74,106,202","815.028,2.49794,7.48225,0.0120422"
2,200,33,4631.66,0,"792","648,658,678,702,718,732,675",159213,182,27,"36,46,120,136,154,180,250,290","1691.29,1143.04,1684.62,526.357,910.754,54.7593,9.75134,8.47664"
1,201,48,1086.16,0,"705","575,629,653,679",171034,183,86,"53,63,133,149,223","1041.56,1462.3,37.8189,4.16985,0.0157718"
1,201,100,4130.32,1,"707","547,557,607,631,681",170722,183,50,"67,77,121,145,161,173,239","2745.02,704.645,108.61,85.8271,6.97602,6.0823,0.066589"
1,201,52,14448,0,"709","581,611,685",158912,182,50,"67,77,121,145,161,173","1177.94,929.766,143.303,6.10397,9.2053,0.491246"
1,201,12,2097.2,1,"711","549,571,635,657",170260,183,56,"45,93,143,159,197","3474.02,545.175,102.257,2.65807,0.133779"
1,201,66,17882.3,0,"713","583,613,637,659,687",170078,183,34,"17,31,199,241","2307.15,2419.84,0.756005,0.0971425"
1,201,6,744.391,0,"715","601,760,677",171494,183,74,"81,165","1524.92,13.7256"
1,201,94,25136.7,0,"717","585,663,689",169704,182,36,"49,59,97,127","2568.32,1015.56,247.276,3.74295"
1,201,96,1677.36,1,"719","559,615,641,691",154402,180,38,"25,35,51,85,101,179","1812.11,367.534,1075.8,6.44787,17.0081,0.0336664"
1,201,88,780.852,0,"721","645,665",158594,183,74,"81,165","1524.92,13.7256"
1,201,68,5761.55,0,"723","561",170260,183,56,"45,93,143,159,197","3474.02,545.175,102.257,2.65807,0.133779"
1,201,60,1611.87,0,"725","649,667,693",163768,182,98,"33,129,191","2116.81,11.6837,0.0096712"
1,201,62,4589.11,0,"727","668,621,695",163632,182,58,"21,29,57,91,111,137,151,195","2147.13,2043.56,1004.79,54.2199,24.5355,2.78084,1.83362,0.0190438"
1,201,10,6269.14,1,"729","553,587",166138,183,18,"47,71,189","2342.25,753.352,0.798605"
1,201,44,2176.92,0,"731","589,669",149850,182,28,"61,99,177,193,410","807.017,278.264,0.115271,0.0146787,0.0255932"
1,201,26,9434.86,0,"733","591,603,623,697",164662,183,86,"53,63,133,149,223","1041.56,1462.3,37.8189,4.16985,0.0157718"
1,201,74,2876.82,1,"735","81,165,419,467,501,593,671",171264,183,22,"27,55,75,107","2282.22,741.317,500.17,12.5222"
1,201,90,779.292,0,"737","595,673,699",170722,183,50,"67,77,121,145,161,173,239","2745.02,704.645,108.61,85.8271,6.97602,6.0823,0.066589"
1,201,16,8334.63,0,"739","565,605,701",170260,183,56,"45,93,143,159,197","3474.02,545.175,102.257,2.65807,0.133779"
1,201,54,8092.23,0,"741","551,730,703",171927,183,37,"30,74,106,202,334,368,420","2109.69,2290.9,754.821,9.14686,0.235693,0.114946,0.0352436"
2,201,5,2883.27,0,"794","656,770",168064,183,64,"39,109,231","2790.08,162.377,0.0211302"
2,201,69,18766.8,0,"796","640,650,660,734,772",152319,180,99,"66,82,208,282","2460.55,450.331,3.7173,0.260861"
2,201,17,8829.92,0,"798","670",141809,178,29,"32,76,146,174,276","1992.8,19.022,2.74772,0.703523,0.0254208"
2,201,45,3874.68,0,"800","680,704,720,736,774",170756,183,86,"53,63,133,149,223","1041.56,1462.3,37.8189,4.16985,0.0157718"
2,201,31,3089.46,0,"802","662,722,738",164835,178,27,"36,46,120,136,154,180,250,290","2359.08,905.554,172.211,9.68079,22.16,0.502248,0.0724877,0.095996"
2,201,95,376.751,0,"804","690,706,740",150431,175,47,"34,84,110,150","1231.12,11.6445,0.546772,0.022375"
2,201,39,6471.11,1,"806","634,672,682,742,776",166217,183,65,"86,152,242,187,201,412","3105.59,529.045,57.1857,0.673792,0.284761,0.0336105"
2,201,15,1754.6,1,"808","638,692,744,778",172331,183,92,"103,169,181,221","238.708,11.4279,1.00648,0.0361728"
2,201,55,11564.6,0,"810","674,746,762,780",150431,175,47,"34,84,110,150","1231.12,11.6445,0.546772,0.022375"
2,201,53,6270.63,0,"812","642,748,782",168549,180,75,"96,186,220,320","572.968,5.43518,10.8524,0.0054144"
2,201,89,12079.8,0,"814","652,708,750,764",164075,177,37,"30,74,106,202","2844.81,44.8908,5.67122,0.009142"
2,201,9,935.235,0,"816","654,696,724,784",168751,180,61,"90,118,134,248,288,346","981.848,782.513,62.491,0.386234,0.725694,0.0474865"
2,201,83,8191,0,"818","714,726,756,766,786",149401,179,75,"96,186,220,320","755.839,7.16979,0.782695,0.007122"
2,201,3,12374.9,0,"820","646,666,688,700,728,788",171053,182,97,"20,62,104,142,306,330,392","2291,2292.75,900.883,374.015,0.108195,0.141631,0.021401"
2,201,79,1992.82,0,"822","686,698,627,768,790",156434,179,58,"21,29,57,91,111,137,151","2233.63,355.971,29.2795,6.22354,0.140934,0.31851,0.012954"
2,201,30,10162.6,0,"824","577,639,661",166971,179,19,"38,48,94,122,156,184,218,256,294,318","3111.04,1754.54,531.035,40.0699,1.78818,1.6898,0.0570012,0.0580528,0.0079252,0.0121156"
2,201,33,4632.66,0,"826","648,658,678,702,718,732,675,792",172209,183,11,"26,58,268,304,328,390","2624.78,1928.24,1.31918,5.33009,0.130515,0.0092698"
1,202,48,1087.16,0,"743","575,629,653,679,705",168598,184,58,"21,29,57,91,111,137,151,195,257","1876.32,1864.54,1497.42,347.595,247.174,28.3518,16.9211,0.190912,0.0297048"
1,202,100,4131.32,1,"745","547,557,607,631,681,707",171510,184,86,"53,63,133,149,223","2391.43,1108.52,28.6661,65.7953,0.0119562"
1,202,8,1631.52,0,"747","609,633,655,683",169340,184,38,"25,35,51,85,101,179,203,219","2413.88,1717.06,2460.64,362.532,575.222,2.88278,0.442538,0.0167462"
1,202,52,14449,0,"749","581,611,685,709",169694,184,86,"53,63,133,149,223","2391.43,1108.52,28.6661,65.7953,0.0119562"
1,202,12,2098.2,1,"751","549,571,635,657,711",158948,184,74,"81,165","1155.65,10.4018"
1,202,66,17883.3,0,"753","583,613,637,659,687,713",158948,184,74,"81,165","1155.65,10.4018"
1,202,6,745.391,0,"755","601,760,677,715",165256,181,56,"45,93,143,159,197","2740.03,108.881,8.55983,0.218697,0.0118976"
1,202,94,25137.7,0,"757","585,663,689,717",161316,184,82,"79,95,123,163","1778.28,316.217,952.608,112.916"
1,202,54,8093.23,1,"759","551,730,703,741",167926,184,64,"39,109,231,255","2115.04,940.457,0.0160274,0.0106298"
1,202,96,1678.36,1,"761","559,615,641,691,719",169396,181,28,"61,99,177,193","1064.81,19.1737,0.0079316,0.0193115"
1,202,68,5762.55,1,"763","561,723",164516,177,80,"15,43,117,141","1224.78,409.364,0.194758,0.123982"
1,202,32,1330.53,1,"765","555,597",164403,180,25,"40,144,170,200,332","3151.74,29.0679,25.6954,36.0682,0.170898"
1,202,4,8055.8,0,"767","619,647",168799,184,91,"28,128,168,234,272,308,364,418","1453,1605.98,615.433,146.822,188.033,18.6453,0.86189,0.0565007"
1,202,62,4590.11,0,"769","668,621,695,727",169126,181,38,"25,35,51,85,101,179","1373.35,1561.28,815.338,98.0473,12.8907,0.025417"
1,202,10,6270.14,1,"771","553,587,729",166634,184,56,"45,93,143,159,197,263","2633.49,413.264,77.5182,31.1699,0.101426,0.0107142"
1,202,44,2177.92,0,"773","589,669,731",169396,181,28,"61,99,177,193","1064.81,19.1737,0.0079316,0.0193115"
1,202,26,9435.86,0,"775","591,603,623,697,733",167700,184,70,"69,175,213","2649.04,6.50058,0.0145722"
1,202,74,2877.82,1,"777","81,165,419,467,501,593,671,735",168815,180,93,"54,164,228,262,358","2119.41,66.2577,5.66524,0.226061,0.0064508"
1,202,90,780.292,0,"779","595,673,699,737",172098,184,74,"81,165","1155.65,10.4018"
1,202,16,8335.63,1,"781","565,605,701,739",169487,181,19,"38,48,94,122,156,184,218,256,294,318","2843.28,2406.63,1479.86,261.584,20.656,18.7408,0.660864,0.561131,0.0958234,0.103953"
2,202,69,18767.8,0,"828","640,650,660,734,772,796",160562,184,84,"131,167,205","150.801,1.61297,0.11977"
2,202,17,8830.92,0,"830","670,798",172319,184,63,"70,116,125,300,386,406","3263.5,2831.85,581.315,19.5159,0.248729,0.354485"
2,202,31,3090.46,0,"832","662,722,738,802",169517,181,47,"34,84,110,150,210,284,374","2602,1388.13,480.569,32.8719,4.049,0.195001,0.0315279"
2,202,95,377.751,0,"834","690,706,740,804",163524,184,78,"41,155,235,261","3115.49,46.6074,0.0141628,0.0235117"
2,202,39,6472.11,1,"836","634,672,682,742,776,806",169641,181,21,"50,124,188,224,322,354","3460.71,191.584,25.1279,0.85557,0.173552,0.0087544"
2,202,15,1755.6,1,"838","638,692,744,778,808",164804,177,19,"38,48,94,122,156,184,218,256","2291.76,586.717,85.5475,3.57349,0.152526,0.161312,0.0046758,0.0054086"
2,202,55,11565.6,0,"840","674,746,762,780,810",168164,184,28,"61,99,177,193,410","1854.26,1155.97,1.31215,0.163752,0.319763"
2,202,89,12080.8,0,"842","652,708,750,764,814",169133,184,97,"20,62,104,142,306,330,392,416","1504.98,2082.03,1996.67,1211.77,1.2793,1.72532,0.282861,0.0141104"
2,202,23,2221.27,0,"844","644,664,684,710,752",172881,184,61,"90,118,134,248,288,346,378,398,430,452","2016.41,2132.53,1187.61,52.1785,98.6547,6.55452,0.513618,0.52237,0.0245188,0.0750871"
2,202,9,936.235,0,"846","654,696,724,784,816",172881,184,61,"90,118,134,248,288,346,378,398,430,452","2016.41,2132.53,1187.61,52.1785,98.6547,6.55452,0.513618,0.52237,0.0245188,0.0750871"
2,202,83,8192,0,"848","714,726,756,766,786,818",173235,184,43,"108,130,176,240,314,340,372,450","2604.41,1629.98,826.01,124.037,2.38851,2.69992,0.203667,0.0128326"
2,202,49,4527.37,0,"850","716,758",164997,178,13,"44,60,126,140,198,270","630.231,609.482,2.51425,7.32766,0.822396,0.0784802"
2,202,3,12375.9,0,"852","646,666,688,700,728,788,820",172881,184,61,"90,118,134,248,288,346,378,398,430,452","2016.41,2132.53,1187.61,52.1785,98.6547,6.55452,0.513618,0.52237,0.0245188,0.0750871"
2,202,79,1993.82,0,"854","686,698,627,768,790,822",159773,179,65,"86,152,242","1485.6,10.8067,0.403084"
2,202,30,10163.6,0,"856","577,639,661,824",160443,178,97,"20,62,104,142","3156.22,709.95,17.8028,4.5754"
2,202,33,4633.66,0,"858","648,658,678,702,718,732,675,792,826",159773,179,65,"86,152,242","1485.6,10.8067,0.403084"
1,203,48,1088.16,0,"783","575,629,653,679,705,743",140968,185,64,"39,109,231,255","3072.41,712.914,0.282771,0.0080702"
1,203,100,4132.32,1,"785","547,557,607,631,681,707,745",168968,182,46,"87,135,207","149.636,28.8568,0.0877703"
1,203,8,1632.52,0,"787","609,633,655,683,747",166728,179,36,"49,59,97,127","256.422,352.01,1.51261,0.430993"
1,203,12,2099.2,1,"789","549,571,635,657,711,751",172281,185,67,"42,52,100,192,230,246,344,376","1165.1,1303.68,808.711,879.182,259.307,100.836,1.42888,2.12009"
1,203,66,17884.3,0,"791","583,613,637,659,687,713,753",166354,185,20,"65,119,157,183,237","3216.9,210.487,27.4082,4.01246,0.220168"
1,203,6,746.391,0,"793","601,760,677,715,755",165846,182,58,"21,29,57,91,111,137,151,195","2147.13,2043.56,1004.79,54.2199,24.5355,2.78084,1.83362,0.0190438"
1,203,54,8094.23,1,"795","551,730,703,741,759",174641,185,101,"22,98,162,190,226,260,356,382,480","1037.75,2276.94,1293.71,515.156,186.181,215.807,0.78791,0.854539,0.0429817"
1,203,96,1679.36,1,"797","559,615,641,691,719,761",140968,185,64,"39,109,231,255","3072.41,712.914,0.282771,0.0080702"
1,203,88,782.852,0,"799","645,665,721",160985,181,51,"88,112,244,286,316,342","2148.56,597.766,1.03408,0.223451,0.0359792,0.0153039"
1,203,68,5763.55,1,"801","561,723,763",170512,182,36,"49,59,97,127","2568.32,1015.56,247.276,3.74295"
1,203,4,8056.8,0,"803","619,647,767",174221,185,85,"56,102,166,232,264,302,324,360,388","2203.89,2042.24,1336.74,435.544,53.9729,15.1361,2.07844,1.73703,0.79601"
1,203,60,1613.87,0,"805","649,667,693,725",173526,185,70,"69,175,213","2008.14,4.92813,0.286"
1,203,10,6271.14,1,"807","553,587,729,771",146924,182,98,"33,129,191","2116.81,11.6837,0.0096712"
1,203,44,2178.92,0,"809","589,669,731,773",163460,182,18,"47,71,189","3091.89,994.468,0.0429979"
1,203,26,9436.86,0,"811","591,603,623,697,733,775",167578,185,14,"73,89,105,229","1585.02,1724.6,824.192,0.437205"
1,203,74,2878.82,1,"813","81,165,419,467,501,593,671,735,777",133756,185,2,"19,37,227,251","2717.95,2565.61,3.20024,0.249844"
1,203,90,781.292,0,"815","595,673,699,737,779",169096,185,50,"67,77,121,145,161,173,239,281","2849.24,1494.86,515.523,468.456,79.2553,52.5242,0.789739,0.00814463"
1,203,16,8336.63,1,"817","565,605,701,739,781",171774,185,70,"69,175,213","2008.14,4.92813,0.286"
1,203,31,3091.46,0,"819","662,722,738,802,832",140968,185,64,"39,109,231,255","3072.41,712.914,0.282771,0.0080702"
1,203,30,10164.6,0,"821","577,639,661,824,856",174221,185,85,"56,102,166,232,264,302,324,360,388","2203.89,2042.24,1336.74,435.544,53.9729,15.1361,2.07844,1.73703,0.79601"
2,203,5,2885.27,0,"860","656,770,794",161563,178,67,"42,52,100,192,230,246","2640.51,1254.93,79.8056,0.165264,0.73252,0.0438821"
2,203,69,18768.8,0,"862","640,650,660,734,772,796,828",169573,181,51,"88,112,244,286,316,342","2148.56,597.766,1.03408,0.223451,0.0359792,0.0153039"
2,203,17,8831.92,0,"864","670,798,830",171129,182,73,"24,72,138,196,266,326,362","2381.26,1226.11,217.01,24.1849,2.97902,0.244918,0.00696909"
2,203,45,3876.68,0,"866","680,704,720,736,774,800",167355,185,25,"40,144,170,200,332,366,442,464","1202.34,274.639,1019.24,782.767,17.0506,12.5382,0.198345,0.104821"
2,203,95,378.751,0,"868","690,706,740,804,834",168241,182,7,"68,114,132,178,212,147,408","2603.55,1495.43,397.271,66.3677,32.6551,4.64988,0.0243385"
2,203,39,6473.11,1,"870","634,672,682,742,776,806,836",169285,181,67,"42,52,100,192,230,246,344,376","2155.82,2628.46,1030.02,25.3631,5.59872,4.83827,0.0280727,0.0229594"
2,203,55,11566.6,0,"872","674,746,762,780,810,840",174145,185,99,"66,82,208,282,428","2244.15,2314.81,283.993,29.8655,0.0734696"
2,203,53,6272.63,0,"874","642,748,782,812",170731,182,21,"50,124,188,224,322,354,402","2623.41,817.823,19.0477,9.57894,0.131575,0.139945,0.0109364"
2,203,89,12081.8,0,"876","652,708,750,764,814,842",169447,182,97,"20,62,104,142,306,330,392","2291,2292.75,900.883,374.015,0.108195,0.141631,0.021401"
2,203,23,2222.27,1,"878","644,664,684,710,752,844",174227,185,29,"32,76,146,174,276,312,422,446","1633.34,2379.72,508.945,309.302,25.2259,4.98502,0.320207,0.0096948"
2,203,83,8193,0,"880","714,726,756,766,786,818,848",167737,181,25,"40,144,170,200,332,366","2386.92,22.0146,245.705,27.309,0.129424,0.0955085"
2,203,79,1994.82,0,"882","686,698,627,768,790,822,854",170597,182,85,"56,102,166,232,264,302,324,360,388","3073.54,2310.25,85.2581,8.685,6.24278,0.13986,0.240028,0.0220065,0.0879986"
1,204,48,1089.16,0,"823","575,629,653,679,705,743,783",163768,182,98,"33,129,191","2116.81,11.6837,0.0096712"
1,204,8,1633.52,0,"825","609,633,655,683,747,787",170326,182,14,"73,89,105","713.861,68.3505,253.889"
1,204,52,14451,0,"827","581,611,685,709,749",163768,182,98,"33,129,191","2116.81,11.6837,0.0096712"
1,204,94,25139.7,0,"829","585,663,689,717,757",174290,186,70,"69,175,213","4142.45,91.769,0.216785"
1,204,54,8095.23,1,"831","551,730,703,741,759,795",158489,177,47,"34,84,110,150,210","2774.43,135.831,6.75919,0.258091,0.0280836"
1,204,96,1680.36,1,"833","559,615,641,691,719,761,797",165478,179,50,"67,77,121,145,161,173","399.626,12.3457,0.792378,0.696054,0.0488137,0.057077"
1,204,88,783.852,0,"835","645,665,721,799",170722,183,50,"67,77,121,145,161,173,239","2745.02,704.645,108.61,85.8271,6.97602,6.0823,0.066589"
1,204,68,5764.55,1,"837","561,723,763,801",169850,182,38,"25,35,51,85,101,179,203","2589.04,1183.27,2205.53,74.3104,176.278,0.356586,0.0373932"
1,204,32,1332.53,1,"839","555,597,765",163578,186,98,"33,129,191,217,287","2694.71,466.61,1.56819,0.325923,0.0389128"
1,204,4,8057.8,0,"841","619,647,767,803",175591,186,27,"36,46,120,136,154,180,250,290,472,498","652.331,494.525,1510.32,1195.71,1529.14,509.668,375.922,222.03,0.0490975,0.0463721"
1,204,60,1614.87,0,"843","649,667,693,725,805",157690,186,46,"87,135,207,249,291","1987.48,1165.46,14.3307,0.419363,0.0176739"
1,204,62,4592.11,0,"845","668,621,695,727,769",173256,186,80,"15,43,117,141,299","961.519,1295.56,2126.18,610.188,0.0536601"
1,204,44,2179.92,0,"847","589,669,731,773,809",161580,186,28,"61,99,177,193,410","2321.54,2345.32,17.0357,1.90311,3.84191"
1,204,26,9437.86,0,"849","591,603,623,697,733,775,811",164662,183,86,"53,63,133,149,223","1041.56,1462.3,37.8189,4.16985,0.0157718"
1,204,90,782.292,0,"851","595,673,699,737,779,815",163532,179,58,"21,29,57,91,111,137,151","2233.63,355.971,29.2795,6.22354,0.140934,0.31851,0.012954"
1,204,16,8337.63,1,"853","565,605,701,739,781,817",171120,183,20,"65,119,157,183,237","2619.84,27.0825,2.51247,0.341113,0.0241385"
1,204,30,10165.6,0,"855","577,639,661,824,856,821",152464,183,58,"21,29,57,91,111,137,151,195","2475.17,1549.13,761.686,458.542,18.5995,37.4003,1.39018,0.251868"
2,204,5,2886.27,0,"884","656,770,794,860",164915,178,25,"40,144,170,200","2947.36,2.49913,1.97126,2.90429"
2,204,69,18769.8,0,"886","640,650,660,734,772,796,828,862",141086,182,36,"49,59,97,127","2568.32,1015.56,247.276,3.74295"
2,204,17,8832.92,0,"888","670,798,830,864",174439,186,51,"88,112,244,286,316,342,396,470","2053.38,2250.25,74.9941,331.044,0.715879,32.4495,3.08516,0.00546188"
