Time,NodeID,Alleles,VectorPopulation,STATE_MALE
203,1,Bd,0,6409
203,1,Bm,0,0
203,1,Bw,97472,121712
203,1,Ce,0,0
203,1,Cm,226,267
203,1,Cw,97470,128120
203,1,X,97472,128121
203,1,Y,0,128121
204,1,Ad,833,1022
204,1,Am,170,188
204,1,Aw,97439,127208
204,1,Bd,0,5672
204,1,Bm,0,0
204,1,Bw,97464,121564
204,1,Ce,0,0
204,1,Cm,232,267
204,1,Cw,97462,127235
204,1,X,97464,127236
204,1,Y,0,127236
205,1,Ad,850,1040
205,1,Am,181,203
205,1,Aw,97615,126664
205,1,Bd,0,5066
205,1,Bm,0,0
205,1,Bw,97642,121626
205,1,Ce,0,0
205,1,Cm,245,267
205,1,Cw,97640,126691
205,1,X,97642,126692
205,1,Y,0,126692
206,1,Ad,869,1044
206,1,Am,191,205
206,1,Aw,97414,126075
206,1,Bd,0,4428
206,1,Bm,0,0
206,1,Bw,97440,121676
206,1,Ce,0,0
206,1,Cm,236,268
206,1,Cw,97438,126102
206,1,X,97440,126104
206,1,Y,0,126104
207,1,Ad,864,1060
207,1,Am,191,210
207,1,Aw,97117,125395
207,1,Bd,0,3864
207,1,Bm,0,0
207,1,Bw,97138,121558
207,1,Ce,0,0
207,1,Cm,252,284
207,1,Cw,97138,125419
207,1,X,97138,125422
207,1,Y,0,125422
208,1,Ad,887,1122
208,1,Am,195,215
208,1,Aw,97260,125251
208,1,Bd,0,3384
208,1,Bm,0,0
208,1,Bw,97282,121896
208,1,Ce,0,0
208,1,Cm,282,308
208,1,Cw,97281,125273
208,1,X,97282,125280
208,1,Y,0,125280
209,1,Ad,893,1124
209,1,Am,186,205
209,1,Aw,97305,124647
209,1,Bd,0,2945
209,1,Bm,0,0
209,1,Bw,97326,121732
209,1,Ce,0,0
209,1,Cm,280,293
209,1,Cw,97325,124671
209,1,X,97326,124677
209,1,Y,0,124677
210,1,Ad,906,1139
210,1,Am,187,208
210,1,Aw,96984,124214
210,1,Bd,0,2569
210,1,Bm,0,0
210,1,Bw,97006,121680
210,1,Ce,0,0
210,1,Cm,290,306
210,1,Cw,97003,124243
210,1,X,97006,124249
210,1,Y,0,124249
211,1,Ad,900,1189
211,1,Am,193,214
211,1,Aw,97124,124158
211,1,Bd,0,2231
211,1,Bm,0,0
211,1,Bw,97152,121965
211,1,Ce,0,0
211,1,Cm,289,310
211,1,Cw,97148,124191
211,1,X,97152,124196
211,1,Y,0,124196
212,1,Ad,904,1183
212,1,Am,202,209
212,1,Aw,97062,123548
212,1,Bd,0,1934
212,1,Bm,0,0
212,1,Bw,97091,121649
212,1,Ce,0,0
212,1,Cm,295,317
212,1,Cw,97087,123578
212,1,X,97091,123583
212,1,Y,0,123583
213,1,Ad,929,1161
213,1,Am,196,224
213,1,Aw,97138,123254
213,1,Bd,0,1625
213,1,Bm,0,0
213,1,Bw,97166,121665
213,1,Ce,0,0
213,1,Cm,296,314
213,1,Cw,97161,123285
213,1,X,97166,123290
213,1,Y,0,123290
214,1,Ad,927,1178
214,1,Am,193,220
214,1,Aw,97365,123266
214,1,Bd,0,1373
214,1,Bm,0,0
214,1,Bw,97391,121929
214,1,Ce,0,0
214,1,Cm,301,330
214,1,Cw,97386,123295
214,1,X,97391,123302
214,1,Y,0,123302
215,1,Ad,912,1174
215,1,Am,188,217
215,1,Aw,97388,123297
215,1,Bd,0,1167
215,1,Bm,0,0
215,1,Bw,97416,122169
215,1,Ce,0,0
215,1,Cm,286,324
215,1,Cw,97410,123329
215,1,X,97416,123336
215,1,Y,0,123336
216,1,Ad,942,1176
216,1,Am,188,216
216,1,Aw,97209,122833
216,1,Bd,0,979
216,1,Bm,0,0
216,1,Bw,97238,121895
216,1,Ce,0,0
216,1,Cm,281,320
216,1,Cw,97230,122867
216,1,X,97238,122874
216,1,Y,0,122874
217,1,Ad,908,1180
217,1,Am,196,229
217,1,Aw,97177,122675
217,1,Bd,0,828
217,1,Bm,0,0
217,1,Bw,97200,121889
217,1,Ce,0,0
217,1,Cm,267,326
217,1,Cw,97193,122709
217,1,X,97200,122717
217,1,Y,0,122717
218,1,Ad,906,1159
218,1,Am,197,218
218,1,Aw,97251,122670
218,1,Bd,0,674
218,1,Bm,0,0
218,1,Bw,97274,122037
218,1,Ce,0,0
218,1,Cm,265,344
218,1,Cw,97267,122706
218,1,X,97274,122711
218,1,Y,0,122711
219,1,Ad,902,1171
219,1,Am,210,223
219,1,Aw,97536,122482
219,1,Bd,0,544
219,1,Bm,0,0
219,1,Bw,97557,121979
219,1,Ce,0,0
219,1,Cm,268,341
219,1,Cw,97551,122518
219,1,X,97557,122523
219,1,Y,0,122523
220,1,Ad,877,1151
220,1,Am,212,227
220,1,Aw,97368,122472
220,1,Bd,0,441
220,1,Bm,0,0
220,1,Bw,97390,122071
220,1,Ce,0,0
220,1,Cm,251,339
220,1,Cw,97386,122507
220,1,X,97390,122512
220,1,Y,0,122512
221,1,Ad,866,1135
221,1,Am,204,226
221,1,Aw,97511,122401
221,1,Bd,0,355
221,1,Bm,0,0
221,1,Bw,97532,122085
221,1,Ce,0,0
221,1,Cm,243,343
221,1,Cw,97528,122436
221,1,X,97532,122440
221,1,Y,0,122440
222,1,Ad,861,1151
222,1,Am,198,236
222,1,Aw,97089,122676
222,1,Bd,0,278
222,1,Bm,0,0
222,1,Bw,97114,122436
222,1,Ce,0,0
222,1,Cm,241,354
222,1,Cw,97111,122710
222,1,X,97114,122714
222,1,Y,0,122714
223,1,Ad,824,1135
223,1,Am,195,243
223,1,Aw,97375,122435
223,1,Bd,0,224
223,1,Bm,0,0
223,1,Bw,97398,122247
223,1,Ce,0,0
223,1,Cm,228,346
223,1,Cw,97396,122467
223,1,X,97398,122471
223,1,Y,0,122471
224,1,Ad,855,1096
224,1,Am,193,238
224,1,Aw,97458,122019
224,1,Bd,0,176
224,1,Bm,0,0
224,1,Bw,97483,121879
224,1,Ce,0,0
224,1,Cm,233,333
224,1,Cw,97482,122053
224,1,X,97483,122055
224,1,Y,0,122055
225,1,Ad,847,1085
225,1,Am,204,246
225,1,Aw,97756,121735
225,1,Bd,0,143
225,1,Bm,0,0
225,1,Bw,97783,121632
225,1,Ce,0,0
225,1,Cm,251,325
225,1,Cw,97782,121772
225,1,X,97783,121775
225,1,Y,0,121775
226,1,Ad,872,1084
226,1,Am,209,255
226,1,Aw,97495,121517
226,1,Bd,395,511
226,1,Bm,0,0
226,1,Bw,97520,121434
226,1,Ce,0,0
226,1,Cm,250,322
226,1,Cw,97519,121553
226,1,X,97520,121556
226,1,Y,0,121556
227,1,Ad,821,1040
227,1,Am,200,245
227,1,Aw,97517,121375
227,1,Bd,683,775
227,1,Bm,0,0
227,1,Bw,97540,121312
227,1,Ce,0,0
227,1,Cm,233,324
227,1,Cw,97539,121408
227,1,X,97540,121411
227,1,Y,0,121411
228,1,Ad,841,1054
228,1,Am,212,242
228,1,Aw,97616,121349
228,1,Bd,903,995
228,1,Bm,0,0
228,1,Bw,97644,121315
228,1,Ce,0,0
228,1,Cm,247,344
228,1,Cw,97643,121387
228,1,X,97644,121391
228,1,Y,0,121391
229,1,Ad,857,1075
229,1,Am,237,262
229,1,Aw,97547,121170
229,1,Bd,1354,1450
229,1,Bm,0,0
229,1,Bw,97574,121152
229,1,Ce,0,0
229,1,Cm,252,349
229,1,Cw,97573,121208
229,1,X,97574,121211
229,1,Y,0,121211
230,1,Ad,845,1063
230,1,Am,228,245
230,1,Aw,97224,121217
230,1,Bd,1586,1744
230,1,Bm,0,0
230,1,Bw,97252,121207
230,1,Ce,0,0
230,1,Cm,246,337
230,1,Cw,97249,121258
230,1,X,97252,121260
230,1,Y,0,121260
231,1,Ad,806,1033
231,1,Am,230,245
231,1,Aw,97260,121122
231,1,Bd,1801,1999
231,1,Bm,0,0
231,1,Bw,97282,121123
231,1,Ce,0,0
231,1,Cm,262,337
231,1,Cw,97279,121160
231,1,X,97282,121162
231,1,Y,0,121162
232,1,Ad,806,1029
232,1,Am,242,261
232,1,Aw,97185,121085
232,1,Bd,2086,2350
232,1,Bm,0,0
232,1,Bw,97212,121092
232,1,Ce,0,0
232,1,Cm,255,344
232,1,Cw,97210,121122
232,1,X,97212,121124
232,1,Y,0,121124
233,1,Ad,806,1008
233,1,Am,235,254
233,1,Aw,97091,121162
233,1,Bd,2215,2553
233,1,Bm,0,0
233,1,Bw,97115,121173
233,1,Ce,0,0
233,1,Cm,257,334
233,1,Cw,97114,121199
233,1,X,97115,121201
233,1,Y,0,121201
234,1,Ad,821,994
234,1,Am,236,274
234,1,Aw,96923,121328
234,1,Bd,2317,2686
234,1,Bm,0,0
234,1,Bw,96948,121341
234,1,Ce,0,0
234,1,Cm,280,352
234,1,Cw,96947,121363
234,1,X,96948,121364
234,1,Y,0,121364
235,1,Ad,802,999
235,1,Am,237,276
235,1,Aw,96907,121463
235,1,Bd,2454,2902
235,1,Bm,0,0
235,1,Bw,96932,121485
235,1,Ce,0,0
235,1,Cm,287,362
235,1,Cw,96931,121502
235,1,X,96932,121504
235,1,Y,0,121504
236,1,Ad,798,1039
236,1,Am,236,275
236,1,Aw,96931,121804
236,1,Bd,2448,3002
236,1,Bm,0,0
236,1,Bw,96957,121835
236,1,Ce,0,0
236,1,Cm,298,378
236,1,Cw,96956,121846
236,1,X,96957,121850
236,1,Y,0,121850
237,1,Ad,801,1046
237,1,Am,222,271
237,1,Aw,97032,121989
237,1,Bd,2451,3052
237,1,Bm,0,0
237,1,Bw,97056,122019
237,1,Ce,0,0
237,1,Cm,298,398
237,1,Cw,97053,122026
237,1,X,97056,122031
237,1,Y,0,122031
238,1,Ad,846,1079
238,1,Am,229,275
238,1,Aw,96997,121683
238,1,Bd,2473,3092
238,1,Bm,0,0
238,1,Bw,97023,121713
238,1,Ce,0,0
238,1,Cm,307,399
238,1,Cw,97020,121718
238,1,X,97023,121724
238,1,Y,0,121724
239,1,Ad,870,1082
239,1,Am,222,288
239,1,Aw,97088,121804
239,1,Bd,2403,3049
239,1,Bm,0,0
239,1,Bw,97115,121839
239,1,Ce,0,0
239,1,Cm,308,408
239,1,Cw,97112,121842
239,1,X,97115,121847
239,1,Y,0,121847
240,1,Ad,870,1086
240,1,Am,241,282
240,1,Aw,97235,121663
240,1,Bd,2352,3027
240,1,Bm,0,0
240,1,Bw,97263,121700
240,1,Ce,0,0
240,1,Cm,322,417
240,1,Cw,97261,121702
240,1,X,97263,121707
240,1,Y,0,121707
241,1,Ad,881,1080
241,1,Am,227,277
241,1,Aw,97450,121306
241,1,Bd,2302,2910
241,1,Bm,0,0
241,1,Bw,97478,121340
241,1,Ce,0,0
241,1,Cm,329,435
241,1,Cw,97477,121343
241,1,X,97478,121347
241,1,Y,0,121347
242,1,Ad,897,1095
242,1,Am,232,286
242,1,Aw,97226,121402
242,1,Bd,2142,2803
242,1,Bm,0,0
242,1,Bw,97259,121439
242,1,Ce,0,0
242,1,Cm,329,444
242,1,Cw,97258,121441
242,1,X,97259,121446
242,1,Y,0,121446
243,1,Ad,918,1096
243,1,Am,244,308
243,1,Aw,97113,121493
243,1,Bd,2059,2678
243,1,Bm,0,0
243,1,Bw,97142,121536
243,1,Ce,0,0
243,1,Cm,330,447
243,1,Cw,97140,121533
243,1,X,97142,121539
243,1,Y,0,121539
244,1,Ad,912,1102
244,1,Am,228,298
244,1,Aw,97137,121353
244,1,Bd,1953,2500
244,1,Bm,0,0
244,1,Bw,97164,121393
244,1,Ce,0,0
244,1,Cm,343,445
244,1,Cw,97162,121388
244,1,X,97164,121394
244,1,Y,0,121394
245,1,Ad,892,1119
245,1,Am,222,318
245,1,Aw,97101,121483
245,1,Bd,1831,2343
245,1,Bm,0,0
245,1,Bw,97128,121525
245,1,Ce,0,0
245,1,Cm,350,451
245,1,Cw,97125,121520
245,1,X,97128,121526
245,1,Y,0,121526
246,1,Ad,913,1128
246,1,Am,229,336
246,1,Aw,97333,121641
246,1,Bd,1728,2228
246,1,Bm,0,0
246,1,Bw,97359,121689
246,1,Ce,0,0
246,1,Cm,357,463
246,1,Cw,97355,121684
246,1,X,97359,121690
246,1,Y,0,121690
247,1,Ad,926,1117
247,1,Am,218,323
247,1,Aw,97402,121936
247,1,Bd,1595,2087
247,1,Bm,0,0
247,1,Bw,97432,121981
247,1,Ce,0,0
247,1,Cm,365,458
247,1,Cw,97427,121976
247,1,X,97432,121981
247,1,Y,0,121981
248,1,Ad,936,1141
248,1,Am,219,316
248,1,Aw,97245,121786
248,1,Bd,1423,1908
248,1,Bm,0,0
248,1,Bw,97274,121829
248,1,Ce,0,0
248,1,Cm,378,455
248,1,Cw,97270,121824
248,1,X,97274,121829
248,1,Y,0,121829
249,1,Ad,913,1105
249,1,Am,238,321
249,1,Aw,97422,121800
249,1,Bd,1332,1775
249,1,Bm,0,0
249,1,Bw,97454,121842
249,1,Ce,0,0
249,1,Cm,379,434
249,1,Cw,97450,121837
249,1,X,97454,121842
249,1,Y,0,121842
250,1,Ad,915,1116
250,1,Am,234,314
250,1,Aw,97430,121436
250,1,Bd,1195,1639
250,1,Bm,0,0
250,1,Bw,97456,121479
250,1,Ce,0,0
250,1,Cm,372,419
250,1,Cw,97453,121476
250,1,X,97456,121479
250,1,Y,0,121479
251,1,Ad,919,1139
251,1,Am,248,324
251,1,Aw,97668,121121
251,1,Bd,1066,1491
251,1,Bm,0,0
251,1,Bw,97696,121163
251,1,Ce,0,0
251,1,Cm,363,432
251,1,Cw,97693,121159
251,1,X,97696,121163
251,1,Y,0,121163
252,1,Ad,905,1119
252,1,Am,271,324
252,1,Aw,97273,121393
252,1,Bd,1010,1429
252,1,Bm,0,0
252,1,Bw,97304,121439
252,1,Ce,0,0
252,1,Cm,413,493
252,1,Cw,97294,121426
252,1,X,97304,121439
252,1,Y,0,121439
253,1,Ad,888,1088
253,1,Am,282,320
253,1,Aw,97246,121475
253,1,Bd,992,1404
253,1,Bm,0,0
253,1,Bw,97278,121516
253,1,Ce,0,0
253,1,Cm,433,527
253,1,Cw,97262,121495
253,1,X,97278,121516
253,1,Y,0,121516
254,1,Ad,909,1093
254,1,Am,279,331
254,1,Aw,97294,121664
254,1,Bd,961,1318
254,1,Bm,0,0
254,1,Bw,97324,121702
254,1,Ce,0,0
254,1,Cm,471,571
254,1,Cw,97309,121676
254,1,X,97324,121702
254,1,Y,0,121702
255,1,Ad,866,1076
255,1,Am,279,348
255,1,Aw,97321,121654
255,1,Bd,1064,1385
255,1,Bm,0,0
255,1,Bw,97352,121692
255,1,Ce,0,0
255,1,Cm,572,671
255,1,Cw,97324,121654
255,1,X,97352,121692
255,1,Y,0,121692
256,1,Ad,857,1057
256,1,Am,274,350
256,1,Aw,97235,121623
256,1,Bd,1079,1412
256,1,Bm,0,0
256,1,Bw,97261,121658
256,1,Ce,0,0
256,1,Cm,628,746
256,1,Cw,97229,121620
256,1,X,97262,121660
256,1,Y,0,121660
257,1,Ad,863,1053
257,1,Am,283,352
257,1,Aw,97320,121479
257,1,Bd,1136,1483
257,1,Bm,0,0
257,1,Bw,97347,121514
257,1,Ce,0,0
257,1,Cm,689,827
257,1,Cw,97317,121478
257,1,X,97350,121518
257,1,Y,0,121518
258,1,Ad,847,1072
258,1,Am,264,340
258,1,Aw,97261,121499
258,1,Bd,1308,1610
258,1,Bm,0,0
258,1,Bw,97286,121537
258,1,Ce,0,0
258,1,Cm,764,956
258,1,Cw,97245,121485
258,1,X,97290,121542
258,1,Y,0,121542
259,1,Ad,817,1033
259,1,Am,274,343
259,1,Aw,97412,121695
259,1,Bd,1384,1671
259,1,Bm,0,0
259,1,Bw,97435,121730
259,1,Ce,0,0
259,1,Cm,811,1041
259,1,Cw,97386,121673
259,1,X,97440,121737
259,1,Y,0,121737
260,1,Ad,835,1022
260,1,Am,269,352
260,1,Aw,97296,121883
260,1,Bd,1473,1754
260,1,Bm,0,0
260,1,Bw,97320,121911
260,1,Ce,0,0
260,1,Cm,894,1080
260,1,Cw,97268,121854
260,1,X,97325,121921
260,1,Y,0,121921
261,1,Ad,821,1048
261,1,Am,283,374
261,1,Aw,97396,121967
261,1,Bd,1583,1874
261,1,Bm,0,0
261,1,Bw,97413,121997
261,1,Ce,0,0
261,1,Cm,945,1138
261,1,Cw,97359,121931
261,1,X,97421,122009
261,1,Y,0,122009
262,1,Ad,810,1068
262,1,Am,284,373
262,1,Aw,97408,121980
262,1,Bd,1614,1975
262,1,Bm,0,0
262,1,Bw,97425,122011
262,1,Ce,0,0
262,1,Cm,1009,1201
262,1,Cw,97367,121940
262,1,X,97435,122023
262,1,Y,0,122023
263,1,Ad,818,1064
263,1,Am,286,369
263,1,Aw,97252,121975
263,1,Bd,1671,2058
263,1,Bm,0,0
263,1,Bw,97271,122000
263,1,Ce,0,0
263,1,Cm,1046,1264
263,1,Cw,97208,121933
263,1,X,97276,122013
263,1,Y,0,122013
264,1,Ad,830,1064
264,1,Am,300,369
264,1,Aw,97353,122126
264,1,Bd,1778,2144
264,1,Bm,0,0
264,1,Bw,97372,122151
264,1,Ce,0,0
264,1,Cm,1107,1315
264,1,Cw,97300,122079
264,1,X,97383,122166
264,1,Y,0,122166
265,1,Ad,837,1083
265,1,Am,294,368
265,1,Aw,97391,122052
265,1,Bd,1832,2197
265,1,Bm,0,0
265,1,Bw,97406,122078
265,1,Ce,0,0
265,1,Cm,1111,1380
265,1,Cw,97335,122003
265,1,X,97420,122093
265,1,Y,0,122093
266,1,Ad,834,1084
266,1,Am,301,385
266,1,Aw,97567,121921
266,1,Bd,1870,2265
266,1,Bm,0,0
266,1,Bw,97578,121943
266,1,Ce,0,0
266,1,Cm,1129,1395
266,1,Cw,97504,121876
266,1,X,97594,121962
266,1,Y,0,121962
267,1,Ad,839,1089
267,1,Am,310,384
267,1,Aw,97403,122070
267,1,Bd,1941,2358
267,1,Bm,0,0
267,1,Bw,97417,122092
267,1,Ce,0,0
267,1,Cm,1132,1449
267,1,Cw,97330,122026
267,1,X,97434,122108
267,1,Y,0,122108
268,1,Ad,826,1108
268,1,Am,303,361
268,1,Aw,97177,121825
268,1,Bd,1944,2392
268,1,Bm,0,0
268,1,Bw,97199,121843
268,1,Ce,0,0
268,1,Cm,1135,1483
268,1,Cw,97111,121777
268,1,X,97212,121859
268,1,Y,0,121859
269,1,Ad,821,1120
269,1,Am,294,375
269,1,Aw,97209,122008
269,1,Bd,1978,2396
269,1,Bm,0,0
269,1,Bw,97230,122024
269,1,Ce,0,0
269,1,Cm,1124,1499
269,1,Cw,97143,121954
269,1,X,97244,122041
269,1,Y,0,122041
270,1,Ad,823,1107
270,1,Am,293,380
270,1,Aw,97301,121932
270,1,Bd,2036,2462
270,1,Bm,0,0
270,1,Bw,97316,121944
270,1,Ce,0,0
270,1,Cm,1127,1517
270,1,Cw,97232,121877
270,1,X,97333,121962
270,1,Y,0,121962
271,1,Ad,863,1123
271,1,Am,281,377
271,1,Aw,97283,121967
271,1,Bd,1976,2420
271,1,Bm,0,0
271,1,Bw,97303,121980
271,1,Ce,0,0
271,1,Cm,1114,1475
271,1,Cw,97224,121907
271,1,X,97318,121997
271,1,Y,0,121997
272,1,Ad,847,1106
272,1,Am,293,388
272,1,Aw,97092,122063
272,1,Bd,1943,2376
272,1,Bm,0,0
272,1,Bw,97107,122074
272,1,Ce,0,0
272,1,Cm,1088,1451
272,1,Cw,97031,122001
272,1,X,97123,122093
272,1,Y,0,122093
273,1,Ad,832,1105
273,1,Am,289,381
273,1,Aw,96952,122134
273,1,Bd,1888,2377
273,1,Bm,0,0
273,1,Bw,96962,122144
273,1,Ce,0,0
273,1,Cm,1060,1405
273,1,Cw,96890,122075
273,1,X,96977,122164
273,1,Y,0,122164
274,1,Ad,866,1137
274,1,Am,285,384
274,1,Aw,96840,121910
274,1,Bd,1813,2295
274,1,Bm,0,0
274,1,Bw,96857,121925
274,1,Ce,0,0
274,1,Cm,1027,1375
274,1,Cw,96796,121865
274,1,X,96871,121945
274,1,Y,0,121945
275,1,Ad,869,1137
275,1,Am,289,383
275,1,Aw,96941,121928
275,1,Bd,1773,2243
275,1,Bm,0,0
275,1,Bw,96959,121943
275,1,Ce,0,0
275,1,Cm,1007,1337
275,1,Cw,96899,121879
275,1,X,96974,121963
275,1,Y,0,121963
276,1,Ad,880,1173
276,1,Am,288,371
276,1,Aw,96766,121916
276,1,Bd,1737,2148
276,1,Bm,0,0
276,1,Bw,96781,121935
276,1,Ce,0,0
276,1,Cm,987,1276
276,1,Cw,96723,121870
276,1,X,96798,121951
276,1,Y,0,121951
277,1,Ad,859,1181
277,1,Am,269,371
277,1,Aw,96757,122145
277,1,Bd,1646,2039
277,1,Bm,0,0
277,1,Bw,96767,122167
277,1,Ce,0,0
277,1,Cm,941,1225
277,1,Cw,96709,122108
277,1,X,96782,122180
277,1,Y,0,122180
278,1,Ad,868,1182
278,1,Am,273,359
278,1,Aw,96735,122127
278,1,Bd,1590,1967
278,1,Bm,0,0
278,1,Bw,96746,122147
278,1,Ce,0,0
278,1,Cm,910,1185
278,1,Cw,96686,122095
278,1,X,96758,122159
278,1,Y,0,122159
279,1,Ad,892,1174
279,1,Am,283,366
279,1,Aw,96972,122072
279,1,Bd,1507,1869
279,1,Bm,0,0
279,1,Bw,96985,122091
279,1,Ce,0,0
279,1,Cm,906,1183
279,1,Cw,96929,122039
279,1,X,96998,122103
279,1,Y,0,122103
280,1,Ad,913,1176
280,1,Am,284,351
280,1,Aw,96779,121786
280,1,Bd,1450,1798
280,1,Bm,0,0
280,1,Bw,96791,121808
280,1,Ce,0,0
280,1,Cm,886,1133
280,1,Cw,96740,121764
280,1,X,96803,121820
280,1,Y,0,121820
281,1,Ad,878,1146
281,1,Am,294,356
281,1,Aw,96902,121779
281,1,Bd,1441,1751
281,1,Bm,0,0
281,1,Bw,96911,121804
281,1,Ce,0,0
281,1,Cm,912,1144
281,1,Cw,96861,121747
281,1,X,96923,121814
281,1,Y,0,121814
282,1,Ad,884,1155
282,1,Am,307,351
282,1,Aw,97000,121690
282,1,Bd,1412,1709
282,1,Bm,0,0
282,1,Bw,97012,121715
282,1,Ce,0,0
282,1,Cm,920,1156
282,1,Cw,96963,121657
282,1,X,97022,121724
282,1,Y,0,121724
283,1,Ad,887,1140
283,1,Am,310,360
283,1,Aw,97125,121988
283,1,Bd,1394,1672
283,1,Bm,0,0
283,1,Bw,97140,122010
283,1,Ce,0,0
283,1,Cm,948,1161
283,1,Cw,97088,121954
283,1,X,97149,122021
283,1,Y,0,122021
284,1,Ad,890,1126
284,1,Am,325,362
284,1,Aw,97556,122068
284,1,Bd,1419,1684
284,1,Bm,0,0
284,1,Bw,97573,122089
284,1,Ce,0,0
284,1,Cm,1021,1240
284,1,Cw,97514,122027
284,1,X,97583,122098
284,1,Y,0,122098
285,1,Ad,879,1121
285,1,Am,338,366
285,1,Aw,97418,121680
285,1,Bd,1408,1679
285,1,Bm,0,0
285,1,Bw,97439,121701
285,1,Ce,0,0
285,1,Cm,1037,1279
285,1,Cw,97374,121636
285,1,X,97445,121711
285,1,Y,0,121711
286,1,Ad,874,1100
286,1,Am,352,380
286,1,Aw,97489,121601
286,1,Bd,1383,1666
286,1,Bm,0,0
286,1,Bw,97508,121626
286,1,Ce,0,0
286,1,Cm,1096,1318
286,1,Cw,97445,121556
286,1,X,97514,121636
286,1,Y,0,121636
287,1,Ad,850,1061
287,1,Am,336,383
287,1,Aw,97587,121389
287,1,Bd,1417,1700
287,1,Bm,0,0
287,1,Bw,97603,121416
287,1,Ce,0,0
287,1,Cm,1186,1390
287,1,Cw,97528,121342
287,1,X,97610,121425
287,1,Y,0,121425
288,1,Ad,853,1042
288,1,Am,341,396
288,1,Aw,97693,121040
288,1,Bd,1409,1727
288,1,Bm,0,0
288,1,Bw,97709,121065
288,1,Ce,0,0
288,1,Cm,1241,1443
288,1,Cw,97634,120984
288,1,X,97716,121074
288,1,Y,0,121074
289,1,Ad,874,1032
289,1,Am,347,413
289,1,Aw,97778,121337
289,1,Bd,1460,1757
289,1,Bm,0,0
289,1,Bw,97792,121364
289,1,Ce,0,0
289,1,Cm,1321,1506
289,1,Cw,97720,121276
289,1,X,97803,121371
289,1,Y,0,121371
290,1,Ad,867,1012
290,1,Am,330,401
290,1,Aw,97577,121149
290,1,Bd,1531,1831
290,1,Bm,0,0
290,1,Bw,97590,121173
290,1,Ce,0,0
290,1,Cm,1422,1590
290,1,Cw,97508,121070
290,1,X,97602,121179
290,1,Y,0,121179
291,1,Ad,871,1037
291,1,Am,329,401
291,1,Aw,97646,121234
291,1,Bd,1546,1867
291,1,Bm,0,0
291,1,Bw,97658,121258
291,1,Ce,0,0
291,1,Cm,1496,1659
291,1,Cw,97569,121150
291,1,X,97670,121265
291,1,Y,0,121265
292,1,Ad,862,1012
292,1,Am,324,412
292,1,Aw,97406,120879
292,1,Bd,1577,1871
292,1,Bm,0,0
292,1,Bw,97416,120904
292,1,Ce,0,0
292,1,Cm,1515,1708
292,1,Cw,97315,120797
292,1,X,97429,120911
292,1,Y,0,120911
293,1,Ad,895,1024
293,1,Am,327,420
293,1,Aw,97680,120937
293,1,Bd,1646,1957
293,1,Bm,0,0
293,1,Bw,97690,120963
293,1,Ce,0,0
293,1,Cm,1594,1850
293,1,Cw,97580,120851
293,1,X,97700,120970
293,1,Y,0,120970
294,1,Ad,870,1021
294,1,Am,337,411
294,1,Aw,97434,120815
294,1,Bd,1678,2024
294,1,Bm,0,0
294,1,Bw,97444,120838
294,1,Ce,0,0
294,1,Cm,1670,1914
294,1,Cw,97341,120716
294,1,X,97455,120846
294,1,Y,0,120846
295,1,Ad,865,1039
295,1,Am,343,405
295,1,Aw,97499,120933
295,1,Bd,1667,2053
295,1,Bm,0,0
295,1,Bw,97510,120957
295,1,Ce,0,0
295,1,Cm,1669,1953
295,1,Cw,97409,120838
295,1,X,97521,120966
295,1,Y,0,120966
296,1,Ad,864,1029
296,1,Am,347,403
296,1,Aw,97310,120939
296,1,Bd,1690,2128
296,1,Bm,0,0
296,1,Bw,97320,120963
296,1,Ce,0,0
296,1,Cm,1725,2011
296,1,Cw,97216,120849
296,1,X,97331,120972
296,1,Y,0,120972
297,1,Ad,845,1022
297,1,Am,339,408
297,1,Aw,97499,121136
297,1,Bd,1753,2194
297,1,Bm,0,0
297,1,Bw,97508,121155
297,1,Ce,0,0
297,1,Cm,1784,2052
297,1,Cw,97392,121031
297,1,X,97519,121166
297,1,Y,0,121166
298,1,Ad,800,1001
298,1,Am,358,439
298,1,Aw,97170,121301
298,1,Bd,1766,2169
298,1,Bm,0,0
298,1,Bw,97177,121324
298,1,Ce,0,0
298,1,Cm,1773,2067
298,1,Cw,97068,121199
298,1,X,97189,121336
298,1,Y,0,121336
299,1,Ad,806,996
299,1,Am,325,446
299,1,Aw,97179,121216
299,1,Bd,1831,2161
299,1,Bm,0,0
299,1,Bw,97190,121241
299,1,Ce,0,0
299,1,Cm,1827,2125
299,1,Cw,97068,121107
299,1,X,97200,121251
299,1,Y,0,121251
300,1,Ad,829,998
300,1,Am,330,442
300,1,Aw,97285,121511
300,1,Bd,1820,2214
300,1,Bm,0,0
300,1,Bw,97297,121537
300,1,Ce,0,0
300,1,Cm,1854,2197
300,1,Cw,97174,121398
300,1,X,97308,121546
300,1,Y,0,121546
301,1,Ad,793,1011
301,1,Am,318,457
301,1,Aw,97197,121860
301,1,Bd,1817,2223
301,1,Bm,0,0
301,1,Bw,97209,121884
301,1,Ce,0,0
301,1,Cm,1813,2181
301,1,Cw,97094,121746
301,1,X,97220,121895
301,1,Y,0,121895
302,1,Ad,796,1025
302,1,Am,303,445
302,1,Aw,97333,121854
302,1,Bd,1768,2236
302,1,Bm,0,0
302,1,Bw,97348,121878
302,1,Ce,0,0
302,1,Cm,1770,2209
302,1,Cw,97242,121739
