Time,Year,Node_ID,Event_Name,Individual_ID,Age,Gender,Infected,Infectiousness
14539.2,2000.33,1,PostDebut,13912,7877.9,F,0,0
14539.2,2000.33,1,PreDebut,16398,3680.42,F,0,0
14539.2,2000.33,1,PostDebut,11507,11862.5,F,0,0
14539.2,2000.33,1,PostDebut,2561,17708,M,0,0
14539.2,2000.33,1,PostDebut,14080,7604.15,F,0,0
14539.2,2000.33,1,PreDebut,16983,2707.08,F,0,0
14539.2,2000.33,1,PostDebut,11875,11254.2,F,0,0
14539.2,2000.33,1,PreDebut,15807,4653.75,M,0,0
14539.2,2000.33,1,PreDebut,17231,2281.25,F,0,0
14539.2,2000.33,1,PreDebut,18560,212.917,M,0,0
14539.2,2000.33,1,PostDebut,13327,8881.66,M,0,0
14539.2,2000.33,1,PreDebut,18479,365,F,0,0
14539.2,2000.33,1,PostDebut,2570,15502.5,M,0,0
14539.2,2000.33,1,PreDebut,16224,3923.75,F,0,0
14539.2,2000.33,1,PostDebut,14999,6052.91,F,0,0
14539.2,2000.33,1,PostDebut,2573,19825.4,F,0,0
14539.2,2000.33,1,PreDebut,15166,5779.16,F,0,0
14539.2,2000.33,1,PostDebut,12728,9824.58,M,0,0
14539.2,2000.33,1,PostDebut,2576,17426.9,F,0,0
14539.2,2000.33,1,PreDebut,17730,1490.42,M,0,0
14539.2,2000.33,1,PostDebut,2578,18147.8,F,0,0
14539.2,2000.33,1,PostDebut,12320,10493.8,M,0,0
14539.2,2000.33,1,PostDebut,12218,10676.3,M,0,0
14539.2,2000.33,1,PostDebut,2581,17453.6,F,0,0
14539.2,2000.33,1,PostDebut,12815,9702.92,F,0,0
14539.2,2000.33,1,PostDebut,2583,19996.9,F,0,0
14539.2,2000.33,1,PostDebut,10063,14417.5,F,0,0
14539.2,2000.33,1,PostDebut,2585,16296.5,M,0,0
14539.2,2000.33,1,PostDebut,2586,18906.4,M,0,0
14539.2,2000.33,1,PostDebut,2587,17137.6,M,0,0
14539.2,2000.33,1,PreDebut,15739,4775.42,M,0,0
14539.2,2000.33,1,PostDebut,10206,14174.2,M,0,0
14539.2,2000.33,1,PostDebut,14728,6509.16,M,0,0
14539.2,2000.33,1,PostDebut,2591,16890.5,M,0,0
14539.2,2000.33,1,PreDebut,16893,2859.17,M,0,0
14539.2,2000.33,1,PostDebut,2593,15436.5,M,0,0
14539.2,2000.33,1,PostDebut,13981,7756.23,F,0,0
14539.2,2000.33,1,PostDebut,10698,13292.1,M,0,0
14539.2,2000.33,1,PostDebut,2596,19252.7,M,0,0
14539.2,2000.33,1,PostDebut,11048,12683.8,F,0,0
14539.2,2000.33,1,PreDebut,15738,4775.42,M,0,0
14539.2,2000.33,1,PostDebut,11627,11680,M,0,0
14539.2,2000.33,1,PostDebut,13122,9216.24,F,0,0
14539.2,2000.33,1,PreDebut,18559,212.917,M,0,0
14539.2,2000.33,1,PostDebut,11904,11193.3,F,0,0
14539.2,2000.33,1,PostDebut,14059,7634.57,F,0,0
14539.2,2000.33,1,PostDebut,2604,19629.7,M,0,0
14539.2,2000.33,1,PostDebut,12287,10554.6,M,0,0
14539.2,2000.33,1,PostDebut,14552,6813.32,M,0,0
14539.2,2000.33,1,PreDebut,17720,1520.83,M,0,0
14539.2,2000.33,1,PostDebut,13425,8699.15,F,0,0
14539.2,2000.33,1,PreDebut,15415,5353.33,F,0,0
14539.2,2000.33,1,PostDebut,11816,11375.8,M,0,0
14539.2,2000.33,1,PostDebut,11429,12014.6,F,0,0
14539.2,2000.33,1,PostDebut,2612,15266.9,M,0,0
14539.2,2000.33,1,PostDebut,2613,19149.6,F,0,0
14539.2,2000.33,1,PostDebut,2614,17215.5,M,0,0
14539.2,2000.33,1,PreDebut,18446,425.833,M,0,0
14539.2,2000.33,1,PostDebut,13270,8972.91,F,0,0
14539.2,2000.33,1,PreDebut,18387,517.083,M,0,0
14539.2,2000.33,1,PostDebut,13488,8607.9,M,0,0
14539.2,2000.33,1,PostDebut,2619,19847.3,F,0,0
14539.2,2000.33,1,PostDebut,2620,17248.2,M,0,0
14539.2,2000.33,1,PostDebut,12205,10706.7,M,0,0
14539.2,2000.33,1,PostDebut,10138,14295.9,F,0,0
14539.2,2000.33,1,PreDebut,16605,3376.25,F,0,0
14539.2,2000.33,1,PostDebut,2624,19494.7,M,0,0
14539.2,2000.33,1,PostDebut,10062,14417.5,M,0,0
14539.2,2000.33,1,PostDebut,11210,12379.6,M,0,0
14539.2,2000.33,1,PostDebut,11766,11467.1,M,0,0
14539.2,2000.33,1,PostDebut,10276,14052.5,M,0,0
14539.2,2000.33,1,PostDebut,12020,11010.8,F,0,0
14539.2,2000.33,1,PostDebut,12619,10007.1,M,0,0
14539.2,2000.33,1,PreDebut,18016,1064.58,M,0,0
14539.2,2000.33,1,PostDebut,11797,11406.3,M,0,0
14539.2,2000.33,1,PreDebut,18386,517.083,M,0,0
14539.2,2000.33,1,PostDebut,2634,19495.2,F,0,0
14539.2,2000.33,1,PostDebut,2635,19525.9,F,0,0
14539.2,2000.33,1,PreDebut,18086,973.334,F,0,0
14539.2,2000.33,1,PostDebut,2637,17058.3,F,0,0
14539.2,2000.33,1,PreDebut,17815,1368.75,F,0,0
14539.2,2000.33,1,PreDebut,17801,1399.17,F,0,0
14539.2,2000.33,1,PostDebut,10912,12927.1,M,0,0
14539.2,2000.33,1,PostDebut,11145,12501.3,F,0,0
14539.2,2000.33,1,PreDebut,15264,5596.66,F,0,0
14539.2,2000.33,1,PostDebut,2643,16299.9,F,0,0
14539.2,2000.33,1,PostDebut,15022,6022.49,F,0,0
14539.2,2000.33,1,PostDebut,2645,18586.6,F,0,0
14539.2,2000.33,1,PostDebut,2646,19281.8,F,0,0
14539.2,2000.33,1,PostDebut,2647,18298.6,F,0,0
14539.2,2000.33,1,PreDebut,18085,973.334,F,0,0
14539.2,2000.33,1,PostDebut,2649,18794.1,M,0,0
14539.2,2000.33,1,PostDebut,11947,11132.5,M,0,0
14539.2,2000.33,1,PostDebut,11119,12562.1,F,0,0
14539.2,2000.33,1,PostDebut,2652,15235.4,M,0,0
14539.2,2000.33,1,PostDebut,2653,19210.7,F,0,0
14539.2,2000.33,1,PostDebut,11339,12166.7,M,0,0
14539.2,2000.33,1,PostDebut,2655,15225.6,M,0,0
14539.2,2000.33,1,PreDebut,15204,5687.91,F,0,0
14539.2,2000.33,1,PreDebut,17697,1551.25,M,0,0
14539.2,2000.33,1,PreDebut,14914,6204.99,M,0,0
14539.2,2000.33,1,PreDebut,18516,304.167,M,0,0
14539.2,2000.33,1,PostDebut,2660,14941.2,M,0,0
14539.2,2000.33,1,PostDebut,2661,17346.8,M,0,0
14539.2,2000.33,1,PostDebut,14266,7299.99,F,0,0
14539.2,2000.33,1,PostDebut,2663,19333.4,F,0,0
14539.2,2000.33,1,PreDebut,17063,2555,M,0,0
14539.2,2000.33,1,PreDebut,16925,2798.33,F,0,0
14539.2,2000.33,1,PostDebut,2666,17157.6,M,0,0
14539.2,2000.33,1,PostDebut,2667,18405.7,M,0,0
14539.2,2000.33,1,PreDebut,16054,4227.92,F,0,0
14539.2,2000.33,1,PostDebut,14440,6995.82,F,0,0
14539.2,2000.33,1,PostDebut,12234,10645.8,M,0,0
14539.2,2000.33,1,PreDebut,15227,5657.5,M,0,0
14539.2,2000.33,1,PostDebut,2672,16796.6,F,0,0
14539.2,2000.33,1,PostDebut,2673,15420.6,M,0,0
14539.2,2000.33,1,PreDebut,15519,5170.83,M,0,0
14539.2,2000.33,1,PostDebut,2675,14547.5,M,0,0
14539.2,2000.33,1,PostDebut,13182,9124.99,F,0,0
14539.2,2000.33,1,PostDebut,14161,7452.07,M,0,0
14539.2,2000.33,1,PostDebut,12204,10706.7,M,0,0
14539.2,2000.33,1,PreDebut,15759,4745,F,0,0
14539.2,2000.33,1,PostDebut,2680,19597.1,F,0,0
14539.2,2000.33,1,PostDebut,2681,15630.1,F,0,0
14539.2,2000.33,1,PostDebut,12635,9976.67,F,0,0
14539.2,2000.33,1,PostDebut,2683,16127.5,F,0,0
14539.2,2000.33,1,PostDebut,12454,10280.8,M,0,0
14539.2,2000.33,1,PreDebut,16284,3832.5,M,0,0
14539.2,2000.33,1,PostDebut,12651,9946.25,F,0,0
14539.2,2000.33,1,PostDebut,2687,14714.4,F,0,0
14539.2,2000.33,1,PreDebut,16892,2859.17,M,0,0
14539.2,2000.33,1,PostDebut,2689,18739.6,M,0,0
14539.2,2000.33,1,PreDebut,17696,1551.25,M,0,0
14539.2,2000.33,1,PreDebut,17321,2129.17,F,0,0
14539.2,2000.33,1,PostDebut,2692,17669,M,0,0
14539.2,2000.33,1,PostDebut,2693,16091.4,F,0,0
14539.2,2000.33,1,PostDebut,12413,10341.7,F,0,0
14539.2,2000.33,1,PostDebut,11338,12166.7,F,0,0
14539.2,2000.33,1,PostDebut,2696,14649.8,M,0,0
14539.2,2000.33,1,PostDebut,14041,7664.99,M,0,0
14539.2,2000.33,1,PostDebut,12825,9672.5,M,0,0
14539.2,2000.33,1,PostDebut,14764,6448.33,M,0,0
14539.2,2000.33,1,PreDebut,17088,2494.17,M,0,0
14539.2,2000.33,1,PreDebut,18233,760.417,F,0,0
14539.2,2000.33,1,PreDebut,14857,6296.24,M,0,0
14539.2,2000.33,1,PreDebut,15885,4532.09,F,0,0
14539.2,2000.33,1,PreDebut,18546,243.333,M,0,0
14539.2,2000.33,1,PostDebut,13253,9003.32,F,0,0
14539.2,2000.33,1,PreDebut,17800,1399.17,F,0,0
14539.2,2000.33,1,PostDebut,11392,12075.4,F,0,0
14539.2,2000.33,1,PostDebut,2708,19526.5,F,0,0
14539.2,2000.33,1,PostDebut,13356,8820.82,F,0,0
14539.2,2000.33,1,PostDebut,10807,13109.6,F,0,0
14539.2,2000.33,1,PostDebut,14113,7543.32,M,0,0
14539.2,2000.33,1,PostDebut,2712,15682.5,F,0,0
14539.2,2000.33,1,PostDebut,2713,18614.1,M,0,0
14539.2,2000.33,1,PostDebut,2714,18711.1,M,0,0
14539.2,2000.33,1,PostDebut,12968,9459.58,M,0,0
14539.2,2000.33,1,PostDebut,13851,7969.15,F,0,0
14539.2,2000.33,1,PostDebut,10243,14113.4,M,0,0
14539.2,2000.33,1,PostDebut,10842,13048.8,M,0,0
14539.2,2000.33,1,PostDebut,2719,15904.3,M,0,0
14539.2,2000.33,1,PreDebut,17230,2281.25,F,0,0
14539.2,2000.33,1,PreDebut,15664,4897.08,M,0,0
14539.2,2000.33,1,PostDebut,13756,8151.65,F,0,0
14539.2,2000.33,1,PreDebut,16262,3862.92,M,0,0
14539.2,2000.33,1,PreDebut,16223,3923.75,F,0,0
14539.2,2000.33,1,PostDebut,10099,14356.7,M,0,0
14539.2,2000.33,1,PostDebut,2726,14648.5,M,0,0
14539.2,2000.33,1,PostDebut,2727,20045.9,M,0,0
14539.2,2000.33,1,PostDebut,11496,11892.9,M,0,0
14539.2,2000.33,1,PreDebut,15414,5353.33,F,0,0
14539.2,2000.33,1,PostDebut,14531,6843.74,M,0,0
14539.2,2000.33,1,PostDebut,13947,7817.07,M,0,0
14539.2,2000.33,1,PostDebut,2732,18062.3,M,0,0
14539.2,2000.33,1,PostDebut,14002,7725.82,M,0,0
14539.2,2000.33,1,PreDebut,15384,5414.16,F,0,0
14539.2,2000.33,1,PostDebut,10716,13261.7,M,0,0
14539.2,2000.33,1,PostDebut,10782,13140,F,0,0
14539.2,2000.33,1,PostDebut,14406,7056.66,M,0,0
14539.2,2000.33,1,PostDebut,2738,19966.9,M,0,0
14539.2,2000.33,1,PreDebut,16924,2798.33,F,0,0
14539.2,2000.33,1,PostDebut,14356,7117.49,F,0,0
14539.2,2000.33,1,PostDebut,2741,19024.5,F,0,0
14539.2,2000.33,1,PostDebut,14618,6691.66,F,0,0
14539.2,2000.33,1,PostDebut,13894,7908.32,F,0,0
14539.2,2000.33,1,PostDebut,2744,14667.1,F,0,0
14539.2,2000.33,1,PostDebut,10193,14204.6,F,0,0
14539.2,2000.33,1,PostDebut,2746,16063.9,F,0,0
14539.2,2000.33,1,PreDebut,15203,5687.91,F,0,0
14539.2,2000.33,1,PostDebut,11337,12166.7,F,0,0
14539.2,2000.33,1,PostDebut,11946,11132.5,M,0,0
14539.2,2000.33,1,PostDebut,14027,7695.4,M,0,0
14539.2,2000.33,1,PostDebut,12233,10645.8,M,0,0
14539.2,2000.33,1,PreDebut,15698,4836.25,F,0,0
14539.2,2000.33,1,PostDebut,11227,12349.2,M,0,0
14539.2,2000.33,1,PostDebut,13226,9064.16,F,0,0
14539.2,2000.33,1,PostDebut,2755,19567,M,0,0
14539.2,2000.33,1,PostDebut,11530,11832.1,M,0,0
14539.2,2000.33,1,PostDebut,13369,8790.41,M,0,0
14539.2,2000.33,1,PostDebut,2758,16358.7,M,0,0
14539.2,2000.33,1,PostDebut,10678,13322.5,M,0,0
14539.2,2000.33,1,PostDebut,2760,18234.2,M,0,0
14539.2,2000.33,1,PostDebut,2761,19383.8,M,0,0
14539.2,2000.33,1,PostDebut,11983,11071.7,F,0,0
14539.2,2000.33,1,PostDebut,2763,17227.9,F,0,0
14539.2,2000.33,1,PostDebut,2764,18182.7,M,0,0
14539.2,2000.33,1,PostDebut,11614,11710.4,M,0,0
14539.2,2000.33,1,PostDebut,13252,9003.32,F,0,0
14539.2,2000.33,1,PreDebut,15593,5018.75,F,0,0
14539.2,2000.33,1,PostDebut,2768,16614.5,F,0,0
14539.2,2000.33,1,PostDebut,2769,17494.9,M,0,0
14539.2,2000.33,1,PreDebut,15770,4714.58,F,0,0
14539.2,2000.33,1,PreDebut,16843,2950.42,M,0,0
14539.2,2000.33,1,PostDebut,12474,10250.4,F,0,0
14539.2,2000.33,1,PostDebut,2773,16776.9,M,0,0
14539.2,2000.33,1,PreDebut,15399,5383.75,F,0,0
14539.2,2000.33,1,PreDebut,16283,3832.5,F,0,0
14539.2,2000.33,1,PostDebut,11765,11467.1,F,0,0
14539.2,2000.33,1,PostDebut,14212,7391.24,M,0,0
14539.2,2000.33,1,PostDebut,2778,16384.9,F,0,0
14539.2,2000.33,1,PostDebut,13181,9124.99,F,0,0
14539.2,2000.33,1,PostDebut,10625,13413.8,M,0,0
14539.2,2000.33,1,PostDebut,12082,10919.6,F,0,0
14539.2,2000.33,1,PreDebut,18217,790.833,M,0,0
14539.2,2000.33,1,PreDebut,17760,1460,F,0,0
14539.2,2000.33,1,PostDebut,11336,12166.7,M,0,0
14539.2,2000.33,1,PreDebut,17543,1794.58,F,0,0
14539.2,2000.33,1,PreDebut,18267,699.583,M,0,0
14539.2,2000.33,1,PostDebut,11028,12714.2,F,0,0
14539.2,2000.33,1,PostDebut,2788,15971.9,F,0,0
14539.2,2000.33,1,PostDebut,2789,18199.2,F,0,0
14539.2,2000.33,1,PostDebut,2790,19054.3,M,0,0
14539.2,2000.33,1,PreDebut,16655,3285,F,0,0
14539.2,2000.33,1,PostDebut,2792,14568.2,M,0,0
14539.2,2000.33,1,PostDebut,2793,17943.3,F,0,0
14539.2,2000.33,1,PostDebut,11104,12592.5,F,0,0
14539.2,2000.33,1,PreDebut,16085,4167.09,F,0,0
14539.2,2000.33,1,PostDebut,10242,14113.4,M,0,0
14539.2,2000.33,1,PostDebut,13503,8577.49,M,0,0
14539.2,2000.33,1,PostDebut,11966,11102.1,F,0,0
14539.2,2000.33,1,PostDebut,13386,8759.99,M,0,0
14539.2,2000.33,1,PostDebut,13688,8242.9,F,0,0
14539.2,2000.33,1,PostDebut,2801,17443.7,F,0,0
14539.2,2000.33,1,PreDebut,16239,3893.34,F,0,0
14539.2,2000.33,1,PostDebut,14998,6052.91,F,0,0
14539.2,2000.33,1,PostDebut,2804,14822.3,M,0,0
14539.2,2000.33,1,PostDebut,13517,8547.07,F,0,0
14539.2,2000.33,1,PostDebut,2806,15087.5,M,0,0
14539.2,2000.33,1,PostDebut,10039,14478.4,F,0,0
14539.2,2000.33,1,PostDebut,2808,16426.8,M,0,0
14539.2,2000.33,1,PostDebut,13592,8394.98,M,0,0
14539.2,2000.33,1,PreDebut,16793,3041.67,F,0,0
14539.2,2000.33,1,PostDebut,2811,19511.9,F,0,0
14539.2,2000.33,1,PreDebut,15951,4410.42,F,0,0
14539.2,2000.33,1,PostDebut,10981,12805.4,M,0,0
14539.2,2000.33,1,PreDebut,18478,365,F,0,0
14539.2,2000.33,1,PreDebut,15901,4501.67,M,0,0
14539.2,2000.33,1,PostDebut,2816,17817.1,F,0,0
14539.2,2000.33,1,PostDebut,2817,19567,F,0,0
14539.2,2000.33,1,PostDebut,13980,7756.23,F,0,0
14539.2,2000.33,1,PreDebut,17284,2190,M,0,0
14539.2,2000.33,1,PostDebut,2820,18838.2,F,0,0
14539.2,2000.33,1,PostDebut,2821,18253.1,M,0,0
14539.2,2000.33,1,PostDebut,2822,20066.9,M,0,0
14539.2,2000.33,1,PostDebut,10507,13626.7,M,0,0
14539.2,2000.33,1,PreDebut,15622,4957.92,F,0,0
14539.2,2000.33,1,PreDebut,17262,2220.42,F,0,0
14539.2,2000.33,1,PostDebut,12019,11010.8,M,0,0
14539.2,2000.33,1,PreDebut,15496,5201.25,F,0,0
14539.2,2000.33,1,PostDebut,2828,19117.7,M,0,0
14539.2,2000.33,1,PreDebut,16754,3102.5,F,0,0
14539.2,2000.33,1,PreDebut,15125,5840,M,0,0
14539.2,2000.33,1,PreDebut,16484,3558.75,M,0,0
14539.2,2000.33,1,PostDebut,12757,9794.17,M,0,0
14539.2,2000.33,1,PostDebut,13269,8972.91,F,0,0
14539.2,2000.33,1,PreDebut,18683,30.4167,F,0,0
14539.2,2000.33,1,PostDebut,10806,13109.6,M,0,0
14539.2,2000.33,1,PostDebut,12584,10067.9,M,0,0
14539.2,2000.33,1,PreDebut,14930,6174.58,M,0,0
14539.2,2000.33,1,PreDebut,15823,4623.33,M,0,0
14539.2,2000.33,1,PostDebut,10264,14083,M,0,0
14539.2,2000.33,1,PostDebut,2840,15880.6,F,0,0
14539.2,2000.33,1,PostDebut,2841,17102,F,0,0
14539.2,2000.33,1,PostDebut,11118,12562.1,F,0,0
14539.2,2000.33,1,PostDebut,2843,15136.8,F,0,0
14539.2,2000.33,1,PostDebut,13850,7969.15,M,0,0
14539.2,2000.33,1,PostDebut,2845,15588.1,M,0,0
14539.2,2000.33,1,PreDebut,17419,1977.08,F,0,0
14539.2,2000.33,1,PreDebut,15592,5018.75,F,0,0
14539.2,2000.33,1,PostDebut,13251,9003.32,M,0,0
14539.2,2000.33,1,PostDebut,2849,16975.1,F,0,0
14539.2,2000.33,1,PostDebut,2850,17957.5,M,0,0
14539.2,2000.33,1,PostDebut,2851,15454,M,0,0
14539.2,2000.33,1,PostDebut,2852,18914.9,F,0,0
14539.2,2000.33,1,PostDebut,12412,10341.7,F,0,0
14539.2,2000.33,1,PostDebut,2854,19250.4,F,0,0
14539.2,2000.33,1,PreDebut,15737,4775.42,M,0,0
14539.2,2000.33,1,PostDebut,2856,17703.4,F,0,0
14539.2,2000.33,1,PostDebut,11529,11832.1,F,0,0
14539.2,2000.33,1,PostDebut,14417,7026.24,F,0,0
14539.2,2000.33,1,PreDebut,16329,3771.67,M,0,0
14539.2,2000.33,1,PostDebut,11317,12197.1,M,0,0
14539.2,2000.33,1,PreDebut,16222,3923.75,F,0,0
14539.2,2000.33,1,PostDebut,2862,14726.7,F,0,0
14539.2,2000.33,1,PreDebut,16198,3954.17,F,0,0
14539.2,2000.33,1,PostDebut,14929,6174.58,F,0,0
14539.2,2000.33,1,PreDebut,16875,2889.58,M,0,0
14539.2,2000.33,1,PreDebut,15610,4988.33,F,0,0
14539.2,2000.33,1,PostDebut,2867,18411.5,F,0,0
14539.2,2000.33,1,PostDebut,10731,13231.3,F,0,0
14539.2,2000.33,1,PostDebut,14964,6113.74,M,0,0
14539.2,2000.33,1,PreDebut,15308,5535.83,F,0,0
14539.2,2000.33,1,PostDebut,13290,8942.49,F,0,0
14539.2,2000.33,1,PreDebut,17894,1247.08,F,0,0
14539.2,2000.33,1,PostDebut,2873,17339.6,M,0,0
14539.2,2000.33,1,PostDebut,2874,19647.4,M,0,0
14539.2,2000.33,1,PreDebut,17372,2037.92,M,0,0
14539.2,2000.33,1,PreDebut,16426,3650,M,0,0
14539.2,2000.33,1,PreDebut,16942,2767.92,F,0,0
14539.2,2000.33,1,PostDebut,2878,18993.2,F,0,0
14539.2,2000.33,1,PostDebut,12727,9824.58,F,0,0
14539.2,2000.33,1,PostDebut,14617,6691.66,F,0,0
14539.2,2000.33,1,PostDebut,2881,18544.4,F,0,0
14539.2,2000.33,1,PostDebut,13729,8182.07,F,0,0
14539.2,2000.33,1,PostDebut,14355,7117.49,M,0,0
14539.2,2000.33,1,PostDebut,2884,16876.4,F,0,0
14539.2,2000.33,1,PostDebut,12988,9429.16,M,0,0
14539.2,2000.33,1,PreDebut,15383,5414.16,F,0,0
14539.2,2000.33,1,PostDebut,13893,7908.32,M,0,0
14539.2,2000.33,1,PostDebut,14026,7695.4,M,0,0
14539.2,2000.33,1,PostDebut,13083,9277.08,F,0,0
14539.2,2000.33,1,PostDebut,2890,15147.4,M,0,0
14539.2,2000.33,1,PostDebut,12511,10189.6,F,0,0
14539.2,2000.33,1,PostDebut,14963,6113.74,F,0,0
14539.2,2000.33,1,PostDebut,11158,12470.9,M,0,0
14539.2,2000.33,1,PreDebut,15935,4440.84,F,0,0
14539.2,2000.33,1,PostDebut,2895,15128.1,M,0,0
14539.2,2000.33,1,PreDebut,15736,4775.42,F,0,0
14539.2,2000.33,1,PreDebut,15466,5262.08,F,0,0
14539.2,2000.33,1,PostDebut,2898,18611.9,F,0,0
14539.2,2000.33,1,PreDebut,15842,4592.92,F,0,0
14539.2,2000.33,1,PostDebut,2900,16186.7,F,0,0
14539.2,2000.33,1,PreDebut,17487,1885.83,F,0,0
14539.2,2000.33,1,PostDebut,14239,7330.4,M,0,0
14539.2,2000.33,1,PostDebut,14112,7543.32,M,0,0
14539.2,2000.33,1,PreDebut,18445,425.833,F,0,0
14539.2,2000.33,1,PreDebut,18385,517.083,F,0,0
14539.2,2000.33,1,PostDebut,14277,7239.15,F,0,0
14539.2,2000.33,1,PreDebut,17799,1399.17,F,0,0
14539.2,2000.33,1,PostDebut,10061,14417.5,F,0,0
14539.2,2000.33,1,PostDebut,11874,11254.2,M,0,0
14539.2,2000.33,1,PreDebut,16238,3893.34,M,0,0
14539.2,2000.33,1,PostDebut,10959,12835.9,M,0,0
14539.2,2000.33,1,PostDebut,12081,10919.6,F,0,0
14539.2,2000.33,1,PostDebut,2913,16721,M,0,0
14539.2,2000.33,1,PostDebut,2914,16033.5,F,0,0
14539.2,2000.33,1,PostDebut,14305,7208.74,F,0,0
14539.2,2000.33,1,PostDebut,2916,15485.2,F,0,0
14539.2,2000.33,1,PostDebut,13451,8668.74,M,0,0
14539.2,2000.33,1,PostDebut,2918,15142.8,M,0,0
14539.2,2000.33,1,PostDebut,12670,9915.83,M,0,0
14539.2,2000.33,1,PostDebut,12487,10220,F,0,0
14539.2,2000.33,1,PostDebut,2921,16071.8,M,0,0
14539.2,2000.33,1,PostDebut,14160,7452.07,F,0,0
14539.2,2000.33,1,PostDebut,14159,7452.07,M,0,0
14539.2,2000.33,1,PostDebut,11144,12501.3,M,0,0
14539.2,2000.33,1,PreDebut,15382,5414.16,M,0,0
14539.2,2000.33,1,PostDebut,2926,19395.9,M,0,0
14539.2,2000.33,1,PreDebut,16158,4045.42,M,0,0
14539.2,2000.33,1,PreDebut,15143,5809.58,M,0,0
14539.2,2000.33,1,PostDebut,11506,11862.5,F,0,0
14539.2,2000.33,1,PostDebut,2930,18840.4,F,0,0
14539.2,2000.33,1,PostDebut,12080,10919.6,M,0,0
14539.2,2000.33,1,PostDebut,13979,7756.23,F,0,0
14539.2,2000.33,1,PreDebut,15900,4501.67,M,0,0
14539.2,2000.33,1,PostDebut,2934,17139.9,M,0,0
14539.2,2000.33,1,PostDebut,11316,12197.1,M,0,0
14539.2,2000.33,1,PostDebut,11364,12136.3,M,0,0
14539.2,2000.33,1,PostDebut,11027,12714.2,M,0,0
14539.2,2000.33,1,PostDebut,2938,16104.7,M,0,0
14539.2,2000.33,1,PostDebut,2939,17223.2,F,0,0
14539.2,2000.33,1,PreDebut,16172,4015,M,0,0
14539.2,2000.33,1,PostDebut,2941,15282.4,M,0,0
14539.2,2000.33,1,PostDebut,2942,18778.3,M,0,0
14539.2,2000.33,1,PostDebut,14238,7330.4,F,0,0
14539.2,2000.33,1,PreDebut,15861,4562.5,F,0,0
14539.2,2000.33,1,PostDebut,10642,13383.4,M,0,0
14539.2,2000.33,1,PostDebut,13028,9368.33,M,0,0
14539.2,2000.33,1,PreDebut,16461,3589.17,M,0,0
14539.2,2000.33,1,PreDebut,16438,3619.59,F,0,0
14539.2,2000.33,1,PostDebut,10098,14356.7,F,0,0
14539.2,2000.33,1,PostDebut,14040,7664.99,F,0,0
14539.2,2000.33,1,PostDebut,2951,19804.5,F,0,0
14539.2,2000.33,1,PostDebut,14158,7452.07,F,0,0
14539.2,2000.33,1,PostDebut,12781,9763.75,M,0,0
14539.2,2000.33,1,PostDebut,2954,18728.6,M,0,0
14539.2,2000.33,1,PreDebut,18384,517.083,M,0,0
14539.2,2000.33,1,PreDebut,15916,4471.25,F,0,0
14539.2,2000.33,1,PostDebut,12392,10372.1,F,0,0
14539.2,2000.33,1,PostDebut,14304,7208.74,M,0,0
14539.2,2000.33,1,PostDebut,14265,7299.99,M,0,0
14539.2,2000.33,1,PostDebut,2960,16083,F,0,0
14539.2,2000.33,1,PostDebut,10178,14235,F,0,0
14539.2,2000.33,1,PostDebut,13911,7877.9,F,0,0
14539.2,2000.33,1,PostDebut,2963,14949.8,M,0,0
14539.2,2000.33,1,PostDebut,11157,12470.9,F,0,0
14539.2,2000.33,1,PostDebut,11685,11588.8,F,0,0
14539.2,2000.33,1,PostDebut,14225,7360.82,M,0,0
14539.2,2000.33,1,PreDebut,16483,3558.75,F,0,0
14539.2,2000.33,1,PreDebut,18663,60.8333,M,0,0
14539.2,2000.33,1,PostDebut,2969,19593.1,M,0,0
14539.2,2000.33,1,PreDebut,15142,5809.58,M,0,0
14539.2,2000.33,1,PostDebut,2971,17491.8,F,0,0
14539.2,2000.33,1,PostDebut,13978,7756.23,F,0,0
14539.2,2000.33,1,PostDebut,12371,10402.5,M,0,0
14539.2,2000.33,1,PreDebut,17355,2068.33,M,0,0
14539.2,2000.33,1,PostDebut,2975,19234.2,M,0,0
14539.2,2000.33,1,PostDebut,13892,7908.32,M,0,0
14539.2,2000.33,1,PostDebut,2977,18691.4,M,0,0
14539.2,2000.33,1,PostDebut,10263,14083,F,0,0
14539.2,2000.33,1,PreDebut,17079,2524.58,M,0,0
14539.2,2000.33,1,PostDebut,2980,19050.4,F,0,0
14539.2,2000.33,1,PostDebut,11226,12349.2,M,0,0
14539.2,2000.33,1,PreDebut,16328,3771.67,F,0,0
14539.2,2000.33,1,PostDebut,2983,14845.8,F,0,0
14539.2,2000.33,1,PostDebut,11982,11071.7,F,0,0
14539.2,2000.33,1,PostDebut,14835,6326.66,F,0,0
14539.2,2000.33,1,PreDebut,17336,2098.75,M,0,0
14539.2,2000.33,1,PreDebut,17759,1460,F,0,0
14539.2,2000.33,1,PostDebut,13305,8912.07,M,0,0
14539.2,2000.33,1,PreDebut,16992,2676.67,F,0,0
14539.2,2000.33,1,PostDebut,13712,8212.48,F,0,0
14539.2,2000.33,1,PostDebut,10980,12805.4,M,0,0
14539.2,2000.33,1,PreDebut,16123,4106.25,M,0,0
14539.2,2000.33,1,PostDebut,2993,19050.7,M,0,0
14539.2,2000.33,1,PreDebut,15735,4775.42,M,0,0
14539.2,2000.33,1,PostDebut,2995,19405.9,F,0,0
