Time,NodeID,IndividualID,Gender,AgeYears,IsInfected,PyrogenicThreshold,FeverKillingRate,MSP_0,MSP_1,MSP_2,MSP_3,MSP_4,PfEMP1_0,PfEMP1_1,PfEMP1_2,PfEMP1_3,PfEMP1_4,PfEMP1_5,PfEMP1_6,PfEMP1_7,PfEMP1_8,PfEMP1_9
48,1,8,M,0.134247,1,15000,0.2,0.998668,,,,,0.999983,0.999983,,0.999983,0.999983,,,,,0.999983
48,1,9,F,0.134247,1,15000,0.2,,,,0.998668,,,,0.999983,,,,0.999986,0.999983,0.999983,
48,1,10,F,0.134247,1,15000,0.2,,,,0.998668,,0.999983,,,0.999983,0.999983,,,0.999983,0.999983,
48,1,11,M,0.134247,1,15000,0.2,,,0.998667,,,,0.999983,0.999983,0.999983,,,,,0.999986,
48,1,12,M,0.134247,1,15000,0.2,,,0.998667,,,,,,,,0.999983,0.999988,,,0.999983
48,1,13,F,0.134247,1,15000,0.2,,,0.998666,,,,,0.999986,,,,,,0.999986,0.999983
48,1,14,F,0.134247,1,15000,0.2,,,,0.998667,,0.999986,,0.999983,,,,,0.999983,0.999983,
48,1,15,F,0.134247,1,15000,0.2,,,,0.998666,,,0.999983,0.999988,,,,,0.999983,,
48,1,16,F,0.134247,1,15000,0.2,0.998666,,,,,,,,0.999983,,,0.999988,,,0.999983
48,1,17,F,0.134247,1,15000,0.2,,,,,0.998668,0.999983,,,0.999983,,,0.999983,0.999983,0.999983,
48,1,18,M,0.134247,1,15000,0.2,,,0.998667,,,0.999983,,,,0.999983,,,,0.999983,0.999986
48,1,19,M,0.134247,1,15000,0.2,,0.998667,,,,,0.999983,,,,,,0.999983,0.999988,
48,1,20,M,0.134247,1,15000,0.2,,0.998667,,,,,0.999983,0.999983,,,0.999986,,0.999983,,
48,1,21,F,0.134247,1,15000,0.2,,,,,0.998666,0.999983,,0.999988,,,,,0.999983,,
49,1,2,F,0.136986,1,15000,0.2,0.999049,,,,,,,0.999988,,0.999988,0.999988,0.999988,0.999988,,
49,1,3,F,0.136986,1,15000,0.2,,,,,0.999049,,,0.999988,,0.999988,,0.999988,0.99999,,
49,1,4,M,0.136986,1,15000,0.2,,,,0.999049,,0.999988,,,0.99999,,,0.999988,,0.999988,
49,1,5,F,0.136986,1,15000,0.2,,,,0.999048,,,,,0.99999,0.99999,,,,,0.999988
49,1,6,M,0.136986,1,15000,0.2,,,0.999049,,,0.999988,,,,0.999988,0.999988,0.999988,,,0.999988
49,1,7,M,0.136986,1,15000,0.2,,0.999049,,,,,,,0.999988,0.99999,0.999988,0.999988,,,
49,1,8,M,0.136986,1,15000,0.2,0.999049,,,,,0.999988,0.999988,,0.999988,0.999988,,,,,0.999988
49,1,9,F,0.136986,1,15000,0.2,,,,0.999049,,,,0.999988,,,,0.99999,0.999988,0.999988,
49,1,10,F,0.136986,1,15000,0.2,,,,0.999049,,0.999988,,,0.999988,0.999988,,,0.999988,0.999988,
49,1,11,M,0.136986,1,15000,0.2,,,0.999048,,,,0.999988,0.999988,0.999988,,,,,0.99999,
49,1,12,M,0.136986,1,15000,0.2,,,0.999048,,,,,,,,0.999988,0.999991,,,0.999988
49,1,13,F,0.136986,1,15000,0.2,,,0.999048,,,,,0.99999,,,,,,0.99999,0.999988
49,1,14,F,0.136986,1,15000,0.2,,,,0.999049,,0.99999,,0.999987,,,,,0.999988,0.999988,
49,1,15,F,0.136986,1,15000,0.2,,,,0.999048,,,0.999988,0.999991,,,,,0.999988,,
49,1,16,F,0.136986,1,15000,0.2,0.999048,,,,,,,,0.999988,,,0.999991,,,0.999988
49,1,17,F,0.136986,1,15000,0.2,,,,,0.999049,0.999988,,,0.999988,,,0.999988,0.999988,0.999988,
49,1,18,M,0.136986,1,15000,0.2,,,0.999048,,,0.999988,,,,0.999988,,,,0.999988,0.99999
49,1,19,M,0.136986,1,15000,0.2,,0.999048,,,,,0.999988,,,,,,0.999988,0.999991,
49,1,20,M,0.136986,1,15000,0.2,,0.999049,,,,,0.999988,0.999988,,,0.99999,,0.999988,,
49,1,21,F,0.136986,1,15000,0.2,,,,,0.999048,0.999988,,0.999991,,,,,0.999988,,
